BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Median_SigmBg	Protocol file name	Image Analysis_STKDate	Wed, 19 May 2021 10:36:37 GMT
#REF		80.0	162.0	410.0	796.0	1582.0	82.0	168.0	415.0	831.0	1636.0	84.0	168.0	420.0	830.0	1653.0	86.0	171.0	423.0	833.0	1666.0	77.0	159.0	397.0	800.0	1550.0	78.0	158.0	394.0	790.0	1563.0	78.0	157.0	388.0	777.0	1514.0	83.0	169.0	417.0	838.0	1680.0	80.0	158.0	398.0	788.0	1577.0	80.0	164.0	407.0	806.0	1606.0	83.0	161.0	413.0	809.0	1601.0	86.0	171.0	427.0	844.0	1705.0
#REF		78.0	155.0	380.0	764.0	1527.0	80.0	160.0	402.0	803.0	1573.0	83.0	168.0	414.0	829.0	1632.0	84.0	170.0	427.0	832.0	1678.0	80.0	157.0	391.0	782.0	1572.0	81.0	159.0	385.0	770.0	1567.0	79.0	156.0	388.0	773.0	1524.0	81.0	164.0	403.0	806.0	1574.0	78.0	157.0	390.0	793.0	1580.0	82.0	160.0	407.0	810.0	1591.0	82.0	162.0	405.0	801.0	1626.0	88.0	168.0	422.0	837.0	1650.0
#REF		76.0	153.0	378.0	763.0	1481.0	81.0	162.0	403.0	812.0	1585.0	86.0	168.0	412.0	816.0	1633.0	85.0	171.0	419.0	838.0	1671.0	81.0	158.0	410.0	795.0	1577.0	79.0	159.0	387.0	758.0	1523.0	78.0	150.0	379.0	769.0	1501.0	83.0	160.0	403.0	801.0	1582.0	78.0	159.0	403.0	786.0	1574.0	79.0	156.0	395.0	795.0	1562.0	82.0	165.0	410.0	808.0	1602.0	85.0	173.0	422.0	857.0	1687.0
#REF		76.0	163.0	396.0	822.0	1600.0	82.0	165.0	411.0	819.0	1613.0	86.0	170.0	426.0	835.0	1673.0	90.0	176.0	438.0	861.0	1721.0	86.0	169.0	405.0	835.0	1653.0	83.0	162.0	405.0	815.0	1606.0	80.0	154.0	387.0	772.0	1526.0	88.0	173.0	429.0	867.0	1702.0	83.0	165.0	400.0	803.0	1610.0	81.0	161.0	409.0	831.0	1642.0	83.0	168.0	407.0	837.0	1660.0	89.0	179.0	446.0	892.0	1783.0
pTY3H_64_78		235.0	474.0	1183.0	2314.0	3644.0	403.0	802.0	1949.0	3769.0	3525.0	399.0	793.0	1948.0	3759.0	3565.0	353.0	710.0	1732.0	3371.0	3607.0	309.0	607.0	1482.0	2933.0	3464.0	325.0	646.0	1600.0	3127.0	3462.0	407.0	804.0	1987.0	3729.0	3481.0	373.0	745.0	1851.0	3581.0	3542.0	363.0	724.0	1769.0	3471.0	3388.0	399.0	797.0	1970.0	3715.0	3452.0	327.0	666.0	1652.0	3239.0	3576.0	347.0	691.0	1680.0	3274.0	3494.0
ATF2_47_59		0.0	0.0	0.0	-1.0	3.0	0.0	-2.0	0.0	-3.0	-8.0	0.0	0.0	-1.0	-4.0	-10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.0	-3.0	-8.0	-2.0	0.0	-1.0	-6.0	-7.0	-1.0	-1.0	-2.0	-1.0	-10.0	-1.0	-1.0	-1.0	-1.0	-7.0	-2.0	-1.0	-1.0	1.0	-7.0	-2.0	0.0	-2.0	-5.0	-13.0	-1.0	-2.0	-1.0	-1.0	-4.0	0.0	-1.0	1.0	-3.0	-5.0
CDN1A_139_151		27.0	57.0	141.0	281.0	558.0	100.0	210.0	523.0	1015.0	2040.0	84.0	168.0	422.0	839.0	1666.0	72.0	147.0	359.0	727.0	1425.0	54.0	111.0	274.0	544.0	1089.0	78.0	150.0	369.0	743.0	1459.0	76.0	151.0	375.0	751.0	1476.0	95.0	191.0	472.0	933.0	1836.0	84.0	174.0	445.0	872.0	1724.0	105.0	215.0	515.0	1049.0	2076.0	86.0	175.0	434.0	863.0	1702.0	87.0	176.0	431.0	868.0	1681.0
FIBA_569_581		1.0	-1.0	2.0	3.0	7.0	0.0	1.0	2.0	6.0	11.0	1.0	0.0	2.0	5.0	13.0	0.0	0.0	1.0	5.0	10.0	1.0	0.0	2.0	3.0	7.0	1.0	1.0	3.0	2.0	8.0	0.0	1.0	2.0	3.0	3.0	0.0	1.0	3.0	5.0	13.0	0.0	1.0	2.0	3.0	9.0	0.0	-2.0	2.0	4.0	10.0	-1.0	2.0	2.0	3.0	9.0	1.0	-1.0	3.0	5.0	11.0
IKKB_173_185_C179A		1.0	2.0	1.0	1.0	3.0	0.0	-1.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	-1.0	2.0	-1.0	0.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	-1.0	1.0	0.0	0.0	-2.0	1.0	-1.0	2.0	1.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	-1.0	1.0	0.0
LIPS_944_956		0.0	2.0	0.0	4.0	4.0	0.0	1.0	3.0	4.0	7.0	1.0	1.0	3.0	4.0	9.0	1.0	2.0	2.0	5.0	10.0	0.0	-1.0	3.0	3.0	8.0	1.0	1.0	2.0	4.0	6.0	2.0	1.0	1.0	5.0	7.0	0.0	1.0	3.0	6.0	12.0	2.0	2.0	2.0	6.0	12.0	1.0	2.0	5.0	5.0	13.0	1.0	1.0	2.0	7.0	12.0	0.0	1.0	4.0	7.0	15.0
MYBB_513_525		-1.0	1.0	1.0	2.0	3.0	-1.0	0.0	0.0	2.0	3.0	1.0	-1.0	0.0	0.0	1.0	-2.0	1.0	-1.0	2.0	3.0	0.0	-1.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	-1.0	0.0	1.0	3.0	0.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	-1.0	1.0	3.0	0.0	1.0	2.0	0.0	1.0
PLEK_106_118		3.0	6.0	12.0	25.0	52.0	6.0	15.0	39.0	82.0	160.0	8.0	14.0	35.0	70.0	138.0	4.0	10.0	27.0	53.0	108.0	6.0	10.0	22.0	47.0	96.0	7.0	12.0	31.0	61.0	117.0	8.0	17.0	42.0	86.0	169.0	5.0	11.0	32.0	67.0	136.0	7.0	13.0	31.0	64.0	129.0	6.0	14.0	40.0	78.0	153.0	7.0	14.0	32.0	63.0	126.0	7.0	8.0	29.0	59.0	120.0
RBL2_632_644		0.0	0.0	1.0	1.0	3.0	0.0	-1.0	0.0	-1.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0	3.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	2.0	-1.0	-1.0	0.0	2.0	3.0	-1.0	1.0	0.0	2.0	2.0	1.0	1.0	2.0	-1.0	2.0	-1.0	1.0	1.0	0.0	0.0	0.0	0.0	-2.0	1.0	3.0	-1.0	-1.0	1.0	2.0	2.0	-2.0	0.0	1.0	0.0	2.0
VIGLN_289_301		0.0	1.0	0.0	2.0	5.0	1.0	0.0	0.0	2.0	6.0	1.0	1.0	0.0	-1.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	2.0	1.0	2.0	-1.0	0.0	1.0	3.0	6.0	1.0	1.0	0.0	2.0	7.0	-1.0	0.0	2.0	2.0	4.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	1.0	1.0	6.0	0.0	1.0	1.0	0.0	4.0	-2.0	-1.0	1.0	2.0	3.0
GRIK2_708_720		1.0	1.0	3.0	5.0	12.0	1.0	2.0	3.0	8.0	16.0	0.0	2.0	6.0	12.0	27.0	0.0	1.0	2.0	6.0	14.0	0.0	2.0	5.0	9.0	15.0	1.0	2.0	2.0	5.0	12.0	1.0	1.0	3.0	7.0	19.0	1.0	2.0	4.0	9.0	18.0	2.0	1.0	3.0	7.0	15.0	0.0	1.0	4.0	9.0	18.0	-1.0	2.0	4.0	7.0	15.0	1.0	1.0	3.0	5.0	11.0
RADI_559_569		1.0	0.0	0.0	2.0	4.0	-1.0	0.0	1.0	1.0	4.0	0.0	0.0	-1.0	2.0	3.0	-1.0	0.0	3.0	2.0	6.0	1.0	0.0	2.0	2.0	4.0	1.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	3.0	3.0	2.0	0.0	1.0	2.0	8.0	0.0	0.0	2.0	1.0	4.0	0.0	2.0	0.0	2.0	7.0	-1.0	0.0	1.0	2.0	7.0	0.0	1.0	3.0	4.0	5.0
ACM1_421_433		1.0	-1.0	5.0	13.0	21.0	0.0	1.0	10.0	20.0	42.0	2.0	3.0	5.0	15.0	35.0	1.0	1.0	7.0	14.0	30.0	1.0	1.0	4.0	11.0	17.0	0.0	1.0	8.0	16.0	30.0	1.0	4.0	7.0	20.0	27.0	1.0	2.0	6.0	15.0	28.0	-1.0	0.0	7.0	18.0	31.0	2.0	2.0	5.0	21.0	49.0	1.0	4.0	9.0	16.0	32.0	1.0	1.0	8.0	14.0	37.0
ATM_1972_1984		1.0	-1.0	-1.0	1.0	2.0	1.0	-1.0	-1.0	-3.0	0.0	0.0	0.0	-1.0	0.0	2.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	1.0	1.0	-2.0	-1.0	-3.0	1.0	-1.0	-1.0	0.0	-3.0	-1.0	-2.0	-1.0	-6.0	-7.0	-1.0	0.0	-2.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1.0
CDN1B_151_163		0.0	0.0	-1.0	0.0	3.0	0.0	0.0	-2.0	-1.0	-3.0	-1.0	-1.0	0.0	1.0	0.0	-1.0	0.0	-1.0	-2.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	0.0	-3.0	0.0	0.0	0.0	-2.0	-3.0	0.0	-1.0	-2.0	-2.0	-5.0	-2.0	-1.0	1.0	2.0	1.0	1.0	-1.0	-1.0	-1.0	-3.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0
FOXO3_25_37		6.0	13.0	29.0	57.0	113.0	10.0	19.0	45.0	93.0	192.0	8.0	15.0	38.0	79.0	158.0	8.0	15.0	39.0	80.0	154.0	5.0	12.0	34.0	69.0	142.0	8.0	12.0	32.0	62.0	124.0	7.0	15.0	35.0	72.0	149.0	8.0	17.0	45.0	88.0	181.0	9.0	14.0	41.0	81.0	164.0	7.0	16.0	42.0	88.0	177.0	6.0	14.0	35.0	69.0	140.0	7.0	13.0	36.0	75.0	151.0
IKKB_686_698		0.0	1.0	2.0	-2.0	3.0	-1.0	1.0	2.0	0.0	1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	1.0	1.0	-1.0	0.0	2.0	3.0
LMNA_192_204		0.0	1.0	0.0	0.0	3.0	-1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	-1.0	3.0	2.0	2.0	0.0	0.0	1.0	4.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	-1.0	1.0	0.0	0.0	0.0	0.0	-1.0	1.0	2.0	-1.0	0.0	-2.0	2.0	2.0	0.0	0.0	0.0	2.0	1.0	-1.0	1.0	0.0	0.0	3.0	0.0	-1.0	0.0	1.0	3.0
MYC_51_63		1.0	2.0	2.0	2.0	5.0	0.0	1.0	0.0	1.0	4.0	-1.0	1.0	1.0	1.0	4.0	1.0	1.0	0.0	3.0	2.0	-1.0	0.0	1.0	2.0	6.0	1.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	4.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	2.0	3.0	0.0	-1.0	1.0	2.0	2.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0
PP2AB_297_309		-1.0	-1.0	2.0	4.0	6.0	2.0	2.0	0.0	3.0	7.0	1.0	2.0	2.0	3.0	7.0	-1.0	2.0	0.0	1.0	6.0	0.0	1.0	0.0	3.0	5.0	-1.0	0.0	-1.0	1.0	1.0	0.0	3.0	1.0	3.0	6.0	0.0	1.0	2.0	3.0	5.0	1.0	0.0	2.0	3.0	3.0	1.0	0.0	0.0	2.0	6.0	-1.0	0.0	1.0	4.0	6.0	1.0	0.0	1.0	2.0	5.0
RBL2_655_667		2.0	3.0	5.0	12.0	22.0	1.0	2.0	6.0	10.0	25.0	2.0	3.0	3.0	9.0	21.0	2.0	3.0	5.0	9.0	20.0	0.0	3.0	6.0	10.0	22.0	0.0	1.0	4.0	9.0	16.0	-1.0	3.0	6.0	11.0	20.0	2.0	3.0	6.0	12.0	20.0	0.0	3.0	5.0	11.0	22.0	1.0	2.0	5.0	10.0	18.0	2.0	1.0	5.0	10.0	19.0	0.0	1.0	3.0	9.0	18.0
YAP1_121_133		1.0	1.0	2.0	4.0	6.0	1.0	-1.0	2.0	4.0	6.0	-2.0	1.0	2.0	2.0	5.0	1.0	2.0	1.0	3.0	4.0	0.0	0.0	1.0	4.0	5.0	1.0	0.0	1.0	2.0	5.0	2.0	1.0	2.0	3.0	5.0	1.0	1.0	1.0	1.0	6.0	0.0	0.0	1.0	2.0	9.0	-1.0	1.0	2.0	3.0	6.0	0.0	1.0	2.0	3.0	7.0	0.0	0.0	3.0	3.0	6.0
KAP2_92_104		2.0	7.0	10.0	25.0	48.0	4.0	7.0	18.0	38.0	74.0	0.0	8.0	16.0	32.0	67.0	4.0	5.0	17.0	35.0	68.0	1.0	6.0	16.0	33.0	64.0	4.0	7.0	17.0	32.0	65.0	1.0	4.0	10.0	18.0	41.0	4.0	6.0	18.0	38.0	72.0	4.0	5.0	15.0	33.0	60.0	4.0	10.0	19.0	38.0	84.0	3.0	9.0	17.0	36.0	71.0	3.0	8.0	18.0	33.0	67.0
RS6_228_240		2.0	1.0	1.0	5.0	11.0	1.0	1.0	3.0	10.0	14.0	1.0	1.0	4.0	8.0	13.0	0.0	1.0	2.0	8.0	12.0	2.0	0.0	3.0	5.0	13.0	0.0	1.0	3.0	3.0	7.0	1.0	-1.0	3.0	3.0	10.0	1.0	2.0	6.0	7.0	13.0	1.0	1.0	3.0	6.0	13.0	3.0	2.0	4.0	10.0	17.0	1.0	2.0	3.0	6.0	12.0	1.0	1.0	5.0	6.0	11.0
ACM1_444_456		-1.0	1.0	5.0	9.0	16.0	3.0	2.0	5.0	9.0	21.0	2.0	2.0	4.0	8.0	15.0	0.0	1.0	4.0	8.0	16.0	1.0	3.0	4.0	7.0	13.0	2.0	1.0	3.0	5.0	12.0	0.0	2.0	1.0	6.0	12.0	1.0	2.0	4.0	10.0	19.0	0.0	2.0	6.0	11.0	23.0	0.0	3.0	5.0	9.0	18.0	1.0	1.0	3.0	9.0	17.0	1.0	0.0	5.0	8.0	16.0
BAD_112_124		-1.0	1.0	4.0	4.0	10.0	2.0	0.0	3.0	7.0	15.0	0.0	1.0	3.0	8.0	13.0	1.0	-1.0	3.0	6.0	13.0	0.0	1.0	3.0	6.0	10.0	0.0	1.0	2.0	6.0	11.0	0.0	0.0	2.0	5.0	11.0	-2.0	1.0	0.0	5.0	6.0	1.0	2.0	2.0	6.0	13.0	1.0	2.0	3.0	5.0	12.0	0.0	1.0	5.0	7.0	13.0	1.0	0.0	2.0	7.0	13.0
CENPA_1_14		2.0	2.0	7.0	12.0	29.0	2.0	3.0	11.0	19.0	39.0	0.0	4.0	10.0	19.0	36.0	2.0	3.0	6.0	18.0	34.0	2.0	3.0	6.0	15.0	30.0	0.0	5.0	7.0	16.0	33.0	1.0	4.0	7.0	14.0	29.0	1.0	4.0	11.0	20.0	41.0	3.0	4.0	13.0	24.0	42.0	0.0	5.0	11.0	21.0	43.0	3.0	4.0	8.0	16.0	35.0	2.0	2.0	10.0	17.0	35.0
FRAP_2443_2455		1.0	0.0	2.0	4.0	9.0	1.0	0.0	2.0	4.0	7.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	2.0	4.0	8.0	0.0	1.0	1.0	2.0	4.0	0.0	2.0	2.0	3.0	9.0	0.0	1.0	1.0	2.0	5.0	1.0	1.0	3.0	7.0	12.0	0.0	2.0	3.0	5.0	13.0	1.0	2.0	3.0	6.0	12.0	0.0	1.0	1.0	5.0	10.0	1.0	-1.0	3.0	6.0	9.0
K6PL_766_778		1.0	0.0	2.0	2.0	5.0	0.0	1.0	0.0	2.0	3.0	1.0	-2.0	1.0	4.0	5.0	0.0	0.0	1.0	2.0	5.0	-1.0	1.0	2.0	2.0	4.0	-1.0	1.0	1.0	4.0	4.0	-1.0	0.0	2.0	2.0	4.0	0.0	0.0	3.0	3.0	6.0	1.0	1.0	1.0	1.0	5.0	1.0	0.0	3.0	2.0	4.0	1.0	-1.0	2.0	2.0	3.0	0.0	1.0	2.0	2.0	4.0
LMNB1_16_28		0.0	1.0	0.0	0.0	3.0	1.0	-1.0	0.0	1.0	3.0	-1.0	2.0	1.0	2.0	4.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	3.0	2.0	4.0	-2.0	-2.0	-1.0	1.0	3.0	0.0	2.0	2.0	2.0	3.0	0.0	1.0	1.0	2.0	5.0	1.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	1.0	3.0	-1.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	3.0
NEK2_172_184		1.0	4.0	3.0	6.0	16.0	2.0	1.0	4.0	9.0	15.0	1.0	2.0	3.0	6.0	16.0	0.0	1.0	3.0	5.0	12.0	2.0	3.0	1.0	7.0	13.0	1.0	2.0	3.0	5.0	12.0	0.0	1.0	4.0	9.0	12.0	2.0	1.0	2.0	8.0	14.0	1.0	2.0	3.0	8.0	15.0	1.0	2.0	3.0	6.0	15.0	1.0	2.0	4.0	7.0	13.0	0.0	1.0	4.0	7.0	12.0
PPR1A_28_40		10.0	22.0	53.0	110.0	219.0	13.0	28.0	74.0	146.0	292.0	12.0	26.0	63.0	126.0	251.0	13.0	22.0	61.0	121.0	251.0	11.0	19.0	55.0	107.0	217.0	7.0	21.0	52.0	101.0	212.0	12.0	25.0	56.0	111.0	228.0	12.0	23.0	58.0	113.0	228.0	12.0	22.0	59.0	122.0	237.0	11.0	24.0	60.0	121.0	245.0	12.0	24.0	63.0	127.0	253.0	10.0	25.0	59.0	128.0	249.0
RBL2_959_971		-1.0	0.0	1.0	3.0	5.0	0.0	1.0	1.0	1.0	3.0	-1.0	0.0	2.0	0.0	3.0	0.0	1.0	-1.0	1.0	2.0	1.0	-1.0	1.0	1.0	2.0	0.0	0.0	-1.0	0.0	1.0	-1.0	1.0	2.0	1.0	0.0	0.0	1.0	-1.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	3.0	2.0	-1.0	2.0	-2.0	0.0	4.0	-1.0	2.0	1.0	1.0	2.0
ADRB2_338_350		1.0	2.0	3.0	5.0	9.0	-1.0	2.0	2.0	5.0	15.0	0.0	2.0	4.0	8.0	15.0	1.0	2.0	3.0	9.0	14.0	0.0	1.0	4.0	5.0	11.0	1.0	2.0	2.0	6.0	12.0	2.0	0.0	4.0	6.0	13.0	0.0	2.0	3.0	9.0	15.0	-1.0	0.0	4.0	6.0	11.0	0.0	2.0	3.0	9.0	20.0	2.0	2.0	4.0	7.0	14.0	0.0	2.0	3.0	5.0	13.0
KCC2G_278_289		1.0	1.0	4.0	8.0	13.0	1.0	1.0	5.0	10.0	19.0	1.0	2.0	3.0	8.0	16.0	1.0	1.0	4.0	8.0	16.0	0.0	2.0	3.0	6.0	16.0	1.0	1.0	3.0	6.0	15.0	1.0	2.0	1.0	7.0	11.0	0.0	2.0	3.0	7.0	12.0	1.0	1.0	3.0	6.0	14.0	1.0	1.0	2.0	8.0	12.0	1.0	0.0	3.0	7.0	13.0	1.0	0.0	6.0	6.0	15.0
RYR1_4317_4329		0.0	1.0	5.0	10.0	21.0	2.0	4.0	11.0	20.0	37.0	2.0	4.0	8.0	17.0	32.0	1.0	2.0	8.0	16.0	27.0	1.0	2.0	7.0	14.0	30.0	0.0	3.0	9.0	17.0	31.0	2.0	0.0	5.0	9.0	19.0	2.0	3.0	8.0	16.0	33.0	2.0	2.0	8.0	15.0	30.0	1.0	3.0	8.0	15.0	31.0	0.0	1.0	7.0	12.0	26.0	3.0	1.0	7.0	11.0	25.0
ACM4_456_468		1.0	2.0	5.0	10.0	19.0	-1.0	3.0	7.0	15.0	30.0	1.0	2.0	8.0	17.0	29.0	1.0	2.0	8.0	12.0	27.0	1.0	2.0	6.0	10.0	21.0	2.0	2.0	5.0	13.0	24.0	2.0	2.0	6.0	10.0	25.0	1.0	4.0	6.0	15.0	29.0	1.0	3.0	9.0	17.0	32.0	2.0	4.0	9.0	17.0	38.0	1.0	3.0	7.0	14.0	29.0	2.0	4.0	9.0	15.0	27.0
BAD_69_81		1.0	1.0	5.0	6.0	13.0	1.0	2.0	5.0	11.0	20.0	0.0	3.0	3.0	6.0	14.0	0.0	2.0	4.0	7.0	16.0	0.0	0.0	2.0	3.0	9.0	1.0	2.0	4.0	6.0	12.0	1.0	1.0	2.0	4.0	8.0	0.0	1.0	6.0	11.0	18.0	0.0	3.0	6.0	11.0	22.0	2.0	2.0	6.0	11.0	24.0	1.0	2.0	5.0	12.0	21.0	2.0	3.0	5.0	12.0	25.0
COF1_17_29		0.0	0.0	1.0	1.0	4.0	0.0	-1.0	0.0	1.0	4.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	-1.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	-1.0	0.0	1.0	1.0	3.0	1.0	1.0	0.0	0.0	2.0	-1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-1.0	-1.0	1.0
FRAP_2475_2487		1.0	-1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	-1.0	2.0	0.0	1.0	-1.0	0.0	0.0	-1.0	1.0	0.0	1.0	2.0	2.0	1.0	-1.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	2.0	3.0	-1.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	-1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0
KAPCG_192_206		0.0	2.0	4.0	6.0	9.0	1.0	1.0	3.0	7.0	11.0	-1.0	2.0	5.0	5.0	9.0	1.0	0.0	2.0	4.0	8.0	0.0	0.0	1.0	5.0	8.0	-1.0	0.0	4.0	3.0	9.0	-2.0	2.0	1.0	4.0	9.0	1.0	1.0	3.0	5.0	11.0	1.0	1.0	2.0	5.0	11.0	1.0	2.0	2.0	4.0	11.0	1.0	2.0	3.0	5.0	10.0	0.0	1.0	4.0	4.0	10.0
