Dataset,Barcode,Peptide,Kinase,LFC,totalMeanLFC
Pair08,710230322,PPR1A_28_40,JNK,1.1632888299938395,1.1632888299938395
Pair08,710230322,PPR1A_28_40,P38,1.1632888299938395,1.1632888299938395
Pair08,710230322,PRKDC_2618_2630,P38,-0.2901940240172278,-0.2901940240172278
Pair08,710230322,PRKDC_2618_2630,PIM,-0.2901940240172278,-0.2901940240172278
Pair08,710230322,PTK6_436_448,P38,1.1350499601638528,1.1350499601638528
Pair08,710230322,PTK6_436_448,PIM,1.1350499601638528,1.1350499601638528
Pair08,710230322,PTN12_32_44,PIM,0.6086785696949635,0.6086785696949635
Pair08,710230322,RADI_559_569,PIM,0.29104878200339046,0.29104878200339046
Pair08,710230322,RAF1_253_265,ERK,-0.7329445422753555,-0.7329445422753555
Pair08,710230322,RAF1_253_265,JNK,-0.7329445422753555,-0.7329445422753555
Pair08,710230322,RAF1_253_265,P38,-0.7329445422753555,-0.7329445422753555
Pair08,710230322,RAP1B_172_184,PIM,-0.21183864317570666,-0.21183864317570666
Pair08,710230322,RBL2_655_667,ERK,-0.5488233821853159,-0.5488233821853159
Pair08,710230322,RBL2_655_667,JNK,-0.5488233821853159,-0.5488233821853159
Pair08,710230322,RBL2_655_667,P38,-0.5488233821853159,-0.5488233821853159
Pair08,710230322,RBL2_655_667,PIM,-0.5488233821853159,-0.5488233821853159
Pair08,710230322,RB_242_254,ERK,-0.33257533908687176,-0.33257533908687176
Pair08,710230322,RB_242_254,P38,-0.33257533908687176,-0.33257533908687176
Pair08,710230322,RB_350_362,PIM,-0.5153016227522724,-0.5153016227522724
Pair08,710230322,RB_803_815,ERK,-0.513948764665547,-0.513948764665547
Pair08,710230322,RB_803_815,JNK,-0.513948764665547,-0.513948764665547
Pair08,710230322,RS6_228_240,PIM,1.6331667488227692,1.6331667488227692
Pair08,710230322,RYR1_4317_4329,PIM,-0.2500171752321849,-0.2500171752321849
Pair08,710230322,TAU_524_536,ERK,-0.9603729258792881,-0.9603729258792881
Pair08,710230322,TAU_524_536,JNK,-0.9603729258792881,-0.9603729258792881
Pair08,710230322,TAU_524_536,P38,-0.9603729258792881,-0.9603729258792881
Pair08,710230322,TAU_524_536,PIM,-0.9603729258792881,-0.9603729258792881
Pair08,710230322,TOP2A_1463_1475,PIM,0.00885997692022844,0.00885997692022844
Pair08,710230322,TY3H_65_77,PIM,2.4438622445387144,2.4438622445387144
Pair08,710230322,VASP_271_283,PIM,-1.2086260564091562,-1.2086260564091562
Pair08,710230322,YAP1_121_133,ERK,-0.3255758719025066,-0.3255758719025066
Pair08,710230322,YAP1_121_133,JNK,-0.3255758719025066,-0.3255758719025066
Pair08,710230322,YAP1_121_133,P38,-0.3255758719025066,-0.3255758719025066
Pair08,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair08,NA,ELK1_356_368,ERK,NA,NA
Pair08,NA,MPH6_140_152,P38,NA,NA
Pair08,NA,MYC_51_63,ERK,NA,NA
Pair08,NA,RBL2_632_644,ERK,NA,NA
Pair08,NA,VASP_150_162,PIM,NA,NA
Pair08,NA,ATF2_47_59,ERK,NA,NA
Pair08,NA,CSK21_355_367,ERK,NA,NA
Pair08,NA,ELK1_410_422,ERK,NA,NA
Pair08,NA,FRAP_2475_2487,P38,NA,NA
Pair08,NA,KIF11_919_931,ERK,NA,NA
Pair08,NA,LMNB1_16_28,ERK,NA,NA
Pair08,NA,MK10_214_226,ERK,NA,NA
Pair08,NA,MYBB_513_525,ERK,NA,NA
Pair08,NA,PDE5A_95_107,ERK,NA,NA
Pair08,NA,TLE2_246_258,ERK,NA,NA
Pair08,NA,AKT1_301_313,ERK,NA,NA
Pair08,NA,ELK1_356_368,JNK,NA,NA
Pair08,NA,ELK1_410_422,JNK,NA,NA
Pair08,NA,IKBA_26_38,ERK,NA,NA
Pair08,NA,IKKB_686_698,ERK,NA,NA
Pair08,NA,KPB1_1011_1023,P38,NA,NA
Pair08,NA,LMNA_192_204,PIM,NA,NA
Pair08,NA,MP2K1_281_293,ERK,NA,NA
Pair08,NA,P53_308_323,ERK,NA,NA
Pair08,NA,PDPK1_27_39,ERK,NA,NA
Pair08,NA,RB_774_786,ERK,NA,NA
Pair08,NA,STMN2_90_102,PIM,NA,NA
Pair08,NA,BRCA1_1451_1463,ERK,NA,NA
Pair08,NA,C1R_201_213,ERK,NA,NA
Pair08,NA,COF1_17_29,ERK,NA,NA
Pair08,NA,CSK21_355_367,JNK,NA,NA
Pair08,NA,ERF_519_531,ERK,NA,NA
Pair08,NA,MP2K1_281_293,JNK,NA,NA
Pair08,NA,MYC_51_63,JNK,NA,NA
Pair08,NA,PDE5A_95_107,JNK,NA,NA
Pair08,NA,RAB1A_187_199,ERK,NA,NA
Pair08,NA,RBL2_632_644,JNK,NA,NA
Pair08,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair08,NA,TLE2_246_258,JNK,NA,NA
Pair08,NA,VASP_232_244,PIM,NA,NA
Pair08,NA,ATF2_47_59,JNK,NA,NA
Pair08,NA,KIF11_919_931,JNK,NA,NA
Pair08,NA,MK10_214_226,JNK,NA,NA
Pair08,NA,MYBB_513_525,JNK,NA,NA
Pair08,NA,P53_308_323,JNK,NA,NA
Pair08,NA,RAB1A_187_199,JNK,NA,NA
Pair08,NA,RB_774_786,JNK,NA,NA
Pair08,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair08,NA,AKT1_301_313,JNK,NA,NA
Pair08,NA,BRCA1_1451_1463,JNK,NA,NA
Pair08,NA,C1R_201_213,JNK,NA,NA
Pair08,NA,CSK21_355_367,P38,NA,NA
Pair08,NA,ELK1_356_368,P38,NA,NA
Pair08,NA,ELK1_410_422,P38,NA,NA
Pair08,NA,KCNA1_438_450,ERK,NA,NA
Pair08,NA,KIF11_919_931,P38,NA,NA
Pair08,NA,LMNB1_16_28,JNK,NA,NA
Pair08,NA,MP2K1_281_293,P38,NA,NA
Pair08,NA,MYBB_513_525,P38,NA,NA
Pair08,NA,P53_308_323,P38,NA,NA
Pair08,NA,PDE5A_95_107,P38,NA,NA
Pair08,NA,RBL2_632_644,P38,NA,NA
Pair08,NA,REL_260_272,PIM,NA,NA
Pair08,NA,ATM_1972_1984,JNK,NA,NA
Pair08,NA,C1R_201_213,P38,NA,NA
Pair08,NA,ERF_519_531,P38,NA,NA
Pair08,NA,IKKB_686_698,JNK,NA,NA
Pair08,NA,KCNA3_461_473,JNK,NA,NA
Pair08,NA,PDPK1_27_39,JNK,NA,NA
Pair08,NA,RB_774_786,P38,NA,NA
Pair08,NA,RBL2_959_971,ERK,NA,NA
Pair08,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair08,NA,TLE2_246_258,P38,NA,NA
Pair08,NA,CDN1A_139_151,PIM,NA,NA
Pair08,NA,CDN1B_151_163,P38,NA,NA
Pair08,NA,COF1_17_29,P38,NA,NA
Pair08,NA,IKKB_686_698,P38,NA,NA
Pair08,NA,KPB1_1011_1023,PIM,NA,NA
Pair08,NA,RBL2_959_971,JNK,NA,NA
Pair08,NA,ATF2_47_59,P38,NA,NA
Pair08,NA,KCNA1_438_450,JNK,NA,NA
Pair08,NA,LMNB1_16_28,P38,NA,NA
Pair08,NA,VIGLN_289_301,PIM,NA,NA
Pair08,NA,AKT1_301_313,P38,NA,NA
Pair08,NA,ERF_519_531,PIM,NA,NA
Pair08,NA,KIF11_919_931,PIM,NA,NA
Pair08,NA,MK10_214_226,P38,NA,NA
Pair08,NA,PDE5A_95_107,PIM,NA,NA
Pair08,NA,RAB1A_187_199,PIM,NA,NA
Pair08,NA,COF1_17_29,PIM,NA,NA
Pair08,NA,RBL2_959_971,P38,NA,NA
Pair08,NA,CDN1B_151_163,PIM,NA,NA
Pair08,NA,KCNA3_461_473,P38,NA,NA
Pair08,NA,LMNB1_16_28,PIM,NA,NA
Pair08,NA,KCNA1_438_450,P38,NA,NA
Pair08,NA,MK10_214_226,PIM,NA,NA
Pair08,NA,RBL2_959_971,PIM,NA,NA
Pair08,NA,KCNB1_489_501,PIM,NA,NA
Pair17,710317302,ACM1_444_456,ERK,-0.11345804978328378,-0.11345804978328378
Pair17,710317302,ACM1_444_456,JNK,-0.11345804978328378,-0.11345804978328378
Pair17,710317302,ACM1_444_456,P38,-0.11345804978328378,-0.11345804978328378
Pair17,710317302,ACM1_444_456,PIM,-0.11345804978328378,-0.11345804978328378
Pair17,710317302,ACM4_456_468,PIM,-0.4102603590169718,-0.4102603590169718
Pair17,710317302,ADDB_696_708,ERK,-0.2784644464033996,-0.2784644464033996
Pair17,710317302,ADDB_696_708,JNK,-0.2784644464033996,-0.2784644464033996
Pair17,710317302,ADDB_696_708,P38,-0.2784644464033996,-0.2784644464033996
Pair17,710317302,ADDB_706_718,ERK,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,ADDB_706_718,JNK,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,ADDB_706_718,P38,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,ADDB_706_718,PIM,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,ANDR_785_797,PIM,-0.26078355147327237,-0.26078355147327237
Pair17,710317302,BAD_112_124,PIM,0.13882770469731653,0.13882770469731653
Pair17,710317302,BAD_69_81,ERK,0.13343098740862835,0.13343098740862835
Pair17,710317302,BAD_69_81,PIM,0.13343098740862835,0.13343098740862835
Pair17,710317302,BAD_93_105,PIM,-0.23657446420285844,-0.23657446420285844
Pair17,710317302,CA2D1_494_506,ERK,-0.3489952219189014,-0.3489952219189014
Pair17,710317302,CAC1C_1974_1986,PIM,-0.4039992278263953,-0.4039992278263953
Pair17,710317302,CD27_212_224,ERK,0.18489984540984938,0.18489984540984938
Pair17,710317302,CD27_212_224,JNK,0.18489984540984938,0.18489984540984938
Pair17,710317302,CD27_212_224,P38,0.18489984540984938,0.18489984540984938
Pair17,710317302,CD27_212_224,PIM,0.18489984540984938,0.18489984540984938
Pair17,710317302,CDK7_163_175,JNK,0.34464817138744586,0.34464817138744586
Pair17,710317302,CDK7_163_175,P38,0.34464817138744586,0.34464817138744586
Pair17,710317302,CDK7_163_175,PIM,0.34464817138744586,0.34464817138744586
Pair17,710317302,CENPA_1_14,PIM,0.08503610385579918,0.08503610385579918
Pair17,710317302,CREB1_126_138,PIM,-0.22345439785910726,-0.22345439785910726
Pair17,710317302,CSF1R_701_713,PIM,0.20131542058985907,0.20131542058985907
Pair17,710317302,E1A_ADE05_212_224,P38,-0.771157174280809,-0.771157174280809
Pair17,710317302,EPB42_241_253,PIM,-0.044599998066029656,-0.044599998066029656
Pair17,710317302,ERBB2_679_691,PIM,0.242720827040805,0.242720827040805
Pair17,710317302,ESR1_160_172,PIM,-0.6883402405664651,-0.6883402405664651
Pair17,710317302,FIBA_569_581,ERK,0.8177966687792508,0.8177966687792508
Pair17,710317302,FIBA_569_581,JNK,0.8177966687792508,0.8177966687792508
Pair17,710317302,FIBA_569_581,PIM,0.8177966687792508,0.8177966687792508
Pair17,710317302,FOXO3_25_37,ERK,-0.1866766688932513,-0.1866766688932513
Pair17,710317302,FOXO3_25_37,P38,-0.1866766688932513,-0.1866766688932513
Pair17,710317302,FOXO3_25_37,PIM,-0.1866766688932513,-0.1866766688932513
Pair17,710317302,GPR6_349_361,ERK,0.6137665293685339,0.6137665293685339
Pair17,710317302,GPR6_349_361,JNK,0.6137665293685339,0.6137665293685339
Pair17,710317302,GPR6_349_361,P38,0.6137665293685339,0.6137665293685339
Pair17,710317302,GRIK2_708_720,PIM,0.24582511580157052,0.24582511580157052
Pair17,710317302,GSUB_61_73,ERK,0.29647136540162267,0.29647136540162267
Pair17,710317302,H2B1B_ 27_40,PIM,0.673871916583352,0.673871916583352
Pair17,710317302,H32_3_18,PIM,0.18286405714981013,0.18286405714981013
Pair17,710317302,IF4E_203_215,ERK,0.1262637726461726,0.1262637726461726
Pair17,710317302,IF4E_203_215,P38,0.1262637726461726,0.1262637726461726
Pair17,710317302,KAP2_92_104,ERK,-0.15332849091161727,-0.15332849091161727
Pair17,710317302,KAP2_92_104,PIM,-0.15332849091161727,-0.15332849091161727
Pair17,710317302,KAPCG_192_206,ERK,-0.3959286763311394,-0.3959286763311394
Pair17,710317302,KAPCG_192_206,PIM,-0.3959286763311394,-0.3959286763311394
Pair17,710317302,KCC2G_278_289,PIM,0,0
Pair17,710317302,KCNA6_504_516,ERK,0.5885737542735348,0.5885737542735348
Pair17,710317302,KCNA6_504_516,JNK,0.5885737542735348,0.5885737542735348
Pair17,710317302,KCNA6_504_516,PIM,0.5885737542735348,0.5885737542735348
Pair17,710317302,KS6A1_374_386,PIM,-0.13426672914824156,-0.13426672914824156
Pair17,710317302,MARCS_152_164,ERK,0.03718492033364962,0.03718492033364962
Pair17,710317302,MARCS_152_164,JNK,0.03718492033364962,0.03718492033364962
Pair17,710317302,MARCS_152_164,P38,0.03718492033364962,0.03718492033364962
Pair17,710317302,MARCS_160_172,ERK,-0.2090799352171091,-0.2090799352171091
Pair17,710317302,MARCS_160_172,JNK,-0.2090799352171091,-0.2090799352171091
Pair17,710317302,MARCS_160_172,P38,-0.2090799352171091,-0.2090799352171091
Pair17,710317302,MBP_222_234,ERK,-0.14772541156704655,-0.14772541156704655
Pair17,710317302,MBP_222_234,JNK,-0.14772541156704655,-0.14772541156704655
Pair17,710317302,MP2K1_287_299,ERK,-0.31719017588069853,-0.31719017588069853
Pair17,710317302,MP2K1_287_299,JNK,-0.31719017588069853,-0.31719017588069853
Pair17,710317302,MP2K1_287_299,P38,-0.31719017588069853,-0.31719017588069853
Pair17,710317302,MP2K1_287_299,PIM,-0.31719017588069853,-0.31719017588069853
Pair17,710317302,MPIP1_172_184,PIM,-0.05858505817403259,-0.05858505817403259
Pair17,710317302,MPIP3_208_220,ERK,0.1757272875088458,0.1757272875088458
Pair17,710317302,MPIP3_208_220,JNK,0.1757272875088458,0.1757272875088458
Pair17,710317302,MPIP3_208_220,P38,0.1757272875088458,0.1757272875088458
Pair17,710317302,NCF1_296_308,PIM,0.10912172238011264,0.10912172238011264
Pair17,710317302,NEK2_172_184,ERK,0.0381687616697195,0.0381687616697195
Pair17,710317302,NEK2_172_184,P38,0.0381687616697195,0.0381687616697195
Pair17,710317302,NEK3_158_170,ERK,-0.21996568394190774,-0.21996568394190774
Pair17,710317302,NMDZ1_890_902,PIM,0.18272960907731317,0.18272960907731317
Pair17,710317302,NOS3_1171_1183,PIM,-0.039240804131951634,-0.039240804131951634
Pair17,710317302,NR4A1_344_356,PIM,-0.02910434519252325,-0.02910434519252325
Pair17,710317302,P53_12_24,ERK,0.17270208611288584,0.17270208611288584
Pair17,710317302,P53_12_24,JNK,0.17270208611288584,0.17270208611288584
Pair17,710317302,P53_12_24,P38,0.17270208611288584,0.17270208611288584
Pair17,710317302,PPR1A_28_40,JNK,-0.008147890253997758,-0.008147890253997758
Pair17,710317302,PPR1A_28_40,P38,-0.008147890253997758,-0.008147890253997758
Pair17,710317302,PRKDC_2618_2630,P38,0.1091818108884568,0.1091818108884568
Pair17,710317302,PRKDC_2618_2630,PIM,0.1091818108884568,0.1091818108884568
Pair17,710317302,PTN12_32_44,PIM,0.07096652135414372,0.07096652135414372
Pair17,710317302,RAP1B_172_184,PIM,0.0542770609831984,0.0542770609831984
Pair17,710317302,RBL2_655_667,ERK,-0.1644808627521841,-0.1644808627521841
Pair17,710317302,RBL2_655_667,JNK,-0.1644808627521841,-0.1644808627521841
Pair17,710317302,RBL2_655_667,P38,-0.1644808627521841,-0.1644808627521841
Pair17,710317302,RBL2_655_667,PIM,-0.1644808627521841,-0.1644808627521841
Pair17,710317302,RB_242_254,ERK,-0.05228630194262163,-0.05228630194262163
Pair17,710317302,RB_242_254,P38,-0.05228630194262163,-0.05228630194262163
Pair17,710317302,RB_350_362,PIM,-0.29245089381052813,-0.29245089381052813
Pair17,710317302,RB_803_815,ERK,-0.19017779647127853,-0.19017779647127853
Pair17,710317302,RB_803_815,JNK,-0.19017779647127853,-0.19017779647127853
Pair17,710317302,RS6_228_240,PIM,0.228972569760161,0.228972569760161
Pair17,710317302,RYR1_4317_4329,PIM,-0.0055595253419005175,-0.0055595253419005175
Pair17,710317302,TOP2A_1463_1475,PIM,-0.10445116396503051,-0.10445116396503051
Pair17,710317302,VASP_271_283,PIM,-0.5771851501294369,-0.5771851501294369
Pair17,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair17,NA,DCX_49_61,ERK,NA,NA
Pair17,NA,ELK1_356_368,ERK,NA,NA
Pair17,NA,MPH6_140_152,P38,NA,NA
Pair17,NA,MYC_51_63,ERK,NA,NA
Pair17,NA,RBL2_632_644,ERK,NA,NA
Pair17,NA,VASP_150_162,PIM,NA,NA
Pair17,NA,ATF2_47_59,ERK,NA,NA
Pair17,NA,CSK21_355_367,ERK,NA,NA
Pair17,NA,ELK1_410_422,ERK,NA,NA
Pair17,NA,FRAP_2475_2487,P38,NA,NA
Pair17,NA,KIF11_919_931,ERK,NA,NA
Pair17,NA,LMNB1_16_28,ERK,NA,NA
Pair17,NA,MK10_214_226,ERK,NA,NA
Pair17,NA,MYBB_513_525,ERK,NA,NA
Pair17,NA,PDE5A_95_107,ERK,NA,NA
Pair17,NA,PP2AB_297_309,JNK,NA,NA
Pair17,NA,TLE2_246_258,ERK,NA,NA
Pair17,NA,TY3H_65_77,PIM,NA,NA
Pair17,NA,AKT1_301_313,ERK,NA,NA
Pair17,NA,ELK1_356_368,JNK,NA,NA
Pair17,NA,ELK1_410_422,JNK,NA,NA
Pair17,NA,IKBA_26_38,ERK,NA,NA
Pair17,NA,IKKB_686_698,ERK,NA,NA
Pair17,NA,KPB1_1011_1023,P38,NA,NA
Pair17,NA,LIPS_944_956,ERK,NA,NA
Pair17,NA,LMNA_192_204,PIM,NA,NA
Pair17,NA,MP2K1_281_293,ERK,NA,NA
Pair17,NA,P53_308_323,ERK,NA,NA
Pair17,NA,PDPK1_27_39,ERK,NA,NA
Pair17,NA,RB_774_786,ERK,NA,NA
Pair17,NA,STMN2_90_102,PIM,NA,NA
Pair17,NA,YAP1_121_133,ERK,NA,NA
Pair17,NA,BRCA1_1451_1463,ERK,NA,NA
Pair17,NA,C1R_201_213,ERK,NA,NA
Pair17,NA,COF1_17_29,ERK,NA,NA
Pair17,NA,CSK21_355_367,JNK,NA,NA
Pair17,NA,DCX_49_61,PIM,NA,NA
Pair17,NA,ERF_519_531,ERK,NA,NA
Pair17,NA,MP2K1_281_293,JNK,NA,NA
Pair17,NA,MYC_51_63,JNK,NA,NA
Pair17,NA,PDE5A_95_107,JNK,NA,NA
Pair17,NA,RAB1A_187_199,ERK,NA,NA
Pair17,NA,RADI_559_569,PIM,NA,NA
Pair17,NA,RBL2_632_644,JNK,NA,NA
Pair17,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair17,NA,TAU_524_536,ERK,NA,NA
Pair17,NA,TLE2_246_258,JNK,NA,NA
Pair17,NA,VASP_232_244,PIM,NA,NA
Pair17,NA,ATF2_47_59,JNK,NA,NA
Pair17,NA,F263_454_466,ERK,NA,NA
Pair17,NA,KIF11_919_931,JNK,NA,NA
Pair17,NA,MK10_214_226,JNK,NA,NA
Pair17,NA,MYBB_513_525,JNK,NA,NA
Pair17,NA,P53_308_323,JNK,NA,NA
Pair17,NA,RAB1A_187_199,JNK,NA,NA
Pair17,NA,RB_774_786,JNK,NA,NA
Pair17,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair17,NA,YAP1_121_133,JNK,NA,NA
Pair17,NA,AKT1_301_313,JNK,NA,NA
Pair17,NA,BRCA1_1451_1463,JNK,NA,NA
Pair17,NA,C1R_201_213,JNK,NA,NA
Pair17,NA,CSK21_355_367,P38,NA,NA
Pair17,NA,ELK1_356_368,P38,NA,NA
Pair17,NA,ELK1_410_422,P38,NA,NA
Pair17,NA,KCNA1_438_450,ERK,NA,NA
Pair17,NA,KIF11_919_931,P38,NA,NA
Pair17,NA,LMNB1_16_28,JNK,NA,NA
Pair17,NA,MP2K1_281_293,P38,NA,NA
Pair17,NA,MYBB_513_525,P38,NA,NA
Pair17,NA,NFKB1_330_342,PIM,NA,NA
Pair17,NA,P53_308_323,P38,NA,NA
Pair17,NA,PDE5A_95_107,P38,NA,NA
Pair17,NA,PLM_76_88,PIM,NA,NA
Pair17,NA,PTK6_436_448,P38,NA,NA
Pair17,NA,RAF1_253_265,ERK,NA,NA
Pair17,NA,RBL2_632_644,P38,NA,NA
Pair17,NA,REL_260_272,PIM,NA,NA
Pair17,NA,ATM_1972_1984,JNK,NA,NA
Pair17,NA,C1R_201_213,P38,NA,NA
Pair17,NA,DESP_2842_2854,P38,NA,NA
Pair17,NA,ERF_519_531,P38,NA,NA
Pair17,NA,IKKB_686_698,JNK,NA,NA
Pair17,NA,KCNA3_461_473,JNK,NA,NA
Pair17,NA,LIPS_944_956,PIM,NA,NA
Pair17,NA,PDPK1_27_39,JNK,NA,NA
Pair17,NA,RAF1_253_265,JNK,NA,NA
Pair17,NA,RB_774_786,P38,NA,NA
Pair17,NA,RBL2_959_971,ERK,NA,NA
Pair17,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair17,NA,TLE2_246_258,P38,NA,NA
Pair17,NA,CDN1A_139_151,PIM,NA,NA
Pair17,NA,CDN1B_151_163,P38,NA,NA
Pair17,NA,COF1_17_29,P38,NA,NA
Pair17,NA,IKKB_686_698,P38,NA,NA
Pair17,NA,KCNA2_442_454,JNK,NA,NA
Pair17,NA,KPB1_1011_1023,PIM,NA,NA
Pair17,NA,RBL2_959_971,JNK,NA,NA
Pair17,NA,TAU_524_536,JNK,NA,NA
Pair17,NA,ATF2_47_59,P38,NA,NA
Pair17,NA,KCNA1_438_450,JNK,NA,NA
Pair17,NA,LMNB1_16_28,P38,NA,NA
Pair17,NA,VIGLN_289_301,PIM,NA,NA
Pair17,NA,YAP1_121_133,P38,NA,NA
Pair17,NA,AKT1_301_313,P38,NA,NA
Pair17,NA,ERF_519_531,PIM,NA,NA
Pair17,NA,KIF11_919_931,PIM,NA,NA
Pair17,NA,MK10_214_226,P38,NA,NA
Pair17,NA,PDE5A_95_107,PIM,NA,NA
Pair17,NA,RAB1A_187_199,PIM,NA,NA
Pair17,NA,COF1_17_29,PIM,NA,NA
Pair17,NA,KCNA2_442_454,P38,NA,NA
Pair17,NA,RAF1_253_265,P38,NA,NA
Pair17,NA,RBL2_959_971,P38,NA,NA
Pair17,NA,CDN1B_151_163,PIM,NA,NA
Pair17,NA,DESP_2842_2854,PIM,NA,NA
Pair17,NA,KCNA3_461_473,P38,NA,NA
Pair17,NA,LMNB1_16_28,PIM,NA,NA
Pair17,NA,PTK6_436_448,PIM,NA,NA
Pair17,NA,TAU_524_536,P38,NA,NA
Pair17,NA,KCNA1_438_450,P38,NA,NA
Pair17,NA,BCKD_45_57,PIM,NA,NA
Pair17,NA,FRAP_2443_2455,PIM,NA,NA
Pair17,NA,KCNA2_442_454,PIM,NA,NA
Pair17,NA,MK10_214_226,PIM,NA,NA
Pair17,NA,TAU_524_536,PIM,NA,NA
Pair17,NA,RBL2_959_971,PIM,NA,NA
Pair17,NA,KCNB1_489_501,PIM,NA,NA
Pair14,710317303,ACM1_444_456,ERK,-0.1770940744078806,-0.1770940744078806
Pair14,710317303,ACM1_444_456,JNK,-0.1770940744078806,-0.1770940744078806
Pair14,710317303,ACM1_444_456,P38,-0.1770940744078806,-0.1770940744078806
Pair14,710317303,ACM1_444_456,PIM,-0.1770940744078806,-0.1770940744078806
Pair14,710317303,ACM4_456_468,PIM,-0.21818017004953383,-0.21818017004953383
Pair14,710317303,ADDB_696_708,ERK,0.4604174027828529,0.4604174027828529
Pair14,710317303,ADDB_696_708,JNK,0.4604174027828529,0.4604174027828529
Pair14,710317303,ADDB_696_708,P38,0.4604174027828529,0.4604174027828529
Pair14,710317303,ADDB_706_718,ERK,-0.047305714778356656,-0.047305714778356656
Pair14,710317303,ADDB_706_718,JNK,-0.047305714778356656,-0.047305714778356656
Pair14,710317303,ADDB_706_718,P38,-0.047305714778356656,-0.047305714778356656
Pair14,710317303,ADDB_706_718,PIM,-0.047305714778356656,-0.047305714778356656
Pair14,710317303,ANDR_785_797,PIM,0.008878151346452867,0.008878151346452867
Pair14,710317303,BAD_112_124,PIM,-0.7584987557158474,-0.7584987557158474
Pair14,710317303,BAD_69_81,ERK,-0.43907119147850215,-0.43907119147850215
Pair14,710317303,BAD_69_81,PIM,-0.43907119147850215,-0.43907119147850215
Pair14,710317303,BAD_93_105,PIM,0.026770751463836895,0.026770751463836895
Pair14,710317303,CA2D1_494_506,ERK,-0.012580060249182345,-0.012580060249182345
Pair14,710317303,CAC1C_1974_1986,PIM,0.14307378179288044,0.14307378179288044
Pair14,710317303,CD27_212_224,ERK,-0.01547140876244013,-0.01547140876244013
Pair14,710317303,CD27_212_224,JNK,-0.01547140876244013,-0.01547140876244013
Pair14,710317303,CD27_212_224,P38,-0.01547140876244013,-0.01547140876244013
Pair14,710317303,CD27_212_224,PIM,-0.01547140876244013,-0.01547140876244013
Pair14,710317303,CDK7_163_175,JNK,0.020009960731494303,0.020009960731494303
Pair14,710317303,CDK7_163_175,P38,0.020009960731494303,0.020009960731494303
Pair14,710317303,CDK7_163_175,PIM,0.020009960731494303,0.020009960731494303
Pair14,710317303,CENPA_1_14,PIM,-0.10044790566533468,-0.10044790566533468
Pair14,710317303,CREB1_126_138,PIM,0.0030213519752368967,0.0030213519752368967
Pair14,710317303,CSF1R_701_713,PIM,0.10180228052285889,0.10180228052285889
Pair14,710317303,E1A_ADE05_212_224,P38,-0.41489442444946256,-0.41489442444946256
Pair14,710317303,EPB42_241_253,PIM,0.1713345716969834,0.1713345716969834
Pair14,710317303,ERBB2_679_691,PIM,-0.22755748639763862,-0.22755748639763862
Pair14,710317303,ESR1_160_172,PIM,-0.4873790535045206,-0.4873790535045206
Pair14,710317303,FIBA_569_581,ERK,0.2730184944064158,0.2730184944064158
Pair14,710317303,FIBA_569_581,JNK,0.2730184944064158,0.2730184944064158
Pair14,710317303,FIBA_569_581,PIM,0.2730184944064158,0.2730184944064158
Pair14,710317303,FOXO3_25_37,ERK,-0.027733642139471826,-0.027733642139471826
Pair14,710317303,FOXO3_25_37,P38,-0.027733642139471826,-0.027733642139471826
Pair14,710317303,FOXO3_25_37,PIM,-0.027733642139471826,-0.027733642139471826
Pair14,710317303,GPR6_349_361,ERK,0.5777669993169523,0.5777669993169523
Pair14,710317303,GPR6_349_361,JNK,0.5777669993169523,0.5777669993169523
Pair14,710317303,GPR6_349_361,P38,0.5777669993169523,0.5777669993169523
Pair14,710317303,GRIK2_708_720,PIM,-0.3286227474613703,-0.3286227474613703
Pair14,710317303,GSUB_61_73,ERK,-0.17402939977504905,-0.17402939977504905
Pair14,710317303,H2B1B_ 27_40,PIM,0.23194672804969674,0.23194672804969674
Pair14,710317303,H32_3_18,PIM,0.19592020997525683,0.19592020997525683
Pair14,710317303,IF4E_203_215,ERK,0.05574255192699651,0.05574255192699651
Pair14,710317303,IF4E_203_215,P38,0.05574255192699651,0.05574255192699651
Pair14,710317303,KAP2_92_104,ERK,0.14647964440805872,0.14647964440805872
Pair14,710317303,KAP2_92_104,PIM,0.14647964440805872,0.14647964440805872
Pair14,710317303,KAPCG_192_206,ERK,-0.0962153152593026,-0.0962153152593026
Pair14,710317303,KAPCG_192_206,PIM,-0.0962153152593026,-0.0962153152593026
Pair14,710317303,KCC2G_278_289,PIM,0.06619027969446645,0.06619027969446645
Pair14,710317303,KCNA6_504_516,ERK,-0.566918325251395,-0.566918325251395
Pair14,710317303,KCNA6_504_516,JNK,-0.566918325251395,-0.566918325251395
Pair14,710317303,KCNA6_504_516,PIM,-0.566918325251395,-0.566918325251395
