BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Median_SigmBg	Protocol file name	Image Analysis_STKDate	Thu, 20 May 2021 20:13:25 GMT
MARCS_152_164		1.0	1.0	4.0	6.0	15.0	0.0	1.0	4.0	7.0	15.0	3.0	1.0	7.0	11.0	23.0	1.0	2.0	5.0	12.0	21.0	1.0	1.0	3.0	7.0	15.0	1.0	1.0	3.0	8.0	17.0	1.0	2.0	6.0	10.0	21.0	0.0	1.0	4.0	7.0	13.0	0.0	0.0	4.0	8.0	17.0	1.0	1.0	4.0	9.0	17.0	0.0	1.0	4.0	7.0	16.0	1.0	2.0	3.0	9.0	15.0
NEK3_158_170		0.0	1.0	0.0	5.0	7.0	0.0	2.0	0.0	2.0	7.0	0.0	0.0	3.0	4.0	9.0	1.0	1.0	2.0	5.0	11.0	1.0	1.0	1.0	4.0	6.0	0.0	0.0	1.0	3.0	8.0	-1.0	1.0	1.0	5.0	8.0	0.0	1.0	1.0	5.0	6.0	0.0	1.0	4.0	5.0	7.0	1.0	1.0	2.0	2.0	8.0	-1.0	2.0	3.0	4.0	7.0	-1.0	0.0	2.0	4.0	6.0
PRKDC_2618_2630		0.0	1.0	3.0	6.0	12.0	0.0	0.0	4.0	6.0	13.0	1.0	2.0	2.0	9.0	16.0	1.0	1.0	3.0	6.0	11.0	0.0	1.0	3.0	6.0	14.0	0.0	2.0	3.0	7.0	11.0	1.0	2.0	4.0	6.0	15.0	0.0	2.0	2.0	7.0	10.0	0.0	1.0	3.0	6.0	12.0	0.0	1.0	3.0	6.0	11.0	1.0	0.0	4.0	5.0	10.0	1.0	1.0	2.0	6.0	8.0
REL_260_272		-2.0	0.0	0.0	3.0	4.0	-1.0	0.0	0.0	1.0	3.0	0.0	-1.0	-1.0	3.0	3.0	-2.0	-1.0	0.0	4.0	3.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	1.0	3.0	6.0	1.0	0.0	1.0	2.0	4.0	0.0	0.0	-1.0	2.0	5.0	1.0	0.0	1.0	1.0	5.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	2.0	3.0
ART_025_CXGLRRWSLGGLRRWSL		2.0	3.0	10.0	19.0	35.0	1.0	2.0	5.0	10.0	18.0	3.0	3.0	11.0	20.0	43.0	4.0	4.0	10.0	21.0	44.0	0.0	1.0	7.0	16.0	30.0	1.0	4.0	11.0	20.0	36.0	2.0	4.0	9.0	18.0	35.0	2.0	4.0	9.0	14.0	28.0	0.0	4.0	8.0	17.0	34.0	1.0	3.0	7.0	16.0	35.0	1.0	4.0	8.0	14.0	30.0	1.0	4.0	9.0	16.0	33.0
KCNA1_438_450		1.0	1.0	0.0	2.0	3.0	1.0	1.0	0.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	2.0	1.0	3.0	-1.0	-1.0	3.0	3.0	4.0	0.0	0.0	-1.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	1.0	1.0	6.0	0.0	0.0	2.0	2.0	3.0
SCN7A_898_910		0.0	1.0	0.0	3.0	2.0	-1.0	1.0	3.0	3.0	4.0	1.0	-1.0	-1.0	5.0	6.0	1.0	2.0	2.0	4.0	7.0	-2.0	1.0	1.0	3.0	4.0	0.0	1.0	1.0	2.0	4.0	1.0	-1.0	1.0	4.0	5.0	-1.0	0.0	1.0	2.0	6.0	0.0	1.0	2.0	1.0	4.0	0.0	-2.0	1.0	3.0	5.0	0.0	0.0	1.0	3.0	3.0	0.0	1.0	0.0	0.0	2.0
ACM5_494_506		7.0	13.0	37.0	71.0	146.0	5.0	9.0	24.0	49.0	95.0	13.0	26.0	64.0	129.0	257.0	14.0	33.0	79.0	152.0	312.0	8.0	18.0	46.0	94.0	184.0	7.0	16.0	40.0	82.0	164.0	12.0	26.0	60.0	126.0	250.0	5.0	10.0	29.0	56.0	118.0	9.0	16.0	49.0	100.0	194.0	13.0	26.0	65.0	129.0	266.0	9.0	17.0	45.0	89.0	177.0	9.0	19.0	49.0	99.0	200.0
BAD_93_105		16.0	34.0	87.0	170.0	338.0	13.0	29.0	74.0	144.0	287.0	23.0	44.0	112.0	221.0	444.0	25.0	48.0	122.0	250.0	498.0	17.0	36.0	91.0	178.0	367.0	18.0	36.0	91.0	178.0	376.0	24.0	44.0	116.0	234.0	466.0	15.0	28.0	72.0	147.0	290.0	18.0	36.0	88.0	178.0	355.0	19.0	39.0	101.0	197.0	401.0	15.0	31.0	81.0	163.0	328.0	16.0	35.0	89.0	178.0	358.0
CSF1R_701_713		2.0	1.0	4.0	7.0	15.0	1.0	1.0	4.0	9.0	17.0	0.0	3.0	7.0	12.0	26.0	1.0	2.0	5.0	11.0	22.0	2.0	1.0	4.0	8.0	16.0	1.0	2.0	4.0	9.0	17.0	1.0	2.0	4.0	13.0	23.0	2.0	1.0	2.0	7.0	14.0	1.0	3.0	6.0	7.0	16.0	1.0	2.0	3.0	6.0	14.0	1.0	2.0	4.0	7.0	16.0	1.0	0.0	4.0	7.0	15.0
GPR6_349_361		2.0	2.0	3.0	4.0	11.0	1.0	2.0	3.0	7.0	17.0	1.0	2.0	4.0	10.0	18.0	1.0	2.0	3.0	7.0	18.0	1.0	1.0	1.0	6.0	10.0	0.0	2.0	5.0	9.0	14.0	2.0	2.0	4.0	8.0	17.0	0.0	1.0	3.0	6.0	13.0	3.0	1.0	5.0	5.0	16.0	-1.0	2.0	2.0	6.0	10.0	1.0	2.0	5.0	5.0	13.0	-1.0	2.0	3.0	7.0	11.0
KCNA2_442_454		0.0	1.0	1.0	2.0	5.0	0.0	1.0	1.0	1.0	7.0	0.0	-1.0	1.0	2.0	6.0	0.0	2.0	2.0	2.0	6.0	0.0	3.0	1.0	3.0	4.0	-1.0	0.0	1.0	2.0	5.0	2.0	1.0	0.0	2.0	4.0	2.0	2.0	1.0	2.0	5.0	0.0	0.0	2.0	4.0	5.0	1.0	2.0	1.0	1.0	3.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	2.0	3.0
MARCS_160_172		1.0	2.0	8.0	14.0	33.0	2.0	2.0	7.0	13.0	28.0	3.0	6.0	14.0	26.0	56.0	3.0	4.0	14.0	26.0	50.0	3.0	4.0	9.0	14.0	35.0	3.0	3.0	9.0	17.0	36.0	2.0	6.0	15.0	28.0	58.0	1.0	1.0	5.0	14.0	25.0	2.0	4.0	9.0	20.0	39.0	3.0	4.0	9.0	21.0	44.0	1.0	3.0	9.0	18.0	37.0	2.0	3.0	9.0	17.0	35.0
NMDZ1_890_902		2.0	2.0	5.0	10.0	19.0	1.0	2.0	5.0	11.0	22.0	2.0	4.0	12.0	23.0	47.0	2.0	3.0	9.0	21.0	40.0	1.0	3.0	6.0	10.0	22.0	1.0	3.0	6.0	11.0	22.0	3.0	2.0	7.0	21.0	39.0	2.0	3.0	4.0	9.0	20.0	1.0	3.0	8.0	15.0	29.0	2.0	5.0	9.0	18.0	33.0	3.0	3.0	7.0	13.0	29.0	2.0	2.0	6.0	11.0	25.0
PTK6_436_448		1.0	1.0	2.0	4.0	6.0	0.0	1.0	2.0	2.0	5.0	-1.0	1.0	2.0	3.0	6.0	0.0	0.0	2.0	2.0	7.0	-1.0	2.0	1.0	3.0	3.0	0.0	1.0	0.0	3.0	6.0	-1.0	-1.0	0.0	2.0	6.0	1.0	1.0	2.0	4.0	6.0	0.0	-1.0	0.0	3.0	5.0	1.0	1.0	1.0	2.0	4.0	0.0	0.0	1.0	1.0	6.0	0.0	1.0	2.0	0.0	5.0
SRC_413_425		0.0	0.0	0.0	1.0	3.0	1.0	1.0	2.0	1.0	3.0	1.0	0.0	1.0	1.0	3.0	0.0	-1.0	-1.0	3.0	2.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	2.0	1.0	0.0	1.0	4.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	-2.0	2.0	1.0	2.0	-1.0	1.0	-1.0	0.0	4.0	0.0	0.0	1.0	2.0	1.0
CAC1C_1974_1986		1.0	4.0	3.0	5.0	18.0	1.0	1.0	3.0	5.0	13.0	0.0	2.0	6.0	13.0	23.0	1.0	3.0	6.0	13.0	25.0	1.0	2.0	5.0	10.0	17.0	2.0	1.0	5.0	11.0	19.0	-1.0	0.0	7.0	11.0	23.0	1.0	0.0	4.0	7.0	13.0	1.0	2.0	5.0	9.0	19.0	0.0	2.0	5.0	8.0	19.0	1.0	3.0	2.0	9.0	14.0	3.0	2.0	5.0	8.0	14.0
KPB1_1011_1023		-1.0	2.0	1.0	3.0	4.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	3.0	3.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	1.0	2.0	-1.0	-1.0	1.0	2.0	2.0	1.0	1.0	0.0	3.0	2.0	1.0	0.0	2.0	2.0	4.0	0.0	1.0	1.0	0.0	3.0
SRC8_CHICK_423_435		0.0	-1.0	2.0	3.0	3.0	1.0	0.0	1.0	0.0	2.0	0.0	-1.0	1.0	2.0	3.0	2.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	1.0	2.0	1.0	3.0	0.0	-1.0	0.0	2.0	4.0	-1.0	0.0	0.0	1.0	1.0	-1.0	1.0	1.0	1.0	3.0	1.0	-1.0	1.0	0.0	4.0
ACM5_498_510		2.0	5.0	12.0	25.0	48.0	2.0	4.0	10.0	21.0	48.0	5.0	10.0	27.0	51.0	104.0	5.0	12.0	29.0	61.0	121.0	3.0	6.0	18.0	33.0	66.0	2.0	3.0	13.0	29.0	54.0	6.0	9.0	24.0	49.0	103.0	2.0	3.0	9.0	21.0	45.0	4.0	8.0	18.0	35.0	73.0	5.0	8.0	23.0	48.0	99.0	4.0	8.0	17.0	34.0	68.0	2.0	5.0	16.0	34.0	68.0
BCKD_45_57		1.0	1.0	2.0	3.0	2.0	-1.0	-1.0	2.0	1.0	3.0	0.0	1.0	2.0	2.0	5.0	0.0	1.0	2.0	4.0	7.0	0.0	1.0	1.0	2.0	6.0	-1.0	0.0	1.0	4.0	3.0	1.0	2.0	1.0	4.0	7.0	0.0	2.0	-1.0	3.0	6.0	1.0	0.0	2.0	3.0	6.0	0.0	1.0	3.0	2.0	7.0	0.0	0.0	2.0	3.0	8.0	0.0	1.0	0.0	4.0	2.0
CSK21_355_367		1.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	4.0	-1.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	-1.0	1.0	2.0	0.0	2.0	-1.0	-1.0	0.0	1.0	0.0	0.0	-1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0
GPSM2_394_406		-1.0	2.0	1.0	1.0	4.0	0.0	-1.0	1.0	4.0	2.0	0.0	0.0	1.0	3.0	7.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	4.0	0.0	1.0	2.0	1.0	3.0	0.0	-1.0	1.0	1.0	6.0	-1.0	0.0	0.0	3.0	3.0	-1.0	-1.0	1.0	1.0	3.0	1.0	0.0	0.0	3.0	1.0	-1.0	-1.0	1.0	2.0	5.0
KCNA3_461_473		-1.0	-1.0	2.0	1.0	3.0	0.0	0.0	0.0	2.0	4.0	0.0	-1.0	2.0	2.0	3.0	-2.0	1.0	2.0	2.0	5.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	4.0	0.0	1.0	-1.0	0.0	3.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	4.0	2.0	1.0	-1.0	1.0	3.0	6.0	0.0	0.0	0.0	1.0	5.0
MBP_222_234		5.0	11.0	24.0	48.0	94.0	4.0	7.0	21.0	42.0	86.0	8.0	16.0	38.0	76.0	149.0	5.0	12.0	29.0	59.0	121.0	5.0	12.0	25.0	50.0	103.0	5.0	10.0	29.0	52.0	112.0	6.0	16.0	36.0	75.0	157.0	5.0	10.0	22.0	45.0	90.0	7.0	11.0	28.0	55.0	116.0	5.0	7.0	18.0	39.0	81.0	1.0	10.0	24.0	49.0	104.0	4.0	7.0	18.0	35.0	76.0
NOS3_1171_1183		7.0	9.0	30.0	61.0	121.0	8.0	13.0	29.0	58.0	118.0	12.0	21.0	54.0	104.0	210.0	7.0	15.0	37.0	75.0	152.0	7.0	12.0	34.0	67.0	136.0	8.0	15.0	40.0	77.0	152.0	9.0	18.0	45.0	90.0	182.0	5.0	7.0	26.0	51.0	101.0	5.0	14.0	35.0	70.0	139.0	6.0	9.0	25.0	54.0	110.0	5.0	13.0	30.0	62.0	122.0	6.0	8.0	21.0	46.0	92.0
RAB1A_187_199		0.0	0.0	-1.0	3.0	4.0	0.0	0.0	2.0	4.0	4.0	1.0	0.0	1.0	4.0	4.0	1.0	0.0	2.0	3.0	5.0	0.0	0.0	2.0	2.0	4.0	0.0	1.0	0.0	3.0	6.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0	2.0	3.0	6.0	-2.0	0.0	1.0	1.0	4.0	-1.0	1.0	1.0	2.0	2.0	-1.0	-1.0	0.0	1.0	4.0	1.0	-1.0	0.0	1.0	2.0
STK6_283_295		6.0	12.0	32.0	63.0	123.0	6.0	8.0	23.0	47.0	91.0	12.0	23.0	62.0	123.0	245.0	15.0	26.0	66.0	133.0	265.0	9.0	16.0	42.0	85.0	171.0	7.0	16.0	41.0	80.0	158.0	14.0	26.0	66.0	135.0	269.0	5.0	9.0	25.0	53.0	104.0	9.0	19.0	46.0	90.0	183.0	12.0	23.0	57.0	118.0	241.0	8.0	18.0	44.0	90.0	181.0	10.0	16.0	44.0	90.0	179.0
CFTR_730_742		-1.0	0.0	-1.0	1.0	6.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	3.0	2.0	2.0	-1.0	2.0	-1.0	2.0	3.0	-1.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	3.0	1.0	0.0	-1.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	-1.0	-1.0	0.0	1.0	4.0
MYPC3_268_280		0.0	-1.0	3.0	3.0	11.0	2.0	2.0	0.0	5.0	9.0	1.0	3.0	4.0	8.0	10.0	0.0	1.0	3.0	5.0	11.0	0.0	1.0	1.0	6.0	9.0	1.0	1.0	3.0	5.0	11.0	2.0	3.0	4.0	7.0	18.0	2.0	1.0	2.0	4.0	12.0	0.0	1.0	3.0	6.0	10.0	0.0	-1.0	1.0	2.0	8.0	0.0	0.0	3.0	4.0	9.0	2.0	0.0	1.0	3.0	4.0
VASP_271_283		1.0	2.0	3.0	7.0	14.0	1.0	0.0	1.0	4.0	10.0	4.0	5.0	14.0	29.0	60.0	3.0	5.0	15.0	31.0	62.0	1.0	4.0	8.0	17.0	33.0	-1.0	1.0	6.0	9.0	21.0	1.0	8.0	17.0	33.0	65.0	1.0	2.0	4.0	8.0	13.0	3.0	4.0	11.0	25.0	43.0	2.0	6.0	14.0	27.0	56.0	2.0	5.0	12.0	23.0	47.0	3.0	2.0	7.0	17.0	37.0
ADDB_696_708		0.0	-1.0	1.0	4.0	7.0	0.0	2.0	2.0	4.0	5.0	0.0	-1.0	2.0	3.0	7.0	1.0	1.0	3.0	2.0	8.0	1.0	0.0	2.0	2.0	5.0	-1.0	-1.0	2.0	3.0	7.0	1.0	1.0	2.0	3.0	6.0	1.0	1.0	3.0	3.0	6.0	-1.0	2.0	2.0	4.0	7.0	-1.0	0.0	1.0	3.0	7.0	-1.0	0.0	1.0	3.0	6.0	-1.0	0.0	2.0	2.0	7.0
BRCA1_1451_1463		-1.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	2.0	3.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	-1.0	0.0	-1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	-1.0	-1.0	0.0	2.0	3.0	1.0	0.0	2.0	0.0	1.0	-1.0	1.0	2.0	4.0	4.0	0.0	1.0	2.0	1.0	3.0
DCX_49_61		-1.0	2.0	0.0	3.0	4.0	0.0	0.0	1.0	2.0	5.0	0.0	0.0	2.0	3.0	5.0	0.0	0.0	2.0	3.0	6.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	1.0	2.0	4.0	1.0	0.0	0.0	3.0	4.0	0.0	0.0	3.0	2.0	6.0	1.0	-1.0	-1.0	4.0	3.0	-1.0	1.0	0.0	4.0	5.0	0.0	1.0	1.0	2.0	4.0	0.0	1.0	1.0	2.0	2.0
GSUB_61_73		-1.0	0.0	2.0	5.0	10.0	1.0	-1.0	2.0	7.0	12.0	0.0	3.0	4.0	9.0	15.0	2.0	0.0	3.0	8.0	14.0	0.0	0.0	3.0	5.0	12.0	-1.0	1.0	2.0	4.0	11.0	1.0	3.0	3.0	6.0	16.0	0.0	1.0	2.0	5.0	10.0	0.0	0.0	3.0	6.0	10.0	0.0	2.0	1.0	6.0	12.0	-1.0	0.0	4.0	4.0	12.0	-1.0	-1.0	3.0	3.0	7.0
KCNB1_489_501		0.0	0.0	0.0	4.0	6.0	0.0	3.0	1.0	2.0	6.0	1.0	0.0	0.0	4.0	6.0	-1.0	0.0	1.0	3.0	6.0	1.0	2.0	1.0	3.0	5.0	0.0	-1.0	0.0	2.0	5.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	3.0	2.0	5.0	0.0	2.0	3.0	2.0	4.0	-1.0	0.0	2.0	3.0	6.0	0.0	0.0	-1.0	4.0	6.0	-2.0	1.0	2.0	2.0	4.0
MK10_214_226		-1.0	0.0	2.0	3.0	6.0	1.0	2.0	-1.0	3.0	5.0	0.0	0.0	0.0	3.0	6.0	-1.0	1.0	3.0	3.0	5.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	2.0	3.0	5.0	-1.0	0.0	1.0	3.0	5.0	1.0	1.0	1.0	3.0	4.0	0.0	2.0	2.0	2.0	5.0	0.0	-1.0	2.0	2.0	2.0	1.0	1.0	0.0	4.0	3.0	0.0	-1.0	3.0	3.0	5.0
NR4A1_344_356		2.0	2.0	5.0	13.0	27.0	0.0	3.0	6.0	13.0	26.0	2.0	5.0	13.0	23.0	45.0	0.0	6.0	12.0	24.0	46.0	1.0	3.0	10.0	15.0	29.0	2.0	3.0	6.0	13.0	25.0	2.0	5.0	12.0	25.0	47.0	0.0	3.0	8.0	13.0	27.0	1.0	4.0	9.0	17.0	34.0	1.0	4.0	10.0	19.0	35.0	2.0	4.0	9.0	17.0	35.0	1.0	3.0	7.0	14.0	29.0
RAF1_253_265		-2.0	0.0	1.0	5.0	6.0	-1.0	0.0	1.0	4.0	6.0	2.0	1.0	1.0	7.0	12.0	1.0	1.0	2.0	2.0	7.0	0.0	-1.0	1.0	4.0	7.0	1.0	1.0	2.0	4.0	5.0	0.0	1.0	2.0	4.0	9.0	0.0	2.0	2.0	4.0	6.0	-1.0	0.0	2.0	6.0	8.0	2.0	-1.0	1.0	3.0	7.0	2.0	2.0	0.0	3.0	7.0	1.0	0.0	2.0	3.0	4.0
STMN2_90_102		-1.0	0.0	2.0	0.0	3.0	1.0	-2.0	-1.0	2.0	3.0	0.0	0.0	2.0	2.0	4.0	-1.0	1.0	-1.0	2.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	-2.0	1.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	4.0	0.0	-1.0	0.0	-1.0	3.0	-1.0	1.0	1.0	0.0	2.0	-1.0	-1.0	1.0	0.0	1.0	1.0	1.0	-1.0	0.0	3.0
CGHB_109_121		2.0	5.0	13.0	24.0	52.0	2.0	2.0	6.0	11.0	25.0	9.0	16.0	43.0	88.0	175.0	10.0	18.0	48.0	95.0	194.0	6.0	11.0	27.0	57.0	113.0	5.0	6.0	19.0	37.0	76.0	9.0	21.0	51.0	106.0	206.0	2.0	4.0	11.0	22.0	41.0	7.0	13.0	34.0	72.0	143.0	9.0	21.0	55.0	113.0	222.0	6.0	12.0	34.0	68.0	138.0	7.0	10.0	31.0	62.0	126.0
NCF1_296_308		-1.0	2.0	5.0	7.0	16.0	-1.0	0.0	4.0	9.0	17.0	2.0	3.0	6.0	15.0	29.0	1.0	2.0	6.0	13.0	27.0	1.0	1.0	3.0	6.0	14.0	0.0	3.0	5.0	11.0	22.0	0.0	3.0	8.0	12.0	28.0	0.0	2.0	3.0	6.0	16.0	1.0	3.0	4.0	9.0	20.0	1.0	3.0	6.0	11.0	18.0	1.0	1.0	7.0	9.0	18.0	1.0	1.0	3.0	4.0	10.0
VTNC_390_402		0.0	1.0	1.0	3.0	8.0	0.0	1.0	2.0	4.0	6.0	-1.0	2.0	2.0	4.0	11.0	1.0	1.0	2.0	4.0	10.0	0.0	1.0	1.0	3.0	7.0	1.0	1.0	2.0	5.0	9.0	-1.0	2.0	2.0	5.0	11.0	-1.0	0.0	2.0	3.0	7.0	0.0	1.0	2.0	6.0	12.0	1.0	-1.0	2.0	3.0	4.0	0.0	1.0	1.0	3.0	8.0	1.0	1.0	3.0	3.0	7.0
ADDB_706_718		1.0	1.0	3.0	8.0	14.0	0.0	2.0	3.0	6.0	14.0	1.0	1.0	6.0	10.0	20.0	1.0	3.0	6.0	10.0	21.0	0.0	3.0	3.0	7.0	14.0	1.0	2.0	3.0	6.0	14.0	0.0	2.0	4.0	8.0	19.0	0.0	1.0	3.0	5.0	12.0	0.0	1.0	2.0	7.0	15.0	0.0	1.0	4.0	6.0	13.0	1.0	1.0	4.0	6.0	14.0	2.0	1.0	2.0	7.0	11.0
C1R_201_213		1.0	1.0	0.0	1.0	3.0	0.0	2.0	1.0	2.0	5.0	0.0	-1.0	1.0	1.0	3.0	-2.0	0.0	1.0	1.0	3.0	2.0	0.0	1.0	2.0	3.0	0.0	-1.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	3.0	-1.0	0.0	0.0	0.0	3.0	-1.0	1.0	1.0	2.0	2.0	0.0	0.0	1.0	2.0	2.0	-1.0	1.0	0.0	2.0	2.0
ELK1_356_368		-1.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	4.0	-1.0	0.0	1.0	1.0	2.0	0.0	-1.0	1.0	2.0	4.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	4.0	0.0	1.0	0.0	1.0	2.0	0.0	-1.0	0.0	1.0	2.0	0.0	0.0	1.0	3.0	1.0	1.0	-1.0	-2.0	-1.0	-1.0	0.0	-2.0	1.0	1.0	5.0	0.0	0.0	0.0	3.0	4.0
GYS2_1_13		17.0	37.0	92.0	187.0	368.0	19.0	34.0	88.0	170.0	350.0	25.0	48.0	121.0	239.0	480.0	26.0	51.0	132.0	267.0	534.0	19.0	37.0	96.0	189.0	382.0	19.0	38.0	98.0	192.0	385.0	24.0	50.0	116.0	239.0	478.0	15.0	34.0	84.0	170.0	343.0	16.0	33.0	84.0	169.0	336.0	17.0	33.0	81.0	164.0	337.0	17.0	34.0	84.0	167.0	343.0	16.0	31.0	78.0	153.0	303.0
KIF11_919_931		0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	4.0	0.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	1.0	1.0	4.0	2.0	1.0	1.0	-1.0	2.0	1.0	0.0	1.0	0.0	0.0	-1.0	1.0	0.0	1.0	1.0	0.0	0.0	-1.0	1.0	2.0
MP2K1_281_293		0.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	1.0	4.0	-1.0	0.0	1.0	1.0	2.0	-1.0	-1.0	0.0	2.0	3.0	-1.0	-2.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	0.0	1.0	2.0
NTRK3_824_836		-1.0	2.0	2.0	2.0	5.0	-1.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0	3.0	4.0	0.0	1.0	0.0	3.0	5.0	-1.0	0.0	0.0	3.0	5.0	0.0	-1.0	2.0	1.0	6.0	-1.0	2.0	2.0	3.0	4.0	0.0	0.0	3.0	2.0	4.0	1.0	2.0	2.0	4.0	5.0	0.0	1.0	2.0	2.0	4.0	1.0	-1.0	1.0	4.0	5.0	0.0	0.0	1.0	2.0	7.0
RAP1B_172_184		1.0	1.0	2.0	6.0	12.0	0.0	2.0	4.0	6.0	12.0	2.0	0.0	4.0	10.0	17.0	1.0	2.0	6.0	9.0	20.0	1.0	1.0	3.0	6.0	13.0	0.0	1.0	3.0	5.0	12.0	1.0	3.0	4.0	10.0	18.0	1.0	0.0	2.0	6.0	11.0	1.0	2.0	3.0	7.0	14.0	0.0	2.0	4.0	7.0	17.0	3.0	2.0	5.0	6.0	17.0	2.0	3.0	4.0	7.0	12.0
TAU_524_536		0.0	-1.0	1.0	1.0	5.0	0.0	-2.0	1.0	4.0	4.0	0.0	2.0	2.0	3.0	8.0	1.0	0.0	1.0	1.0	5.0	1.0	-2.0	1.0	3.0	5.0	0.0	2.0	2.0	3.0	6.0	1.0	-1.0	0.0	2.0	7.0	0.0	-1.0	1.0	3.0	5.0	1.0	2.0	1.0	2.0	2.0	-1.0	0.0	0.0	3.0	5.0	-1.0	0.0	1.0	3.0	5.0	0.0	0.0	1.0	3.0	4.0
CREB1_126_138		1.0	1.0	4.0	9.0	17.0	0.0	1.0	5.0	6.0	15.0	1.0	4.0	5.0	12.0	25.0	2.0	1.0	6.0	11.0	22.0	1.0	3.0	6.0	8.0	18.0	0.0	1.0	5.0	9.0	18.0	0.0	2.0	7.0	13.0	28.0	-1.0	1.0	5.0	6.0	15.0	1.0	2.0	6.0	9.0	17.0	1.0	2.0	1.0	5.0	11.0	0.0	2.0	4.0	7.0	16.0	1.0	1.0	3.0	7.0	9.0
NCF1_321_333		-1.0	1.0	2.0	4.0	11.0	1.0	1.0	2.0	5.0	8.0	1.0	2.0	3.0	7.0	18.0	1.0	2.0	4.0	8.0	13.0	1.0	1.0	1.0	6.0	11.0	0.0	1.0	4.0	6.0	12.0	0.0	2.0	6.0	10.0	19.0	0.0	0.0	1.0	5.0	10.0	1.0	1.0	2.0	6.0	10.0	1.0	1.0	4.0	4.0	10.0	2.0	1.0	2.0	4.0	10.0	1.0	2.0	1.0	3.0	7.0
CFTR_761_773		2.0	5.0	12.0	23.0	46.0	1.0	6.0	11.0	23.0	51.0	3.0	7.0	21.0	41.0	83.0	3.0	7.0	18.0	36.0	76.0	3.0	6.0	11.0	27.0	53.0	2.0	7.0	16.0	31.0	67.0	5.0	9.0	30.0	58.0	119.0	1.0	4.0	12.0	25.0	52.0	2.0	6.0	13.0	26.0	48.0	2.0	5.0	13.0	28.0	54.0	2.0	6.0	11.0	22.0	47.0	2.0	2.0	9.0	16.0	33.0
