BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Median_SigmBg	Protocol file name	Image Analysis_STKDate	Sat, 05 Jun 2021 10:43:06 GMT
#REF		50.0	98.0	255.0	496.0	995.0	68.0	139.0	345.0	700.0	1402.0	73.0	139.0	353.0	705.0	1392.0	77.0	155.0	379.0	749.0	1500.0	145.0	282.0	701.0	1404.0	2754.0	149.0	289.0	724.0	1435.0	2807.0	151.0	303.0	761.0	1521.0	2991.0	150.0	295.0	741.0	1475.0	2890.0	137.0	268.0	670.0	1357.0	2603.0	132.0	263.0	673.0	1342.0	2633.0	128.0	261.0	659.0	1305.0	2600.0	140.0	273.0	681.0	1365.0	2704.0
#REF		47.0	92.0	243.0	474.0	938.0	66.0	130.0	323.0	649.0	1288.0	73.0	138.0	356.0	700.0	1372.0	71.0	142.0	349.0	704.0	1372.0	140.0	273.0	691.0	1381.0	2706.0	141.0	278.0	690.0	1356.0	2669.0	146.0	299.0	744.0	1468.0	2885.0	147.0	290.0	720.0	1434.0	2839.0	130.0	263.0	636.0	1276.0	2521.0	127.0	252.0	620.0	1252.0	2482.0	129.0	246.0	630.0	1257.0	2472.0	138.0	276.0	679.0	1358.0	2700.0
#REF		50.0	94.0	240.0	467.0	939.0	65.0	130.0	326.0	637.0	1271.0	69.0	142.0	360.0	684.0	1365.0	72.0	152.0	359.0	728.0	1467.0	125.0	252.0	624.0	1235.0	2434.0	124.0	250.0	603.0	1183.0	2411.0	130.0	258.0	678.0	1284.0	2503.0	129.0	253.0	629.0	1259.0	2468.0	121.0	241.0	587.0	1220.0	2244.0	115.0	234.0	576.0	1153.0	2279.0	112.0	227.0	584.0	1165.0	2298.0	120.0	242.0	600.0	1198.0	2409.0
#REF		51.0	96.0	246.0	473.0	953.0	70.0	140.0	336.0	673.0	1341.0	76.0	148.0	372.0	743.0	1469.0	74.0	146.0	362.0	742.0	1454.0	129.0	250.0	632.0	1279.0	2523.0	129.0	261.0	626.0	1251.0	2571.0	138.0	272.0	676.0	1353.0	2656.0	133.0	260.0	661.0	1315.0	2594.0	117.0	232.0	576.0	1161.0	2242.0	114.0	225.0	565.0	1115.0	2248.0	117.0	227.0	558.0	1107.0	2230.0	128.0	250.0	621.0	1256.0	2462.0
pTY3H_64_78		323.0	637.0	1564.0	3097.0	3365.0	323.0	637.0	1565.0	3046.0	3468.0	347.0	675.0	1674.0	3272.0	3558.0	258.0	512.0	1264.0	2498.0	3616.0	68.0	131.0	333.0	659.0	1306.0	68.0	136.0	336.0	671.0	1343.0	64.0	133.0	327.0	655.0	1306.0	68.0	136.0	339.0	681.0	1347.0	58.0	115.0	288.0	572.0	1130.0	74.0	148.0	366.0	722.0	1445.0	34.0	64.0	161.0	325.0	644.0	52.0	102.0	250.0	520.0	1042.0
ATF2_47_59		-2.0	-2.0	-2.0	-6.0	-13.0	-1.0	-1.0	-5.0	-8.0	-17.0	-1.0	-1.0	-3.0	-4.0	-8.0	-1.0	-2.0	-1.0	-3.0	-9.0	-2.0	-2.0	-5.0	-1.0	-15.0	-3.0	-2.0	0.0	-4.0	-7.0	0.0	-3.0	-3.0	0.0	-13.0	0.0	-4.0	-3.0	-4.0	-7.0	-2.0	-4.0	2.0	-2.0	27.0	-3.0	-2.0	-4.0	0.0	-9.0	-1.0	-1.0	-1.0	-2.0	2.0	-1.0	-2.0	1.0	3.0	-3.0
CDN1A_139_151		106.0	208.0	518.0	1035.0	2052.0	150.0	294.0	726.0	1444.0	2843.0	133.0	266.0	662.0	1313.0	2590.0	83.0	160.0	403.0	787.0	1602.0	764.0	1452.0	3597.0	3390.0	2948.0	281.0	560.0	1363.0	2656.0	3579.0	403.0	801.0	1994.0	3714.0	3462.0	450.0	889.0	2199.0	3682.0	3390.0	683.0	1358.0	3337.0	3282.0	2570.0	285.0	570.0	1396.0	2749.0	3372.0	345.0	683.0	1677.0	3291.0	3429.0	618.0	1220.0	2969.0	3525.0	3058.0
FIBA_569_581		-1.0	1.0	0.0	5.0	5.0	-1.0	0.0	-2.0	3.0	6.0	0.0	1.0	0.0	2.0	7.0	0.0	0.0	-1.0	2.0	3.0	0.0	-1.0	6.0	10.0	25.0	-1.0	1.0	2.0	2.0	10.0	0.0	0.0	2.0	9.0	10.0	1.0	-1.0	3.0	4.0	16.0	0.0	-2.0	3.0	4.0	19.0	0.0	0.0	1.0	4.0	11.0	0.0	0.0	-1.0	3.0	9.0	-3.0	2.0	5.0	14.0	23.0
IKKB_173_185_C179A		0.0	0.0	-1.0	-1.0	4.0	0.0	0.0	1.0	2.0	-1.0	-1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	2.0	3.0	2.0	0.0	1.0	-1.0	0.0	3.0	0.0	2.0	1.0	1.0	5.0	0.0	0.0	1.0	1.0	3.0	1.0	-1.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	2.0	1.0	-1.0	1.0	2.0	2.0	-1.0	0.0	3.0	2.0	3.0
LIPS_944_956		0.0	1.0	4.0	5.0	11.0	-2.0	0.0	3.0	7.0	10.0	0.0	1.0	2.0	6.0	9.0	0.0	2.0	6.0	9.0	17.0	12.0	23.0	65.0	128.0	256.0	2.0	4.0	7.0	15.0	34.0	2.0	3.0	8.0	16.0	33.0	3.0	4.0	9.0	17.0	33.0	10.0	19.0	49.0	105.0	210.0	0.0	4.0	7.0	14.0	29.0	2.0	2.0	7.0	13.0	27.0	4.0	11.0	26.0	47.0	96.0
MYBB_513_525		1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	3.0	0.0	-1.0	-2.0	-1.0	3.0	1.0	2.0	0.0	-1.0	3.0	2.0	-1.0	1.0	2.0	5.0	-1.0	-1.0	1.0	3.0	2.0	0.0	0.0	-1.0	-1.0	1.0	0.0	1.0	1.0	-1.0	0.0	0.0	1.0	-2.0	-1.0	1.0	-1.0	0.0	-1.0	-3.0	2.0
PLEK_106_118		9.0	20.0	49.0	100.0	203.0	13.0	27.0	69.0	135.0	270.0	14.0	28.0	71.0	136.0	275.0	8.0	14.0	32.0	67.0	137.0	132.0	258.0	658.0	1279.0	2501.0	17.0	33.0	79.0	160.0	321.0	34.0	65.0	168.0	332.0	667.0	41.0	81.0	205.0	411.0	829.0	129.0	257.0	639.0	1269.0	2485.0	20.0	43.0	108.0	213.0	419.0	28.0	58.0	148.0	297.0	590.0	95.0	189.0	466.0	937.0	1861.0
RBL2_632_644		1.0	-2.0	0.0	-1.0	3.0	0.0	1.0	0.0	-1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	2.0	4.0	0.0	-2.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	6.0	0.0	0.0	1.0	1.0	5.0	-1.0	1.0	-1.0	0.0	-1.0	2.0	1.0	2.0	3.0	3.0	0.0	1.0	2.0	2.0	4.0	0.0	1.0	-2.0	0.0	4.0
VIGLN_289_301		1.0	0.0	2.0	2.0	3.0	0.0	-1.0	1.0	0.0	4.0	-1.0	0.0	0.0	1.0	2.0	0.0	-1.0	0.0	3.0	3.0	0.0	0.0	1.0	3.0	5.0	0.0	-1.0	2.0	3.0	3.0	0.0	0.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	4.0	1.0	0.0	-1.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	-1.0	1.0	5.0	1.0	1.0	0.0	1.0	2.0
GRIK2_708_720		0.0	1.0	3.0	4.0	8.0	0.0	0.0	3.0	5.0	10.0	0.0	2.0	2.0	6.0	10.0	0.0	2.0	1.0	5.0	7.0	-2.0	7.0	17.0	34.0	66.0	2.0	1.0	3.0	7.0	17.0	0.0	2.0	5.0	6.0	19.0	0.0	2.0	3.0	6.0	15.0	4.0	6.0	20.0	37.0	78.0	0.0	3.0	5.0	8.0	19.0	0.0	0.0	3.0	5.0	9.0	2.0	1.0	8.0	16.0	31.0
RADI_559_569		-1.0	0.0	2.0	1.0	4.0	1.0	0.0	1.0	2.0	4.0	-1.0	1.0	1.0	2.0	6.0	1.0	1.0	0.0	2.0	4.0	0.0	-1.0	1.0	3.0	8.0	-1.0	1.0	0.0	1.0	7.0	-1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	-1.0	2.0	5.0	-1.0	0.0	3.0	4.0	9.0	0.0	1.0	0.0	2.0	6.0	0.0	0.0	0.0	2.0	1.0	-1.0	0.0	2.0	1.0	6.0
ACM1_421_433		-1.0	0.0	2.0	6.0	20.0	-1.0	1.0	4.0	8.0	24.0	0.0	1.0	3.0	5.0	15.0	0.0	0.0	2.0	7.0	13.0	0.0	2.0	2.0	6.0	16.0	1.0	1.0	1.0	5.0	11.0	1.0	3.0	3.0	6.0	11.0	1.0	3.0	4.0	8.0	17.0	0.0	2.0	2.0	4.0	9.0	-1.0	-1.0	1.0	3.0	10.0	0.0	0.0	3.0	4.0	12.0	1.0	0.0	3.0	6.0	14.0
ATM_1972_1984		1.0	0.0	-1.0	0.0	-3.0	-2.0	-1.0	-2.0	-2.0	-3.0	-1.0	-1.0	0.0	-2.0	-5.0	-1.0	1.0	0.0	0.0	-1.0	0.0	-2.0	1.0	-3.0	2.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	0.0	4.0	2.0	0.0	0.0	-1.0	1.0	4.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1.0	0.0	1.0	0.0	-1.0	0.0	-1.0	3.0	0.0	0.0	0.0	2.0	2.0
CDN1B_151_163		0.0	-1.0	-2.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-4.0	1.0	-1.0	-1.0	1.0	-4.0	0.0	0.0	0.0	-1.0	3.0	-1.0	-2.0	0.0	-9.0	0.0	-2.0	0.0	0.0	1.0	4.0	0.0	-1.0	-2.0	0.0	0.0	-1.0	-2.0	-1.0	-1.0	2.0	-3.0	-1.0	-4.0	-6.0	-7.0	-2.0	-1.0	-3.0	-4.0	-1.0	-3.0	-2.0	-2.0	-2.0	0.0	-2.0	-3.0	-3.0	-3.0	-4.0
FOXO3_25_37		5.0	10.0	27.0	52.0	107.0	6.0	11.0	31.0	61.0	122.0	7.0	10.0	26.0	52.0	101.0	5.0	8.0	21.0	40.0	84.0	8.0	16.0	43.0	84.0	173.0	6.0	12.0	34.0	63.0	134.0	6.0	11.0	27.0	55.0	116.0	7.0	12.0	35.0	67.0	142.0	7.0	14.0	40.0	79.0	158.0	7.0	12.0	28.0	62.0	122.0	4.0	5.0	19.0	41.0	84.0	7.0	15.0	37.0	78.0	153.0
IKKB_686_698		0.0	0.0	-1.0	0.0	0.0	-1.0	2.0	2.0	-1.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.0	1.0	2.0	-1.0	1.0	1.0	2.0	4.0	1.0	1.0	1.0	1.0	4.0	0.0	0.0	1.0	2.0	5.0	-1.0	0.0	-1.0	1.0	2.0	-1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	-1.0
LMNA_192_204		-2.0	0.0	1.0	1.0	3.0	-1.0	0.0	-1.0	2.0	3.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	-1.0	3.0	0.0	-1.0	1.0	1.0	4.0	1.0	1.0	0.0	1.0	4.0	1.0	1.0	0.0	2.0	4.0	1.0	2.0	1.0	1.0	1.0	-1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	2.0	3.0
MYC_51_63		1.0	0.0	1.0	1.0	2.0	-1.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	-1.0	1.0	4.0	0.0	0.0	0.0	-1.0	2.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	2.0	-1.0	-1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	-1.0	0.0	1.0	-1.0	4.0
PP2AB_297_309		0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	6.0	0.0	1.0	3.0	3.0	5.0	0.0	0.0	2.0	1.0	4.0	-2.0	-1.0	-6.0	-10.0	-16.0	0.0	-1.0	1.0	1.0	1.0	1.0	-1.0	0.0	0.0	4.0	-1.0	-1.0	-2.0	-2.0	1.0	-3.0	-3.0	-7.0	-12.0	-25.0	0.0	-2.0	-2.0	2.0	1.0	-1.0	-1.0	-3.0	1.0	-1.0	-1.0	-3.0	-5.0	-4.0	-14.0
RBL2_655_667		0.0	2.0	4.0	7.0	13.0	2.0	2.0	2.0	8.0	14.0	1.0	1.0	3.0	6.0	11.0	-1.0	1.0	3.0	4.0	10.0	3.0	4.0	14.0	27.0	53.0	1.0	2.0	4.0	6.0	16.0	0.0	1.0	1.0	7.0	16.0	0.0	2.0	3.0	9.0	19.0	2.0	5.0	11.0	24.0	46.0	0.0	0.0	0.0	6.0	11.0	0.0	-1.0	0.0	3.0	9.0	1.0	3.0	4.0	12.0	24.0
YAP1_121_133		1.0	0.0	2.0	2.0	5.0	-1.0	3.0	1.0	3.0	4.0	0.0	0.0	1.0	4.0	4.0	1.0	0.0	2.0	2.0	4.0	2.0	1.0	2.0	3.0	7.0	0.0	0.0	1.0	3.0	6.0	1.0	1.0	1.0	2.0	5.0	1.0	0.0	1.0	4.0	6.0	0.0	1.0	2.0	3.0	12.0	1.0	2.0	1.0	4.0	8.0	1.0	-1.0	0.0	3.0	4.0	2.0	3.0	3.0	6.0	9.0
KAP2_92_104		2.0	4.0	7.0	14.0	30.0	1.0	4.0	8.0	20.0	38.0	2.0	3.0	5.0	12.0	22.0	1.0	4.0	7.0	13.0	25.0	10.0	24.0	66.0	129.0	260.0	2.0	4.0	11.0	22.0	51.0	1.0	0.0	13.0	25.0	46.0	0.0	4.0	11.0	23.0	51.0	15.0	30.0	81.0	163.0	333.0	3.0	5.0	8.0	25.0	50.0	5.0	5.0	16.0	33.0	68.0	7.0	16.0	40.0	89.0	178.0
RS6_228_240		1.0	0.0	2.0	5.0	9.0	0.0	2.0	3.0	5.0	9.0	-1.0	-1.0	2.0	3.0	7.0	0.0	0.0	3.0	3.0	5.0	269.0	526.0	1307.0	2565.0	3455.0	72.0	143.0	354.0	695.0	1379.0	96.0	189.0	471.0	929.0	1842.0	68.0	132.0	333.0	654.0	1299.0	265.0	527.0	1305.0	2566.0	3354.0	70.0	139.0	347.0	689.0	1363.0	39.0	78.0	199.0	397.0	782.0	152.0	304.0	746.0	1492.0	2927.0
ACM1_444_456		-2.0	1.0	2.0	5.0	13.0	0.0	1.0	3.0	4.0	12.0	0.0	2.0	4.0	6.0	12.0	1.0	0.0	5.0	6.0	14.0	1.0	1.0	4.0	11.0	22.0	1.0	2.0	5.0	6.0	16.0	0.0	2.0	3.0	7.0	13.0	0.0	2.0	5.0	7.0	15.0	2.0	2.0	6.0	10.0	20.0	2.0	2.0	4.0	7.0	14.0	1.0	1.0	3.0	6.0	9.0	-1.0	2.0	3.0	7.0	15.0
BAD_112_124		0.0	0.0	5.0	7.0	11.0	0.0	2.0	3.0	6.0	12.0	1.0	2.0	3.0	8.0	15.0	2.0	2.0	3.0	4.0	10.0	0.0	2.0	0.0	6.0	12.0	0.0	0.0	1.0	5.0	6.0	3.0	1.0	2.0	4.0	8.0	0.0	2.0	2.0	4.0	8.0	1.0	1.0	2.0	1.0	3.0	-1.0	2.0	2.0	2.0	5.0	1.0	2.0	1.0	2.0	6.0	2.0	1.0	1.0	5.0	4.0
CENPA_1_14		0.0	2.0	6.0	13.0	21.0	1.0	3.0	4.0	13.0	27.0	0.0	4.0	7.0	11.0	25.0	1.0	1.0	5.0	9.0	18.0	63.0	125.0	304.0	624.0	1210.0	5.0	6.0	13.0	27.0	53.0	8.0	17.0	44.0	91.0	184.0	9.0	21.0	50.0	97.0	200.0	68.0	132.0	337.0	668.0	1309.0	1.0	6.0	18.0	34.0	76.0	9.0	21.0	52.0	101.0	204.0	50.0	101.0	253.0	517.0	1014.0
FRAP_2443_2455		1.0	1.0	3.0	4.0	6.0	0.0	-1.0	2.0	4.0	9.0	0.0	-1.0	2.0	3.0	7.0	-1.0	0.0	2.0	4.0	8.0	14.0	31.0	82.0	164.0	328.0	3.0	2.0	10.0	20.0	35.0	2.0	6.0	10.0	22.0	43.0	2.0	3.0	5.0	14.0	30.0	22.0	43.0	113.0	229.0	449.0	3.0	5.0	14.0	25.0	51.0	1.0	4.0	9.0	19.0	40.0	12.0	23.0	60.0	122.0	243.0
K6PL_766_778		1.0	-2.0	1.0	1.0	4.0	-1.0	2.0	0.0	1.0	4.0	-1.0	1.0	2.0	1.0	5.0	-1.0	1.0	1.0	3.0	5.0	0.0	1.0	0.0	2.0	6.0	1.0	-1.0	2.0	3.0	4.0	1.0	0.0	1.0	3.0	6.0	0.0	0.0	4.0	1.0	5.0	0.0	2.0	2.0	2.0	6.0	1.0	0.0	2.0	2.0	5.0	1.0	0.0	2.0	3.0	4.0	0.0	2.0	1.0	1.0	1.0
LMNB1_16_28		1.0	0.0	2.0	2.0	0.0	0.0	-1.0	1.0	3.0	4.0	-1.0	0.0	1.0	2.0	2.0	1.0	-1.0	0.0	4.0	5.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	4.0	-1.0	0.0	2.0	4.0	4.0	-1.0	1.0	2.0	2.0	3.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	2.0	5.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	1.0	1.0	4.0
NEK2_172_184		0.0	0.0	1.0	6.0	9.0	-1.0	1.0	3.0	4.0	11.0	2.0	2.0	3.0	6.0	12.0	1.0	3.0	1.0	7.0	11.0	-2.0	-2.0	-2.0	2.0	10.0	1.0	0.0	2.0	6.0	10.0	-1.0	1.0	4.0	5.0	9.0	1.0	1.0	2.0	5.0	8.0	0.0	0.0	3.0	5.0	11.0	-1.0	0.0	2.0	4.0	12.0	0.0	0.0	0.0	2.0	10.0	-2.0	-1.0	-2.0	1.0	7.0
PPR1A_28_40		6.0	13.0	31.0	61.0	129.0	9.0	12.0	32.0	67.0	140.0	7.0	9.0	25.0	59.0	113.0	6.0	12.0	26.0	51.0	104.0	499.0	968.0	2382.0	3592.0	3195.0	127.0	251.0	624.0	1230.0	2454.0	215.0	427.0	1056.0	2079.0	3662.0	261.0	519.0	1280.0	2537.0	3595.0	465.0	911.0	2218.0	3473.0	2967.0	156.0	316.0	756.0	1509.0	2989.0	198.0	394.0	976.0	1936.0	3613.0	436.0	854.0	2089.0	3650.0	3310.0
RBL2_959_971		-1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	-1.0	3.0	-1.0	0.0	1.0	0.0	3.0	-1.0	-2.0	1.0	-3.0	4.0	-1.0	1.0	1.0	2.0	4.0	-2.0	0.0	1.0	2.0	6.0	-2.0	-2.0	3.0	6.0	10.0	-1.0	-2.0	1.0	10.0	3.0	-1.0	-1.0	1.0	2.0	3.0	0.0	2.0	1.0	0.0	10.0	0.0	1.0	3.0	3.0	10.0
ADRB2_338_350		0.0	-3.0	1.0	4.0	8.0	0.0	0.0	2.0	4.0	10.0	-1.0	0.0	2.0	4.0	8.0	-1.0	1.0	2.0	3.0	8.0	1.0	3.0	7.0	13.0	28.0	2.0	0.0	2.0	7.0	13.0	1.0	2.0	3.0	7.0	14.0	1.0	3.0	2.0	6.0	12.0	2.0	4.0	9.0	17.0	33.0	0.0	0.0	4.0	8.0	13.0	1.0	1.0	5.0	7.0	19.0	3.0	4.0	12.0	20.0	38.0
KCC2G_278_289		1.0	2.0	2.0	3.0	7.0	1.0	-2.0	3.0	4.0	11.0	0.0	0.0	2.0	6.0	10.0	-1.0	0.0	4.0	6.0	12.0	0.0	1.0	4.0	9.0	12.0	0.0	-1.0	2.0	7.0	18.0	-1.0	2.0	3.0	8.0	20.0	-1.0	0.0	4.0	5.0	13.0	-1.0	1.0	4.0	11.0	16.0	1.0	0.0	4.0	8.0	18.0	0.0	1.0	-1.0	1.0	4.0	-1.0	-2.0	0.0	10.0	2.0
RYR1_4317_4329		1.0	1.0	4.0	7.0	14.0	0.0	2.0	5.0	9.0	21.0	1.0	1.0	3.0	7.0	17.0	0.0	0.0	0.0	5.0	13.0	623.0	1210.0	2971.0	3511.0	3016.0	202.0	403.0	992.0	1946.0	3697.0	279.0	554.0	1381.0	2711.0	3608.0	262.0	522.0	1288.0	2546.0	3629.0	574.0	1152.0	2802.0	3420.0	2901.0	190.0	377.0	936.0	1853.0	3612.0	170.0	340.0	845.0	1666.0	3267.0	419.0	821.0	2028.0	3656.0	3328.0
ACM4_456_468		2.0	3.0	3.0	9.0	21.0	2.0	4.0	5.0	10.0	23.0	1.0	2.0	5.0	7.0	18.0	1.0	2.0	4.0	7.0	17.0	0.0	2.0	8.0	12.0	24.0	1.0	3.0	6.0	8.0	22.0	2.0	2.0	5.0	11.0	19.0	0.0	3.0	6.0	13.0	24.0	1.0	2.0	5.0	10.0	22.0	1.0	0.0	6.0	13.0	23.0	0.0	2.0	5.0	8.0	16.0	1.0	3.0	7.0	12.0	26.0
BAD_69_81		2.0	2.0	2.0	6.0	14.0	0.0	0.0	5.0	8.0	18.0	1.0	1.0	3.0	5.0	12.0	1.0	0.0	4.0	7.0	12.0	16.0	34.0	86.0	177.0	351.0	3.0	5.0	8.0	21.0	38.0	3.0	6.0	15.0	31.0	61.0	3.0	5.0	16.0	29.0	60.0	20.0	42.0	107.0	211.0	428.0	2.0	5.0	17.0	33.0	65.0	5.0	7.0	15.0	32.0	65.0	18.0	36.0	92.0	186.0	372.0
