HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.3611111111111111,0.5571428571428572,0.5794392523364486,0.07523510971786834,0.41489347680804173,64,0.4328874751007045
PIK3C2A,0,-1,-1,-1,0.2562474081209193,10,0.18227140399015132
CHEK1,0.3888888888888889,0.9685714285714284,-1,0.41379310344827586,0.5422402368629486,87,0.6340594608784379
AURKA,0.7638888888888888,0.8685714285714285,-1,0.7523510971786834,0.6270208801213704,96,0.7679889801882078
DAPK3,0,0.6485714285714286,0.48598130841121495,0.2884012539184953,0.4309436951923359,69,0.4582422960882395
RPS6KA5,0.5416666666666666,0.74,-1,0.7272727272727273,0.5570442600848575,91,0.6574456447732384
CHEK2,0.3472222222222222,0.8342857142857143,-1,0.6018808777429467,0.5371026732331606,86,0.6259435584635017
RAF1,0.8888888888888888,0.6057142857142858,0.27102803738317754,0.8275862068965517,0.6132384349196118,95,0.7462166016140289
PRKCG,0,0.6914285714285714,-1,0.677115987460815,0.47059310062064325,77,0.5208771807251156
PRKCB,0.3333333333333333,0.8628571428571429,-1,0.677115987460815,0.5607525696779766,91,0.663303728672701
CDK1,0.5555555555555556,0.8285714285714286,-1,0.4890282131661442,0.5340461675608867,86,0.6211151410356289
ARAF,0.8611111111111112,0.5885714285714285,0.07476635514018691,0.8275862068965517,0.5532276259891861,90,0.6514164386930665
PIM1,0.5277777777777778,0.84,0.794392523364486,0.0877742946708464,0.5965723845903443,94,0.7198889397373953
CDK4,0.625,0.9542857142857144,0.18691588785046728,0.4890282131661442,0.5967855390238186,94,0.720225663660649
BRAF,0.8611111111111112,0.4057142857142857,0.07476635514018691,0.8275862068965517,0.4874356259891861,79,0.5474836234209545
PRKCA,0.5972222222222222,0.9942857142857144,-1,0.677115987460815,0.6308061874114321,97,0.7739686987455731
PRKACA,0.4583333333333333,1,-1,0.8025078369905956,0.6443547834337957,98,0.7953716615311516
PRKACG,0.7083333333333334,-1,-1,0.8025078369905956,0.41439108535903657,64,0.43209383821987185
PRKACB,0.8055555555555556,0.1742857142857143,-1,0.8025078369905956,0.4283349275915846,67,0.454121178609872
RPS6KB1,0.5833333333333334,0.9285714285714286,-1,0.7272727272727273,0.6198967092574242,96,0.756734798306376
CDK2,0.6944444444444444,0.9885714285714284,0.00934579439252336,0.4890282131661442,0.5727299632190418,92,0.6822246344111634
MAPK3,0.6805555555555556,0.9171428571428571,-1,0.9529780564263324,0.6763894522908275,99,0.8459774087439005
MAPK1,0.9722222222222222,0.9457142857142856,-1,0.9529780564263324,0.7178045106139942,100,0.9114015272717677
AKT1,0.4027777777777778,0.9628571428571427,-1,0.8150470219435737,0.6294137207101853,97,0.7717689938508555
AKT2,0.4722222222222222,0.8514285714285714,-1,0.8150470219435737,0.6027866947068632,95,0.7297057980998675
MAP3K8,0.9861111111111112,0.4942857142857143,-1,0.5768025078369906,0.49811671477849245,81,0.5643567330398139
PRKCI,0.8055555555555556,0.7028571428571428,-1,0.6394984326018809,0.5559590774580296,90,0.6557313621022357
MAPK8,0.2638888888888889,0.6857142857142857,-1,0.927899686520376,0.552938056235137,89,0.6509590001024177
MAPK9,0,0.9342857142857144,-1,0.927899686520376,0.6001575080208815,94,0.7255524242223439
CSNK1A1,0,0.5514285714285714,-1,0.9404388714733544,0.48473345875909346,79,0.5432149608546915
CSNK1D,0,0.7685714285714286,-1,0.9404388714733544,0.5517466413414934,89,0.6490769003934332
MAPKAPK2,0.9583333333333334,0.5628571428571428,0.24299065420560748,0.10031347962382443,0.4150377342210373,64,0.433115361151539
GSK3B,0.375,0.9857142857142858,-1,0.06269592476489028,0.46951685326455955,76,0.5191770132633126
CDK7,0.5694444444444444,0.7742857142857142,0.21495327102803735,0.4890282131661442,0.5319574164900699,85,0.6178155030979977
CDK9,0.6527777777777778,0.8885714285714286,0.17757009345794392,0.4890282131661442,0.57436939468321635,92,0.6848144740195861
RPS6KA3,0.2916666666666667,0.9685714285714284,-1,0.7272727272727273,0.5996437085918574,94,0.7247407659486378
NEK2,0,0.7285714285714285,-1,0.05015673981191222,0.34551724886124763,41,0.3232925899555486
DAPK1,0.7361111111111112,0.9514285714285714,0.6074766355140186,0.2884012539184953,0.6669176271757211,99,0.8310145948762857
PRKAA2,0.2222222222222222,0.6657142857142857,-1,0.11285266457680251,0.3646087759163961,48,0.3534518213922777
CSNK2A1,0.9444444444444444,0.8828571428571429,-1,0.6144200626959248,0.6215705688701614,96,0.7593790246852984
PRKDC,0.75,0.8457142857142858,-1,0.18808777429467088,0.4955298276725787,80,0.5602701805758556
ATM,0.4166666666666667,0.6,-1,0.15047021943573669,0.3742524781734096,50,0.3686861526972606
AURKB,0.5138888888888888,0.92,-1,0.7523510971786834,0.6149516796795703,96,0.7489230454241074
CDK3,0,0.8571428571428571,0.14953271028037382,0.4890282131661442,0.47082968388363167,77,0.52125091559514
CDK6,0.6527777777777778,0.9828571428571428,0.3364485981308411,0.4890282131661442,0.6489504040290107,98,0.8026314467084255
CDK5,0.25,0.9057142857142856,0.2336448598130841,0.4890282131661442,0.5424049829490523,87,0.6343197132576605
PRKCE,0.7777777777777778,0.6142857142857143,-1,0.2006269592476489,0.4299431828141017,68,0.45666176854409324
PRKCQ,0.7222222222222222,0.7885714285714286,-1,0.890282131661442,0.6277135214979346,97,0.7690831583290193
PRKCZ,0.9166666666666666,0.8942857142857142,-1,0.6394984326018809,0.6274545967232742,97,0.7686741301679336
PRKCD,0.9305555555555556,0.9028571428571428,-1,0.890282131661442,0.686267570664768,99,0.8615820514389821
PRKAA1,0.4444444444444444,0.9971428571428572,-1,0.11285266457680251,0.491728271203685,80,0.5542647928960764
PAK1,0.6111111111111112,0.9314285714285714,0.4205607476635514,0.9905956112852664,0.7738894988102097,100,1
PAK2,0.9027777777777778,0.4142857142857143,-1,0.9905956112852664,0.5542295640567523,90,0.6529992184244998
PRKG2,1,0.3857142857142858,-1,0.7021943573667712,0.49347011362346704,80,0.5570164129478812
ROCK1,0,0.7057142857142857,0.4392523364485981,0.6896551724137931,0.5414241211730584,87,0.6327702281261574
ATR,0.4861111111111111,0.82,0.2616822429906542,0.7147335423197492,0.6068116101540705,95,0.7360640300074013
CAMK2G,0,0.9771428571428572,-1,0.32601880877742945,0.4823067063859097,78,0.5393813761314232
DYRK1A,0.4305555555555556,0.9485714285714286,0.2523364485981308,0.8401253918495298,0.6752781230757463,99,0.8442218218333711
PRKG1,0.2777777777777778,0.8714285714285714,-1,0.7021943573667712,0.5626503180525781,91,0.6663016361880587
PRKD1,0.3055555555555556,0.86,-1,0.6269592476489029,0.5458431995602179,88,0.6397511263764861
RPS6KA2,0.7916666666666666,0.7457142857142857,-1,0.7272727272727273,0.5867485085746574,93,0.7043699846791128
RPS6KA1,0.3194444444444444,0.9142857142857144,-1,0.7272727272727273,0.5859949400223687,93,0.7031795587741412
PKN1,0.5,0.5285714285714286,-1,0.22570532915360503,0.37790688530061445,53,0.37445908589401505
MAPK14,0.2361111111111111,0.9371428571428572,0.1308411214953271,0.9780564263322884,0.6497600474142001,98,0.8039104550436209
PIM3,0.8055555555555556,-1,0.07476635514018691,0.0877742946708464,0.2610259940689525,11,0.1898202228526095
BRSK2,0,0.07428571428571429,-1,0.03761755485893417,0.14086517605183574,1,0
