Kinase,Z,method,AvgZ
PKD,-0.69,710230321>0.2,-0.6625
ULK,-0.69,710230321>0.2,-0.58
PASK,-0.68,710230321>0.2,-0.5925
NIK,-0.68,710230321>0.2,-0.5825
KHS,-0.68,710230321>0.2,-0.595
RAF,0.66,710230321>0.2,1.205
CLK,-0.66,710230321>0.2,-0.585
P38,-0.61,710230321>0.2,-0.33499999999999996
PDHK,-0.61,710230321>0.2,-0.10749999999999998
RAD53,0.58,710230321>0.2,0.5925
TTK,0.58,710230321>0.2,-0.09250000000000005
PAKB,0.57,710230321>0.2,0.9125
PKN,0.55,710230321>0.2,0.37249999999999994
MAPKAPK,0.53,710230321>0.2,-0.1875
MELK,0.52,710230321>0.2,0.32
NUAK,0.52,710230321>0.2,-0.10250000000000004
MTOR,0.49,710230321>0.2,0.445
MST,-0.47,710230321>0.2,-0.2475
CK2,0.39,710230321>0.2,-0.5549999999999999
GSK,-0.39,710230321>0.2,-0.5075000000000001
COT,0.38,710230321>0.2,0.245
MLCK,0.38,710230321>0.2,0.7925
VRK1,0.36,710230321>0.2,0.475
IRAK,0.35,710230321>0.2,0.3625
AUR,0.33,710230321>0.2,0.5075000000000001
CK1,0.32,710230321>0.2,0.2325
ATM,-0.3,710230321>0.2,-0.6375000000000001
DAPK,-0.25,710230321>0.2,-0.225
FRAY,-0.19,710230321>0.2,-0.15999999999999998
AMPK,0.17,710230321>0.2,0.16000000000000003
NEK,0.14,710230321>0.2,0.05750000000000002
STE11,-0.12,710230321>0.2,-0.5
QIK,0.12,710230321>0.2,-0.35000000000000003
MARK,0.1,710230321>0.2,-0.035
PRKDC,0.1,710230321>0.2,-0.555
PDK1,-0.03,710230321>0.2,0.7625
MOS,2.25,710230321>0.3,1.14
RAF,2.17,710230321>0.3,1.205
TAO,2.08,710230321>0.3,1.8475
STE7,-1.86,710230321>0.3,-1.3475000000000001
MSN,1.79,710230321>0.3,2.0975
PDK1,1.75,710230321>0.3,0.7625
PRKDC,-1.71,710230321>0.3,-0.555
CHK1,-1.7,710230321>0.3,-1.585
PKCI,1.64,710230321>0.3,2.0025
LKB,-1.6,710230321>0.3,-1.215
NDR,1.36,710230321>0.3,1.05
MLCK,1.36,710230321>0.3,0.7925
AKT,1.36,710230321>0.3,1.245
CK2,-1.33,710230321>0.3,-0.5549999999999999
PAKB,1.24,710230321>0.3,0.9125
STKR,-1.23,710230321>0.3,-1.405
PKN,1.19,710230321>0.3,0.37249999999999994
QIK,-1.11,710230321>0.3,-0.35000000000000003
PLK,-1.07,710230321>0.3,-1.45
CAMK1,-1.07,710230321>0.3,-1.1125
MARK,1.05,710230321>0.3,-0.035
IKK,-1.01,710230321>0.3,-0.8075
ATR,-1,710230321>0.3,-0.6025
PKCA,0.95,710230321>0.3,0.8875
ATM,-0.91,710230321>0.3,-0.6375000000000001
GRK,-0.88,710230321>0.3,-1.4475
CDK,-0.82,710230321>0.3,-1.2325
MST,-0.82,710230321>0.3,-0.2475
BARK2,-0.79,710230321>0.3,0.1975
SGK,0.78,710230321>0.3,0.63
MLK,-0.77,710230321>0.3,0.15749999999999997
PKCH,0.77,710230321>0.3,0.66
PKD,-0.74,710230321>0.3,-0.6625
NMO,-0.74,710230321>0.3,-1.2249999999999999
DYRK,-0.72,710230321>0.3,-1.4449999999999998
NUAK,-0.67,710230321>0.3,-0.10250000000000004
TTK,-0.66,710230321>0.3,-0.09250000000000005
HAL,-0.66,710230321>0.3,-0.09500000000000003
STE11,-0.66,710230321>0.3,-0.5
NAK,-0.65,710230321>0.3,-0.845
TLK,-0.63,710230321>0.3,-0.8475
PKA,0.6,710230321>0.3,0.9274999999999999
RAD53,0.59,710230321>0.3,0.5925
MELK,0.59,710230321>0.3,0.32
RSK,0.56,710230321>0.3,0.555
PHK,-0.55,710230321>0.3,-0.24749999999999994
GSK,-0.49,710230321>0.3,-0.5075000000000001
KHS,-0.49,710230321>0.3,-0.595
ULK,-0.47,710230321>0.3,-0.58
BRSK,-0.47,710230321>0.3,-0.5875
SLK,-0.47,710230321>0.3,0.4425
CLK,-0.47,710230321>0.3,-0.585
CAMKK,-0.46,710230321>0.3,-0.59
NIK,-0.45,710230321>0.3,-0.5825
PDHK,-0.45,710230321>0.3,-0.10749999999999998
BUD32,-0.45,710230321>0.3,0.44749999999999995
PASK,-0.45,710230321>0.3,-0.5925
WNK,-0.44,710230321>0.3,-0.585
NEK,-0.43,710230321>0.3,0.05750000000000002
P38,0.39,710230321>0.3,-0.33499999999999996
DMPK,0.37,710230321>0.3,0.9225
PEK,0.37,710230321>0.3,0.655
IRAK,0.36,710230321>0.3,0.3625
RIPK,-0.36,710230321>0.3,-0.505
MAPKAPK,-0.34,710230321>0.3,-0.1875
MTOR,0.31,710230321>0.3,0.445
FRAY,-0.3,710230321>0.3,-0.15999999999999998
JNK,-0.26,710230321>0.3,-1.0225
PIM,-0.24,710230321>0.3,0.5125
PKCD,-0.24,710230321>0.3,0.6625000000000001
PKG,0.24,710230321>0.3,0.55
ERK,-0.22,710230321>0.3,-1.055
DAPK,-0.18,710230321>0.3,-0.225
AMPK,-0.15,710230321>0.3,0.16000000000000003
COT,0.14,710230321>0.3,0.245
CK1,-0.1,710230321>0.3,0.2325
VRK1,0.08,710230321>0.3,0.475
PAKA,0.07,710230321>0.3,0.43500000000000005
CAMK2,-0.04,710230321>0.3,-0.555
AUR,0.04,710230321>0.3,0.5075000000000001
TAO,2.59,710230321>0.4,1.8475
MSN,2.28,710230321>0.4,2.0975
PDK1,2.01,710230321>0.4,0.7625
CAMK1,-1.87,710230321>0.4,-1.1125
PHK,-1.8,710230321>0.4,-0.24749999999999994
PAKB,1.56,710230321>0.4,0.9125
CDK,-1.5,710230321>0.4,-1.2325
CHK1,-1.44,710230321>0.4,-1.585
GRK,-1.39,710230321>0.4,-1.4475
PRKDC,-1.37,710230321>0.4,-0.555
LKB,-1.32,710230321>0.4,-1.215
RAF,1.27,710230321>0.4,1.205
STE11,-1.26,710230321>0.4,-0.5
CK2,-1.15,710230321>0.4,-0.5549999999999999
MAPKAPK,-1.15,710230321>0.4,-0.1875
QIK,-1.06,710230321>0.4,-0.35000000000000003
STKR,-1.04,710230321>0.4,-1.405
IRAK,1.04,710230321>0.4,0.3625
PLK,-1.01,710230321>0.4,-1.45
MARK,-0.97,710230321>0.4,-0.035
CAMK2,-0.92,710230321>0.4,-0.555
PEK,0.91,710230321>0.4,0.655
PKA,-0.84,710230321>0.4,0.9274999999999999
PKD,-0.82,710230321>0.4,-0.6625
STE7,-0.79,710230321>0.4,-1.3475000000000001
ATM,-0.78,710230321>0.4,-0.6375000000000001
DAPK,-0.74,710230321>0.4,-0.225
BARK2,-0.68,710230321>0.4,0.1975
JNK,-0.63,710230321>0.4,-1.0225
AUR,0.61,710230321>0.4,0.5075000000000001
ATR,-0.58,710230321>0.4,-0.6025
NUAK,-0.56,710230321>0.4,-0.10250000000000004
TLK,-0.55,710230321>0.4,-0.8475
PIM,-0.55,710230321>0.4,0.5125
PKCI,0.55,710230321>0.4,2.0025
TTK,-0.55,710230321>0.4,-0.09250000000000005
NAK,-0.55,710230321>0.4,-0.845
PKCD,-0.54,710230321>0.4,0.6625000000000001
PKN,-0.53,710230321>0.4,0.37249999999999994
MTOR,0.53,710230321>0.4,0.445
HAL,-0.52,710230321>0.4,-0.09500000000000003
PDHK,0.51,710230321>0.4,-0.10749999999999998
MLCK,0.5,710230321>0.4,0.7925
GSK,-0.5,710230321>0.4,-0.5075000000000001
VRK1,0.5,710230321>0.4,0.475
DYRK,-0.49,710230321>0.4,-1.4449999999999998
COT,0.48,710230321>0.4,0.245
NDR,0.47,710230321>0.4,1.05
AKT,0.47,710230321>0.4,1.245
DMPK,0.46,710230321>0.4,0.9225
RAD53,0.46,710230321>0.4,0.5925
RIPK,-0.45,710230321>0.4,-0.505
CK1,0.44,710230321>0.4,0.2325
NMO,-0.41,710230321>0.4,-1.2249999999999999
BUD32,-0.41,710230321>0.4,0.44749999999999995
PASK,-0.4,710230321>0.4,-0.5925
SLK,-0.39,710230321>0.4,0.4425
WNK,-0.39,710230321>0.4,-0.585
CAMKK,-0.39,710230321>0.4,-0.59
MOS,-0.39,710230321>0.4,1.14
PKCA,0.38,710230321>0.4,0.8875
BRSK,-0.38,710230321>0.4,-0.5875
KHS,-0.38,710230321>0.4,-0.595
CLK,-0.38,710230321>0.4,-0.585
NIK,-0.38,710230321>0.4,-0.5825
ULK,-0.37,710230321>0.4,-0.58
FRAY,0.32,710230321>0.4,-0.15999999999999998
RSK,-0.32,710230321>0.4,0.555
ERK,-0.29,710230321>0.4,-1.055
NEK,0.25,710230321>0.4,0.05750000000000002
MLK,-0.25,710230321>0.4,0.15749999999999997
MELK,0.24,710230321>0.4,0.32
SGK,-0.23,710230321>0.4,0.63
IKK,-0.23,710230321>0.4,-0.8075
P38,0.19,710230321>0.4,-0.33499999999999996
MST,-0.15,710230321>0.4,-0.2475
PAKA,-0.14,710230321>0.4,0.43500000000000005
AMPK,-0.06,710230321>0.4,0.16000000000000003
PKG,-0.06,710230321>0.4,0.55
PKCH,-0.04,710230321>0.4,0.66
