Kinase,Z,method,AvgZ
PRKDC,1.06,710317316>0.2,0.7875
GSK,-1.04,710317316>0.2,-0.8049999999999999
CK2,-1.04,710317316>0.2,-0.62
CAMK2,-1.04,710317316>0.2,-1.1400000000000001
RIPK,0.96,710317316>0.2,0.6025
GRK,-0.93,710317316>0.2,-1.28
PDHK,0.91,710317316>0.2,0.805
NAK,-0.91,710317316>0.2,-0.7675000000000001
PKN,-0.9,710317316>0.2,-0.3825
HAL,-0.9,710317316>0.2,-0.76
RAF,-0.89,710317316>0.2,-0.42000000000000004
PKCH,0.89,710317316>0.2,0.505
TLK,-0.88,710317316>0.2,-0.765
STKR,-0.86,710317316>0.2,-1.035
ATR,0.85,710317316>0.2,0.77
NUAK,0.72,710317316>0.2,1.04
MOS,-0.66,710317316>0.2,-0.535
TTK,0.66,710317316>0.2,1.0425
MARK,-0.65,710317316>0.2,-0.275
KHS,-0.64,710317316>0.2,-0.54
TAO,-0.64,710317316>0.2,-0.5425
BRSK,-0.64,710317316>0.2,-0.5475
NIK,-0.64,710317316>0.2,-0.5275000000000001
SLK,-0.63,710317316>0.2,-0.5425
ULK,-0.63,710317316>0.2,-0.5349999999999999
CLK,-0.63,710317316>0.2,-0.52
WNK,-0.62,710317316>0.2,-0.5275
CAMKK,-0.62,710317316>0.2,-0.5325
MLCK,0.6,710317316>0.2,-0.21500000000000002
STE11,-0.58,710317316>0.2,-0.33749999999999997
MST,-0.57,710317316>0.2,-0.58
COT,-0.47,710317316>0.2,-0.4325
CAMK1,-0.47,710317316>0.2,-0.3625
QIK,-0.43,710317316>0.2,-0.1225
PLK,0.36,710317316>0.2,0.22500000000000003
PIM,0.31,710317316>0.2,0.6325000000000001
RAD53,0.29,710317316>0.2,0.2825
PKD,0.29,710317316>0.2,0.915
SGK,0.26,710317316>0.2,0.8525
RSK,0.22,710317316>0.2,0.22500000000000003
PEK,-0.21,710317316>0.2,0.12
PKG,0.17,710317316>0.2,0.45999999999999996
ATM,-0.16,710317316>0.2,0.21
AMPK,0.12,710317316>0.2,0.3825
PKCI,-0.11,710317316>0.2,0.7
LKB,-0.07,710317316>0.2,-0.365
PDK1,0.07,710317316>0.2,-0.3725
MTOR,-0.07,710317316>0.2,0.16249999999999998
IRAK,0.01,710317316>0.2,-0.6775
NEK,0.01,710317316>0.2,0.255
PAKB,3.12,710317316>0.3,2.295
BARK2,2.28,710317316>0.3,2.0575
BUD32,2.23,710317316>0.3,2.04
PASK,2.23,710317316>0.3,2.0675
IKK,2.15,710317316>0.3,1.7425
PKCD,2,710317316>0.3,2.44
DMPK,1.9,710317316>0.3,1.955
PHK,1.81,710317316>0.3,1.5425
GRK,-1.71,710317316>0.3,-1.28
JNK,-1.69,710317316>0.3,-1.7375
AUR,1.66,710317316>0.3,1.8575
PAKA,1.63,710317316>0.3,1.6975
DAPK,1.59,710317316>0.3,1.7775
ERK,-1.57,710317316>0.3,-1.4625
PKA,1.46,710317316>0.3,1.375
STE7,-1.4,710317316>0.3,-1.4749999999999999
CAMK2,-1.37,710317316>0.3,-1.1400000000000001
NDR,1.36,710317316>0.3,1.585
AKT,1.36,710317316>0.3,1.4325
SGK,1.34,710317316>0.3,0.8525
ATR,1.25,710317316>0.3,0.77
STKR,-1.23,710317316>0.3,-1.035
TTK,1.21,710317316>0.3,1.0425
MLK,1.19,710317316>0.3,1.7675
NUAK,1.17,710317316>0.3,1.04
PKG,1.15,710317316>0.3,0.45999999999999996
PKD,1.12,710317316>0.3,0.915
IRAK,-1.09,710317316>0.3,-0.6775
PIM,1.08,710317316>0.3,0.6325000000000001
CK1,-1.05,710317316>0.3,-1.72
MLCK,-1.02,710317316>0.3,-0.21500000000000002
AMPK,1.02,710317316>0.3,0.3825
PKCA,0.95,710317316>0.3,1.1475
MSN,-0.93,710317316>0.3,-1.075
PEK,0.86,710317316>0.3,0.12
CDK,-0.82,710317316>0.3,-1.0474999999999999
PKCI,0.82,710317316>0.3,0.7
MAPKAPK,-0.81,710317316>0.3,-0.5675
LKB,-0.77,710317316>0.3,-0.365
PKCH,0.77,710317316>0.3,0.505
NMO,-0.74,710317316>0.3,-1.0225
PRKDC,0.72,710317316>0.3,0.7875
DYRK,-0.72,710317316>0.3,-1.2349999999999999
HAL,-0.66,710317316>0.3,-0.76
PKN,-0.66,710317316>0.3,-0.3825
NAK,-0.65,710317316>0.3,-0.7675000000000001
TLK,-0.63,710317316>0.3,-0.765
RIPK,0.63,710317316>0.3,0.6025
MELK,0.59,710317316>0.3,1.195
RSK,0.56,710317316>0.3,0.22500000000000003
PDK1,-0.53,710317316>0.3,-0.3725
P38,-0.51,710317316>0.3,-0.9450000000000001
GSK,-0.49,710317316>0.3,-0.8049999999999999
KHS,-0.49,710317316>0.3,-0.54
TAO,-0.48,710317316>0.3,-0.5425
ULK,-0.47,710317316>0.3,-0.5349999999999999
BRSK,-0.47,710317316>0.3,-0.5475
SLK,-0.47,710317316>0.3,-0.5425
CLK,-0.47,710317316>0.3,-0.52
CAMKK,-0.46,710317316>0.3,-0.5325
NIK,-0.45,710317316>0.3,-0.5275000000000001
MOS,-0.44,710317316>0.3,-0.535
WNK,-0.44,710317316>0.3,-0.5275
ATM,0.42,710317316>0.3,0.21
PDHK,0.41,710317316>0.3,0.805
CK2,-0.37,710317316>0.3,-0.62
PLK,0.34,710317316>0.3,0.22500000000000003
MTOR,0.31,710317316>0.3,0.16249999999999998
FRAY,-0.3,710317316>0.3,0.5725
MST,-0.25,710317316>0.3,-0.58
CHK1,-0.22,710317316>0.3,-0.5475
QIK,0.21,710317316>0.3,-0.1225
STE11,0.2,710317316>0.3,-0.33749999999999997
NEK,0.19,710317316>0.3,0.255
CAMK1,0.15,710317316>0.3,-0.3625
RAF,-0.15,710317316>0.3,-0.42000000000000004
COT,0.14,710317316>0.3,-0.4325
VRK1,0.08,710317316>0.3,0.8975
RAD53,0.07,710317316>0.3,0.2825
MARK,-0.07,710317316>0.3,-0.275
BARK2,3.15,710317316>0.4,2.0575
PASK,2.98,710317316>0.4,2.0675
BUD32,2.88,710317316>0.4,2.04
DAPK,2.31,710317316>0.4,1.7775
PAKA,2.1,710317316>0.4,1.6975
NDR,2.04,710317316>0.4,1.585
AKT,2.03,710317316>0.4,1.4325
IKK,1.84,710317316>0.4,1.7425
MELK,1.83,710317316>0.4,1.195
PKD,1.79,710317316>0.4,0.915
PKCI,1.78,710317316>0.4,0.7
NUAK,1.75,710317316>0.4,1.04
PAKB,1.72,710317316>0.4,2.295
PHK,1.72,710317316>0.4,1.5425
TTK,1.72,710317316>0.4,1.0425
SGK,1.47,710317316>0.4,0.8525
PKCD,1.41,710317316>0.4,2.44
IRAK,-1.39,710317316>0.4,-0.6775
DMPK,1.38,710317316>0.4,1.955
GRK,-1.3,710317316>0.4,-1.28
NEK,1.18,710317316>0.4,0.255
PKA,1.15,710317316>0.4,1.375
PDHK,1.06,710317316>0.4,0.805
PIM,0.99,710317316>0.4,0.6325000000000001
CK1,-0.98,710317316>0.4,-1.72
STKR,-0.97,710317316>0.4,-1.035
PKCA,0.92,710317316>0.4,1.1475
ATM,0.88,710317316>0.4,0.21
MTOR,0.84,710317316>0.4,0.16249999999999998
MLCK,-0.82,710317316>0.4,-0.21500000000000002
CDK,-0.81,710317316>0.4,-1.0474999999999999
COT,-0.8,710317316>0.4,-0.4325
AUR,0.8,710317316>0.4,1.8575
CAMK2,-0.77,710317316>0.4,-1.1400000000000001
MLK,0.75,710317316>0.4,1.7675
MSN,-0.71,710317316>0.4,-1.075
PKCH,-0.67,710317316>0.4,0.505
PDK1,-0.64,710317316>0.4,-0.3725
PRKDC,0.63,710317316>0.4,0.7875
VRK1,0.62,710317316>0.4,0.8975
PEK,0.62,710317316>0.4,0.12
MST,-0.56,710317316>0.4,-0.58
DYRK,-0.55,710317316>0.4,-1.2349999999999999
FRAY,0.54,710317316>0.4,0.5725
PKN,-0.52,710317316>0.4,-0.3825
TLK,-0.51,710317316>0.4,-0.765
HAL,-0.51,710317316>0.4,-0.76
NAK,-0.5,710317316>0.4,-0.7675000000000001
CHK1,0.49,710317316>0.4,-0.5475
ATR,0.48,710317316>0.4,0.77
PLK,0.46,710317316>0.4,0.22500000000000003
P38,-0.45,710317316>0.4,-0.9450000000000001
MARK,0.42,710317316>0.4,-0.275
STE7,-0.42,710317316>0.4,-1.4749999999999999
RIPK,0.41,710317316>0.4,0.6025
BRSK,-0.38,710317316>0.4,-0.5475
ERK,-0.36,710317316>0.4,-1.4625
WNK,-0.36,710317316>0.4,-0.5275
SLK,-0.36,710317316>0.4,-0.5425
TAO,-0.36,710317316>0.4,-0.5425
CAMKK,-0.36,710317316>0.4,-0.5325
ULK,-0.35,710317316>0.4,-0.5349999999999999
KHS,-0.35,710317316>0.4,-0.54
NIK,-0.34,710317316>0.4,-0.5275000000000001
MOS,-0.34,710317316>0.4,-0.535
CLK,-0.32,710317316>0.4,-0.52
PKG,0.29,710317316>0.4,0.45999999999999996
GSK,-0.28,710317316>0.4,-0.8049999999999999
RSK,0.28,710317316>0.4,0.22500000000000003
CAMK1,-0.27,710317316>0.4,-0.3625
NMO,-0.24,710317316>0.4,-1.0225
JNK,-0.24,710317316>0.4,-1.7375
LKB,-0.23,710317316>0.4,-0.365
AMPK,0.22,710317316>0.4,0.3825
MAPKAPK,0.21,710317316>0.4,-0.5675
RAD53,0.19,710317316>0.4,0.2825
RAF,0.16,710317316>0.4,-0.42000000000000004
STE11,-0.15,710317316>0.4,-0.33749999999999997
CK2,0.13,710317316>0.4,-0.62
QIK,-0.04,710317316>0.4,-0.1225
