Kinase,Z,method,AvgZ
TAO,-0.74,710317305>0.15,-0.5449999999999999
CLK,-0.73,710317305>0.15,-0.5375
CAMKK,-0.72,710317305>0.15,-0.5325
ULK,-0.72,710317305>0.15,-0.5325
MOS,-0.71,710317305>0.15,-0.5225
KHS,-0.7,710317305>0.15,-0.5325
MSN,0.7,710317305>0.15,0.03749999999999998
BUD32,-0.7,710317305>0.15,-0.5275
NIK,-0.69,710317305>0.15,-0.5225
NDR,-0.68,710317305>0.15,-0.405
PKCA,-0.59,710317305>0.15,0.19999999999999998
CK2,-0.55,710317305>0.15,-0.7125
PDK1,-0.54,710317305>0.15,0.7775000000000001
AKT,0.54,710317305>0.15,0.5375
PKD,0.51,710317305>0.15,0.5375
SGK,0.5,710317305>0.15,0.645
HAL,0.46,710317305>0.15,0.007500000000000007
CAMK2,-0.43,710317305>0.15,0.3725
GSK,0.42,710317305>0.15,0.5175000000000001
DAPK,0.41,710317305>0.15,0.06249999999999997
PEK,-0.4,710317305>0.15,0.38000000000000006
QIK,-0.4,710317305>0.15,-0.7025
RAF,0.38,710317305>0.15,0.3375
ATM,-0.38,710317305>0.15,0.225
PHK,0.36,710317305>0.15,-0.02250000000000002
PAKA,0.29,710317305>0.15,-0.22749999999999998
VRK1,0.28,710317305>0.15,-0.24250000000000002
MAPKAPK,-0.27,710317305>0.15,-0.6675
MLCK,0.26,710317305>0.15,0.4375
MELK,-0.25,710317305>0.15,0.5625
MTOR,0.23,710317305>0.15,0.65
LKB,0.21,710317305>0.15,0.21749999999999997
MST,0.21,710317305>0.15,-0.815
IRAK,0.13,710317305>0.15,0.4325
CAMK1,-0.05,710317305>0.15,0.515
PLK,-2.56,710317305>0.2,-2.2075
PAKB,2.37,710317305>0.2,1.835
JNK,-2.35,710317305>0.2,-1.65
PIM,2.2,710317305>0.2,1.0625
CK1,-2.12,710317305>0.2,-1.975
CDK,-2.09,710317305>0.2,-1.4675
FRAY,2.06,710317305>0.2,1.8850000000000002
P38,-1.95,710317305>0.2,-1.4024999999999999
RAD53,1.88,710317305>0.2,0.9974999999999999
RSK,1.72,710317305>0.2,1.1725
COT,1.68,710317305>0.2,0.95
BRSK,1.68,710317305>0.2,1.2225
PASK,1.63,710317305>0.2,2.1125
PKG,1.62,710317305>0.2,1.045
WNK,1.61,710317305>0.2,2.0324999999999998
PKCH,1.58,710317305>0.2,1.625
PDHK,1.58,710317305>0.2,1.1875
STE7,-1.54,710317305>0.2,-2.0425
PKCD,1.53,710317305>0.2,2.0625
AUR,1.41,710317305>0.2,0.8225
NEK,-1.41,710317305>0.2,-1.255
DYRK,-1.39,710317305>0.2,-0.3975
NMO,-1.36,710317305>0.2,-1.0125
RIPK,-1.34,710317305>0.2,-1.6475
AMPK,1.25,710317305>0.2,0.057499999999999996
MLK,1.25,710317305>0.2,0.56
MTOR,1.13,710317305>0.2,0.65
ERK,-1.09,710317305>0.2,-0.6200000000000001
MSN,1.07,710317305>0.2,0.03749999999999998
BARK2,-1.06,710317305>0.2,-0.93
CHK1,-1.01,710317305>0.2,-1.04
SGK,0.98,710317305>0.2,0.645
CK2,-0.94,710317305>0.2,-0.7125
DMPK,0.92,710317305>0.2,0.6024999999999999
PKN,-0.9,710317305>0.2,-0.77
TTK,-0.88,710317305>0.2,-0.765
AKT,0.88,710317305>0.2,0.5375
MAPKAPK,-0.87,710317305>0.2,-0.6675
NAK,-0.84,710317305>0.2,-0.7575000000000001
TLK,-0.84,710317305>0.2,-0.7475
NUAK,-0.84,710317305>0.2,-0.755
GRK,-0.84,710317305>0.2,-1.27
PRKDC,-0.82,710317305>0.2,-1.0725
RAF,0.77,710317305>0.2,0.3375
STKR,-0.77,710317305>0.2,-1.01
LKB,0.77,710317305>0.2,0.21749999999999997
HAL,0.74,710317305>0.2,0.007500000000000007
IRAK,0.74,710317305>0.2,0.4325
CAMK1,0.73,710317305>0.2,0.515
PKA,0.71,710317305>0.2,0.38
PKCI,0.69,710317305>0.2,0.5825
MELK,0.67,710317305>0.2,0.5625
VRK1,0.67,710317305>0.2,-0.24250000000000002
MLCK,0.65,710317305>0.2,0.4375
SLK,-0.62,710317305>0.2,-0.5475
TAO,-0.61,710317305>0.2,-0.5449999999999999
CLK,-0.61,710317305>0.2,-0.5375
NIK,-0.61,710317305>0.2,-0.5225
ULK,-0.6,710317305>0.2,-0.5325
MOS,-0.6,710317305>0.2,-0.5225
BUD32,-0.6,710317305>0.2,-0.5275
CAMKK,-0.59,710317305>0.2,-0.5325
KHS,-0.59,710317305>0.2,-0.5325
MARK,-0.56,710317305>0.2,-0.6074999999999999
STE11,-0.53,710317305>0.2,-0.33999999999999997
PAKA,-0.43,710317305>0.2,-0.22749999999999998
QIK,-0.42,710317305>0.2,-0.7025
PHK,0.39,710317305>0.2,-0.02250000000000002
NDR,-0.35,710317305>0.2,-0.405
MST,-0.34,710317305>0.2,-0.815
ATR,-0.32,710317305>0.2,-0.6825
CAMK2,0.3,710317305>0.2,0.3725
DAPK,0.29,710317305>0.2,0.06249999999999997
IKK,-0.22,710317305>0.2,-0.835
PKCA,0.18,710317305>0.2,0.19999999999999998
GSK,0.18,710317305>0.2,0.5175000000000001
PKD,0.16,710317305>0.2,0.5375
ATM,-0.07,710317305>0.2,0.225
PDK1,0.01,710317305>0.2,0.7775000000000001
PEK,-0.01,710317305>0.2,0.38000000000000006
PLK,-2.49,710317305>0.3,-2.2075
STE7,-2.31,710317305>0.3,-2.0425
WNK,2.26,710317305>0.3,2.0324999999999998
PASK,2.23,710317305>0.3,2.1125
BRSK,2.13,710317305>0.3,1.2225
CK1,-2,710317305>0.3,-1.975
PKCD,2,710317305>0.3,2.0625
MST,-1.97,710317305>0.3,-0.815
CDK,-1.78,710317305>0.3,-1.4675
GRK,-1.71,710317305>0.3,-1.27
FRAY,1.62,710317305>0.3,1.8850000000000002
PKCH,1.45,710317305>0.3,1.625
RIPK,-1.34,710317305>0.3,-1.6475
PDK1,1.29,710317305>0.3,0.7775000000000001
PAKB,1.24,710317305>0.3,1.835
STKR,-1.23,710317305>0.3,-1.01
JNK,-1.21,710317305>0.3,-1.65
MELK,1.14,710317305>0.3,0.5625
QIK,-1.11,710317305>0.3,-0.7025
VRK1,-1.11,710317305>0.3,-0.24250000000000002
NEK,-1.05,710317305>0.3,-1.255
RSK,1,710317305>0.3,1.1725
CHK1,-0.96,710317305>0.3,-1.04
P38,-0.96,710317305>0.3,-1.4024999999999999
MSN,-0.93,710317305>0.3,0.03749999999999998
PRKDC,-0.9,710317305>0.3,-1.0725
DMPK,0.88,710317305>0.3,0.6024999999999999
AKT,0.87,710317305>0.3,0.5375
AUR,0.85,710317305>0.3,0.8225
MAPKAPK,-0.81,710317305>0.3,-0.6675
BARK2,-0.79,710317305>0.3,-0.93
DAPK,-0.77,710317305>0.3,0.06249999999999997
CAMK1,0.76,710317305>0.3,0.515
NMO,-0.74,710317305>0.3,-1.0125
AMPK,-0.74,710317305>0.3,0.057499999999999996
PKG,0.69,710317305>0.3,1.045
NUAK,-0.67,710317305>0.3,-0.755
ERK,-0.67,710317305>0.3,-0.6200000000000001
TTK,-0.66,710317305>0.3,-0.765
HAL,-0.66,710317305>0.3,0.007500000000000007
PKN,-0.66,710317305>0.3,-0.77
PKD,0.65,710317305>0.3,0.5375
NAK,-0.65,710317305>0.3,-0.7575000000000001
PIM,0.64,710317305>0.3,1.0625
TLK,-0.63,710317305>0.3,-0.7475
CAMK2,0.62,710317305>0.3,0.3725
RAD53,0.59,710317305>0.3,0.9974999999999999
IKK,-0.56,710317305>0.3,-0.835
KHS,-0.49,710317305>0.3,-0.5325
TAO,-0.48,710317305>0.3,-0.5449999999999999
ULK,-0.47,710317305>0.3,-0.5325
SLK,-0.47,710317305>0.3,-0.5475
CLK,-0.47,710317305>0.3,-0.5375
CAMKK,-0.46,710317305>0.3,-0.5325
NIK,-0.45,710317305>0.3,-0.5225
PAKA,-0.45,710317305>0.3,-0.22749999999999998
BUD32,-0.45,710317305>0.3,-0.5275
MOS,-0.44,710317305>0.3,-0.5225
ATM,0.42,710317305>0.3,0.225
PDHK,0.41,710317305>0.3,1.1875
CK2,-0.37,710317305>0.3,-0.7125
PEK,0.37,710317305>0.3,0.38000000000000006
IRAK,0.36,710317305>0.3,0.4325
MTOR,0.31,710317305>0.3,0.65
PKCA,0.31,710317305>0.3,0.19999999999999998
DYRK,-0.26,710317305>0.3,-0.3975
ATR,-0.25,710317305>0.3,-0.6825
SGK,0.22,710317305>0.3,0.645
STE11,0.2,710317305>0.3,-0.33999999999999997
MLCK,0.17,710317305>0.3,0.4375
PKA,0.16,710317305>0.3,0.38
NDR,0.16,710317305>0.3,-0.405
RAF,-0.15,710317305>0.3,0.3375
COT,0.14,710317305>0.3,0.95
GSK,0.13,710317305>0.3,0.5175000000000001
MLK,-0.11,710317305>0.3,0.56
PHK,-0.08,710317305>0.3,-0.02250000000000002
MARK,-0.07,710317305>0.3,-0.6074999999999999
LKB,0.06,710317305>0.3,0.21749999999999997
PKCI,-0,710317305>0.3,0.5825
PASK,3.2,710317305>0.4,2.1125
WNK,2.87,710317305>0.4,2.0324999999999998
PKCD,2.52,710317305>0.4,2.0625
PDK1,2.35,710317305>0.4,0.7775000000000001
FRAY,2.24,710317305>0.4,1.8850000000000002
PKCH,1.99,710317305>0.4,1.625
STE7,-1.96,710317305>0.4,-2.0425
RIPK,-1.89,710317305>0.4,-1.6475
PAKB,1.79,710317305>0.4,1.835
PLK,-1.66,710317305>0.4,-2.2075
PEK,1.56,710317305>0.4,0.38000000000000006
CK1,-1.41,710317305>0.4,-1.975
GSK,1.34,710317305>0.4,0.5175000000000001
PDHK,1.32,710317305>0.4,1.1875
ATR,-1.29,710317305>0.4,-0.6825
CHK1,-1.27,710317305>0.4,-1.04
DYRK,1.24,710317305>0.4,-0.3975
PRKDC,-1.23,710317305>0.4,-1.0725
GRK,-1.22,710317305>0.4,-1.27
IKK,-1.19,710317305>0.4,-0.835
MST,-1.16,710317305>0.4,-0.815
AUR,-1.14,710317305>0.4,0.8225
AMPK,-1.13,710317305>0.4,0.057499999999999996
CAMK2,1,710317305>0.4,0.3725
CK2,-0.99,710317305>0.4,-0.7125
NEK,-0.95,710317305>0.4,-1.255
MTOR,0.93,710317305>0.4,0.65
ATM,0.93,710317305>0.4,0.225
STKR,-0.92,710317305>0.4,-1.01
PKCA,0.9,710317305>0.4,0.19999999999999998
SGK,0.88,710317305>0.4,0.645
QIK,-0.88,710317305>0.4,-0.7025
PKCI,0.86,710317305>0.4,0.5825
MARK,-0.85,710317305>0.4,-0.6074999999999999
PKD,0.83,710317305>0.4,0.5375
VRK1,-0.81,710317305>0.4,-0.24250000000000002
PHK,-0.76,710317305>0.4,-0.02250000000000002
NDR,-0.75,710317305>0.4,-0.405
MAPKAPK,-0.72,710317305>0.4,-0.6675
COT,0.7,710317305>0.4,0.95
MELK,0.69,710317305>0.4,0.5625
MSN,-0.69,710317305>0.4,0.03749999999999998
MLCK,0.67,710317305>0.4,0.4375
JNK,-0.66,710317305>0.4,-1.65
RSK,0.63,710317305>0.4,1.1725
CAMK1,0.62,710317305>0.4,0.515
BARK2,-0.62,710317305>0.4,-0.93
DMPK,-0.56,710317305>0.4,0.6024999999999999
PKG,0.54,710317305>0.4,1.045
HAL,-0.51,710317305>0.4,0.007500000000000007
IRAK,0.5,710317305>0.4,0.4325
TLK,-0.49,710317305>0.4,-0.7475
PKN,-0.49,710317305>0.4,-0.77
NUAK,-0.49,710317305>0.4,-0.755
TTK,-0.49,710317305>0.4,-0.765
NAK,-0.49,710317305>0.4,-0.7575000000000001
ERK,0.4,710317305>0.4,-0.6200000000000001
CDK,-0.38,710317305>0.4,-1.4675
RAD53,0.38,710317305>0.4,0.9974999999999999
CAMKK,-0.36,710317305>0.4,-0.5325
BUD32,-0.36,710317305>0.4,-0.5275
SLK,-0.36,710317305>0.4,-0.5475
RAF,0.35,710317305>0.4,0.3375
TAO,-0.35,710317305>0.4,-0.5449999999999999
KHS,-0.35,710317305>0.4,-0.5325
BRSK,-0.35,710317305>0.4,1.2225
CLK,-0.34,710317305>0.4,-0.5375
NIK,-0.34,710317305>0.4,-0.5225
ULK,-0.34,710317305>0.4,-0.5325
MOS,-0.34,710317305>0.4,-0.5225
DAPK,0.32,710317305>0.4,0.06249999999999997
PAKA,-0.32,710317305>0.4,-0.22749999999999998
PIM,-0.3,710317305>0.4,1.0625
P38,-0.3,710317305>0.4,-1.4024999999999999
PKA,-0.25,710317305>0.4,0.38
NMO,-0.18,710317305>0.4,-1.0125
LKB,-0.17,710317305>0.4,0.21749999999999997
AKT,-0.14,710317305>0.4,0.5375
MLK,0.09,710317305>0.4,0.56
STE11,-0.07,710317305>0.4,-0.33999999999999997
