HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.4027777777777778,0.7057142857142857,0.2336448598130841,0.1755485893416928,0.41075945090446847,62,0.3122918944011957
PIK3C2A,0,-1,-1,-1,0.2562474081209193,10,0.10651688799261246
CHEK1,0.8055555555555556,0.9628571428571427,-1,0.12539184952978055,0.5242368670241413,83,0.4634180824224525
AURKA,0.9861111111111112,0.9685714285714284,-1,0.890282131661442,0.7127569300721902,99,0.7144840607307078
DAPK3,0,0.9085714285714286,0.822429906542056,0.01253918495297805,0.5405475121436734,86,0.4851401633912583
RPS6KA5,0.5277777777777778,0.7857142857142857,-1,0.7272727272727273,0.569600034985202,90,0.5238315363496486
CHEK2,0.4583333333333333,0.8457142857142858,-1,0.8150470219435737,0.5994709263640077,93,0.5636127906400635
RAF1,0.3472222222222222,0.7085714285714285,0.3364485981308411,0.21316614420062696,0.440407135829777,69,0.3517758883061326
PRKCG,0,0.6942857142857143,-1,0.45141065830721006,0.4223209451464288,66,0.3276891832394835
PRKCB,0.8194444444444444,0.8714285714285714,-1,0.45141065830721006,0.5685731428405065,90,0.5224639488538853
CDK1,0.4305555555555556,0.8657142857142858,-1,0.90282131661442,0.62165407472338,95,0.5931557143732444
ARAF,0.6666666666666666,0.8028571428571428,0.514018691588785,0.21316614420062696,0.561394933856776,89,0.5129042020987503
PIM1,0.9305555555555556,0.98,1,0.7774294670846394,0.9271447305816789,100,1
CDK4,0.3194444444444444,0.8714285714285714,0.3925233644859813,0.90282131661442,0.684836672371475,98,0.67730060820628335
BRAF,0.6666666666666666,0.6514285714285715,0.514018691588785,0.21316614420062696,0.5069109338567759,81,0.44034386798375186
PRKCA,0.5138888888888888,0.9971428571428572,-1,0.45141065830721006,0.5732204507088844,91,0.5286531091883827
PRKACA,0.2638888888888889,0.9942857142857144,-1,0.7648902821316614,0.6126672711167822,94,0.5811873296672646
PRKACG,0.2916666666666667,-1,-1,0.7648902821316614,0.3705829060621546,48,0.25878584643583874
PRKACB,0.6111111111111112,0.17142857142857143,-1,0.7648902821316614,0.39752916767697105,59,0.2946721570209873
RPS6KB1,0.5833333333333334,0.9485714285714286,-1,0.7272727272727273,0.6260689760742242,96,0.5990353619230208
CDK2,0.7222222222222222,0.9514285714285714,0.05607476635514018,0.90282131661442,0.6800054205542372,97,0.6708664762399726
MAPK3,0.4861111111111111,0.9428571428571428,-1,0.9905956112852664,0.6707858523590854,97,0.6585881018798627
MAPK1,0.6944444444444444,0.96,-1,0.9905956112852664,0.6993603198443188,99,0.6966428134995436
AKT1,0.4166666666666667,0.9742857142857144,-1,0.7147335423197492,0.6126468125793457,94,0.5811600835342366
AKT2,0.7777777777777778,0.8914285714285715,-1,0.7147335423197492,0.6274348448991901,96,0.6008543894961943
MAP3K8,0.9444444444444444,0.88,-1,0.26332288401253917,0.5442271819930279,87,0.49004064928990837
PRKCI,0.6111111111111112,0.7257142857142858,-1,0.8652037617554859,0.5904353150210664,93,0.551579405096104
MAPK8,0.3888888888888889,0.7914285714285715,-1,0.9780564263322884,0.6104563576056846,93,0.5782428941804317
MAPK9,0,0.9657142857142856,-1,0.9780564263322884,0.6207798750865291,95,0.5919914786759185
CSNK1A1,0,0.7285714285714285,-1,0.927899686520376,0.5366713350480815,85,0.4799779743973326
CSNK1D,0,0.7285714285714285,-1,0.927899686520376,0.5366713350480815,85,0.4799779743973326
MAPKAPK2,0.8888888888888888,0.8285714285714286,0.48598130841121495,0,0.5383048390446521,86,0.4821534313345866
GSK3B,0.7916666666666666,0.9714285714285714,-1,0.5893416927899686,0.6263684491063265,96,0.5994341920982608
CDK7,0.9166666666666666,0.8857142857142857,0.06542056074766354,0.90282131661442,0.684089120450395,98,0.676305038549836
CDK9,0.8333333333333334,0.94,0.29906542056074764,0.90282131661442,0.75255250674323,99,0.7674827454739295
RPS6KA3,0.4722222222222222,0.9828571428571428,-1,0.7272727272727273,0.6242318965985797,96,0.5965887886070277
NEK2,0,0.7,-1,0.41379310344827586,0.41589213197179303,64,0.31912746178154217
DAPK1,0.9722222222222222,0.9028571428571428,0.22429906542056072,0.01253918495297805,0.5121103854562381,83,0.4472683585731312
PRKAA2,1,0.8571428571428571,-1,0.16300940438871472,0.5215360356475548,83,0.4598211874244093
CSNK2A1,0.9583333333333334,0.9057142857142856,-1,0.15047021943573669,0.5291382632143762,84,0.46994563078882473
PRKDC,0.25,0.9114285714285716,-1,0.03761755485893417,0.42715937364003576,67,0.33413287291145405
ATM,0.6527777777777778,0.6542857142857142,-1,0.02507836990595611,0.3900865273678349,57,0.28476024769845826
AURKB,0.875,0.9314285714285714,-1,0.890282131661442,0.6888760405365456,98,0.682680130702264
CDK3,0,0.74,0.2897196261682243,0.90282131661442,0.5696175846248499,90,0.5238549084903955
CDK6,0.8333333333333334,0.8114285714285714,0.5514018691588785,0.90282131661442,0.7708654039394917,100,0.7918713722115838
CDK5,0.5555555555555556,0.8828571428571429,0.21495327102803735,0.90282131661442,0.6742737632333649,97,0.6632332083037863
PRKCE,0.3611111111111111,0.68,-1,0.47648902821316613,0.4637325804434971,74,0.3828400916420187
PRKCQ,0.7361111111111112,0.8085714285714286,-1,0.8025078369905956,0.6163226432341067,95,0.5860554564962
PRKCZ,0.3333333333333333,0.8942857142857142,-1,0.8652037617554859,0.6114134360015553,94,0.5795175055925641
PRKCD,0.2222222222222222,0.8542857142857143,-1,0.8025078369905956,0.5729969307644511,91,0.5283554313040599
PRKAA1,0.7638888888888888,0.9914285714285714,-1,0.16300940438871472,0.5365899184134104,85,0.47986954590063163
PAK1,0.5694444444444444,0.9457142857142856,0.719626168224299,0.8275862068965517,0.8087430854907437,100,0.8423158555252237
PAK2,0.2361111111111111,0.46285714285714286,-1,0.8275862068965517,0.45921066049333065,73,0.37681791958370164
PRKG2,0.9027777777777778,0.3914285714285714,-1,0.7523510971786834,0.49529086430112584,79,0.4248685701091927
ROCK1,0,0.9,0.38317757009345793,0.7899686520376176,0.622448180939267,95,0.5942132837944977
ATR,0.4444444444444444,0.86,0.7289719626168224,0.05015673981191222,0.5666178325830005,89,0.5198599189444968
CAMK2G,0,1,-1,0.4890282131661442,0.5248607701826645,84,0.46424897996370956
DYRK1A,0.5972222222222222,0.8885714285714286,0.19626168224299065,0.9655172413793104,0.6928942476277438,99,0.6880314714459794
PRKG1,0.2777777777777778,0.9542857142857144,-1,0.7523510971786834,0.5991442283614259,93,0.563177702977226
PRKD1,0.5,0.9257142857142856,-1,0.5015673981191222,0.5605474677500766,88,0.5117755694019358
RPS6KA2,0.5416666666666666,0.72,-1,0.7272727272727273,0.5508719932680576,87,0.49889003124144027
RPS6KA1,0.375,0.9885714285714284,-1,0.7272727272727273,0.6151295566369909,94,0.5844665356733005
PKN1,0.75,0.6257142857142857,-1,0.4012539184952978,0.47405802790458124,77,0.39659124643357463
MAPK14,0.7083333333333334,0.9114285714285716,0.09345794392523364,0.9529780564263324,0.6861048497104465,98,0.6789895328710076
PIM3,0.6111111111111112,-1,0.514018691588785,0.7774294670846394,0.4707636021185102,76,0.39220381827568634
BRSK2,0,0.22857142857142856,-1,0.5141065830721003,0.29224916685428837,22,0.15446306746586735
BRSK1,0,0.5228571428571429,-1,0.5141065830721003,0.3830696643014884,52,0.27541537712116415
PASK,0,0.21428571428571427,-1,0.5391849529780565,0.29330195016191224,22,0.15586513612000216
VRK1,0,0.7714285714285715,-1,0.07523510971786834,0.3642050802168715,46,0.25029202853955695
PLK3,0,0.9857142857142858,0.2616822429906542,0.915360501567398,0.6540345173292708,97,0.6362791218740698
NEK6,0,0.7285714285714285,-1,0.41379310344827586,0.4247096559957931,67,0.3308704044665225
PIM2,0.8611111111111112,0.6714285714285714,0.9813084112149532,0.7774294670846394,0.8022889419004743,100,0.8337203996971618
AKT3,0.3055555555555556,0.9257142857142856,-1,0.7147335423197492,0.5852389134341013,92,0.5446589764318008
AAK1,-1,0.07714285714285714,-1,0.6269592476489029,0.3023569488571249,24,0.16792434122123379
ABL1,-1,0.8628571428571429,-1,-1,0.4308292703413477,67,0.3390203431929079
ABL2,-1,0.5057142857142857,-1,-1,0.3430242990343924,39,0.2220840306059003
ACVR1,-1,0.8171428571428572,-1,0.8401253918495298,0.5572441436749943,87,0.5073762907407126
ACVR1B,-1,0.3314285714285714,-1,0.8401253918495298,0.4182067584452975,64,0.32221001941807587
ACVR2B,-1,0.28285714285714286,-1,0.8401253918495298,0.40430301992232776,60,0.30369339228581216
ALK,-1,0.7885714285714286,-1,-1,0.4125658363095011,63,0.3146975901748104
AURKC,-1,0.3742857142857143,-1,0.890282131661442,0.4406064451621687,69,0.35204132314481157
AXL,-1,0.3,-1,-1,0.29244863556158607,22,0.15472871455578383
BLK,-1,0.16,-1,-1,0.2580290868092596,10,0.10888968002167689
BMP2K,-1,0.02571428571428571,-1,0.6269592476489029,0.28763534336221575,18,0.14831850072824865
BMPR1A,-1,0.4,-1,0.8401253918495298,0.4378355657718429,69,0.34835114007538925
BMPR1B,-1,0.6342857142857142,-1,0.8401253918495298,0.5049006574708731,81,0.43766663565454333
BMPR2,-1,0.3142857142857143,-1,0.8401253918495298,0.4132995566136611,63,0.31567473925374745
BMX,-1,0.5371428571428571,-1,-1,0.3507511365094045,42,0.23237442611355696
BTK,-1,0.7828571428571428,-1,-1,0.41116095676858977,62,0.3128266091734182
BUB1,-1,0.3771428571428572,-1,-1,0.3114145093638885,28,0.17998695807457754
CAMK1,-1,0.5285714285714286,-1,0.23824451410658307,0.35305939385575114,42,0.23544850151687377
CAMK1D,-1,0.18285714285714288,-1,0.23824451410658307,0.2540974902510846,9,0.10365368486958529
CAMK2A,-1,0.8514285714285714,-1,0.4890282131661442,0.4961367723738045,79,0.4259951278579654
CAMK2B,-1,0.6628571428571428,-1,0.4890282131661442,0.44215755222580444,70,0.35410704605035337
CAMK2D,-1,0.7171428571428572,-1,0.4890282131661442,0.45769702469265294,73,0.3748020999040599
CAMK4,-1,0.6828571428571428,0.9532710280373832,0.23824451410658307,0.5706959896352252,90,0.5252910994430443
CAMKK1,-1,0.49142857142857144,0.9532710280373832,0.3636363636363637,0.5363405601714109,85,0.4795374572626128
CAMKK2,-1,0.6771428571428572,-1,0.3636363636363637,0.4209176817410506,65,0.3258203545641734
CDC42BPA,-1,0.10285714285714286,-1,0.7899686520376176,0.3426457185523656,38,0.2215798472444495
CDC7,-1,0.3914285714285714,-1,-1,0.31492670821616664,29,0.18466441057805777
CDK11A,-1,0.01428571428571428,-1,0.90282131661442,0.3400881272322502,36,0.2181737155228947
CDK12,-1,0.04285714285714286,-1,0.90282131661442,0.34826679695164414,41,0.22906584913010866
CDK15,-1,0.13428571428571429,-1,0.90282131661442,0.37443854005370475,50,0.26392067667319324
CDK16,-1,0.14857142857142858,-1,0.90282131661442,0.37852787491340173,51,0.26936674347680023
CDK18,-1,0.15142857142857144,-1,0.90282131661442,0.3793457418853411,51,0.2704559568375216
CDK19,-1,0.18571428571428572,-1,0.90282131661442,0.3891601455486138,56,0.28352651716617827
CDK20,-1,0.42857142857142855,-1,0.90282131661442,0.4586788381634623,73,0.37610965282749675
CDK8,-1,0.4742857142857143,-1,0.90282131661442,0.4717647097144926,77,0.393537066599039
CDKL3,-1,0.06857142857142857,-1,-1,0.23555101415467905,5,0.07895398399940294
CDKL5,-1,0.7628571428571429,0.34579439252336447,-1,0.44218714815518034,70,0.35414646111760173
CHUK,-1,0.7657142857142857,-1,0.46394984326018807,0.4665349221467324,75,0.3865721753783661
CLK1,-1,0.6142857142857143,-1,0.3761755485893417,0.405457528892829,61,0.3052309364572814
CLK2,-1,0.6457142857142857,-1,0.3761755485893417,0.4144540655841623,63,0.31721228342521673
CLK3,-1,0.2857142857142857,-1,0.3761755485893417,0.3114028271197987,28,0.1799713999743212
CLK4,-1,0.03142857142857143,-1,0.3761755485893417,0.23861266661719277,6,0.08303141087011733
CSF1R,-1,0.2914285714285714,-1,-1,0.2903413162502192,19,0.1519222430536957
CSK,-1,0.6028571428571429,-1,-1,0.36690725122988427,47,0.2538907076295664
CSNK1A1L,-1,0,-1,0.927899686520376,0.34106463344144344,37,0.21947420037724522
CSNK1E,-1,0.5457142857142857,-1,0.927899686520376,0.49727722508186756,80,0.42751395227503114
CSNK1G1,-1,0.22,-1,0.927899686520376,0.40404039028077676,60,0.3033436291527925
CSNK1G2,-1,0.26,-1,0.927899686520376,0.41549052788792823,64,0.3185926162028919
CSNK1G3,-1,0.14,-1,0.927899686520376,0.3811401150664737,52,0.27284565505259345
CSNK2A2,-1,0.6228571428571429,-1,0.15047021943573669,0.3623185601886355,45,0.2477796116178288
DCLK1,-1,0.16285714285714287,-1,-1,0.25873152657971527,10,0.10982517052237295
DDR1,-1,0.7714285714285715,-1,-1,0.4083511976867672,62,0.309084647170634
DDR2,-1,0.44857142857142857,-1,-1,0.3289755036252795,32,0.203374220591979
DMPK,-1,0.48857142857142855,-1,0.7899686520376176,0.4530577597641837,72,0.3686236509418375
DYRK1B,-1,0.8428571428571429,-1,0.9655172413793104,0.5899341517668998,92,0.5509119692769922
DYRK2,-1,0.7914285714285715,-1,0.9655172413793104,0.5752125462719907,91,0.5313061287840071
DYRK3,-1,0.35428571428571426,-1,0.9655172413793104,0.45007889956526353,72,0.36465648459363414
DYRK4,-1,0.7914285714285715,-1,0.9655172413793104,0.5752125462719907,92,0.5313061287840071
EEF2K,-1,0.54,-1,-1,0.3514535762798601,42,0.23330991661425302
EGFR,-1,0.6828571428571428,-1,-1,0.38657556480264227,54,0.2800844416490561
EIF2AK1,-1,0.04571428571428571,-1,0.3887147335423197,0.2452349220113348,7,0.09185075350270294
EIF2AK2,-1,0.8371428571428572,-1,0.3887147335423197,0.4717840732385467,77,0.39356285442252875
EIF2AK3,-1,0.00571428571428571,-1,0.3887147335423197,0.23378478440418327,4,0.07660176645260343
EPHA2,-1,0.03428571428571429,-1,-1,0.22712173690921134,3,0.0677280979910502
EPHA3,-1,0.44,-1,-1,0.3268681843139126,31,0.2005677490898909
EPHA4,-1,0.02285714285714285,-1,-1,0.22431197782738876,2,0.06398613598826595
EPHA8,-1,0.00857142857142857,-1,-1,0.22079977897511052,2,0.059308683484785615
EPHB1,-1,0.02857142857142857,-1,-1,0.22571685736830005,3,0.06585711698965808
EPHB2,-1,0.09142857142857144,-1,-1,0.24117053231832422,6,0.08643790800497146
EPHB3,-1,0.3057142857142857,-1,-1,0.29385351510249735,22,0.15659969555717593
ERBB2,-1,0.8971428571428571,-1,-1,0.43925854758681554,69,0.35024622920126075
ERBB4,-1,0.26857142857142857,-1,-1,0.28472179808657405,17,0.1444383190481272
FASTK,-1,0.19428571428571428,-1,-1,0.26645836405472734,11,0.12011556603002962
FER,-1,0.9371428571428572,-1,-1,0.4490927043731945,71,0.36334309621100547
FES,-1,0.12571428571428572,-1,-1,0.2495998095637919,8,0.09766379401332416
FGFR1,-1,0.4685714285714286,-1,-1,0.33389258201846905,33,0.20992265409685149
FGFR2,-1,0.4142857142857143,-1,-1,0.32054622637981184,30,0.19214833458362632
FGFR3,-1,0.3142857142857143,-1,-1,0.29596083441386434,23,0.1594061670592642
FGFR4,-1,0.5114285714285715,-1,-1,0.34442917857530364,39,0.22395501160729234
FGR,-1,0.82,-1,-1,0.42029267378451307,65,0.32498798568246695
FLT1,-1,0.06571428571428571,-1,-1,0.2348485743842234,4,0.07801849349870688
FLT3,-1,0.5342857142857143,-1,-1,0.35004869673894884,42,0.23143893561286089
FLT4,-1,0.12857142857142856,-1,-1,0.2503022493342475,9,0.09859928451402014
FRK,-1,0.29428571428571426,-1,-1,0.2910437560206748,20,0.1528577335543917
FYN,-1,0.8257142857142857,-1,-1,0.4216975533254244,65,0.3268589666838591
