Group,Barcode,SampleName,Peptide,slope,r.seq,nobs
Control,701032204,Control_701032204,ATF2_47_59,3.0303027601635257,0.9964868456019134,5
Control,701032204,Control_701032204,CDN1A_139_151,4.405221757837402,0.9951855622104906,5
Control,701032204,Control_701032204,FIBA_569_581,4.351564329263616,0.9968019889653293,5
Control,701032204,Control_701032204,IKKB_173_185_C179A,4.7457852950562165,0.9995422662270577,5
Control,701032204,Control_701032204,LIPS_944_956,5.798578784573367,0.991474628389271,5
Control,701032204,Control_701032204,MYBB_513_525,5.442630580753502,0.9982648348633851,5
Control,701032204,Control_701032204,PLEK_106_118,3.8812582835787803,0.9972875314737909,5
Control,701032204,Control_701032204,RBL2_632_644,5.277002224005846,0.9947530209879161,5
Control,701032204,Control_701032204,VIGLN_289_301,10.496439285639957,0.9998672361185686,5
Control,701032204,Control_701032204,RADI_559_569,6.656323667679879,0.9999627721846639,5
Control,701032204,Control_701032204,ACM1_421_433,5.889087773088766,0.9843408498398156,5
Control,701032204,Control_701032204,YAP1_121_133,3.202816882999687,0.9918947061518598,5
Control,701032204,Control_701032204,KAP2_92_104,4.011860155210061,0.9901596933454334,5
Control,701032204,Control_701032204,RS6_228_240,8.018278924960576,0.9999575316791218,5
Control,701032204,Control_701032204,BAD_112_124,8.751228239591573,0.99993735512558,5
Control,701032204,Control_701032204,K6PL_766_778,4.6972954487361855,0.9975438985268668,5
Control,701032204,Control_701032204,LMNB1_16_28,8.78839515693472,0.9999339134193687,5
Control,701032204,Control_701032204,RBL2_959_971,10.321928094887362,0.999930793225935,5
Control,701032204,Control_701032204,KCC2G_278_289,3.664396968215561,0.995380003526715,5
Control,701032204,Control_701032204,FRAP_2475_2487,7.062020673827718,0.9975812474776898,5
Control,701032204,Control_701032204,KAPCG_192_206,2.8112383565448322,0.97426077161363,5
Control,701032204,Control_701032204,MARCS_152_164,7.477109100442672,0.9996420378963833,5
Control,701032204,Control_701032204,PRKDC_2618_2630,3.1577759187761965,0.9528898164317049,5
Control,701032204,Control_701032204,REL_260_272,3.0762105666201185,0.9869060555171393,5
Control,701032204,Control_701032204,KCNA1_438_450,5.426897654488905,0.9984020650236617,5
Control,701032204,Control_701032204,SCN7A_898_910,8.999787322909487,0.9999954139706538,5
Control,701032204,Control_701032204,KCNA2_442_454,9.794477172842877,0.9999850246577853,5
Control,701032204,Control_701032204,MARCS_160_172,6.6886132056363845,0.9999578110597922,5
Control,701032204,Control_701032204,NMDZ1_890_902,6.01101622711294,0.9994502594286154,5
