Kinase,Z,method,AvgZ
RAD53,0.85,710317316>0.15,1.145
SLK,-0.83,710317316>0.15,-0.6975
MOS,-0.82,710317316>0.15,-0.69
NIK,-0.81,710317316>0.15,-0.6925
ULK,-0.8,710317316>0.15,-0.6900000000000001
TAO,-0.79,710317316>0.15,-0.675
KHS,-0.79,710317316>0.15,-0.6825
BUD32,-0.78,710317316>0.15,-0.675
MTOR,-0.78,710317316>0.15,-0.33999999999999997
CLK,-0.78,710317316>0.15,-0.6900000000000001
CAMKK,-0.77,710317316>0.15,-0.6775
DAPK,0.76,710317316>0.15,0.265
ATR,-0.65,710317316>0.15,-0.5675
RAF,-0.64,710317316>0.15,-0.81
CHK1,-0.63,710317316>0.15,-0.41000000000000003
FRAY,0.59,710317316>0.15,-0.245
ATM,-0.57,710317316>0.15,-0.27499999999999997
MSN,-0.54,710317316>0.15,-0.27
MLK,0.54,710317316>0.15,0.3825
MELK,0.5,710317316>0.15,0.605
MAPKAPK,-0.4,710317316>0.15,-0.3225
CAMK1,0.36,710317316>0.15,0.5525
MST,-0.35,710317316>0.15,-0.2475
RIPK,-0.33,710317316>0.15,-0.03750000000000003
PKN,0.32,710317316>0.15,0.15000000000000002
IRAK,-0.29,710317316>0.15,0.1775
MARK,-0.29,710317316>0.15,-0.595
PDHK,0.25,710317316>0.15,-0.1325
QIK,-0.24,710317316>0.15,0.36250000000000004
MLCK,0.09,710317316>0.15,-0.315
CK2,-0.08,710317316>0.15,-0.042499999999999996
NDR,0.06,710317316>0.15,-0.605
JNK,-3.52,710317316>0.2,-2.83
ERK,-3.34,710317316>0.2,-2.77
DYRK,-3.02,710317316>0.2,-2.41
PLK,-2.86,710317316>0.2,-2.51
PKG,2.81,710317316>0.2,2.665
CDK,-2.77,710317316>0.2,-2.7625
STE7,-2.69,710317316>0.2,-2.27
P38,-2.68,710317316>0.2,-2.13
DMPK,2.65,710317316>0.2,2.8325
PKCD,2.64,710317316>0.2,2.5774999999999997
PKCI,2.53,710317316>0.2,2.52
PIM,2.5,710317316>0.2,2.4575
PDK1,-2.4,710317316>0.2,-1.8900000000000001
PKCH,2.34,710317316>0.2,1.775
CK1,-2.29,710317316>0.2,-2.125
PKA,2.25,710317316>0.2,2.175
STKR,-2.03,710317316>0.2,-1.865
PEK,-1.97,710317316>0.2,-1.655
NMO,-1.96,710317316>0.2,-1.865
AUR,1.94,710317316>0.2,2.005
LKB,-1.94,710317316>0.2,-1.8625
PAKB,1.89,710317316>0.2,2.1225
PHK,1.84,710317316>0.2,2.3975
AKT,1.76,710317316>0.2,1.4
RSK,1.73,710317316>0.2,1.44
CAMK2,-1.72,710317316>0.2,-1.6375
PKD,1.7,710317316>0.2,1.8925
GRK,-1.44,710317316>0.2,-1.3725
PASK,1.31,710317316>0.2,1.5
NEK,-1.28,710317316>0.2,-1.1
BRSK,1.26,710317316>0.2,1.4675
RAD53,1.22,710317316>0.2,1.145
PKCA,1.11,710317316>0.2,1.38
COT,1.11,710317316>0.2,0.8925000000000001
BARK2,1.1,710317316>0.2,1.31
AMPK,1.09,710317316>0.2,1.3775
IKK,-1.08,710317316>0.2,-0.5325
HAL,-1.08,710317316>0.2,-0.98
STE11,-1.08,710317316>0.2,-0.7975
NUAK,-1.08,710317316>0.2,-0.985
TTK,-1.08,710317316>0.2,-0.9600000000000001
TLK,-1.05,710317316>0.2,-0.9600000000000001
NAK,-1.03,710317316>0.2,-0.975
MAPKAPK,-1.02,710317316>0.2,-0.3225
MARK,-0.98,710317316>0.2,-0.595
PAKA,0.84,710317316>0.2,1.155
PRKDC,-0.83,710317316>0.2,-0.7025
VRK1,-0.8,710317316>0.2,-0.8575
GSK,-0.8,710317316>0.2,-0.61
CLK,-0.78,710317316>0.2,-0.6900000000000001
NIK,-0.78,710317316>0.2,-0.6925
RAF,-0.77,710317316>0.2,-0.81
ULK,-0.77,710317316>0.2,-0.6900000000000001
SLK,-0.77,710317316>0.2,-0.6975
MOS,-0.76,710317316>0.2,-0.69
TAO,-0.75,710317316>0.2,-0.675
BUD32,-0.75,710317316>0.2,-0.675
NDR,-0.75,710317316>0.2,-0.605
CAMKK,-0.74,710317316>0.2,-0.6775
KHS,-0.74,710317316>0.2,-0.6825
MLCK,-0.73,710317316>0.2,-0.315
WNK,-0.72,710317316>0.2,-0.17250000000000001
MLK,0.71,710317316>0.2,0.3825
DAPK,0.66,710317316>0.2,0.265
MST,-0.48,710317316>0.2,-0.2475
ATM,-0.47,710317316>0.2,-0.27499999999999997
MSN,-0.46,710317316>0.2,-0.27
MTOR,-0.46,710317316>0.2,-0.33999999999999997
CHK1,-0.46,710317316>0.2,-0.41000000000000003
ATR,-0.44,710317316>0.2,-0.5675
PKN,0.42,710317316>0.2,0.15000000000000002
MELK,0.36,710317316>0.2,0.605
RIPK,-0.28,710317316>0.2,-0.03750000000000003
SGK,0.27,710317316>0.2,0.575
QIK,-0.25,710317316>0.2,0.36250000000000004
CAMK1,0.18,710317316>0.2,0.5525
PDHK,-0.15,710317316>0.2,-0.1325
FRAY,-0.1,710317316>0.2,-0.245
CK2,0.05,710317316>0.2,-0.042499999999999996
IRAK,-0.01,710317316>0.2,0.1775
DMPK,3.45,710317316>0.3,2.8325
PKCD,3.28,710317316>0.3,2.5774999999999997
PHK,2.87,710317316>0.3,2.3975
CDK,-2.73,710317316>0.3,-2.7625
PKG,2.59,710317316>0.3,2.665
JNK,-2.56,710317316>0.3,-2.83
PKCI,2.53,710317316>0.3,2.52
PKD,2.5,710317316>0.3,1.8925
AUR,2.48,710317316>0.3,2.005
ERK,-2.46,710317316>0.3,-2.77
PIM,2.4,710317316>0.3,2.4575
PLK,-2.29,710317316>0.3,-2.51
PAKB,2.14,710317316>0.3,2.1225
CK1,-2.13,710317316>0.3,-2.125
P38,-2.04,710317316>0.3,-2.13
STE7,-1.99,710317316>0.3,-2.27
PKA,1.96,710317316>0.3,2.175
DYRK,-1.93,710317316>0.3,-2.41
PDK1,-1.87,710317316>0.3,-1.8900000000000001
PKCH,1.79,710317316>0.3,1.775
GRK,-1.76,710317316>0.3,-1.3725
STKR,-1.75,710317316>0.3,-1.865
LKB,-1.56,710317316>0.3,-1.8625
NMO,-1.56,710317316>0.3,-1.865
BRSK,1.55,710317316>0.3,1.4675
PKCA,1.55,710317316>0.3,1.38
PASK,1.53,710317316>0.3,1.5
PEK,-1.53,710317316>0.3,-1.655
AMPK,1.4,710317316>0.3,1.3775
BARK2,1.38,710317316>0.3,1.31
RAD53,1.36,710317316>0.3,1.145
RSK,1.2,710317316>0.3,1.44
NEK,-1.15,710317316>0.3,-1.1
CAMK2,-1.12,710317316>0.3,-1.6375
RAF,-1.02,710317316>0.3,-0.81
PAKA,0.95,710317316>0.3,1.155
NAK,-0.94,710317316>0.3,-0.975
HAL,-0.93,710317316>0.3,-0.98
TTK,-0.93,710317316>0.3,-0.9600000000000001
NUAK,-0.92,710317316>0.3,-0.985
TLK,-0.91,710317316>0.3,-0.9600000000000001
AKT,0.89,710317316>0.3,1.4
MELK,0.75,710317316>0.3,0.605
MARK,-0.73,710317316>0.3,-0.595
STE11,-0.7,710317316>0.3,-0.7975
ULK,-0.68,710317316>0.3,-0.6900000000000001
WNK,-0.67,710317316>0.3,-0.17250000000000001
CAMKK,-0.67,710317316>0.3,-0.6775
BUD32,-0.65,710317316>0.3,-0.675
CLK,-0.65,710317316>0.3,-0.6900000000000001
SLK,-0.65,710317316>0.3,-0.6975
NIK,-0.64,710317316>0.3,-0.6925
KHS,-0.64,710317316>0.3,-0.6825
MOS,-0.64,710317316>0.3,-0.69
TAO,-0.62,710317316>0.3,-0.675
PKN,0.62,710317316>0.3,0.15000000000000002
FRAY,-0.57,710317316>0.3,-0.245
CHK1,-0.55,710317316>0.3,-0.41000000000000003
ATR,-0.53,710317316>0.3,-0.5675
VRK1,-0.52,710317316>0.3,-0.8575
MLCK,-0.5,710317316>0.3,-0.315
COT,0.49,710317316>0.3,0.8925000000000001
IRAK,0.48,710317316>0.3,0.1775
NDR,-0.48,710317316>0.3,-0.605
DAPK,0.41,710317316>0.3,0.265
PRKDC,-0.41,710317316>0.3,-0.7025
CAMK1,0.4,710317316>0.3,0.5525
QIK,0.35,710317316>0.3,0.36250000000000004
MLK,0.33,710317316>0.3,0.3825
CK2,-0.3,710317316>0.3,-0.042499999999999996
MTOR,0.26,710317316>0.3,-0.33999999999999997
MST,0.22,710317316>0.3,-0.2475
MAPKAPK,-0.22,710317316>0.3,-0.3225
PDHK,-0.2,710317316>0.3,-0.1325
ATM,-0.2,710317316>0.3,-0.27499999999999997
MSN,-0.18,710317316>0.3,-0.27
RIPK,-0.14,710317316>0.3,-0.03750000000000003
GSK,-0.13,710317316>0.3,-0.61
IKK,-0.12,710317316>0.3,-0.5325
SGK,0.09,710317316>0.3,0.575
PHK,2.94,710317316>0.4,2.3975
CDK,-2.9,710317316>0.4,-2.7625
PAKB,2.68,710317316>0.4,2.1225
PKG,2.62,710317316>0.4,2.665
PKCI,2.61,710317316>0.4,2.52
DMPK,2.56,710317316>0.4,2.8325
PIM,2.42,710317316>0.4,2.4575
ERK,-2.16,710317316>0.4,-2.77
PKA,2.13,710317316>0.4,2.175
PKCD,2.11,710317316>0.4,2.5774999999999997
JNK,-2.05,710317316>0.4,-2.83
STE7,-1.96,710317316>0.4,-2.27
PASK,1.92,710317316>0.4,1.5
LKB,-1.87,710317316>0.4,-1.8625
NMO,-1.86,710317316>0.4,-1.865
PLK,-1.85,710317316>0.4,-2.51
AMPK,1.83,710317316>0.4,1.3775
PKD,1.83,710317316>0.4,1.8925
AUR,1.82,710317316>0.4,2.005
BRSK,1.8,710317316>0.4,1.4675
BARK2,1.79,710317316>0.4,1.31
CAMK2,-1.78,710317316>0.4,-1.6375
DYRK,-1.78,710317316>0.4,-2.41
PDK1,-1.72,710317316>0.4,-1.8900000000000001
QIK,1.59,710317316>0.4,0.36250000000000004
CK1,-1.47,710317316>0.4,-2.125
STKR,-1.46,710317316>0.4,-1.865
PKCA,1.46,710317316>0.4,1.38
PEK,-1.33,710317316>0.4,-1.655
CAMK1,1.27,710317316>0.4,0.5525
RSK,1.26,710317316>0.4,1.44
NDR,-1.25,710317316>0.4,-0.605
VRK1,-1.23,710317316>0.4,-0.8575
GRK,-1.23,710317316>0.4,-1.3725
P38,-1.16,710317316>0.4,-2.13
RAD53,1.15,710317316>0.4,1.145
PAKA,1.15,710317316>0.4,1.155
SGK,1.09,710317316>0.4,0.575
COT,1,710317316>0.4,0.8925000000000001
FRAY,-0.9,710317316>0.4,-0.245
AKT,0.87,710317316>0.4,1.4
PKCH,0.87,710317316>0.4,1.775
MELK,0.81,710317316>0.4,0.605
RAF,-0.81,710317316>0.4,-0.81
DAPK,-0.77,710317316>0.4,0.265
NUAK,-0.77,710317316>0.4,-0.985
NAK,-0.77,710317316>0.4,-0.975
TLK,-0.76,710317316>0.4,-0.9600000000000001
PKN,-0.76,710317316>0.4,0.15000000000000002
HAL,-0.74,710317316>0.4,-0.98
TTK,-0.74,710317316>0.4,-0.9600000000000001
ATR,-0.65,710317316>0.4,-0.5675
RIPK,0.6,710317316>0.4,-0.03750000000000003
KHS,-0.56,710317316>0.4,-0.6825
PRKDC,-0.55,710317316>0.4,-0.7025
WNK,-0.55,710317316>0.4,-0.17250000000000001
CLK,-0.55,710317316>0.4,-0.6900000000000001
NIK,-0.54,710317316>0.4,-0.6925
MOS,-0.54,710317316>0.4,-0.69
SLK,-0.54,710317316>0.4,-0.6975
TAO,-0.54,710317316>0.4,-0.675
CAMKK,-0.53,710317316>0.4,-0.6775
IRAK,0.53,710317316>0.4,0.1775
BUD32,-0.52,710317316>0.4,-0.675
ULK,-0.51,710317316>0.4,-0.6900000000000001
GSK,-0.43,710317316>0.4,-0.61
PDHK,-0.43,710317316>0.4,-0.1325
NEK,-0.42,710317316>0.4,-1.1
MTOR,-0.38,710317316>0.4,-0.33999999999999997
MST,-0.38,710317316>0.4,-0.2475
MARK,-0.38,710317316>0.4,-0.595
MAPKAPK,0.35,710317316>0.4,-0.3225
IKK,0.34,710317316>0.4,-0.5325
STE11,-0.18,710317316>0.4,-0.7975
CK2,0.16,710317316>0.4,-0.042499999999999996
ATM,0.14,710317316>0.4,-0.27499999999999997
MLCK,-0.12,710317316>0.4,-0.315
MSN,0.1,710317316>0.4,-0.27
MLK,-0.05,710317316>0.4,0.3825
CHK1,-0,710317316>0.4,-0.41000000000000003
