Kinase,HGNC,Perc,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
MAP4K5,MAP4K5,0.47714285714285715,-1,0.47714285714285715,-1,-1,0.3359999013298359,52,0.49333594693005867
MAPK1,MAPK1,0.9714285714285714,-1,0.9714285714285714,-1,-1,0.45752198161866214,99,0.9723134397229537
MAPK10,MAPK10,0.5714285714285714,-1,0.5714285714285714,-1,-1,0.3591804137548722,62,0.5847015958443106
MAPK11,MAPK11,0.7342857142857143,-1,0.7342857142857143,-1,-1,0.39921948067084384,87,0.7425149894234725
MAPK12,MAPK12,0.6828571428571428,-1,0.6828571428571428,-1,-1,0.38657556480264227,82,0.6926791809247898
MAPK13,MAPK13,0.3742857142857143,-1,0.3742857142857143,-1,-1,0.31071206959343284,39,0.39366432993269346
MAPK14,MAPK14,0.9828571428571428,-1,0.9828571428571428,-1,-1,0.46033174070048477,100,0.9833880638337723
MAPK15,MAPK15,0.39714285714285713,-1,0.39714285714285713,-1,-1,0.316331587757078,41,0.41581357815433023
MAPK3,MAPK3,0.96,-1,0.96,-1,-1,0.4547122225368396,99,0.9612388156121355
MAPK6,MAPK6,0.2857142857142857,-1,0.2857142857142857,-1,-1,0.2889364367093079,27,0.307835993073851
MAPK7,MAPK7,0.5371428571428571,-1,0.5371428571428571,-1,-1,0.3507511365094045,59,0.5514777235118554
MAPK8,MAPK8,0.7657142857142857,-1,0.7657142857142857,-1,-1,0.40694631814585586,89,0.7729702057282228
MAPK9,MAPK9,0.9314285714285714,-1,0.9314285714285714,-1,-1,0.44768782483228314,97,0.9335522553350893
MAPKAPK2,MAPKAPK2,0.6371428571428571,-1,0.6371428571428571,-1,-1,0.375336528475352,76,0.6483806844815162
MAPKAPK3,MAPKAPK3,0.11142857142857145,-1,0.11142857142857145,-1,-1,0.2460876107115137,8,0.13894797538387066
MAPKAPK5,MAPKAPK5,0.6457142857142857,-1,0.6457142857142857,-1,-1,0.3774438477867189,76,0.65668665256463
MARK2,MARK2,0.5628571428571428,-1,0.5628571428571428,-1,-1,0.35707309444350527,62,0.5763956277611968
MARK3,MARK3,0.32285714285714284,-1,0.32285714285714284,-1,-1,0.2980681537252312,32,0.3438285214340105
MARK4,MARK4,0.02,-1,0.02,-1,-1,0.2236095380569331,2,0.0503509824973235
MAST1,MAST1,0.24,-1,0.24,-1,-1,0.27769740038201757,22,0.26353749663057724
MAST2,MAST2,0.06285714285714286,-1,0.06285714285714286,-1,-1,0.23414613461376776,3,0.09188082291289254
MATK,MATK,0.7828571428571428,-1,0.7828571428571428,-1,-1,0.41116095676858977,90,0.7895821418944506
MELK,MELK,0.09142857142857144,-1,0.09142857142857144,-1,-1,0.24117053231832422,6,0.1195673831899386
MERTK,MERTK,0.44857142857142857,-1,0.44857142857142857,-1,-1,0.3289755036252795,48,0.4656493866530127
MET,MET,0.5857142857142857,-1,0.5857142857142857,-1,-1,0.3626926126071504,64,0.5985448759828336
MKNK1,MKNK1,0.38,-1,0.38,-1,-1,0.3121169491343441,39,0.39920164198810265
MKNK2,MKNK2,0.3142857142857143,-1,0.3142857142857143,-1,-1,0.29596083441386434,30,0.3355225533508969
MOK,MOK,0.26285714285714284,-1,0.26285714285714284,-1,-1,0.28331691854566277,25,0.28568674485221424
MOS,MOS,0.1,-1,0.1,-1,-1,0.24327785162969112,6,0.12787335127305227
MST1R,MST1R,0.1742857142857143,-1,0.1742857142857143,-1,-1,0.26154128566153784,15,0.19985840799337176
MTOR,MTOR,0.6742857142857143,-1,0.6742857142857143,-1,-1,0.3844682454912753,80,0.6843732128416757
MYLK2,MYLK2,0.29714285714285715,-1,0.29714285714285715,-1,-1,0.2917461957911305,28,0.3189106171846694
MYO3A,MYO3A,0.18285714285714288,-1,0.18285714285714288,-1,-1,0.26364860497290477,16,0.20816437607648555
NEK10,NEK10,0.1457142857142857,-1,0.1457142857142857,-1,-1,0.2545168879569814,11,0.17217184771632582
NEK11,NEK11,0.06571428571428571,-1,0.06571428571428571,-1,-1,0.2348485743842234,4,0.09464947894059714
NEK2,NEK2,0.84,-1,0.84,-1,-1,0.42520975217770257,92,0.8449552624485424
NEK3,NEK3,0.52,-1,0.52,-1,-1,0.3465364978866707,57,0.5348657873456281
NEK4,NEK4,0.42,-1,0.42,-1,-1,0.3219511059207231,45,0.437962826375967
NEK6,NEK6,0.8,-1,0.8,-1,-1,0.4153755953913236,90,0.8061940780606782
NEK8,NEK8,0.3171428571428571,-1,0.3171428571428571,-1,-1,0.2966632741843199,31,0.33829120937860135
NEK9,NEK9,0.7628571428571429,-1,0.7628571428571429,-1,-1,0.40624387837540027,89,0.7702015497005185
NIM1K,NIM1K,0.19142857142857145,-1,0.19142857142857145,-1,-1,0.2657559242842717,16,0.21647034415959934
NLK,NLK,0.3857142857142858,-1,0.3857142857142858,-1,-1,0.3135218286752554,40,0.40473895404351184
NPR2,NPR2,0.58,-1,0.58,-1,-1,0.3612877330662391,64,0.5930075639274244
NRBP2,NRBP2,0.26571428571428574,-1,0.26571428571428574,-1,-1,0.2840193583161184,25,0.28845540087991883
NTRK1,NTRK1,0.5142857142857142,-1,0.5142857142857142,-1,-1,0.34513161834575934,57,0.5293284752902186
NTRK2,NTRK2,0.07142857142857142,-1,0.07142857142857142,-1,-1,0.2362534539251347,4,0.10018679099600633
NTRK3,NTRK3,0.25142857142857145,-1,0.25142857142857145,-1,-1,0.2805071594638402,23,0.27461212074139585
NUAK1,NUAK1,0.40285714285714286,-1,0.40285714285714286,-1,-1,0.3177364672979892,42,0.4213508902097392
NUAK2,NUAK2,0.12285714285714286,-1,0.12285714285714286,-1,-1,0.24889736979333626,9,0.15002259949468905
OXSR1,OXSR1,0.15142857142857144,-1,0.15142857142857144,-1,-1,0.2559217674978927,11,0.17770915977173501
PAK1,PAK1,0.7971428571428572,-1,0.7971428571428572,-1,-1,0.41467315562086793,90,0.8034254220329734
PAK2,PAK2,0.4457142857142858,-1,0.4457142857142858,-1,-1,0.3282730638548239,47,0.4628807306253083
PAK3,PAK3,0.2057142857142857,-1,0.2057142857142857,-1,-1,0.26926812313654985,18,0.2303136242981221
PAK4,PAK4,0.7514285714285714,-1,0.7514285714285714,-1,-1,0.40343411929357764,88,0.7591269255896999
PAK5,PAK5,0.03142857142857143,-1,0.03142857142857143,-1,-1,0.2264192971387557,2,0.06142560660814199
PAK6,PAK6,0.4142857142857143,-1,0.4142857142857143,-1,-1,0.32054622637981184,44,0.4324255143205578
PASK,PASK,0.11714285714285716,-1,0.11714285714285716,-1,-1,0.24749249025242498,8,0.14448528743927985
PBK,PBK,0.36857142857142855,-1,0.36857142857142855,-1,-1,0.30930719005252155,38,0.38812701787728426
PDGFRA,PDGFRA,0.64,-1,0.64,-1,-1,0.3760389682458076,76,0.6511493405092208
PDGFRB,PDGFRB,0.66,-1,0.66,-1,-1,0.3809560466389971,77,0.670529932703153
PDIK1L,PDIK1L,0.10571428571428572,-1,0.10571428571428572,-1,-1,0.2446827311706024,7,0.13341066332846147
PDK1,PDK1,0.5085714285714286,-1,0.5085714285714286,-1,-1,0.34372673880484805,55,0.5237911632348095
PDPK1,PDPK1,0.6914285714285714,-1,0.6914285714285714,-1,-1,0.3886828841140092,82,0.7009851490079035
PIK3CA,PIK3CA,0.7057142857142857,-1,0.7057142857142857,-1,-1,0.3921950829662874,84,0.7148284291464265
PIK3CB,PIK3CB,0.00857142857142857,-1,0.00857142857142857,-1,-1,0.22079977897511052,1,0.03927635838650511
PIK3CG,PIK3CG,0.07428571428571429,-1,0.07428571428571429,-1,-1,0.2369558936955903,4,0.10295544702371082
PIK3R4,PIK3R4,0.8857142857142857,-1,0.8857142857142857,-1,-1,0.43644878850499286,95,0.8892537588918158
PIM1,PIM1,0.6628571428571428,-1,0.6628571428571428,-1,-1,0.3816584864094527,78,0.6732985887308574
PIM2,PIM2,0.4685714285714286,-1,0.4685714285714286,-1,-1,0.33389258201846905,51,0.4850299788469451
PINK1,PINK1,0.46,-1,0.46,-1,-1,0.33178526270710207,50,0.4767240107638311
PKMYT1,PKMYT1,0.14857142857142858,-1,0.14857142857142858,-1,-1,0.25521932772743705,11,0.17494050374403042
PKN1,PKN1,0.5628571428571428,-1,0.5628571428571428,-1,-1,0.35707309444350527,62,0.5763956277611968
PLK1,PLK1,0.9057142857142856,-1,0.9057142857142856,-1,-1,0.44136586689818236,96,0.908634351085748
PLK2,PLK2,0.4542857142857143,-1,0.4542857142857143,-1,-1,0.33038038316619084,49,0.4711866987084221
PLK3,PLK3,0.6,-1,0.6,-1,-1,0.36620481145942857,68,0.6123881561213563
PLK4,PLK4,0.58,-1,0.58,-1,-1,0.3612877330662391,64,0.5930075639274244
PNCK,PNCK,0.3828571428571429,-1,0.3828571428571429,-1,-1,0.3128193889047997,40,0.401970298015807
PRKAA1,PRKAA1,1,-1,1,-1,-1,0.46454637932321863,100,1
PRKAA2,PRKAA2,0.7428571428571429,-1,0.7428571428571429,-1,-1,0.4013267999822108,88,0.7508209575065865
PRKACA,PRKACA,0.9971428571428572,-1,0.9971428571428572,-1,-1,0.46384393955276293,100,0.9972313439722952
PRKACB,PRKACB,0.21428571428571427,-1,0.21428571428571427,-1,-1,0.27137544244791684,20,0.23861959238123612
PRKCA,PRKCA,0.9771428571428572,-1,0.9771428571428572,-1,-1,0.45892686115957343,99,0.9778507517783629
PRKCB,PRKCB,0.8771428571428571,-1,0.8771428571428571,-1,-1,0.43434146919362593,94,0.8809477908087021
PRKCD,PRKCD,0.7714285714285715,-1,0.7714285714285715,-1,-1,0.4083511976867672,89,0.7785075177836323
PRKCE,PRKCE,0.6342857142857142,-1,0.6342857142857142,-1,-1,0.37463408870489634,75,0.6456120284538116
PRKCG,PRKCG,0.5742857142857143,-1,0.5742857142857143,-1,-1,0.35988285352532784,62,0.5874702518720152
PRKCH,PRKCH,0.6885714285714286,-1,0.6885714285714286,-1,-1,0.3879804443435535,82,0.6982164929801987
PRKCI,PRKCI,0.74,-1,0.74,-1,-1,0.4006243602117551,87,0.7480523014788817
PRKCQ,PRKCQ,0.8057142857142857,-1,0.8057142857142857,-1,-1,0.4167804749322349,91,0.8117313901160874
PRKCZ,PRKCZ,0.9114285714285716,-1,0.9114285714285716,-1,-1,0.4427707464390937,96,0.9141716631411574
PRKD1,PRKD1,0.9742857142857144,-1,0.9742857142857144,-1,-1,0.45822442138911784,99,0.9750820957506585
PRKD2,PRKD2,0.7257142857142858,-1,0.7257142857142858,-1,-1,0.3971121613594769,86,0.7342090213403587
PRKD3,PRKD3,0.22,-1,0.22,-1,-1,0.2727803219888281,20,0.24415690443664528
PRKDC,PRKDC,0.7114285714285714,-1,0.7114285714285714,-1,-1,0.3935999625071987,85,0.7203657412018357
PRKG1,PRKG1,0.9485714285714286,-1,0.9485714285714286,-1,-1,0.45190246345501706,98,0.9501641915013171
PRKG2,PRKG2,0.3914285714285714,-1,0.3914285714285714,-1,-1,0.31492670821616664,40,0.4102762660989208
PRKX,PRKX,0.17714285714285713,-1,0.17714285714285713,-1,-1,0.2622437254319935,16,0.20262706402107636
PRKY,PRKY,0.4857142857142857,-1,0.4857142857142857,-1,-1,0.3381072206412029,54,0.5016419150131727
PRPF4B,PRPF4B,0.35428571428571426,-1,0.35428571428571426,-1,-1,0.30579499120024334,37,0.3742837377387613
PTK2,PTK2,0.7742857142857142,-1,0.7742857142857142,-1,-1,0.4090536374572228,89,0.7812761738113366
PTK2B,PTK2B,0.8457142857142858,-1,0.8457142857142858,-1,-1,0.4266146317186139,93,0.8504925745039518
PTK6,PTK6,0.6542857142857142,-1,0.6542857142857142,-1,-1,0.3795511670980858,77,0.6649926206477436
PXK,PXK,0.7857142857142857,-1,0.7857142857142857,-1,-1,0.4118633965390454,90,0.7923507979221552
RAF1,RAF1,0.5514285714285714,-1,0.5514285714285714,-1,-1,0.3542633353616827,61,0.5653210036503784
RET,RET,0.5885714285714285,-1,0.5885714285714285,-1,-1,0.363395052377606,66,0.6013135320105379
RIOK1,RIOK1,0.14285714285714285,-1,0.14285714285714285,-1,-1,0.25381444818652577,11,0.16940319168862122
RIPK1,RIPK1,0.18,-1,0.18,-1,-1,0.2629461652024491,16,0.20539572004878096
RIPK2,RIPK2,0.43142857142857144,-1,0.43142857142857144,-1,-1,0.3247608650025457,46,0.4490374504867854
RIPK3,RIPK3,0.4342857142857143,-1,0.4342857142857143,-1,-1,0.32546330477300134,46,0.45180610651449
ROCK1,ROCK1,0.8257142857142857,-1,0.8257142857142857,-1,-1,0.4216975533254244,92,0.8311119823100196
ROCK2,ROCK2,0.4,-1,0.4,-1,-1,0.3170340275275336,41,0.41858223418203483
RPS6KA1,RPS6KA1,0.9371428571428572,-1,0.9371428571428572,-1,-1,0.4490927043731945,97,0.9390895673904988
RPS6KA2,RPS6KA2,0.8428571428571429,-1,0.8428571428571429,-1,-1,0.4259121919481582,93,0.847723918476247
RPS6KA3,RPS6KA3,0.9542857142857144,-1,0.9542857142857144,-1,-1,0.4533073429959283,98,0.9557015035567261
RPS6KA4,RPS6KA4,0.8714285714285714,-1,0.8714285714285714,-1,-1,0.4329365896527147,94,0.8754104787532931
RPS6KA5,RPS6KA5,0.8028571428571428,-1,0.8028571428571428,-1,-1,0.41607803516177927,91,0.8089627340883828
RPS6KB1,RPS6KB1,0.9228571428571428,-1,0.9228571428571428,-1,-1,0.44558050552091627,97,0.9252462872519758
RPS6KB2,RPS6KB2,0.3742857142857143,-1,0.3742857142857143,-1,-1,0.31071206959343284,39,0.39366432993269346
RPS6KL1,RPS6KL1,0.06857142857142857,-1,0.06857142857142857,-1,-1,0.23555101415467905,4,0.09741813496830173
SCYL1,SCYL1,0.03428571428571429,-1,0.03428571428571429,-1,-1,0.22712173690921134,2,0.06419426263584659
SCYL2,SCYL2,0.5371428571428571,-1,0.5371428571428571,-1,-1,0.3507511365094045,59,0.5514777235118554
SCYL3,SCYL3,0.2542857142857143,-1,0.2542857142857143,-1,-1,0.28120959923429584,23,0.27738077676910045
SGK1,SGK1,0.5942857142857143,-1,0.5942857142857143,-1,-1,0.36479993191851734,66,0.6068508440659474
SGK2,SGK2,0.13714285714285715,-1,0.13714285714285715,-1,-1,0.2524095686456145,10,0.16386587963321203
SGK3,SGK3,0.17142857142857143,-1,0.17142857142857143,-1,-1,0.2608388458910822,15,0.19708975196566716
SIK1,SIK1,0.38857142857142857,-1,0.38857142857142857,-1,-1,0.31422426844571105,40,0.40750761007121644
SIK2,SIK2,0.08285714285714285,-1,0.08285714285714285,-1,-1,0.23906321300695726,5,0.1112614151068247
SMG1,SMG1,0.02857142857142857,-1,0.02857142857142857,-1,-1,0.22571685736830005,2,0.05865695058043739
SNRK,SNRK,0.3,-1,0.3,-1,-1,0.29244863556158607,29,0.3216792732123738
SRC,SRC,0.9657142857142856,-1,0.9657142857142856,-1,-1,0.45611710207775086,99,0.9667761276675445
SRMS,SRMS,0.9885714285714284,-1,0.9885714285714284,-1,-1,0.46173662024139595,100,0.9889253758891812
SRPK1,SRPK1,0.5,-1,0.5,-1,-1,0.34161941949348107,55,0.5154851951516954
SRPK2,SRPK2,0.5285714285714286,-1,0.5285714285714286,-1,-1,0.34864381719803755,58,0.5431717554287416
STK10,STK10,0.16857142857142857,-1,0.16857142857142857,-1,-1,0.26013640612062655,15,0.19432109593796257
STK11,STK11,0.7028571428571428,-1,0.7028571428571428,-1,-1,0.39149264319583177,84,0.7120597731187219
STK16,STK16,0.7171428571428572,-1,0.7171428571428572,-1,-1,0.39500484204811,85,0.7259030532572449
STK17A,STK17A,0.9142857142857144,-1,0.9142857142857144,-1,-1,0.44347318620954934,96,0.916940319168862
STK24,STK24,0.5457142857142857,-1,0.5457142857142857,-1,-1,0.3528584558207714,60,0.5597836915949692
STK25,STK25,0.28,-1,0.28,-1,-1,0.2875315571683966,27,0.3022986810184418
STK26,STK26,0.2542857142857143,-1,0.2542857142857143,-1,-1,0.28120959923429584,23,0.27738077676910045
STK3,STK3,0.5771428571428572,-1,0.5771428571428572,-1,-1,0.3605852932957834,63,0.5902389078997196
STK33,STK33,0.18571428571428572,-1,0.18571428571428572,-1,-1,0.2643510447433604,16,0.21093303210419015
STK36,STK36,0.23142857142857143,-1,0.23142857142857143,-1,-1,0.2755900810706507,21,0.25523152854746367
STK38,STK38,0.37142857142857144,-1,0.37142857142857144,-1,-1,0.31000962982297714,38,0.39089567390498864
STK38L,STK38L,0.5028571428571429,-1,0.5028571428571429,-1,-1,0.34232185926393677,55,0.5182538511794003
STK39,STK39,0.6171428571428571,-1,0.6171428571428571,-1,-1,0.3704194500821625,72,0.6290000922875841
STK4,STK4,0.48,-1,0.48,-1,-1,0.33670234110029157,53,0.49610460295776326
STK40,STK40,0.3314285714285714,-1,0.3314285714285714,-1,-1,0.3001754730365982,33,0.3521344895171245
STYK1,STYK1,0.33714285714285713,-1,0.33714285714285713,-1,-1,0.3015803525775094,34,0.3576718015725335
SYK,SYK,0.9571428571428572,-1,0.9571428571428572,-1,-1,0.454009782766384,98,0.9584701595844309
TAOK1,TAOK1,0.08,-1,0.08,-1,-1,0.2383607732365016,5,0.10849275907912
TBK1,TBK1,0.9285714285714286,-1,0.9285714285714286,-1,-1,0.4469853850618275,97,0.9307835993073847
TEC,TEC,0.8285714285714286,-1,0.8285714285714286,-1,-1,0.42239999309588006,92,0.8338806383377242
TEK,TEK,0.05428571428571428,-1,0.05428571428571428,-1,-1,0.23203881530240084,3,0.08357485482977875
TESK1,TESK1,0.12,-1,0.12,-1,-1,0.2481949300228806,8,0.14725394346698434
TESK2,TESK2,0.5428571428571428,-1,0.5428571428571428,-1,-1,0.3521560160503157,60,0.5570150355672644
TGFBR1,TGFBR1,0.32571428571428573,-1,0.32571428571428573,-1,-1,0.2987705934956869,33,0.3465971774617153
TGFBR2,TGFBR2,0.8314285714285714,-1,0.8314285714285714,-1,-1,0.42310243286633575,92,0.836649294365429
TLK1,TLK1,0,-1,0,-1,-1,0.21869245966374362,1,0.030970390303391434
TNIK,TNIK,0.05142857142857143,-1,0.05142857142857143,-1,-1,0.2313363755319452,3,0.08080619880207415
TNK2,TNK2,0.5142857142857142,-1,0.5142857142857142,-1,-1,0.34513161834575934,57,0.5293284752902186
TNNI3K,TNNI3K,0.9314285714285714,-1,0.9314285714285714,-1,-1,0.44768782483228314,97,0.9335522553350893
TP53RK,TP53RK,0.00285714285714285,-1,0.00285714285714285,-1,-1,0.21939489943419924,1,0.03373904633109592
TRIB3,TRIB3,0.42,-1,0.42,-1,-1,0.3219511059207231,45,0.437962826375967
TRPM7,TRPM7,0.30857142857142855,-1,0.30857142857142855,-1,-1,0.29455595487295305,30,0.3299852412954878
TTK,TTK,0.7085714285714285,-1,0.7085714285714285,-1,-1,0.392897522736743,84,0.7175970851741309
TXK,TXK,0.92,-1,0.92,-1,-1,0.4448780657504607,96,0.9224776312242714
TYK2,TYK2,0.62,-1,0.62,-1,-1,0.37112188985261807,72,0.6317687483152885
TYRO3,TYRO3,0.4114285714285714,-1,0.4114285714285714,-1,-1,0.31984378660935614,43,0.429656858292853
UHMK1,UHMK1,0.6028571428571429,-1,0.6028571428571429,-1,-1,0.36690725122988427,68,0.6151568121490611
ULK1,ULK1,0.34285714285714286,-1,0.34285714285714286,-1,-1,0.30298523211842077,35,0.3632091136279429
VRK1,VRK1,0.42857142857142855,-1,0.42857142857142855,-1,-1,0.32405842523209005,45,0.4462687944590808
VRK3,VRK3,0.21142857142857144,-1,0.21142857142857144,-1,-1,0.2706730026774612,20,0.23585093635353152
WEE1,WEE1,0.6314285714285715,-1,0.6314285714285715,-1,-1,0.37393164893444064,74,0.6428433724261069
WNK1,WNK1,0.68,-1,0.68,-1,-1,0.3858731250321866,82,0.6899105248970852
YES1,YES1,0.5971428571428572,-1,0.5971428571428572,-1,-1,0.365502371688973,68,0.609619500093652
ZAP70,ZAP70,0.8114285714285714,-1,0.8114285714285714,-1,-1,0.4181853544731462,91,0.8172687021714966
ATR,ATR,0.9626168224299064,-1,-1,0.9626168224299064,-1,0.39407175291214436,85,0.7222252961464806
ROCK2,ROCK2,0.8598130841121495,-1,-1,0.8598130841121495,-1,0.3773056695546672,76,0.6561420250945491
PIM1,PIM1,0.8411214953271028,-1,-1,0.8411214953271028,-1,0.3742572907623986,75,0.6441268849032887
PIM2,PIM2,0.794392523364486,-1,-1,0.794392523364486,-1,0.36663634378172727,68,0.6140890344251384
PRKX,PRKX,0.7009345794392523,-1,-1,0.7009345794392523,-1,0.35139444982038437,59,0.5540133334688369
PLK3,PLK3,0.6822429906542056,-1,-1,0.6822429906542056,-1,0.34834607102811577,58,0.5419981932775764
SGK2,SGK2,0.6542056074766355,-1,-1,0.6542056074766355,-1,0.3437735028397129,56,0.5239754829906861
SGK2,SGK3,0.6542056074766355,-1,-1,0.6542056074766355,-1,0.3437735028397129,56,0.5239754829906861
CDKL5,CDKL5,0.6261682242990654,-1,-1,0.6261682242990654,-1,0.33920093465131007,54,0.5059527727037957
DYRK1A,DYRK1A,0.5981308411214953,-1,-1,0.5981308411214953,-1,0.3346283664629072,52,0.4879300624169053
CDKL2,CDKL2,0.5514018691588785,-1,-1,0.5514018691588785,-1,0.3270074194822358,47,0.4578922119387545
CDK7,CDK7,0.514018691588785,-1,-1,0.514018691588785,-1,0.3209106618976987,44,0.4338619315562342
SGK1,SGK1,0.514018691588785,-1,-1,0.514018691588785,-1,0.3209106618976987,44,0.4338619315562342
CDK4,CDK4,0.5046728971962616,-1,-1,0.5046728971962616,-1,0.3193864725015644,43,0.42785436146060396
DAPK1,DAPK1,0.4953271028037383,-1,-1,0.4953271028037383,-1,0.3178622831054301,42,0.42184679136497377
MAPKAPK2,MAPKAPK2,0.48598130841121495,-1,-1,0.48598130841121495,-1,0.3163380937092958,41,0.4158392212693436
CDK10,CDK10,0.45794392523364486,-1,-1,0.45794392523364486,-1,0.31176552552089293,39,0.3978165109824532
CDK2,CDK2,0.4485981308411215,-1,-1,0.4485981308411215,-1,0.3102413361247586,38,0.391808940886823
CDKL1,CDKL1,0.4299065420560747,-1,-1,0.4299065420560747,-1,0.3071929573324901,37,0.37979380069556284
CDK9,CDK9,0.4205607476635514,-1,-1,0.4205607476635514,-1,0.3056687679363558,36,0.37378623059993266
ARAF,ARAF,0.3925233644859813,-1,-1,0.3925233644859813,-1,0.30109619974795293,34,0.35576352031304226
BRAF,BRAF,0.3925233644859813,-1,-1,0.3925233644859813,-1,0.30109619974795293,34,0.35576352031304226
PIM3,PIM3,0.3925233644859813,-1,-1,0.3925233644859813,-1,0.30109619974795293,34,0.35576352031304226
CDK3,CDK3,0.38317757009345793,-1,-1,0.38317757009345793,-1,0.2995720103518187,33,0.3497559502174123
RAF1,RAF1,0.3364485981308411,-1,-1,0.3364485981308411,-1,0.29195106337114723,28,0.3197180997392615
CDK6,CDK6,0.29906542056074764,-1,-1,0.29906542056074764,-1,0.2858543057866101,26,0.29568781935674093
PRKY,PRKY,0.2897196261682243,-1,-1,0.2897196261682243,-1,0.2843301163904758,25,0.28968024926111074
MAPK14,MAPK14,0.24299065420560748,-1,-1,0.24299065420560748,-1,0.27670916940980433,21,0.25964239878295997
CDK5,CDK5,0.205607476635514,-1,-1,0.205607476635514,-1,0.27061241182526724,20,0.23561211840043964
NUAK1,NUAK1,0.18691588785046728,-1,-1,0.18691588785046728,-1,0.2675640330329987,17,0.22359697820917945
PAK1,PAK1,0.12149532710280374,-1,-1,0.12149532710280374,-1,0.25689470726005864,13,0.18154398753976828
CAMK4,CAMK4,0.11214953271028036,-1,-1,0.11214953271028036,-1,0.25537051786392434,11,0.1755364174441381
CAMK4,CAMKK1,0.11214953271028036,-1,-1,0.11214953271028036,-1,0.25537051786392434,11,0.1755364174441381
ROCK1,ROCK1,0.02803738317757009,-1,-1,0.02803738317757009,-1,0.24165281329871582,6,0.12146828658346707
MAPKAPK3,MAPKAPK3,0.00934579439252336,-1,-1,0.00934579439252336,-1,0.23860443450644722,5,0.10945314639220668
PKA,PRKACA,0.9905956112852664,-1,-1,-1,0.9905956112852664,0.3974847649624503,86,0.7356776329633132
PKA,PRKACB,0.9905956112852664,-1,-1,-1,0.9905956112852664,0.3974847649624503,86,0.7356776329633132
PKA,PRKACG,0.9905956112852664,-1,-1,-1,0.9905956112852664,0.3974847649624503,86,0.7356776329633132
PKA,PRKX,0.9905956112852664,-1,-1,-1,0.9905956112852664,0.3974847649624503,87,0.7356776329633132
PKA,PRKY,0.9905956112852664,-1,-1,-1,0.9905956112852664,0.3974847649624503,87,0.7356776329633132
PAKA,PAK1,0.9780564263322884,-1,-1,-1,0.9780564263322884,0.39545842853489416,85,0.7276908577260974
PAKA,PAK2,0.9780564263322884,-1,-1,-1,0.9780564263322884,0.39545842853489416,85,0.7276908577260974
PAKA,PAK3,0.9780564263322884,-1,-1,-1,0.9780564263322884,0.39545842853489416,86,0.7276908577260974
PKG,PRKG1,0.9404388714733544,-1,-1,-1,0.9404388714733544,0.38937941925222597,83,0.7037305320144509
PKG,PRKG2,0.9404388714733544,-1,-1,-1,0.9404388714733544,0.38937941925222597,83,0.7037305320144509
JNK,MAPK10,0.9529780564263324,-1,-1,-1,0.9529780564263324,0.39140575567978203,83,0.7117173072516664
JNK,MAPK8,0.9529780564263324,-1,-1,-1,0.9529780564263324,0.39140575567978203,83,0.7117173072516664
JNK,MAPK9,0.9529780564263324,-1,-1,-1,0.9529780564263324,0.39140575567978203,84,0.7117173072516664
P38,MAPK11,0.9655172413793104,-1,-1,-1,0.9655172413793104,0.39343209210733804,84,0.7197040824888817
P38,MAPK12,0.9655172413793104,-1,-1,-1,0.9655172413793104,0.39343209210733804,84,0.7197040824888817
P38,MAPK13,0.9655172413793104,-1,-1,-1,0.9655172413793104,0.39343209210733804,84,0.7197040824888817
P38,MAPK14,0.9655172413793104,-1,-1,-1,0.9655172413793104,0.39343209210733804,85,0.7197040824888817
PAKB,PAK4,0.07523510971786834,-1,-1,-1,0.07523510971786834,0.24956220575085683,9,0.1526430406465761
PAKB,PAK5,0.07523510971786834,-1,-1,-1,0.07523510971786834,0.24956220575085683,9,0.1526430406465761
PAKB,PAK6,0.07523510971786834,-1,-1,-1,0.07523510971786834,0.24956220575085683,9,0.1526430406465761
AKT,AKT1,0.7272727272727273,-1,-1,-1,0.7272727272727273,0.35493169998377266,61,0.5679553529817859
AKT,AKT2,0.7272727272727273,-1,-1,-1,0.7272727272727273,0.35493169998377266,61,0.5679553529817859
AKT,AKT3,0.7272727272727273,-1,-1,-1,0.7272727272727273,0.35493169998377266,61,0.5679553529817859
DMPK,CDC42BPA,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
DMPK,CDC42BPB,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
DMPK,CDC42BPG,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
DMPK,CIT,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
DMPK,DMPK,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
DMPK,ROCK1,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
DMPK,ROCK2,0.915360501567398,-1,-1,-1,0.915360501567398,0.3853267463971138,81,0.6877569815400196
PKN,PKN1,0.8025078369905956,-1,-1,-1,0.8025078369905956,0.3670897185491091,68,0.6158760044050794
PKN,PKN2,0.8025078369905956,-1,-1,-1,0.8025078369905956,0.3670897185491091,69,0.6158760044050794
PKN,PKN3,0.8025078369905956,-1,-1,-1,0.8025078369905956,0.3670897185491091,69,0.6158760044050794
RSK,RPS6KA1,0.7899686520376176,-1,-1,-1,0.7899686520376176,0.36506338212155304,66,0.6078892291678638
