HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.8888888888888888,0.7857142857142857,0.6915887850467289,0.2507836990595611,0.6391737735069027,95,0.6098491736337226
PIK3C2A,0,-1,-1,-1,0.2562474081209193,13,0.09277928299414184
CHEK1,0.3472222222222222,0.9571428571428572,-1,0.2006269592476489,0.4876333014223794,79,0.4052223252075706
AURKA,0.6944444444444444,0.9371428571428572,-1,0.7899686520376176,0.6486139380681282,96,0.6225963367922904
DAPK3,0,0.92,0.308411214953271,0.10031347962382443,0.4354080223830311,70,0.3347019281743768
RPS6KA5,0.9305555555555556,0.8057142857142857,-1,0.6520376175548589,0.6044033084467416,92,0.5628982133674516
CHEK2,0.6111111111111112,0.7485714285714286,-1,0.5642633228840125,0.5319507904047804,86,0.46506474206088066
RAF1,0.3611111111111111,0.7771428571428571,0.3925233644859813,0.45141065830721006,0.541728672893941,88,0.47826792963523507
PRKCG,0,0.7428571428571429,-1,0.6269592476489029,0.47554155322459557,78,0.38889469806189936
PRKCB,0.5555555555555556,0.8714285714285714,-1,0.6269592476489029,0.5773109528548177,90,0.5263150929313222
CDK1,0.9027777777777778,0.8228571428571428,-1,0.9529780564263324,0.6721278396205164,97,0.6543474294389089
ARAF,0.9444444444444444,0.8171428571428572,0.3364485981308411,0.45141065830721006,0.6177794735169939,93,0.5809602034398268
PIM1,0.2638888888888889,0.98,0.411214953271028,0.890282131661442,0.7182612619931185,98,0.7166419221071959
CDK4,0.75,0.8628571428571429,0.5233644859813084,0.9529780564263324,0.7840711004892627,99,0.8055057065580519
BRAF,0.9444444444444444,0.5028571428571429,0.3364485981308411,0.45141065830721006,0.504699473516994,83,0.4282669743523318
PRKCA,0.5833333333333334,1,-1,0.6269592476489029,0.620094338038929,94,0.5840859917202862
PRKACA,0.4166666666666667,0.9914285714285714,-1,0.8401253918495298,0.6452450535918648,95,0.6180472932027662
PRKACG,0.25,-1,-1,0.8401253918495298,0.3799651823379185,52,0.2598368213803396
PRKACB,0.375,0.18,-1,0.8401253918495298,0.3901705806960981,56,0.27361728856670914
RPS6KB1,0.7222222222222222,0.9685714285714284,-1,0.6520376175548589,0.6313792423127083,94,0.5993241282033657
CDK2,0.875,0.9771428571428572,0.8411214953271028,0.9529780564263324,0.9227926191808514,100,0.9928229742706446
MAPK3,0.8333333333333334,0.8771428571428571,-1,0.9655172413793104,0.6838505902356505,98,0.6701767948900254
MAPK1,0.6527777777777778,0.9628571428571427,-1,0.9655172413793104,0.6901237363129283,98,0.6786474964382841
AKT1,0.5277777777777778,0.9828571428571428,-1,0.6394984326018809,0.6113255421321186,93,0.572245385404226
AKT2,0.7361111111111112,0.9314285714285714,-1,0.6394984326018809,0.618737951959752,94,0.5822544479431473
MAP3K8,0.5,0.6971428571428572,-1,0.47648902821316613,0.48454573023845265,79,0.40105314220340293
PRKCI,0.375,0.8114285714285714,-1,0.915360501567398,0.6014224975853696,92,0.55887319005898
MAPK8,0.6388888888888888,0.7828571428571428,-1,0.9780564263322884,0.6357518440834847,95,0.6052285028398492
MAPK9,0,0.9542857142857144,-1,0.9780564263322884,0.6172528654769291,93,0.5802491185255986
CSNK1A1,0,0.5371428571428571,-1,0.8150470219435737,0.4530169701489743,75,0.3584794935724568
CSNK1D,0,0.7028571428571428,-1,0.8150470219435737,0.5041586094881743,82,0.4275366394119555
MAPKAPK2,0.7083333333333334,0.6742857142857143,0.3644859813084112,0.15047021943573669,0.4663801846648893,77,0.37652399636184447
GSK3B,0.9861111111111112,0.9457142857142856,-1,0.30094043887147337,0.5773565958418303,90,0.5263767251834636
CDK7,1,0.94,0.8504672897196262,0.9529780564263324,0.9281077079658981,100,1
CDK9,0.6666666666666666,0.8914285714285715,0.6542056074766355,0.9529780564263324,0.8169750101465835,100,0.8499362355214364
RPS6KA3,0.7638888888888888,0.9857142857142858,-1,0.6520376175548589,0.641326547341275,95,0.6127560889880326
NEK2,0,0.72,-1,0.5517241379310345,0.45210289804652404,74,0.35724521146295984
DAPK1,0.2222222222222222,0.6285714285714286,0.40186915887850466,0.10031347962382443,0.38342346578905395,53,0.26450658143741174
PRKAA2,0.7777777777777778,0.8628571428571429,-1,0.6144200626959248,0.5967711395966947,91,0.5525924076842658
CSNK2A1,0.9722222222222222,0.88,-1,0.01253918495297805,0.49271625587290074,80,0.41208589726588996
PRKDC,0.5138888888888888,0.8371428571428572,-1,0.4263322884012539,0.5183807708548606,84,0.4467409880472823
ATM,0.4583333333333333,0.64,-1,0.12539184952978055,0.38579225710155246,54,0.2677051876855529
AURKB,0.7916666666666666,0.9114285714285716,-1,0.7899686520376176,0.6515440112129172,96,0.626552848376482
CDK3,0,0.8457142857142858,0.5046728971962616,0.9529780564263324,0.6753949229191691,97,0.6587590097233899
CDK6,0.6666666666666666,0.8857142857142857,0.5887850467289719,0.9529780564263324,0.7981778886512564,99,0.8245542654235283
CDK5,0.5972222222222222,0.8914285714285715,0.6074766355140186,0.9529780564263324,0.7959684551102387,99,0.8215708418134097
PRKCE,0.4305555555555556,0.6571428571428571,-1,0.7147335423197492,0.5163245594510012,84,0.4439644620573476
PRKCQ,0.8194444444444444,0.9028571428571428,-1,0.927899686520376,0.6820417803397593,97,0.6677343380116291
PRKCZ,0.8055555555555556,0.9171428571428571,-1,0.915360501567398,0.6821675061538918,98,0.6679041070294884
PRKCD,0.8472222222222222,0.8514285714285714,-1,0.927899686520376,0.6692747641726703,96,0.650494888733551
PRKAA1,0.625,0.9914285714285714,-1,0.6144200626959248,0.6193750987860837,94,0.5831147946562303
PAK1,0.2777777777777778,0.9,0.11214953271028036,0.5768025078369906,0.5351636666048171,86,0.46940312587448124
PAK2,0.8611111111111112,0.4657142857142857,-1,0.5768025078369906,0.47532881891199236,78,0.38860744046436574
PRKG2,0.5416666666666666,0.38857142857142857,-1,0.9404388714733544,0.4950118498064601,81,0.4151856642484585
ROCK1,0,0.9342857142857144,0.7289719626168224,0.9905956112852664,0.7742121509389741,99,0.792193053195439
ATR,0.4444444444444444,0.7942857142857143,0.04672897196261682,0.23824451410658307,0.4161433371680062,64,0.3086886013894787
CAMK2G,0,0.9971428571428572,-1,0.6896551724137931,0.5676713803372552,89,0.5132986669078902
DYRK1A,0.4722222222222222,0.7314285714285714,0.18691588785046728,0.877742946708464,0.5953892654257692,91,0.5507264470426738
PRKG1,0.4861111111111111,0.9085714285714286,-1,0.9404388714733544,0.6492817328910379,96,0.6234980678488697
PRKD1,0.3333333333333333,0.9714285714285714,-1,0.7774294670846394,0.6161053422476718,93,0.57869960466525
RPS6KA2,0.2361111111111111,0.7057142857142857,-1,0.6520376175548589,0.49592879745996393,81,0.41642382924773064
RPS6KA1,0.2916666666666667,0.9885714285714284,-1,0.6520376175548589,0.589431339449786,91,0.5426813908352353
PKN1,0.3055555555555556,0.6685714285714286,-1,0.03761755485893417,0.35841947358825793,44,0.23074340219070072
MAPK14,0.9166666666666666,0.9428571428571428,0.6355140186915887,0.8275862068965517,0.8314338419808787,100,0.8694601630206547
PIM3,0.375,-1,0.3364485981308411,0.890282131661442,0.43272186359241793,69,0.3310747769577117
BRSK2,0,0.26857142857142857,-1,0.664576802507837,0.3373629724056314,38,0.20231056562490746
BRSK1,0,0.5457142857142857,-1,0.664576802507837,0.42289295543843136,66,0.3178026888392414
PASK,0,0.09428571428571428,-1,0.677115987460815,0.28630684851904326,20,0.13336889228802798
VRK1,0,0.5571428571428572,-1,0.46394984326018807,0.3827276024910407,53,0.26356694919495405
PLK3,0,0.9057142857142856,0.4485981308411215,0.90282131661442,0.6698985939706442,97,0.6513372533095471
