HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.4230769230769231,0.8514285714285714,0.3076923076923077,0.21316614420062696,0.49433226862792384,82,0.49586085986925477
PIK3C2A,0,-1,-1,-1,0.2562474081209193,9,0.09834242565935429
CHEK1,0.5,0.9771428571428572,-1,0.5893416927899686,0.59553441961196,93,0.6648330511802785
AURKA,0.935897435897436,0.9685714285714284,-1,0.90282131661442,0.7098756730174935,98,0.855742947435643
RPS6KA5,0.8974358974358975,0.8942857142857142,-1,0.46394984326018807,0.587074491510138,93,0.6507079305598279
LATS1,0,0.66,-1,0,0.3134321005644,29,0.19382085865378823
CHEK2,0.41025641025641024,0.7714285714285715,-1,0.10031347962382443,0.41551810235290554,65,0.36426877163447063
RAF1,0.6794871794871795,0.7371428571428571,0.5555555555555556,0.3385579937304075,0.5818877207619966,92,0.6420478377592349
PRKCG,0,0.7371428571428571,-1,0.12539184952978055,0.36454714202731914,47,0.2791650976937836
PRKCB,0.6538461538461539,0.8542857142857143,-1,0.12539184952978055,0.4737747817018729,77,0.46153704777665916
CDK1,0.358974358974359,0.8685714285714285,-1,0.9529780564263324,0.6254587902996643,95,0.7147962825892866
ARAF,0.2564102564102564,0.62,0.8034188034188035,0.3385579937304075,0.5480410028132786,89,0.5855356584738046
PIM1,0.5769230769230769,0.9342857142857144,0.8717948717948718,0.3510971786833856,0.7235649582830963,99,0.8785992652739416
CDK4,0.7948717948717948,0.9028571428571428,0.3162393162393162,0.9529780564263324,0.7513065644240817,100,0.9249180434278673
BRAF,0.2564102564102564,0.5314285714285715,0.7777777777777778,0.3385579937304075,0.5096114643517402,84,0.521371772017066
PRKCA,0.32051282051282054,0.9914285714285714,-1,0.12539184952978055,0.47884457210373965,79,0.4700018243190683
PRKACA,0.2307692307692308,0.9885714285714284,-1,0.890282131661442,0.6345099413962765,96,0.7299085387993645
PRKACG,0.5128205128205128,-1,-1,0.890282131661442,0.41220253671772683,63,0.35873293681906193
PRKACB,0.5769230769230769,0.1742857142857143,-1,0.890282131661442,0.4218976902761226,67,0.3749204518662216
RPS6KB1,0.5256410256410257,0.9,-1,0.46394984326018807,0.5472850954500663,89,0.5842735575960252
CDK2,0.34615384615384615,0.94,0.3675213675213675,0.9529780564263324,0.7193256926292099,99,0.8715211745404772
MAPK3,0.8205128205128205,0.9257142857142856,-1,0.9655172413793104,0.6974075224259377,98,0.8349254973462339
MAPK1,0.782051282051282,0.9542857142857144,-1,0.9655172413793104,0.7019264704983993,98,0.8424705598849243
AKT1,0.3333333333333333,0.9628571428571427,-1,0.7272727272727273,0.6025369944012241,94,0.676524901555553
AKT2,0.47435897435897434,0.9657142857142856,-1,0.7272727272727273,0.6191801919592652,94,0.7043132196343663
MAP3K8,0.9487179487179488,0.7228571428571429,-1,0.3636363636363637,0.5180546006896941,84,0.5354688562656691
PRKCI,0.5769230769230769,0.82,-1,0.927899686520376,0.6293660511979584,95,0.7213200415172245
