Kinase,Z,method,AvgZ
LKB,-1.31,710317318>0.3,-1.4883333333333333
PKD,1.31,710317318>0.3,0.43833333333333335
TTK,-1.29,710317318>0.3,-1.1625
PDHK,1.29,710317318>0.3,1.4641666666666666
NAK,-1.28,710317318>0.3,-0.25416666666666665
AUR,1.27,710317318>0.3,0.6
ATR,1.27,710317318>0.3,-0.2000000000000001
PIM,1.27,710317318>0.3,1.2116666666666667
CAMK2,1.19,710317318>0.3,0.63
MLCK,-1.16,710317318>0.3,0.3358333333333333
KHS,1.12,710317318>0.3,0.6266666666666667
IKK,-1.12,710317318>0.3,-1.16
PASK,1.09,710317318>0.3,0.8641666666666667
WNK,1.09,710317318>0.3,0.01666666666666669
TAO,1.07,710317318>0.3,1.0733333333333333
MST,-1.04,710317318>0.3,-0.9808333333333333
PKCA,1,710317318>0.3,1.425
SLK,-0.93,710317318>0.3,-0.8325
MLK,0.93,710317318>0.3,0.8758333333333334
ULK,-0.93,710317318>0.3,-0.8241666666666667
SGK,0.92,710317318>0.3,0.7041666666666666
NIK,-0.91,710317318>0.3,-0.8308333333333333
CLK,-0.91,710317318>0.3,-0.8166666666666667
CAMKK,-0.9,710317318>0.3,-0.8233333333333334
BRSK,-0.89,710317318>0.3,0.18249999999999997
MOS,-0.89,710317318>0.3,-0.8208333333333333
BUD32,-0.87,710317318>0.3,-0.8141666666666667
ATM,-0.81,710317318>0.3,-0.8091666666666667
MAPKAPK,-0.79,710317318>0.3,0.535
BARK2,0.72,710317318>0.3,0.5566666666666666
NEK,0.68,710317318>0.3,-0.054999999999999966
RIPK,0.67,710317318>0.3,0.6458333333333334
QIK,0.62,710317318>0.3,0.3908333333333333
CK1,-0.59,710317318>0.3,-1.1058333333333334
MELK,0.52,710317318>0.3,0.3716666666666667
DAPK,0.49,710317318>0.3,-0.1425
CK2,-0.47,710317318>0.3,-0.4033333333333333
PEK,-0.4,710317318>0.3,-0.5758333333333333
STE11,-0.38,710317318>0.3,-1.0183333333333333
PRKDC,0.32,710317318>0.3,-0.1075
MTOR,0.27,710317318>0.3,0.24083333333333337
COT,-0.25,710317318>0.3,-0.4116666666666667
MARK,0.23,710317318>0.3,0.095
NDR,-0.23,710317318>0.3,-0.22333333333333333
VRK1,-0.23,710317318>0.3,-0.8075
MSN,0.17,710317318>0.3,0.33
HAL,0.13,710317318>0.3,0.6316666666666667
FRAY,-0.06,710317318>0.3,-0.008333333333333335
CHK1,0.06,710317318>0.3,0.12916666666666668
ERK,-5.18,710317318>0.4,-3.2075
JNK,-5.17,710317318>0.4,-3.4291666666666667
PKA,4.83,710317318>0.4,2.9675
P38,-4.45,710317318>0.4,-2.985
DYRK,-3.96,710317318>0.4,-2.6683333333333334
PKG,3.68,710317318>0.4,2.441666666666667
CDK,-3.43,710317318>0.4,-2.405
DMPK,3.14,710317318>0.4,1.3316666666666668
PAKA,3.03,710317318>0.4,1.7916666666666665
NMO,-3.02,710317318>0.4,-2.401666666666667
RSK,2.8,710317318>0.4,1.9183333333333332
PKCI,2.77,710317318>0.4,1.6858333333333333
AMPK,2.54,710317318>0.4,0.8966666666666666
STE7,-2.5,710317318>0.4,-1.8391666666666666
PLK,-2.5,710317318>0.4,-3.0025
PDK1,-2.47,710317318>0.4,-1.5708333333333333
RAD53,2.36,710317318>0.4,1.6116666666666668
PHK,2.21,710317318>0.4,0.3358333333333333
PKCH,2.17,710317318>0.4,1.3741666666666668
PKCD,1.94,710317318>0.4,1.5625
LKB,-1.78,710317318>0.4,-1.4883333333333333
PIM,1.77,710317318>0.4,1.2116666666666667
AKT,1.72,710317318>0.4,0.3233333333333333
IRAK,-1.72,710317318>0.4,-0.8033333333333333
PKD,1.64,710317318>0.4,0.43833333333333335
RAF,-1.58,710317318>0.4,-1.6916666666666667
PAKB,1.57,710317318>0.4,0.9175
STKR,-1.56,710317318>0.4,-1.4725
PKN,1.52,710317318>0.4,0.63
ATR,1.44,710317318>0.4,-0.2000000000000001
GSK,-1.44,710317318>0.4,-0.8733333333333334
CAMK1,1.39,710317318>0.4,1.3741666666666668
AUR,1.39,710317318>0.4,0.6
GRK,-1.3,710317318>0.4,-0.8641666666666667
PKCA,1.3,710317318>0.4,1.425
MST,-1.26,710317318>0.4,-0.9808333333333333
NUAK,-1.25,710317318>0.4,-1.1816666666666666
TLK,-1.21,710317318>0.4,-1.1575
NAK,-1.21,710317318>0.4,-0.25416666666666665
PASK,1.2,710317318>0.4,0.8641666666666667
TTK,-1.19,710317318>0.4,-1.1625
SGK,1.18,710317318>0.4,0.7041666666666666
TAO,1.16,710317318>0.4,1.0733333333333333
MLK,1.15,710317318>0.4,0.8758333333333334
PDHK,1.13,710317318>0.4,1.4641666666666666
KHS,1.11,710317318>0.4,0.6266666666666667
MLCK,-1.03,710317318>0.4,0.3358333333333333
RIPK,0.98,710317318>0.4,0.6458333333333334
NIK,-0.89,710317318>0.4,-0.8308333333333333
CLK,-0.89,710317318>0.4,-0.8166666666666667
CAMK2,0.89,710317318>0.4,0.63
BUD32,-0.88,710317318>0.4,-0.8141666666666667
WNK,-0.88,710317318>0.4,0.01666666666666669
MOS,-0.86,710317318>0.4,-0.8208333333333333
BRSK,-0.86,710317318>0.4,0.18249999999999997
ULK,-0.86,710317318>0.4,-0.8241666666666667
SLK,-0.86,710317318>0.4,-0.8325
CAMKK,-0.85,710317318>0.4,-0.8233333333333334
STE11,-0.84,710317318>0.4,-1.0183333333333333
BARK2,0.84,710317318>0.4,0.5566666666666666
FRAY,-0.82,710317318>0.4,-0.008333333333333335
DAPK,0.78,710317318>0.4,-0.1425
QIK,0.76,710317318>0.4,0.3908333333333333
ATM,-0.74,710317318>0.4,-0.8091666666666667
IKK,-0.73,710317318>0.4,-1.16
CK1,-0.67,710317318>0.4,-1.1058333333333334
PRKDC,0.49,710317318>0.4,-0.1075
MAPKAPK,-0.44,710317318>0.4,0.535
NEK,0.42,710317318>0.4,-0.054999999999999966
MARK,0.37,710317318>0.4,0.095
PEK,-0.36,710317318>0.4,-0.5758333333333333
MELK,0.33,710317318>0.4,0.3716666666666667
MSN,0.3,710317318>0.4,0.33
CK2,-0.29,710317318>0.4,-0.4033333333333333
CHK1,0.18,710317318>0.4,0.12916666666666668
VRK1,-0.15,710317318>0.4,-0.8075
HAL,0.15,710317318>0.4,0.6316666666666667
MTOR,0.13,710317318>0.4,0.24083333333333337
NDR,-0.1,710317318>0.4,-0.22333333333333333
COT,-0.09,710317318>0.4,-0.4116666666666667
PLK,-4.18,710317319>0.15,-3.0025
JNK,-4.14,710317319>0.15,-3.4291666666666667
ERK,-4.12,710317319>0.15,-3.2075
P38,-4.06,710317319>0.15,-2.985
DYRK,-3.4,710317319>0.15,-2.6683333333333334
CDK,-3.19,710317319>0.15,-2.405
CK1,-2.8,710317319>0.15,-1.1058333333333334
RSK,2.57,710317319>0.15,1.9183333333333332
NMO,-2.56,710317319>0.15,-2.401666666666667
PKA,2.5,710317319>0.15,2.9675
STE7,-2.48,710317319>0.15,-1.8391666666666666
RAF,-2.43,710317319>0.15,-1.6916666666666667
PDK1,-2.41,710317319>0.15,-1.5708333333333333
PIM,2.4,710317319>0.15,1.2116666666666667
PDHK,2.26,710317319>0.15,1.4641666666666666
PKCD,2.22,710317319>0.15,1.5625
PKCA,2.19,710317319>0.15,1.425
PKG,2.13,710317319>0.15,2.441666666666667
RAD53,2.09,710317319>0.15,1.6116666666666668
PAKA,2.09,710317319>0.15,1.7916666666666665
LKB,-2.03,710317319>0.15,-1.4883333333333333
STKR,-1.82,710317319>0.15,-1.4725
STE11,-1.78,710317319>0.15,-1.0183333333333333
MLK,1.77,710317319>0.15,0.8758333333333334
PKCI,1.73,710317319>0.15,1.6858333333333333
IKK,-1.59,710317319>0.15,-1.16
HAL,1.5,710317319>0.15,0.6316666666666667
PAKB,1.48,710317319>0.15,0.9175
MLCK,1.46,710317319>0.15,0.3358333333333333
GSK,-1.37,710317319>0.15,-0.8733333333333334
TTK,-1.35,710317319>0.15,-1.1625
NUAK,-1.34,710317319>0.15,-1.1816666666666666
TLK,-1.3,710317319>0.15,-1.1575
MST,-1.3,710317319>0.15,-0.9808333333333333
PKCH,1.26,710317319>0.15,1.3741666666666668
VRK1,-1.23,710317319>0.15,-0.8075
DMPK,1.19,710317319>0.15,1.3316666666666668
MSN,1.18,710317319>0.15,0.33
BRSK,1.05,710317319>0.15,0.18249999999999997
PASK,1.04,710317319>0.15,0.8641666666666667
TAO,1.04,710317319>0.15,1.0733333333333333
WNK,1.04,710317319>0.15,0.01666666666666669
CLK,-0.98,710317319>0.15,-0.8166666666666667
NIK,-0.98,710317319>0.15,-0.8308333333333333
GRK,-0.97,710317319>0.15,-0.8641666666666667
CAMKK,-0.97,710317319>0.15,-0.8233333333333334
MOS,-0.96,710317319>0.15,-0.8208333333333333
KHS,-0.96,710317319>0.15,0.6266666666666667
SLK,-0.95,710317319>0.15,-0.8325
ULK,-0.94,710317319>0.15,-0.8241666666666667
MAPKAPK,0.94,710317319>0.15,0.535
IRAK,-0.93,710317319>0.15,-0.8033333333333333
ATM,-0.92,710317319>0.15,-0.8091666666666667
NEK,-0.92,710317319>0.15,-0.054999999999999966
BUD32,-0.91,710317319>0.15,-0.8141666666666667
MARK,-0.73,710317319>0.15,0.095
AMPK,0.72,710317319>0.15,0.8966666666666666
RIPK,0.7,710317319>0.15,0.6458333333333334
BARK2,0.68,710317319>0.15,0.5566666666666666
CK2,-0.6,710317319>0.15,-0.4033333333333333
COT,0.58,710317319>0.15,-0.4116666666666667
MELK,-0.57,710317319>0.15,0.3716666666666667
CAMK2,0.51,710317319>0.15,0.63
CAMK1,0.5,710317319>0.15,1.3741666666666668
AKT,-0.39,710317319>0.15,0.3233333333333333
PHK,0.38,710317319>0.15,0.3358333333333333
MTOR,-0.36,710317319>0.15,0.24083333333333337
NDR,-0.36,710317319>0.15,-0.22333333333333333
SGK,0.31,710317319>0.15,0.7041666666666666
QIK,-0.26,710317319>0.15,0.3908333333333333
PKD,0.23,710317319>0.15,0.43833333333333335
FRAY,0.22,710317319>0.15,-0.008333333333333335
PRKDC,0.19,710317319>0.15,-0.1075
DAPK,-0.16,710317319>0.15,-0.1425
ATR,-0.14,710317319>0.15,-0.2000000000000001
AUR,-0.12,710317319>0.15,0.6
CHK1,-0.09,710317319>0.15,0.12916666666666668
PKN,0.07,710317319>0.15,0.63
NAK,0.05,710317319>0.15,-0.25416666666666665
PEK,-0.05,710317319>0.15,-0.5758333333333333
ERK,-4.31,710317319>0.2,-3.2075
PLK,-4.23,710317319>0.2,-3.0025
JNK,-4.07,710317319>0.2,-3.4291666666666667
P38,-3.91,710317319>0.2,-2.985
DYRK,-3.17,710317319>0.2,-2.6683333333333334
CDK,-2.89,710317319>0.2,-2.405
PKA,2.78,710317319>0.2,2.9675
CK1,-2.71,710317319>0.2,-1.1058333333333334
RAD53,2.58,710317319>0.2,1.6116666666666668
PAKA,2.55,710317319>0.2,1.7916666666666665
NMO,-2.51,710317319>0.2,-2.401666666666667
LKB,-2.47,710317319>0.2,-1.4883333333333333
RSK,2.4,710317319>0.2,1.9183333333333332
STE7,-2.39,710317319>0.2,-1.8391666666666666
PKCA,2.39,710317319>0.2,1.425
PKG,2.33,710317319>0.2,2.441666666666667
STE11,-2.33,710317319>0.2,-1.0183333333333333
RAF,-2.18,710317319>0.2,-1.6916666666666667
PIM,2.12,710317319>0.2,1.2116666666666667
PDHK,2.11,710317319>0.2,1.4641666666666666
PDK1,-2.1,710317319>0.2,-1.5708333333333333
MLK,2,710317319>0.2,0.8758333333333334
PKCD,1.88,710317319>0.2,1.5625
STKR,-1.67,710317319>0.2,-1.4725
HAL,1.59,710317319>0.2,0.6316666666666667
PAKB,1.57,710317319>0.2,0.9175
DMPK,1.5,710317319>0.2,1.3316666666666668
MST,-1.4,710317319>0.2,-0.9808333333333333
IKK,-1.36,710317319>0.2,-1.16
PKCI,1.27,710317319>0.2,1.6858333333333333
TLK,-1.27,710317319>0.2,-1.1575
TTK,-1.26,710317319>0.2,-1.1625
NUAK,-1.25,710317319>0.2,-1.1816666666666666
GSK,-1.23,710317319>0.2,-0.8733333333333334
MSN,1.21,710317319>0.2,0.33
TAO,1.16,710317319>0.2,1.0733333333333333
VRK1,-1.16,710317319>0.2,-0.8075
NEK,-1.14,710317319>0.2,-0.054999999999999966
BRSK,1.13,710317319>0.2,0.18249999999999997
RIPK,1.13,710317319>0.2,0.6458333333333334
PASK,1.1,710317319>0.2,0.8641666666666667
WNK,1.09,710317319>0.2,0.01666666666666669
MAPKAPK,1.05,710317319>0.2,0.535
AMPK,1.04,710317319>0.2,0.8966666666666666
MOS,-0.92,710317319>0.2,-0.8208333333333333
BUD32,-0.91,710317319>0.2,-0.8141666666666667
SLK,-0.91,710317319>0.2,-0.8325
KHS,-0.9,710317319>0.2,0.6266666666666667
CAMKK,-0.9,710317319>0.2,-0.8233333333333334
ULK,-0.89,710317319>0.2,-0.8241666666666667
NIK,-0.87,710317319>0.2,-0.8308333333333333
CLK,-0.85,710317319>0.2,-0.8166666666666667
GRK,-0.83,710317319>0.2,-0.8641666666666667
ATM,-0.79,710317319>0.2,-0.8091666666666667
CAMK1,0.75,710317319>0.2,1.3741666666666668
BARK2,0.74,710317319>0.2,0.5566666666666666
IRAK,-0.71,710317319>0.2,-0.8033333333333333
COT,0.69,710317319>0.2,-0.4116666666666667
MLCK,0.69,710317319>0.2,0.3358333333333333
MELK,-0.63,710317319>0.2,0.3716666666666667
MARK,-0.6,710317319>0.2,0.095
FRAY,0.55,710317319>0.2,-0.008333333333333335
PKCH,0.45,710317319>0.2,1.3741666666666668
PRKDC,0.41,710317319>0.2,-0.1075
CK2,-0.39,710317319>0.2,-0.4033333333333333
AKT,-0.36,710317319>0.2,0.3233333333333333
CAMK2,-0.31,710317319>0.2,0.63
PKD,0.28,710317319>0.2,0.43833333333333335
QIK,-0.25,710317319>0.2,0.3908333333333333
NDR,-0.23,710317319>0.2,-0.22333333333333333
PHK,0.21,710317319>0.2,0.3358333333333333
PKN,0.19,710317319>0.2,0.63
SGK,0.16,710317319>0.2,0.7041666666666666
NAK,0.15,710317319>0.2,-0.25416666666666665
ATR,0.15,710317319>0.2,-0.2000000000000001
DAPK,0.14,710317319>0.2,-0.1425
PEK,-0.12,710317319>0.2,-0.5758333333333333
CHK1,0.11,710317319>0.2,0.12916666666666668
AUR,0.09,710317319>0.2,0.6
MTOR,-0.09,710317319>0.2,0.24083333333333337
PLK,-3.34,710317319>0.3,-3.0025
JNK,-3.25,710317319>0.3,-3.4291666666666667
ERK,-3.07,710317319>0.3,-3.2075
P38,-2.91,710317319>0.3,-2.985
PAKA,2.79,710317319>0.3,1.7916666666666665
PKCA,2.69,710317319>0.3,1.425
PKA,2.68,710317319>0.3,2.9675
DYRK,-2.49,710317319>0.3,-2.6683333333333334
RSK,2.27,710317319>0.3,1.9183333333333332
STE7,-2.14,710317319>0.3,-1.8391666666666666
PIM,2.06,710317319>0.3,1.2116666666666667
PKG,2.04,710317319>0.3,2.441666666666667
NMO,-2.02,710317319>0.3,-2.401666666666667
LKB,-2,710317319>0.3,-1.4883333333333333
DMPK,1.99,710317319>0.3,1.3316666666666668
PKCD,1.94,710317319>0.3,1.5625
PKCI,1.88,710317319>0.3,1.6858333333333333
PDK1,-1.87,710317319>0.3,-1.5708333333333333
PDHK,1.86,710317319>0.3,1.4641666666666666
STE11,-1.83,710317319>0.3,-1.0183333333333333
HAL,1.82,710317319>0.3,0.6316666666666667
VRK1,-1.69,710317319>0.3,-0.8075
RIPK,1.62,710317319>0.3,0.6458333333333334
CK1,-1.61,710317319>0.3,-1.1058333333333334
RAD53,1.56,710317319>0.3,1.6116666666666668
MAPKAPK,1.47,710317319>0.3,0.535
MST,-1.46,710317319>0.3,-0.9808333333333333
PASK,1.32,710317319>0.3,0.8641666666666667
RAF,-1.31,710317319>0.3,-1.6916666666666667
TAO,1.3,710317319>0.3,1.0733333333333333
STKR,-1.23,710317319>0.3,-1.4725
MLK,1.22,710317319>0.3,0.8758333333333334
IKK,-1.21,710317319>0.3,-1.16
PKD,1.19,710317319>0.3,0.43833333333333335
CDK,-1.12,710317319>0.3,-2.405
BARK2,1.11,710317319>0.3,0.5566666666666666
TTK,-1.11,710317319>0.3,-1.1625
MLCK,1.1,710317319>0.3,0.3358333333333333
TLK,-1.09,710317319>0.3,-1.1575
NUAK,-1.05,710317319>0.3,-1.1816666666666666
MARK,-1.02,710317319>0.3,0.095
SLK,-0.81,710317319>0.3,-0.8325
COT,-0.8,710317319>0.3,-0.4116666666666667
BRSK,-0.77,710317319>0.3,0.18249999999999997
CLK,-0.77,710317319>0.3,-0.8166666666666667
KHS,-0.76,710317319>0.3,0.6266666666666667
ULK,-0.76,710317319>0.3,-0.8241666666666667
WNK,-0.76,710317319>0.3,0.01666666666666669
NIK,-0.76,710317319>0.3,-0.8308333333333333
MOS,-0.75,710317319>0.3,-0.8208333333333333
BUD32,-0.72,710317319>0.3,-0.8141666666666667
AKT,-0.71,710317319>0.3,0.3233333333333333
CAMKK,-0.71,710317319>0.3,-0.8233333333333334
SGK,0.67,710317319>0.3,0.7041666666666666
CAMK1,0.6,710317319>0.3,1.3741666666666668
MSN,0.57,710317319>0.3,0.33
PKCH,-0.49,710317319>0.3,1.3741666666666668
ATR,-0.48,710317319>0.3,-0.2000000000000001
PEK,0.47,710317319>0.3,-0.5758333333333333
ATM,-0.46,710317319>0.3,-0.8091666666666667
CAMK2,0.41,710317319>0.3,0.63
PKN,0.41,710317319>0.3,0.63
PAKB,0.39,710317319>0.3,0.9175
NAK,0.38,710317319>0.3,-0.25416666666666665
GSK,-0.38,710317319>0.3,-0.8733333333333334
NEK,-0.36,710317319>0.3,-0.054999999999999966
PRKDC,0.34,710317319>0.3,-0.1075
QIK,0.32,710317319>0.3,0.3908333333333333
GRK,-0.23,710317319>0.3,-0.8641666666666667
FRAY,-0.2,710317319>0.3,-0.008333333333333335
NDR,0.19,710317319>0.3,-0.22333333333333333
MELK,-0.17,710317319>0.3,0.3716666666666667
MTOR,-0.13,710317319>0.3,0.24083333333333337
CHK1,0.12,710317319>0.3,0.12916666666666668
