Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
NPR1,P16066,RGC,RGC,0.898454281601495,2.5013976431822806,3.619788758288394,3.6497519816658373,0.5095936361112101,0.5131657794617687,0.044211694561331186,0.18766498720947242,13
CHEK2,O96017,CAMK,RAD53,0.8278790208620626,2.425704172362771,3.5654310959658013,3.657577319177794,0.5613819123342636,0.5261231026932652,0.049548170266685045,0.21119534928993963,13
CAMK4,Q16566,CAMK,CAMK1,0.8914441110379224,2.014323001646601,2.9385475209128065,3.735182176990463,0.5242295197566922,0.5296909293891998,0.02420545858269658,0.250530361110795,9
DCLK2,Q8N568,CAMK,DCAMKL,1.001152698618816,1.7466456026719634,2.4959371173213083,4.142667503568731,0.4900167991085862,0.5409772664160516,0.13167171249766826,0.17652482112221937,8
CDKL5,O76039,CMGC,CDKL,1.0051945944651655,1.4699390701000272,2.470569645633014,2.6903698325741012,0.6269544318224168,0.6058179991556266,0.03609733081743658,0.1676898272980932,4
CDKL1,Q00532,CMGC,CDKL,0.8574826329047882,1.1883739035617538,2.0904439707588245,2.357337668557965,0.5382477319813447,0.5170178119409208,0.03828478830264507,0.23936579475732084,5
GSK3B,P49841,CMGC,GSK,0.8864083366806872,1.1887444942902656,2.0744816418225698,2.21838821750685,0.574334580143895,0.574334580143895,0,0.21553648436752768,3
CDK13,Q14004,CMGC,CDK,0.9344516076694203,1.1321096014937038,2.058286215757553,2.2218487496163566,0.5363580232699584,0.5321213022623873,0.01574629799958723,0.22142132360583155,4
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.6755070307730909,1.400832104328485,1.9956786262173574,2.4480623046351626,0.39215954679285786,0.38690207984063923,0.017487148439610918,0.14724305791990017,22
MAPKAPK2,P49137,CAMK,MAPKAPK,0.6516140749704719,1.102394889797178,1.9298882172177998,2.0724243453088893,0.3788563729554705,0.37071905039081526,0.03267057482047248,0.15523253416571112,19
AURKA,O14965,CAMK,AUR,0.7200610510407105,1.163800746568953,1.8736737399050587,2.058687374639338,0.5334836461295432,0.5334836461295432,0,0.2374889595868782,4
CHEK1,O14757,CAMK,CAMKL,0.7294829064775997,1.0685895765711357,1.8623927294953697,2.036968124946102,0.4733508512238535,0.4651280049358317,0.016316704760412255,0.17034745222954858,6
CDK17,Q00537,CMGC,CDK,0.7304870557820837,1.0757207139381184,1.8062077697202021,1.8062077697202021,0.571191700706326,0.571191700706326,NA,0.2440471008762226,3
PRKACA,P17612,AGC,PKA,0.5167973180784339,1.1418138223365062,1.785156151952302,1.9812995013337567,0.3347071447510027,0.3332357893838983,0.009534938512413863,0.1424320704777059,37
RPS6KA3,P51812,AGC-CAMK,RSK,0.6484686682486913,1.1326018375938331,1.7746907182741372,2.557206774060231,0.3836147225728099,0.3947335331497322,0.0408682936487024,0.15736321006125667,15
PRKD1,Q15139,CAMK,PKD,0.7912259331984245,0.9341730421694094,1.7203330559515444,1.8100046600356814,0.4645171511071018,0.4645171511071018,0,0.1868331245165044,5
RPS6KA5,O75582,AGC-CAMK,RSK,0.523379102508938,1.0006781295352143,1.6193546808090753,1.7393562932649749,0.33295757803936354,0.32960700311587493,0.011118365879181876,0.14239741207498668,35
PIM1,P11309,CAMK,PIM,0.4928234147184027,0.9484721680842604,1.5436339668709569,1.620875853929608,0.3178823421331179,0.31342945371988623,0.005343422793194184,0.13921428062393137,47
PRKG1,Q13976,AGC,PKG,0.531988157803608,0.9716016540850717,1.5207991188872167,1.9763360818022067,0.34214191872341143,0.3450902324559165,0.028561946724260608,0.16515025764121846,27
AURKB,Q96GD4,CAMK,AUR,0.6351160667869868,0.8721650817468389,1.5172978822677528,1.5744657795017365,0.49670883687262596,0.49670883687262596,0,0.17787082362500342,3
CDK10,Q15131,CMGC,CDK,0.6186607227999721,0.8260318385804846,1.4544194778041155,1.5021860665983096,0.4692005561940724,0.47191329259415227,0.005425472800159731,0.17278891391881515,3
CDK11A,Q9UQ88,CMGC,NA,0.6514388549866885,0.7357548446829476,1.4483061533311439,1.5486434678373113,0.45711876171766763,0.4416728030239278,0.023928776314824828,0.15625802880332396,4
PIM2,Q9P1W9,CAMK,PIM,0.5151063905127315,0.9186483223489023,1.4441803169388088,1.6298201144872402,0.3310618480878074,0.3365055918064349,0.01492340908475649,0.14504936777423952,30
DAPK3,O43293,CAMK,DAPK,0.6453741434854183,0.697281043642222,1.3639134848969272,1.4391373052725351,0.4507112843966057,0.44536558014629507,0.016037112750931854,0.22179531479418602,3
RPS6KA4,O75676,AGC-CAMK,RSK,0.6004952338490201,0.7355930517411503,1.3360882855901706,1.3670975058471209,0.4297404328865646,0.4297404328865646,0,0.20477395163966927,4
CAMK2D,Q13557,CAMK,CAMK2,0.6729555206734841,0.6094211872768444,1.3151546383555874,1.452471423540218,0.3903655466305312,0.38763127870983494,0.016862318020494874,0.20110231831565853,5
CAMK2A,Q9UQM7,CAMK,CAMK2,0.5583396608085124,0.7039116213020665,1.262251282110579,1.3012037482095686,0.411402814587267,0.411402814587267,0.021121315281314456,0.22795912178825914,4
NUAK1,O60285,CAMK,CAMKL,0.5752560146491219,0.6724642469894174,1.2613462613389594,1.2803373169819534,0.44829904786664726,0.44829904786664726,0,0.20286485162223075,3
PRKCI,P41743,AGC,PKC,0.571028540352371,0.6618842387136202,1.2383728154384173,1.4220488722702447,0.3667049035292715,0.34770529187845656,0.022679327940039688,0.1711367456828674,13
MTOR,P42345,Atypical,PIKK,0.5657389870110199,0.660202022296172,1.21655381358882,1.3684344832454607,0.38689836942914474,0.402195091585319,0.01813968103060224,0.18587317686656696,5
PSKH1,P11801,CAMK,PSK,0.5432923965664004,0.6743888878176272,1.1994045944396383,1.795662924371845,0.4109203487058393,0.4109203487058393,0.13044526188637606,0.16614011462778283,4
CAMK2G,Q13555,CAMK,CAMK2,0.6917170239328689,0.5798317809671987,1.197158323330258,1.7166987712964503,0.35851096147281225,0.3808898420071228,0.0455674902278039,0.14449693618672352,4
PAK1,Q13153,STE,STE20,0.5709048016593717,0.6070360934231267,1.1835200693763008,1.2091802157200262,0.3772850097241111,0.3772850097241111,0,0.18912537556997874,6
AKT2,P31751,AGC,AKT,0.49412408500635285,0.6576223665017255,1.15636862658287,1.3004744541978819,0.33187543291512367,0.3308299018798562,0.014377649403286116,0.14776011304426878,20
CDK7,P50613,CMGC,CDK,0.714510813426782,0.5115581486166858,1.1524273408578878,1.5768196848952138,0.3239920679556528,0.3316932422906232,0.02727357313371305,0.12927591737687033,9
PRKY,O43930,AGC,PKA,0.5271815732890792,0.6885909494710781,1.1470810540727427,1.9133554793891947,0.35434627889279363,0.3493431667155507,0.048718399073576515,0.1238432748374213,9
SGK3,Q96BR1,AGC,SGK,0.52433939110001,0.5261210945109168,1.1309561239059933,1.3549709352788575,0.3364598291177596,0.3185637249395602,0.044432103648351304,0.11851314405556758,10
COQ8A,Q8NI60,Atypical,ABC1,0.5377045520516739,0.7830640066038982,1.1273776209747115,1.95233580539844,0.3697843850507317,0.4124850144857329,0.07722238051625886,0.16908994581595638,7
RPS6KB2,Q9UBS0,AGC,RSK,0.5153990253611515,0.6286993559304318,1.105883404050569,1.6208758539296082,0.34290394692081827,0.3515889244024489,0.0627265045004724,0.12912635319483406,16
