Kinase,Z,method,AvgZ
RIPK,1.25,710144413>0.2,0.8137500000000001
PIM,1.24,710144413>0.2,1.31
VRK1,-1.22,710144413>0.2,-1.15375
COT,-1.21,710144413>0.2,-0.6525000000000001
MLCK,-1.2,710144413>0.2,-1.02875
AUR,1.19,710144413>0.2,0.48125000000000007
CHK1,1.14,710144413>0.2,0.755
WNK,1.08,710144413>0.2,1.025
MOS,1.08,710144413>0.2,1.54875
KHS,1.07,710144413>0.2,1.56625
PASK,1.07,710144413>0.2,0.3
BUD32,1.06,710144413>0.2,0.29874999999999996
TAO,1.06,710144413>0.2,1.53625
GRK,-1.02,710144413>0.2,-0.485
CAMKK,-0.98,710144413>0.2,-0.71625
BRSK,-0.97,710144413>0.2,-0.7175
PDHK,0.97,710144413>0.2,0.66625
STKR,-0.95,710144413>0.2,-0.4625
CLK,-0.93,710144413>0.2,-0.7075
NIK,-0.93,710144413>0.2,-0.71625
SLK,-0.93,710144413>0.2,-0.72
ULK,-0.93,710144413>0.2,-0.71625
CK1,-0.82,710144413>0.2,-0.6875
MLK,0.81,710144413>0.2,-0.2225000000000001
PKCH,-0.8,710144413>0.2,-1.0475
FRAY,-0.64,710144413>0.2,-1.17125
IKK,0.59,710144413>0.2,-0.1587500000000001
QIK,0.58,710144413>0.2,0.06749999999999998
CK2,-0.57,710144413>0.2,-0.77375
RAF,-0.55,710144413>0.2,-0.31625000000000003
ATR,0.51,710144413>0.2,-0.20249999999999996
MELK,0.43,710144413>0.2,-0.1825
PRKDC,-0.38,710144413>0.2,-0.68875
NEK,-0.36,710144413>0.2,-0.60625
DAPK,0.35,710144413>0.2,-0.2975
PEK,-0.18,710144413>0.2,-0.5325
MSN,0.1,710144413>0.2,0.75
ATM,0.09,710144413>0.2,-0.14875
NUAK,0.08,710144413>0.2,-0.29375
HAL,0.08,710144413>0.2,-0.11374999999999999
TTK,0.07,710144413>0.2,-0.30625
PAKB,0.02,710144413>0.2,-0.28125
CAMK2,-0,710144413>0.2,0.26875
ERK,-5.72,710144413>0.3,-4.60375
PKA,5.19,710144413>0.3,4.01125
DYRK,-4.71,710144413>0.3,-4.15125
JNK,-4.34,710144413>0.3,-3.7675
PDK1,-4.24,710144413>0.3,-2.695
RSK,3.9,710144413>0.3,3.3325
AMPK,3.67,710144413>0.3,2.6475
PKG,3.2,710144413>0.3,3.45125
AKT,3.1,710144413>0.3,2.7600000000000002
DMPK,2.99,710144413>0.3,2.02
NMO,-2.89,710144413>0.3,-2.285
PAKA,2.86,710144413>0.3,2.04375
PKCD,2.78,710144413>0.3,0.975
P38,-2.78,710144413>0.3,-2.5525
PHK,2.73,710144413>0.3,1.30375
MAPKAPK,2.7,710144413>0.3,2.335
STE7,-2.6,710144413>0.3,-1.89
RAD53,2.43,710144413>0.3,2.40375
MST,-2.38,710144413>0.3,-2.10625
GSK,-2.28,710144413>0.3,-1.80375
SGK,2.26,710144413>0.3,1.88625
PKD,2.2,710144413>0.3,2.27125
PKCA,2.19,710144413>0.3,2.07375
FRAY,-2.13,710144413>0.3,-1.17125
MARK,2.09,710144413>0.3,1.7425
CAMK1,2.08,710144413>0.3,1.37125
BARK2,1.99,710144413>0.3,1.01125
RIPK,1.98,710144413>0.3,0.8137500000000001
PLK,-1.94,710144413>0.3,-2.02625
NDR,1.71,710144413>0.3,1.34375
LKB,-1.7,710144413>0.3,-1.8299999999999998
IKK,1.68,710144413>0.3,-0.1587500000000001
IRAK,-1.67,710144413>0.3,-1.4275
MTOR,-1.54,710144413>0.3,-1.1625
AUR,1.52,710144413>0.3,0.48125000000000007
CDK,-1.51,710144413>0.3,-1.60875
STE11,-1.47,710144413>0.3,-1.4725
RAF,-1.38,710144413>0.3,-0.31625000000000003
TLK,-1.21,710144413>0.3,-1.0125
NAK,-1.21,710144413>0.3,-1.0262499999999999
PAKB,-1.2,710144413>0.3,-0.28125
PKN,-1.18,710144413>0.3,-1.01375
KHS,1.18,710144413>0.3,1.56625
BUD32,1.17,710144413>0.3,0.29874999999999996
PIM,1.16,710144413>0.3,1.31
PASK,1.15,710144413>0.3,0.3
TAO,1.14,710144413>0.3,1.53625
MOS,1.13,710144413>0.3,1.54875
VRK1,-1.03,710144413>0.3,-1.15375
MLCK,-1.02,710144413>0.3,-1.02875
COT,-0.99,710144413>0.3,-0.6525000000000001
CHK1,0.92,710144413>0.3,0.755
PKCH,-0.92,710144413>0.3,-1.0475
PKCI,0.9,710144413>0.3,1.2974999999999999
SLK,-0.88,710144413>0.3,-0.72
ULK,-0.85,710144413>0.3,-0.71625
WNK,-0.84,710144413>0.3,1.025
NIK,-0.84,710144413>0.3,-0.71625
BRSK,-0.83,710144413>0.3,-0.7175
CLK,-0.82,710144413>0.3,-0.7075
CAMKK,-0.81,710144413>0.3,-0.71625
QIK,0.78,710144413>0.3,0.06749999999999998
MLK,0.75,710144413>0.3,-0.2225000000000001
STKR,-0.73,710144413>0.3,-0.4625
GRK,-0.62,710144413>0.3,-0.485
PEK,-0.57,710144413>0.3,-0.5325
MELK,0.55,710144413>0.3,-0.1825
CAMK2,0.5,710144413>0.3,0.26875
CK1,-0.45,710144413>0.3,-0.6875
DAPK,0.42,710144413>0.3,-0.2975
NEK,-0.37,710144413>0.3,-0.60625
ATM,0.37,710144413>0.3,-0.14875
PDHK,0.35,710144413>0.3,0.66625
MSN,0.31,710144413>0.3,0.75
ATR,0.31,710144413>0.3,-0.20249999999999996
HAL,0.27,710144413>0.3,-0.11374999999999999
CK2,-0.26,710144413>0.3,-0.77375
TTK,0.22,710144413>0.3,-0.30625
NUAK,0.2,710144413>0.3,-0.29375
PRKDC,-0.05,710144413>0.3,-0.68875
PKA,5.7,710144413>0.4,4.01125
ERK,-5.09,710144413>0.4,-4.60375
DYRK,-4.07,710144413>0.4,-4.15125
JNK,-3.71,710144413>0.4,-3.7675
RSK,3.58,710144413>0.4,3.3325
PKG,3.57,710144413>0.4,3.45125
PDK1,-3.47,710144413>0.4,-2.695
PKCD,3.06,710144413>0.4,0.975
STE7,-3.05,710144413>0.4,-1.89
RAD53,2.9,710144413>0.4,2.40375
AKT,2.89,710144413>0.4,2.7600000000000002
SGK,2.76,710144413>0.4,1.88625
NMO,-2.7,710144413>0.4,-2.285
AMPK,2.68,710144413>0.4,2.6475
MAPKAPK,2.64,710144413>0.4,2.335
PAKA,2.58,710144413>0.4,2.04375
DMPK,2.57,710144413>0.4,2.02
MST,-2.5,710144413>0.4,-2.10625
BARK2,2.22,710144413>0.4,1.01125
PHK,2.15,710144413>0.4,1.30375
P38,-2.12,710144413>0.4,-2.5525
RIPK,2.11,710144413>0.4,0.8137500000000001
GSK,-2,710144413>0.4,-1.80375
STE11,-1.94,710144413>0.4,-1.4725
CAMK1,1.89,710144413>0.4,1.37125
FRAY,-1.86,710144413>0.4,-1.17125
PKCA,1.79,710144413>0.4,2.07375
MARK,1.46,710144413>0.4,1.7425
LKB,-1.41,710144413>0.4,-1.8299999999999998
PLK,-1.34,710144413>0.4,-2.02625
PIM,1.33,710144413>0.4,1.31
IRAK,-1.32,710144413>0.4,-1.4275
PKD,1.3,710144413>0.4,2.27125
PASK,1.28,710144413>0.4,0.3
TAO,1.28,710144413>0.4,1.53625
KHS,1.27,710144413>0.4,1.56625
MOS,1.25,710144413>0.4,1.54875
BUD32,1.21,710144413>0.4,0.29874999999999996
MTOR,-1.17,710144413>0.4,-1.1625
PKCI,1.16,710144413>0.4,1.2974999999999999
AUR,1.15,710144413>0.4,0.48125000000000007
PDHK,1.15,710144413>0.4,0.66625
NAK,-1.15,710144413>0.4,-1.0262499999999999
TLK,-1.13,710144413>0.4,-1.0125
MLK,1.11,710144413>0.4,-0.2225000000000001
PKN,-1.09,710144413>0.4,-1.01375
PAKB,-1.08,710144413>0.4,-0.28125
NDR,1.03,710144413>0.4,1.34375
QIK,1.01,710144413>0.4,0.06749999999999998
RAF,-0.99,710144413>0.4,-0.31625000000000003
IKK,0.96,710144413>0.4,-0.1587500000000001
CDK,-0.9,710144413>0.4,-1.60875
MLCK,-0.88,710144413>0.4,-1.02875
COT,-0.85,710144413>0.4,-0.6525000000000001
VRK1,-0.83,710144413>0.4,-1.15375
CK2,-0.82,710144413>0.4,-0.77375
SLK,-0.8,710144413>0.4,-0.72
WNK,-0.8,710144413>0.4,1.025
NIK,-0.79,710144413>0.4,-0.71625
ULK,-0.79,710144413>0.4,-0.71625
CAMKK,-0.79,710144413>0.4,-0.71625
CLK,-0.78,710144413>0.4,-0.7075
BRSK,-0.77,710144413>0.4,-0.7175
CAMK2,0.76,710144413>0.4,0.26875
PKCH,-0.63,710144413>0.4,-1.0475
ATR,0.61,710144413>0.4,-0.20249999999999996
CHK1,0.61,710144413>0.4,0.755
STKR,-0.56,710144413>0.4,-0.4625
MELK,0.54,710144413>0.4,-0.1825
MSN,0.52,710144413>0.4,0.75
ATM,0.51,710144413>0.4,-0.14875
PEK,-0.44,710144413>0.4,-0.5325
DAPK,0.4,710144413>0.4,-0.2975
NUAK,0.35,710144413>0.4,-0.29375
GRK,-0.34,710144413>0.4,-0.485
HAL,0.34,710144413>0.4,-0.11374999999999999
TTK,0.33,710144413>0.4,-0.30625
PRKDC,0.22,710144413>0.4,-0.68875
CK1,0.11,710144413>0.4,-0.6875
NEK,-0.04,710144413>0.4,-0.60625
ERK,-4.28,710144414>0.15,-4.60375
DYRK,-3.87,710144414>0.15,-4.15125
JNK,-3.85,710144414>0.15,-3.7675
RSK,3.75,710144414>0.15,3.3325
PKA,3.66,710144414>0.15,4.01125
PKG,3.37,710144414>0.15,3.45125
PKD,3.05,710144414>0.15,2.27125
RAD53,2.93,710144414>0.15,2.40375
MAPKAPK,2.88,710144414>0.15,2.335
PAKA,2.59,710144414>0.15,2.04375
SGK,2.49,710144414>0.15,1.88625
LKB,-2.48,710144414>0.15,-1.8299999999999998
AMPK,2.41,710144414>0.15,2.6475
NMO,-2.41,710144414>0.15,-2.285
PKCA,2.36,710144414>0.15,2.07375
P38,-2.29,710144414>0.15,-2.5525
AKT,2.27,710144414>0.15,2.7600000000000002
PKCI,2.21,710144414>0.15,1.2974999999999999
PDK1,-2.15,710144414>0.15,-2.695
GSK,-2.04,710144414>0.15,-1.80375
PLK,-2.01,710144414>0.15,-2.02625
IKK,-1.92,710144414>0.15,-0.1587500000000001
PRKDC,-1.9,710144414>0.15,-0.68875
PIM,1.88,710144414>0.15,1.31
MARK,1.83,710144414>0.15,1.7425
MSN,1.76,710144414>0.15,0.75
CDK,-1.73,710144414>0.15,-1.60875
STE11,-1.61,710144414>0.15,-1.4725
VRK1,-1.6,710144414>0.15,-1.15375
MLK,-1.58,710144414>0.15,-0.2225000000000001
MST,-1.51,710144414>0.15,-2.10625
CAMK1,1.46,710144414>0.15,1.37125
DMPK,1.46,710144414>0.15,2.02
TAO,1.43,710144414>0.15,1.53625
KHS,1.42,710144414>0.15,1.56625
WNK,1.41,710144414>0.15,1.025
STE7,-1.41,710144414>0.15,-1.89
MOS,1.4,710144414>0.15,1.54875
PKCH,-1.35,710144414>0.15,-1.0475
NDR,1.32,710144414>0.15,1.34375
CK2,-1.31,710144414>0.15,-0.77375
MTOR,-1.11,710144414>0.15,-1.1625
PHK,1.03,710144414>0.15,1.30375
TTK,-1.03,710144414>0.15,-0.30625
NEK,-1.02,710144414>0.15,-0.60625
TLK,-1.01,710144414>0.15,-1.0125
PKN,-1,710144414>0.15,-1.01375
NAK,-1,710144414>0.15,-1.0262499999999999
NUAK,-1,710144414>0.15,-0.29375
IRAK,-0.97,710144414>0.15,-1.4275
PEK,-0.9,710144414>0.15,-0.5325
DAPK,-0.89,710144414>0.15,-0.2975
FRAY,-0.84,710144414>0.15,-1.17125
ATR,-0.84,710144414>0.15,-0.20249999999999996
PDHK,0.84,710144414>0.15,0.66625
ULK,-0.73,710144414>0.15,-0.71625
NIK,-0.72,710144414>0.15,-0.71625
SLK,-0.71,710144414>0.15,-0.72
BUD32,-0.7,710144414>0.15,0.29874999999999996
PASK,-0.7,710144414>0.15,0.3
BRSK,-0.7,710144414>0.15,-0.7175
CLK,-0.7,710144414>0.15,-0.7075
CAMKK,-0.69,710144414>0.15,-0.71625
CK1,-0.68,710144414>0.15,-0.6875
MELK,-0.61,710144414>0.15,-0.1825
MLCK,-0.58,710144414>0.15,-1.02875
RIPK,0.54,710144414>0.15,0.8137500000000001
AUR,-0.49,710144414>0.15,0.48125000000000007
PAKB,0.48,710144414>0.15,-0.28125
RAF,0.47,710144414>0.15,-0.31625000000000003
HAL,0.44,710144414>0.15,-0.11374999999999999
PKCD,0.42,710144414>0.15,0.975
CHK1,0.39,710144414>0.15,0.755
ATM,-0.36,710144414>0.15,-0.14875
COT,0.35,710144414>0.15,-0.6525000000000001
STKR,-0.31,710144414>0.15,-0.4625
QIK,-0.22,710144414>0.15,0.06749999999999998
CAMK2,0.18,710144414>0.15,0.26875
GRK,0.02,710144414>0.15,-0.485
BARK2,-0.02,710144414>0.15,1.01125
PKG,4.14,710144414>0.2,3.45125
DYRK,-3.99,710144414>0.2,-4.15125
ERK,-3.98,710144414>0.2,-4.60375
JNK,-3.74,710144414>0.2,-3.7675
RAD53,3.36,710144414>0.2,2.40375
RSK,3.25,710144414>0.2,3.3325
PKD,3.05,710144414>0.2,2.27125
PKA,2.97,710144414>0.2,4.01125
MAPKAPK,2.73,710144414>0.2,2.335
P38,-2.6,710144414>0.2,-2.5525
AMPK,2.58,710144414>0.2,2.6475
PKCA,2.53,710144414>0.2,2.07375
NMO,-2.17,710144414>0.2,-2.285
LKB,-2.15,710144414>0.2,-1.8299999999999998
MSN,2.04,710144414>0.2,0.75
PLK,-2.04,710144414>0.2,-2.02625
PKCI,2.01,710144414>0.2,1.2974999999999999
PAKA,2,710144414>0.2,2.04375
AKT,1.95,710144414>0.2,2.7600000000000002
PDK1,-1.81,710144414>0.2,-2.695
PIM,1.78,710144414>0.2,1.31
SGK,1.68,710144414>0.2,1.88625
IKK,-1.66,710144414>0.2,-0.1587500000000001
CAMK1,1.62,710144414>0.2,1.37125
WNK,1.62,710144414>0.2,1.025
PRKDC,-1.61,710144414>0.2,-0.68875
GSK,-1.56,710144414>0.2,-1.80375
TAO,1.56,710144414>0.2,1.53625
KHS,1.55,710144414>0.2,1.56625
MST,-1.55,710144414>0.2,-2.10625
MOS,1.51,710144414>0.2,1.54875
VRK1,-1.43,710144414>0.2,-1.15375
MLCK,-1.41,710144414>0.2,-1.02875
CDK,-1.38,710144414>0.2,-1.60875
PDHK,1.29,710144414>0.2,0.66625
STE11,-1.28,710144414>0.2,-1.4725
MARK,1.23,710144414>0.2,1.7425
IRAK,-1.21,710144414>0.2,-1.4275
MLK,-1.18,710144414>0.2,-0.2225000000000001
DMPK,1.14,710144414>0.2,2.02
ATR,-1.09,710144414>0.2,-0.20249999999999996
CK2,-1.04,710144414>0.2,-0.77375
NEK,-1.02,710144414>0.2,-0.60625
NAK,-0.91,710144414>0.2,-1.0262499999999999
PKN,-0.9,710144414>0.2,-1.01375
DAPK,-0.9,710144414>0.2,-0.2975
HAL,-0.9,710144414>0.2,-0.11374999999999999
PKCH,-0.9,710144414>0.2,-1.0475
TTK,-0.88,710144414>0.2,-0.30625
TLK,-0.88,710144414>0.2,-1.0125
NUAK,-0.87,710144414>0.2,-0.29375
CK1,-0.68,710144414>0.2,-0.6875
PAKB,0.67,710144414>0.2,-0.28125
BRSK,-0.64,710144414>0.2,-0.7175
NIK,-0.64,710144414>0.2,-0.71625
SLK,-0.63,710144414>0.2,-0.72
ULK,-0.63,710144414>0.2,-0.71625
CLK,-0.63,710144414>0.2,-0.7075
PASK,-0.62,710144414>0.2,0.3
CAMKK,-0.62,710144414>0.2,-0.71625
BUD32,-0.61,710144414>0.2,0.29874999999999996
STE7,-0.58,710144414>0.2,-1.89
COT,0.57,710144414>0.2,-0.6525000000000001
NDR,0.56,710144414>0.2,1.34375
MTOR,-0.55,710144414>0.2,-1.1625
MELK,-0.44,710144414>0.2,-0.1825
GRK,0.41,710144414>0.2,-0.485
FRAY,-0.36,710144414>0.2,-1.17125
PHK,0.25,710144414>0.2,1.30375
PKCD,0.23,710144414>0.2,0.975
PEK,-0.21,710144414>0.2,-0.5325
BARK2,0.19,710144414>0.2,1.01125
CHK1,0.19,710144414>0.2,0.755
ATM,-0.16,710144414>0.2,-0.14875
RIPK,0.13,710144414>0.2,0.8137500000000001
CAMK2,0.13,710144414>0.2,0.26875
RAF,0.12,710144414>0.2,-0.31625000000000003
AUR,-0.11,710144414>0.2,0.48125000000000007
QIK,-0.06,710144414>0.2,0.06749999999999998
STKR,0.01,710144414>0.2,-0.4625
PKG,3.83,710144414>0.3,3.45125
DYRK,-3.71,710144414>0.3,-4.15125
ERK,-3.63,710144414>0.3,-4.60375
JNK,-2.94,710144414>0.3,-3.7675
MAPKAPK,2.41,710144414>0.3,2.335
RSK,2.36,710144414>0.3,3.3325
P38,-2.33,710144414>0.3,-2.5525
PLK,-2.31,710144414>0.3,-2.02625
PKA,2.13,710144414>0.3,4.01125
KHS,2.09,710144414>0.3,1.56625
MOS,2.01,710144414>0.3,1.54875
TAO,2,710144414>0.3,1.53625
MARK,1.95,710144414>0.3,1.7425
PDK1,-1.95,710144414>0.3,-2.695
WNK,1.92,710144414>0.3,1.025
AKT,1.92,710144414>0.3,2.7600000000000002
IRAK,-1.88,710144414>0.3,-1.4275
FRAY,-1.84,710144414>0.3,-1.17125
PKCD,-1.83,710144414>0.3,0.975
PKCA,1.81,710144414>0.3,2.07375
NMO,-1.72,710144414>0.3,-2.285
LKB,-1.71,710144414>0.3,-1.8299999999999998
MST,-1.65,710144414>0.3,-2.10625
MLK,-1.58,710144414>0.3,-0.2225000000000001
PKD,1.56,710144414>0.3,2.27125
DAPK,-1.53,710144414>0.3,-0.2975
PKCH,-1.43,710144414>0.3,-1.0475
MELK,-1.37,710144414>0.3,-0.1825
CDK,-1.29,710144414>0.3,-1.60875
NEK,-1.28,710144414>0.3,-0.60625
RAD53,1.23,710144414>0.3,2.40375
AMPK,1.21,710144414>0.3,2.6475
DMPK,1.21,710144414>0.3,2.02
GSK,-1.21,710144414>0.3,-1.80375
PIM,1.2,710144414>0.3,1.31
NDR,1.15,710144414>0.3,1.34375
ATR,-1.14,710144414>0.3,-0.20249999999999996
MLCK,-1.11,710144414>0.3,-1.02875
COT,-1.1,710144414>0.3,-0.6525000000000001
MTOR,-1.1,710144414>0.3,-1.1625
IKK,-1.09,710144414>0.3,-0.1587500000000001
VRK1,-1.08,710144414>0.3,-1.15375
CK1,-1.05,710144414>0.3,-0.6875
PRKDC,-1.04,710144414>0.3,-0.68875
SGK,1.04,710144414>0.3,1.88625
GRK,-1.03,710144414>0.3,-0.485
PEK,-1.01,710144414>0.3,-0.5325
ATM,-1.01,710144414>0.3,-0.14875
STE7,-0.93,710144414>0.3,-1.89
AUR,-0.91,710144414>0.3,0.48125000000000007
QIK,-0.86,710144414>0.3,0.06749999999999998
STE11,-0.81,710144414>0.3,-1.4725
TLK,-0.71,710144414>0.3,-1.0125
PKN,-0.71,710144414>0.3,-1.01375
NUAK,-0.71,710144414>0.3,-0.29375
HAL,-0.7,710144414>0.3,-0.11374999999999999
NAK,-0.7,710144414>0.3,-1.0262499999999999
PAKB,-0.69,710144414>0.3,-0.28125
TTK,-0.69,710144414>0.3,-0.30625
BARK2,0.59,710144414>0.3,1.01125
CK2,-0.54,710144414>0.3,-0.77375
PHK,-0.53,710144414>0.3,1.30375
CAMK1,0.52,710144414>0.3,1.37125
CAMKK,-0.51,710144414>0.3,-0.71625
ULK,-0.51,710144414>0.3,-0.71625
CLK,-0.5,710144414>0.3,-0.7075
SLK,-0.5,710144414>0.3,-0.72
BRSK,-0.5,710144414>0.3,-0.7175
NIK,-0.49,710144414>0.3,-0.71625
BUD32,-0.49,710144414>0.3,0.29874999999999996
PASK,-0.48,710144414>0.3,0.3
RAF,-0.46,710144414>0.3,-0.31625000000000003
STKR,-0.37,710144414>0.3,-0.4625
CHK1,0.3,710144414>0.3,0.755
CAMK2,-0.26,710144414>0.3,0.26875
MSN,0.26,710144414>0.3,0.75
PAKA,0.23,710144414>0.3,2.04375
RIPK,0.2,710144414>0.3,0.8137500000000001
PKCI,-0.18,710144414>0.3,1.2974999999999999
PDHK,-0.17,710144414>0.3,0.66625
AKT,3.19,710144414>0.4,2.7600000000000002
MOS,2.97,710144414>0.4,1.54875
KHS,2.9,710144414>0.4,1.56625
TAO,2.78,710144414>0.4,1.53625
WNK,2.77,710144414>0.4,1.025
DYRK,-2.77,710144414>0.4,-4.15125
PKG,2.49,710144414>0.4,3.45125
ERK,-2.49,710144414>0.4,-4.60375
RAD53,2.1,710144414>0.4,2.40375
NDR,2.04,710144414>0.4,1.34375
JNK,-1.91,710144414>0.4,-3.7675
RSK,1.86,710144414>0.4,3.3325
PLK,-1.84,710144414>0.4,-2.02625
MARK,1.75,710144414>0.4,1.7425
GSK,-1.73,710144414>0.4,-1.80375
PKCA,1.69,710144414>0.4,2.07375
PKA,1.69,710144414>0.4,4.01125
PKCH,-1.52,710144414>0.4,-1.0475
CHK1,1.4,710144414>0.4,0.755
CDK,-1.4,710144414>0.4,-1.60875
IRAK,-1.39,710144414>0.4,-1.4275
PKCD,-1.38,710144414>0.4,0.975
MST,-1.26,710144414>0.4,-2.10625
NMO,-1.23,710144414>0.4,-2.285
LKB,-1.21,710144414>0.4,-1.8299999999999998
STE11,-1.19,710144414>0.4,-1.4725
QIK,-1.12,710144414>0.4,0.06749999999999998
CK2,-1.05,710144414>0.4,-0.77375
P38,-0.98,710144414>0.4,-2.5525
CK1,-0.98,710144414>0.4,-0.6875
FRAY,-0.97,710144414>0.4,-1.17125
STE7,-0.96,710144414>0.4,-1.89
AMPK,0.93,710144414>0.4,2.6475
RAF,0.88,710144414>0.4,-0.31625000000000003
MSN,0.87,710144414>0.4,0.75
CAMK2,0.85,710144414>0.4,0.26875
MELK,-0.84,710144414>0.4,-0.1825
MLK,-0.84,710144414>0.4,-0.2225000000000001
MLCK,-0.82,710144414>0.4,-1.02875
VRK1,-0.81,710144414>0.4,-1.15375
COT,-0.8,710144414>0.4,-0.6525000000000001
DMPK,0.78,710144414>0.4,2.02
RIPK,-0.77,710144414>0.4,0.8137500000000001
PKCI,0.77,710144414>0.4,1.2974999999999999
MAPKAPK,0.77,710144414>0.4,2.335
SGK,0.77,710144414>0.4,1.88625
