Kinase,Z,method,AvgZ
MOS,-0.72,710317315>0.15,-0.5475
SLK,-0.71,710317315>0.15,-0.5425
WNK,-0.71,710317315>0.15,-0.5475
KHS,-0.71,710317315>0.15,-0.54
BUD32,-0.7,710317315>0.15,-0.5449999999999999
PASK,-0.7,710317315>0.15,-0.5375
TAO,-0.7,710317315>0.15,-0.5475
CLK,-0.7,710317315>0.15,-0.54
MSN,0.69,710317315>0.15,0.3525
CAMKK,-0.69,710317315>0.15,-0.5325
VRK1,-0.64,710317315>0.15,-0.7475
SGK,0.63,710317315>0.15,-0.5375
MLCK,-0.58,710317315>0.15,-0.7
CK2,-0.53,710317315>0.15,0.23500000000000001
DAPK,0.52,710317315>0.15,0.1475
PKN,0.5,710317315>0.15,0.004999999999999949
QIK,0.48,710317315>0.15,0.395
CAMK1,0.47,710317315>0.15,-0.047500000000000014
LKB,-0.45,710317315>0.15,-0.7875000000000001
PIM,0.44,710317315>0.15,0.0625
ATM,-0.36,710317315>0.15,0.16499999999999998
MST,0.32,710317315>0.15,-0.21249999999999997
PKD,0.29,710317315>0.15,0.845
RIPK,-0.27,710317315>0.15,0.08749999999999997
PEK,0.23,710317315>0.15,0.955
STE11,-0.22,710317315>0.15,-0.007500000000000007
CAMK2,0.18,710317315>0.15,0.23249999999999998
IKK,-0.11,710317315>0.15,0.37250000000000005
MARK,0.04,710317315>0.15,-0.07
PDK1,0.02,710317315>0.15,-0.6825
BARK2,-0.02,710317315>0.15,0.5125
PRKDC,-0.01,710317315>0.15,-0.6025
ERK,-3.25,710317315>0.2,-2.795
CK1,-2.76,710317315>0.2,-2.48
P38,-2.68,710317315>0.2,-2.6100000000000003
DMPK,2.56,710317315>0.2,2.12
JNK,-2.52,710317315>0.2,-2.2325
PLK,-2.48,710317315>0.2,-2.1
PKCD,2.45,710317315>0.2,2.6075
AUR,2.21,710317315>0.2,2.1025
COT,1.73,710317315>0.2,1.4324999999999999
RAF,-1.73,710317315>0.2,-1.3375
BRSK,1.71,710317315>0.2,2.0225
PKCH,1.68,710317315>0.2,1.24
DYRK,-1.59,710317315>0.2,-1.4975
STKR,-1.58,710317315>0.2,-1.4675
FRAY,1.48,710317315>0.2,1.165
PHK,1.42,710317315>0.2,0.95
NMO,-1.29,710317315>0.2,-1.075
RSK,1.26,710317315>0.2,0.9525
MLK,1.24,710317315>0.2,1.8
PKA,1.23,710317315>0.2,1.4975
MTOR,1.2,710317315>0.2,0.7275
MAPKAPK,-1.12,710317315>0.2,-1.3075
MSN,1.1,710317315>0.2,0.3525
PAKA,1.08,710317315>0.2,1.345
RAD53,1.06,710317315>0.2,1.0525
IRAK,-1.02,710317315>0.2,-0.94
CDK,-0.96,710317315>0.2,-0.7625
PKG,0.93,710317315>0.2,0.6625
SGK,-0.92,710317315>0.2,-0.5375
CHK1,-0.89,710317315>0.2,-0.7999999999999999
HAL,-0.87,710317315>0.2,-0.7775000000000001
TLK,-0.86,710317315>0.2,-0.77
NAK,-0.86,710317315>0.2,-0.7675000000000001
TTK,-0.85,710317315>0.2,-0.7775000000000001
PIM,0.85,710317315>0.2,0.0625
PAKB,-0.85,710317315>0.2,-0.02250000000000002
NUAK,-0.84,710317315>0.2,-0.775
AMPK,0.82,710317315>0.2,0.94
NEK,-0.82,710317315>0.2,-0.5549999999999999
GRK,-0.79,710317315>0.2,-1.0925
PKCI,0.78,710317315>0.2,0.3025
PKN,0.72,710317315>0.2,0.004999999999999949
PKD,0.68,710317315>0.2,0.845
MST,0.66,710317315>0.2,-0.21249999999999997
PKCA,0.66,710317315>0.2,0.745
PEK,0.65,710317315>0.2,0.955
LKB,-0.63,710317315>0.2,-0.7875000000000001
CLK,-0.61,710317315>0.2,-0.54
ULK,-0.61,710317315>0.2,-0.5425
TAO,-0.61,710317315>0.2,-0.5475
SLK,-0.61,710317315>0.2,-0.5425
WNK,-0.61,710317315>0.2,-0.5475
BUD32,-0.59,710317315>0.2,-0.5449999999999999
CAMKK,-0.59,710317315>0.2,-0.5325
NIK,-0.59,710317315>0.2,-0.5425
MOS,-0.59,710317315>0.2,-0.5475
KHS,-0.59,710317315>0.2,-0.54
PASK,-0.58,710317315>0.2,-0.5375
PDK1,-0.57,710317315>0.2,-0.6825
STE7,-0.54,710317315>0.2,-1.3225
MARK,-0.53,710317315>0.2,-0.07
VRK1,-0.38,710317315>0.2,-0.7475
DAPK,0.36,710317315>0.2,0.1475
NDR,-0.35,710317315>0.2,-0.2475
CAMK2,0.33,710317315>0.2,0.23249999999999998
MELK,0.31,710317315>0.2,0.10249999999999998
STE11,0.31,710317315>0.2,-0.007500000000000007
MLCK,-0.31,710317315>0.2,-0.7
CAMK1,-0.29,710317315>0.2,-0.047500000000000014
PDHK,0.28,710317315>0.2,0.43499999999999994
BARK2,0.28,710317315>0.2,0.5125
IKK,0.27,710317315>0.2,0.37250000000000005
QIK,-0.27,710317315>0.2,0.395
GSK,-0.27,710317315>0.2,-0.40249999999999997
ATR,-0.25,710317315>0.2,-0.705
AKT,0.22,710317315>0.2,0.6375
PRKDC,-0.1,710317315>0.2,-0.6025
CK2,-0.09,710317315>0.2,0.23500000000000001
ATM,-0.04,710317315>0.2,0.16499999999999998
RIPK,0.01,710317315>0.2,0.08749999999999997
PKCD,2.75,710317315>0.3,2.6075
ERK,-2.59,710317315>0.3,-2.795
P38,-2.52,710317315>0.3,-2.6100000000000003
AUR,2.41,710317315>0.3,2.1025
BRSK,2.31,710317315>0.3,2.0225
CK1,-2.25,710317315>0.3,-2.48
JNK,-2.16,710317315>0.3,-2.2325
DMPK,1.93,710317315>0.3,2.12
MAPKAPK,-1.84,710317315>0.3,-1.3075
MLK,1.77,710317315>0.3,1.8
PLK,-1.6,710317315>0.3,-2.1
STE7,-1.53,710317315>0.3,-1.3225
PAKA,1.52,710317315>0.3,1.345
PEK,1.49,710317315>0.3,0.955
DYRK,-1.31,710317315>0.3,-1.4975
STKR,-1.28,710317315>0.3,-1.4675
PKA,1.25,710317315>0.3,1.4975
COT,1.22,710317315>0.3,1.4324999999999999
PDK1,-1.19,710317315>0.3,-0.6825
RSK,1.17,710317315>0.3,0.9525
IRAK,-1.13,710317315>0.3,-0.94
VRK1,-1.09,710317315>0.3,-0.7475
NDR,-1.08,710317315>0.3,-0.2475
MLCK,-1.06,710317315>0.3,-0.7
PKD,1.01,710317315>0.3,0.845
SGK,-1,710317315>0.3,-0.5375
GRK,-0.95,710317315>0.3,-1.0925
PRKDC,-0.93,710317315>0.3,-0.6025
AMPK,0.89,710317315>0.3,0.94
NMO,-0.85,710317315>0.3,-1.075
FRAY,0.84,710317315>0.3,1.165
AKT,0.8,710317315>0.3,0.6375
RAF,-0.79,710317315>0.3,-1.3375
LKB,-0.75,710317315>0.3,-0.7875000000000001
PKCH,0.71,710317315>0.3,1.24
NUAK,-0.7,710317315>0.3,-0.775
BARK2,0.69,710317315>0.3,0.5125
HAL,-0.68,710317315>0.3,-0.7775000000000001
TTK,-0.68,710317315>0.3,-0.7775000000000001
PKN,-0.67,710317315>0.3,0.004999999999999949
PAKB,-0.66,710317315>0.3,-0.02250000000000002
TLK,-0.66,710317315>0.3,-0.77
NAK,-0.66,710317315>0.3,-0.7675000000000001
CAMK2,0.56,710317315>0.3,0.23249999999999998
IKK,0.56,710317315>0.3,0.37250000000000005
GSK,-0.51,710317315>0.3,-0.40249999999999997
PHK,0.5,710317315>0.3,0.95
CK2,0.5,710317315>0.3,0.23500000000000001
MOS,-0.49,710317315>0.3,-0.5475
PKG,0.49,710317315>0.3,0.6625
TAO,-0.49,710317315>0.3,-0.5475
RIPK,0.49,710317315>0.3,0.08749999999999997
PIM,-0.49,710317315>0.3,0.0625
WNK,-0.48,710317315>0.3,-0.5475
KHS,-0.48,710317315>0.3,-0.54
NIK,-0.48,710317315>0.3,-0.5425
BUD32,-0.48,710317315>0.3,-0.5449999999999999
PASK,-0.47,710317315>0.3,-0.5375
CLK,-0.47,710317315>0.3,-0.54
ULK,-0.46,710317315>0.3,-0.5425
SLK,-0.46,710317315>0.3,-0.5425
CAMKK,-0.46,710317315>0.3,-0.5325
RAD53,0.44,710317315>0.3,1.0525
MSN,0.41,710317315>0.3,0.3525
PKCA,0.4,710317315>0.3,0.745
QIK,0.39,710317315>0.3,0.395
ATM,0.35,710317315>0.3,0.16499999999999998
MST,-0.34,710317315>0.3,-0.21249999999999997
ATR,-0.31,710317315>0.3,-0.705
CHK1,-0.29,710317315>0.3,-0.7999999999999999
MTOR,0.24,710317315>0.3,0.7275
PDHK,0.23,710317315>0.3,0.43499999999999994
DAPK,-0.22,710317315>0.3,0.1475
CDK,-0.21,710317315>0.3,-0.7625
STE11,0.16,710317315>0.3,-0.007500000000000007
MARK,-0.11,710317315>0.3,-0.07
CAMK1,0.09,710317315>0.3,-0.047500000000000014
NEK,0.07,710317315>0.3,-0.5549999999999999
MELK,-0.07,710317315>0.3,0.10249999999999998
PKCI,-0.05,710317315>0.3,0.3025
PKCD,2.94,710317315>0.4,2.6075
BRSK,2.65,710317315>0.4,2.0225
DMPK,2.14,710317315>0.4,2.12
MLK,2.03,710317315>0.4,1.8
P38,-1.87,710317315>0.4,-2.6100000000000003
CK1,-1.84,710317315>0.4,-2.48
STE7,-1.81,710317315>0.4,-1.3225
ERK,-1.8,710317315>0.4,-2.795
PKA,1.69,710317315>0.4,1.4975
AUR,1.57,710317315>0.4,2.1025
PLK,-1.55,710317315>0.4,-2.1
MST,-1.49,710317315>0.4,-0.21249999999999997
PEK,1.45,710317315>0.4,0.955
ATR,-1.42,710317315>0.4,-0.705
PKD,1.4,710317315>0.4,0.845
RAF,-1.4,710317315>0.4,-1.3375
GRK,-1.39,710317315>0.4,-1.0925
PRKDC,-1.37,710317315>0.4,-0.6025
LKB,-1.32,710317315>0.4,-0.7875000000000001
JNK,-1.17,710317315>0.4,-2.2325
BARK2,1.1,710317315>0.4,0.5125
PKCA,1.09,710317315>0.4,0.745
CK2,1.06,710317315>0.4,0.23500000000000001
RAD53,1.05,710317315>0.4,1.0525
STKR,-1.04,710317315>0.4,-1.4675
PAKA,1.04,710317315>0.4,1.345
MELK,-1.02,710317315>0.4,0.10249999999999998
DYRK,-0.99,710317315>0.4,-1.4975
PDK1,-0.99,710317315>0.4,-0.6825
QIK,0.98,710317315>0.4,0.395
CDK,-0.95,710317315>0.4,-0.7625
VRK1,-0.88,710317315>0.4,-0.7475
NDR,-0.88,710317315>0.4,-0.2475
SGK,-0.86,710317315>0.4,-0.5375
MLCK,-0.85,710317315>0.4,-0.7
PHK,0.85,710317315>0.4,0.95
MSN,-0.79,710317315>0.4,0.3525
IKK,0.77,710317315>0.4,0.37250000000000005
ATM,0.71,710317315>0.4,0.16499999999999998
IRAK,-0.64,710317315>0.4,-0.94
MAPKAPK,-0.63,710317315>0.4,-1.3075
AMPK,0.61,710317315>0.4,0.94
CHK1,-0.57,710317315>0.4,-0.7999999999999999
NUAK,-0.56,710317315>0.4,-0.775
TLK,-0.55,710317315>0.4,-0.77
PIM,-0.55,710317315>0.4,0.0625
TTK,-0.55,710317315>0.4,-0.7775000000000001
PAKB,-0.55,710317315>0.4,-0.02250000000000002
NAK,-0.55,710317315>0.4,-0.7675000000000001
PKN,-0.53,710317315>0.4,0.004999999999999949
HAL,-0.52,710317315>0.4,-0.7775000000000001
COT,0.48,710317315>0.4,1.4324999999999999
PKG,0.48,710317315>0.4,0.6625
AKT,0.47,710317315>0.4,0.6375
CAMK1,-0.46,710317315>0.4,-0.047500000000000014
NEK,-0.45,710317315>0.4,-0.5549999999999999
NMO,-0.41,710317315>0.4,-1.075
BUD32,-0.41,710317315>0.4,-0.5449999999999999
FRAY,-0.4,710317315>0.4,1.165
PASK,-0.4,710317315>0.4,-0.5375
SLK,-0.39,710317315>0.4,-0.5425
WNK,-0.39,710317315>0.4,-0.5475
CAMKK,-0.39,710317315>0.4,-0.5325
MOS,-0.39,710317315>0.4,-0.5475
PKCI,-0.39,710317315>0.4,0.3025
TAO,-0.39,710317315>0.4,-0.5475
KHS,-0.38,710317315>0.4,-0.54
CLK,-0.38,710317315>0.4,-0.54
NIK,-0.38,710317315>0.4,-0.5425
ULK,-0.37,710317315>0.4,-0.5425
MARK,0.32,710317315>0.4,-0.07
STE11,-0.28,710317315>0.4,-0.007500000000000007
GSK,0.2,710317315>0.4,-0.40249999999999997
RSK,0.19,710317315>0.4,0.9525
MTOR,-0.14,710317315>0.4,0.7275
CAMK2,-0.14,710317315>0.4,0.23249999999999998
RIPK,0.12,710317315>0.4,0.08749999999999997
DAPK,-0.07,710317315>0.4,0.1475
PKCH,-0.04,710317315>0.4,1.24
PDHK,0.03,710317315>0.4,0.43499999999999994
