Kinase,Z,method,AvgZ
JNK,-5.24,710317318>0.4,-3.6508333333333334
ERK,-5.02,710317318>0.4,-3.545
P38,-4.5,710317318>0.4,-2.7666666666666666
PKA,4.14,710317318>0.4,2.7216666666666667
CDK,-4.09,710317318>0.4,-2.850833333333333
DYRK,-3.6,710317318>0.4,-3.0483333333333333
PKG,3.32,710317318>0.4,2.5508333333333333
PLK,-2.9,710317318>0.4,-2.5933333333333333
NMO,-2.87,710317318>0.4,-2.5766666666666667
PDK1,-2.41,710317318>0.4,-1.6466666666666667
AMPK,2.34,710317318>0.4,1.7025
RSK,2.34,710317318>0.4,2.2925
PKCI,2.18,710317318>0.4,2.155
PAKA,2.13,710317318>0.4,2.0058333333333334
DMPK,1.77,710317318>0.4,1.7616666666666667
RAF,-1.74,710317318>0.4,-0.6758333333333333
GSK,-1.72,710317318>0.4,-1.57
PIM,1.61,710317318>0.4,2.0475
CAMK1,1.56,710317318>0.4,1.8516666666666666
IRAK,-1.54,710317318>0.4,-1.3241666666666667
PDHK,1.52,710317318>0.4,1.4233333333333333
PKCD,1.52,710317318>0.4,0.785
MST,-1.51,710317318>0.4,-0.7533333333333333
STKR,-1.45,710317318>0.4,-1.3308333333333333
STE7,-1.43,710317318>0.4,-1.2291666666666667
RAD53,1.36,710317318>0.4,1.8533333333333333
AKT,1.35,710317318>0.4,1.3766666666666667
PKCH,1.27,710317318>0.4,0.805
TAO,1.24,710317318>0.4,1.3066666666666666
NAK,-1.24,710317318>0.4,-0.735
TLK,-1.24,710317318>0.4,-1.2191666666666667
TTK,-1.2,710317318>0.4,-1.2175
PASK,1.18,710317318>0.4,0.6366666666666667
KHS,1.17,710317318>0.4,0.4866666666666667
NUAK,-1.17,710317318>0.4,-1.2041666666666666
GRK,-1.15,710317318>0.4,-0.835
PHK,1.11,710317318>0.4,0.885
PEK,-1.1,710317318>0.4,-0.5983333333333334
CAMK2,1.09,710317318>0.4,0.2908333333333334
PKCA,1.02,710317318>0.4,1.7116666666666667
LKB,-1.02,710317318>0.4,-1.405
SGK,1,710317318>0.4,1.0241666666666667
IKK,-0.99,710317318>0.4,-0.5616666666666666
MLCK,-0.97,710317318>0.4,-0.1425
COT,-0.96,710317318>0.4,0.036666666666666674
AUR,0.94,710317318>0.4,0.8691666666666666
ATR,0.93,710317318>0.4,0.3433333333333334
BARK2,0.93,710317318>0.4,0.2599999999999999
RIPK,0.9,710317318>0.4,0.7383333333333334
MOS,-0.88,710317318>0.4,-0.86
CAMKK,-0.85,710317318>0.4,-0.8475
WNK,-0.84,710317318>0.4,-0.5108333333333333
NIK,-0.84,710317318>0.4,-0.8583333333333334
SLK,-0.84,710317318>0.4,-0.8508333333333333
ULK,-0.84,710317318>0.4,-0.855
PKD,0.83,710317318>0.4,0.6883333333333334
BRSK,-0.82,710317318>0.4,0.15583333333333335
BUD32,-0.81,710317318>0.4,-0.85
CLK,-0.8,710317318>0.4,-0.8533333333333334
MTOR,0.76,710317318>0.4,0.19166666666666668
MLK,0.74,710317318>0.4,0.3566666666666667
CK1,-0.71,710317318>0.4,-1.0333333333333334
NEK,0.65,710317318>0.4,0.4775
ATM,-0.64,710317318>0.4,-1.055
MELK,0.63,710317318>0.4,0.5833333333333334
MARK,0.45,710317318>0.4,0.7358333333333333
MAPKAPK,-0.41,710317318>0.4,1.2208333333333332
DAPK,-0.4,710317318>0.4,-0.36833333333333335
MSN,0.38,710317318>0.4,1.175
PAKB,0.27,710317318>0.4,1.1491666666666667
QIK,0.25,710317318>0.4,0.43416666666666665
PKN,0.24,710317318>0.4,0.20666666666666672
HAL,0.23,710317318>0.4,0.6041666666666666
CK2,-0.21,710317318>0.4,-0.4691666666666666
CHK1,-0.2,710317318>0.4,0.6558333333333335
FRAY,-0.09,710317318>0.4,0.44166666666666665
STE11,-0.08,710317318>0.4,-0.5208333333333334
VRK1,-0.06,710317318>0.4,-0.8066666666666666
PRKDC,0.06,710317318>0.4,0.023333333333333324
NDR,-0.03,710317318>0.4,0.03333333333333335
PKCI,4.19,710317319>0.15,2.155
DYRK,-3.66,710317319>0.15,-3.0483333333333333
JNK,-3.62,710317319>0.15,-3.6508333333333334
PAKA,3.26,710317319>0.15,2.0058333333333334
CDK,-3.05,710317319>0.15,-2.850833333333333
ERK,-2.96,710317319>0.15,-3.545
GSK,-2.76,710317319>0.15,-1.57
PLK,-2.67,710317319>0.15,-2.5933333333333333
RSK,2.52,710317319>0.15,2.2925
P38,-2.41,710317319>0.15,-2.7666666666666666
AKT,2.35,710317319>0.15,1.3766666666666667
NMO,-2.26,710317319>0.15,-2.5766666666666667
SGK,2.26,710317319>0.15,1.0241666666666667
PKCA,2.19,710317319>0.15,1.7116666666666667
PKG,2.11,710317319>0.15,2.5508333333333333
CAMK1,2.08,710317319>0.15,1.8516666666666666
PDHK,2.06,710317319>0.15,1.4233333333333333
PKA,2.04,710317319>0.15,2.7216666666666667
VRK1,-1.97,710317319>0.15,-0.8066666666666666
PIM,1.85,710317319>0.15,2.0475
ATM,-1.73,710317319>0.15,-1.055
HAL,1.71,710317319>0.15,0.6041666666666666
PKN,1.7,710317319>0.15,0.20666666666666672
RAD53,1.65,710317319>0.15,1.8533333333333333
PAKB,1.64,710317319>0.15,1.1491666666666667
CK1,-1.6,710317319>0.15,-1.0333333333333334
STKR,-1.5,710317319>0.15,-1.3308333333333333
PDK1,-1.48,710317319>0.15,-1.6466666666666667
MELK,1.41,710317319>0.15,0.5833333333333334
MSN,1.35,710317319>0.15,1.175
NUAK,-1.23,710317319>0.15,-1.2041666666666666
TTK,-1.22,710317319>0.15,-1.2175
RIPK,1.21,710317319>0.15,0.7383333333333334
BRSK,1.21,710317319>0.15,0.15583333333333335
TLK,-1.21,710317319>0.15,-1.2191666666666667
NAK,-1.21,710317319>0.15,-0.735
STE7,-1.19,710317319>0.15,-1.2291666666666667
PASK,1.15,710317319>0.15,0.6366666666666667
TAO,1.14,710317319>0.15,1.3066666666666666
MST,-1.09,710317319>0.15,-0.7533333333333333
DMPK,1.08,710317319>0.15,1.7616666666666667
LKB,-1.05,710317319>0.15,-1.405
CK2,-1,710317319>0.15,-0.4691666666666666
CHK1,0.92,710317319>0.15,0.6558333333333335
MAPKAPK,0.9,710317319>0.15,1.2208333333333332
MOS,-0.88,710317319>0.15,-0.86
AUR,0.88,710317319>0.15,0.8691666666666666
SLK,-0.88,710317319>0.15,-0.8508333333333333
BUD32,-0.85,710317319>0.15,-0.85
ULK,-0.85,710317319>0.15,-0.855
MLCK,0.85,710317319>0.15,-0.1425
KHS,-0.85,710317319>0.15,0.4866666666666667
WNK,-0.84,710317319>0.15,-0.5108333333333333
NIK,-0.84,710317319>0.15,-0.8583333333333334
CLK,-0.82,710317319>0.15,-0.8533333333333334
FRAY,0.81,710317319>0.15,0.44166666666666665
CAMKK,-0.81,710317319>0.15,-0.8475
PKCH,0.68,710317319>0.15,0.805
MTOR,-0.63,710317319>0.15,0.19166666666666668
GRK,-0.62,710317319>0.15,-0.835
NEK,0.59,710317319>0.15,0.4775
PHK,0.53,710317319>0.15,0.885
IRAK,-0.51,710317319>0.15,-1.3241666666666667
CAMK2,0.5,710317319>0.15,0.2908333333333334
DAPK,-0.49,710317319>0.15,-0.36833333333333335
AMPK,0.45,710317319>0.15,1.7025
MARK,0.42,710317319>0.15,0.7358333333333333
PKD,0.38,710317319>0.15,0.6883333333333334
BARK2,-0.32,710317319>0.15,0.2599999999999999
ATR,0.31,710317319>0.15,0.3433333333333334
PKCD,-0.25,710317319>0.15,0.785
MLK,0.23,710317319>0.15,0.3566666666666667
PEK,-0.2,710317319>0.15,-0.5983333333333334
STE11,-0.11,710317319>0.15,-0.5208333333333334
NDR,-0.1,710317319>0.15,0.03333333333333335
QIK,0.09,710317319>0.15,0.43416666666666665
IKK,-0.09,710317319>0.15,-0.5616666666666666
PRKDC,-0.05,710317319>0.15,0.023333333333333324
COT,-0.05,710317319>0.15,0.036666666666666674
RAF,-0.03,710317319>0.15,-0.6758333333333333
JNK,-3.15,710317319>0.2,-3.6508333333333334
CDK,-2.77,710317319>0.2,-2.850833333333333
DYRK,-2.66,710317319>0.2,-3.0483333333333333
PKCI,2.53,710317319>0.2,2.155
GSK,-2.28,710317319>0.2,-1.57
ERK,-2.28,710317319>0.2,-3.545
PIM,2.16,710317319>0.2,2.0475
AKT,2.15,710317319>0.2,1.3766666666666667
PKCA,2.1,710317319>0.2,1.7116666666666667
PLK,-2.1,710317319>0.2,-2.5933333333333333
RSK,2.09,710317319>0.2,2.2925
PAKA,2.07,710317319>0.2,2.0058333333333334
NMO,-1.96,710317319>0.2,-2.5766666666666667
HAL,1.94,710317319>0.2,0.6041666666666666
PAKB,1.89,710317319>0.2,1.1491666666666667
VRK1,-1.74,710317319>0.2,-0.8066666666666666
CAMK1,1.67,710317319>0.2,1.8516666666666666
P38,-1.64,710317319>0.2,-2.7666666666666666
SGK,1.61,710317319>0.2,1.0241666666666667
MSN,1.59,710317319>0.2,1.175
ATM,-1.51,710317319>0.2,-1.055
CHK1,1.36,710317319>0.2,0.6558333333333335
PKG,1.34,710317319>0.2,2.5508333333333333
TAO,1.33,710317319>0.2,1.3066666666666666
PDK1,-1.33,710317319>0.2,-1.6466666666666667
LKB,-1.29,710317319>0.2,-1.405
BRSK,1.26,710317319>0.2,0.15583333333333335
PDHK,1.24,710317319>0.2,1.4233333333333333
STKR,-1.22,710317319>0.2,-1.3308333333333333
RAD53,1.22,710317319>0.2,1.8533333333333333
MAPKAPK,1.18,710317319>0.2,1.2208333333333332
PKA,1.16,710317319>0.2,2.7216666666666667
MLCK,1.15,710317319>0.2,-0.1425
CK1,-1.15,710317319>0.2,-1.0333333333333334
NUAK,-1.08,710317319>0.2,-1.2041666666666666
TTK,-1.08,710317319>0.2,-1.2175
TLK,-1.05,710317319>0.2,-1.2191666666666667
NAK,-1.03,710317319>0.2,-0.735
PKCD,-1.03,710317319>0.2,0.785
MTOR,-0.9,710317319>0.2,0.19166666666666668
STE7,-0.89,710317319>0.2,-1.2291666666666667
CLK,-0.78,710317319>0.2,-0.8533333333333334
NIK,-0.78,710317319>0.2,-0.8583333333333334
ULK,-0.77,710317319>0.2,-0.855
SLK,-0.77,710317319>0.2,-0.8508333333333333
PASK,-0.76,710317319>0.2,0.6366666666666667
ATR,0.76,710317319>0.2,0.3433333333333334
MOS,-0.76,710317319>0.2,-0.86
DAPK,-0.76,710317319>0.2,-0.36833333333333335
MARK,0.75,710317319>0.2,0.7358333333333333
BUD32,-0.75,710317319>0.2,-0.85
NDR,-0.75,710317319>0.2,0.03333333333333335
CAMKK,-0.74,710317319>0.2,-0.8475
KHS,-0.74,710317319>0.2,0.4866666666666667
WNK,-0.72,710317319>0.2,-0.5108333333333333
CK2,-0.71,710317319>0.2,-0.4691666666666666
DMPK,0.69,710317319>0.2,1.7616666666666667
PKCH,0.67,710317319>0.2,0.805
AMPK,0.62,710317319>0.2,1.7025
QIK,-0.6,710317319>0.2,0.43416666666666665
IRAK,-0.6,710317319>0.2,-1.3241666666666667
RIPK,0.51,710317319>0.2,0.7383333333333334
MST,-0.48,710317319>0.2,-0.7533333333333333
PEK,-0.45,710317319>0.2,-0.5983333333333334
PKN,0.42,710317319>0.2,0.20666666666666672
FRAY,0.4,710317319>0.2,0.44166666666666665
IKK,-0.36,710317319>0.2,-0.5616666666666666
MELK,0.36,710317319>0.2,0.5833333333333334
MLK,-0.27,710317319>0.2,0.3566666666666667
STE11,0.27,710317319>0.2,-0.5208333333333334
PKD,-0.23,710317319>0.2,0.6883333333333334
GRK,-0.21,710317319>0.2,-0.835
PRKDC,-0.2,710317319>0.2,0.023333333333333324
NEK,0.19,710317319>0.2,0.4775
RAF,0.17,710317319>0.2,-0.6758333333333333
COT,0.16,710317319>0.2,0.036666666666666674
BARK2,-0.14,710317319>0.2,0.2599999999999999
PHK,-0.06,710317319>0.2,0.885
CAMK2,-0.05,710317319>0.2,0.2908333333333334
AUR,0,710317319>0.2,0.8691666666666666
JNK,-3.08,710317319>0.3,-3.6508333333333334
MLCK,2.24,710317319>0.3,-0.1425
PKCI,2.11,710317319>0.3,2.155
P38,-2.02,710317319>0.3,-2.7666666666666666
TAO,1.93,710317319>0.3,1.3066666666666666
PKCA,1.91,710317319>0.3,1.7116666666666667
PKG,1.79,710317319>0.3,2.5508333333333333
MAPKAPK,1.74,710317319>0.3,1.2208333333333332
NMO,-1.73,710317319>0.3,-2.5766666666666667
CDK,-1.67,710317319>0.3,-2.850833333333333
CAMK1,1.58,710317319>0.3,1.8516666666666666
MSN,1.55,710317319>0.3,1.175
STKR,-1.39,710317319>0.3,-1.3308333333333333
PDHK,1.39,710317319>0.3,1.4233333333333333
GSK,-1.37,710317319>0.3,-1.57
PIM,1.35,710317319>0.3,2.0475
RIPK,-1.34,710317319>0.3,0.7383333333333334
ERK,-1.32,710317319>0.3,-3.545
IRAK,-1.32,710317319>0.3,-1.3241666666666667
DYRK,-1.32,710317319>0.3,-3.0483333333333333
PHK,-1.3,710317319>0.3,0.885
IKK,-1.23,710317319>0.3,-0.5616666666666666
PKCD,-1.22,710317319>0.3,0.785
RSK,1.2,710317319>0.3,2.2925
VRK1,-1.16,710317319>0.3,-0.8066666666666666
PRKDC,1.13,710317319>0.3,0.023333333333333324
PLK,-1.13,710317319>0.3,-2.5933333333333333
PKCH,1.09,710317319>0.3,0.805
RAD53,1.09,710317319>0.3,1.8533333333333333
ATM,-1.07,710317319>0.3,-1.055
HAL,1.05,710317319>0.3,0.6041666666666666
DMPK,-1.04,710317319>0.3,1.7616666666666667
PAKB,1.03,710317319>0.3,1.1491666666666667
PKN,1.02,710317319>0.3,0.20666666666666672
MLK,-1.01,710317319>0.3,0.3566666666666667
CAMK2,1,710317319>0.3,0.2908333333333334
AUR,-0.99,710317319>0.3,0.8691666666666666
BARK2,-0.87,710317319>0.3,0.2599999999999999
PKD,-0.82,710317319>0.3,0.6883333333333334
STE11,0.73,710317319>0.3,-0.5208333333333334
TTK,-0.73,710317319>0.3,-1.2175
NUAK,-0.71,710317319>0.3,-1.2041666666666666
NAK,-0.7,710317319>0.3,-0.735
PKA,0.69,710317319>0.3,2.7216666666666667
TLK,-0.69,710317319>0.3,-1.2191666666666667
MELK,0.68,710317319>0.3,0.5833333333333334
CK1,-0.66,710317319>0.3,-1.0333333333333334
CK2,-0.58,710317319>0.3,-0.4691666666666666
PAKA,0.58,710317319>0.3,2.0058333333333334
CAMKK,-0.55,710317319>0.3,-0.8475
BRSK,-0.52,710317319>0.3,0.15583333333333335
BUD32,-0.52,710317319>0.3,-0.85
NIK,-0.52,710317319>0.3,-0.8583333333333334
ULK,-0.52,710317319>0.3,-0.855
WNK,-0.51,710317319>0.3,-0.5108333333333333
FRAY,0.51,710317319>0.3,0.44166666666666665
KHS,-0.51,710317319>0.3,0.4866666666666667
RAF,-0.51,710317319>0.3,-0.6758333333333333
SLK,-0.51,710317319>0.3,-0.8508333333333333
MOS,-0.51,710317319>0.3,-0.86
DAPK,-0.5,710317319>0.3,-0.36833333333333335
PASK,-0.5,710317319>0.3,0.6366666666666667
CLK,-0.48,710317319>0.3,-0.8533333333333334
MTOR,0.44,710317319>0.3,0.19166666666666668
SGK,0.37,710317319>0.3,1.0241666666666667
GRK,0.36,710317319>0.3,-0.835
MARK,-0.26,710317319>0.3,0.7358333333333333
ATR,0.25,710317319>0.3,0.3433333333333334
LKB,-0.23,710317319>0.3,-1.405
CHK1,0.22,710317319>0.3,0.6558333333333335
STE7,0.21,710317319>0.3,-1.2291666666666667
QIK,0.17,710317319>0.3,0.43416666666666665
NEK,-0.14,710317319>0.3,0.4775
AKT,-0.12,710317319>0.3,1.3766666666666667
MST,-0.06,710317319>0.3,-0.7533333333333333
