Kinase,Z,method,AvgZ
PEK,-0.17,710317302>0.15,-0.5775
MELK,0.1,710317302>0.15,0.8775
DMPK,0.08,710317302>0.15,-0.0025000000000000022
CHK1,-0.08,710317302>0.15,0.2525
PRKDC,0.07,710317302>0.15,0.815
PDHK,0.04,710317302>0.15,0.0725
MSN,0.04,710317302>0.15,-0.14750000000000002
NEK,-0.03,710317302>0.15,0.5075
GSK,-0.03,710317302>0.15,0.19499999999999998
CAMK1,-0.02,710317302>0.15,0.15250000000000002
ATM,0.02,710317302>0.15,-0.475
FRAY,3.55,710317302>0.2,2.5324999999999998
WNK,2.26,710317302>0.2,0.8925
CDK,-2.26,710317302>0.2,-1.4249999999999998
PKCH,2.13,710317302>0.2,1.2825000000000002
BRSK,2.13,710317302>0.2,0.8425
MAPKAPK,-1.74,710317302>0.2,-1.265
JNK,-1.69,710317302>0.2,-0.9374999999999999
PKCI,1.64,710317302>0.2,1.7475
ERK,-1.57,710317302>0.2,-1.3125
NMO,-1.56,710317302>0.2,-1.1225
IKK,-1.46,710317302>0.2,-1.195
P38,-1.41,710317302>0.2,-1.0875
DAPK,-1.36,710317302>0.2,-0.76
STKR,-1.23,710317302>0.2,-1.0125
PKD,-1.21,710317302>0.2,-1.3675
RSK,-1.19,710317302>0.2,-0.75
HAL,1.19,710317302>0.2,1.9475
DYRK,-1.17,710317302>0.2,-0.7875
MELK,1.14,710317302>0.2,0.8775
VRK1,-1.11,710317302>0.2,-0.6275000000000001
PLK,-1.07,710317302>0.2,-0.6675
COT,-1.07,710317302>0.2,-0.335
AKT,-1.07,710317302>0.2,-0.41000000000000003
NDR,-1.05,710317302>0.2,-0.85
STE11,1.05,710317302>0.2,0.265
PHK,-1.03,710317302>0.2,-0.6425
ATR,-1,710317302>0.2,-0.30000000000000004
PKCA,0.95,710317302>0.2,0.875
ATM,-0.91,710317302>0.2,-0.475
MST,0.91,710317302>0.2,0.9450000000000001
MTOR,0.88,710317302>0.2,1.3625
RIPK,-0.85,710317302>0.2,-0.59
AUR,0.85,710317302>0.2,0.22250000000000003
NEK,0.81,710317302>0.2,0.5075
BARK2,0.75,710317302>0.2,1.3125
CAMK2,-0.71,710317302>0.2,-0.6525
PKG,0.69,710317302>0.2,1.065
NUAK,-0.67,710317302>0.2,-0.545
QIK,-0.67,710317302>0.2,-0.007500000000000007
TTK,-0.66,710317302>0.2,-0.535
PKN,-0.66,710317302>0.2,-0.135
DMPK,-0.65,710317302>0.2,-0.0025000000000000022
NAK,-0.65,710317302>0.2,-0.545
PAKB,-0.65,710317302>0.2,-0.5425
PIM,0.64,710317302>0.2,0.6375
TLK,-0.63,710317302>0.2,-0.5425
PKA,0.6,710317302>0.2,0.8125
CK1,-0.58,710317302>0.2,-0.015000000000000013
MLK,0.54,710317302>0.2,0.21250000000000002
CHK1,0.51,710317302>0.2,0.2525
PKCD,0.51,710317302>0.2,0.41000000000000003
GSK,-0.49,710317302>0.2,0.19499999999999998
KHS,-0.49,710317302>0.2,-0.39999999999999997
TAO,-0.48,710317302>0.2,-0.385
ULK,-0.47,710317302>0.2,-0.38
SLK,-0.47,710317302>0.2,-0.3775
CLK,-0.47,710317302>0.2,-0.3875
CAMKK,-0.46,710317302>0.2,-0.385
NIK,-0.45,710317302>0.2,-0.385
PAKA,-0.45,710317302>0.2,-0.6000000000000001
BUD32,-0.45,710317302>0.2,-0.3825
PASK,-0.45,710317302>0.2,-0.3825
MOS,-0.44,710317302>0.2,-0.375
STE7,0.44,710317302>0.2,0.5375
AMPK,0.43,710317302>0.2,0.19999999999999996
MSN,0.43,710317302>0.2,-0.14750000000000002
PDHK,0.41,710317302>0.2,0.0725
PDK1,0.38,710317302>0.2,-0.25
CK2,-0.37,710317302>0.2,-0.6525
IRAK,0.36,710317302>0.2,-0.2025
SGK,-0.34,710317302>0.2,0.7075
MLCK,0.17,710317302>0.2,0.7075
CAMK1,0.15,710317302>0.2,0.15250000000000002
RAF,-0.15,710317302>0.2,-0.11249999999999999
PEK,-0.12,710317302>0.2,-0.5775
PRKDC,-0.09,710317302>0.2,0.815
RAD53,0.07,710317302>0.2,0.48
MARK,-0.07,710317302>0.2,-0.44
GRK,-0.06,710317302>0.2,0.027499999999999997
LKB,0.06,710317302>0.2,-0.255
MTOR,2.64,710317302>0.3,1.3625
HAL,2.23,710317302>0.3,1.9475
FRAY,2.21,710317302>0.3,2.5324999999999998
PKD,-1.64,710317302>0.3,-1.3675
BARK2,1.61,710317302>0.3,1.3125
MELK,1.43,710317302>0.3,0.8775
PKCI,1.23,710317302>0.3,1.7475
MAPKAPK,-1.21,710317302>0.3,-1.265
GSK,1.2,710317302>0.3,0.19499999999999998
NEK,1.17,710317302>0.3,0.5075
PRKDC,1.16,710317302>0.3,0.815
PAKA,-1.12,710317302>0.3,-0.6000000000000001
PEK,-1.04,710317302>0.3,-0.5775
MLCK,1,710317302>0.3,0.7075
IKK,-0.99,710317302>0.3,-1.195
AUR,-0.99,710317302>0.3,0.22250000000000003
NMO,-0.97,710317302>0.3,-1.1225
RSK,-0.94,710317302>0.3,-0.75
PKA,0.88,710317302>0.3,0.8125
MST,0.87,710317302>0.3,0.9450000000000001
CK2,-0.85,710317302>0.3,-0.6525
SGK,0.84,710317302>0.3,0.7075
PKG,0.83,710317302>0.3,1.065
STKR,-0.75,710317302>0.3,-1.0125
PKCH,0.74,710317302>0.3,1.2825000000000002
MARK,-0.73,710317302>0.3,-0.44
AMPK,-0.72,710317302>0.3,0.19999999999999996
DAPK,-0.71,710317302>0.3,-0.76
STE7,0.7,710317302>0.3,0.5375
VRK1,-0.67,710317302>0.3,-0.6275000000000001
COT,-0.66,710317302>0.3,-0.335
NDR,-0.63,710317302>0.3,-0.85
MSN,-0.61,710317302>0.3,-0.14750000000000002
CK1,0.59,710317302>0.3,-0.015000000000000013
ATM,-0.59,710317302>0.3,-0.475
CDK,-0.58,710317302>0.3,-1.4249999999999998
PDHK,-0.5,710317302>0.3,0.0725
PKCA,0.49,710317302>0.3,0.875
PHK,-0.43,710317302>0.3,-0.6425
NUAK,-0.42,710317302>0.3,-0.545
PKN,-0.42,710317302>0.3,-0.135
TLK,-0.41,710317302>0.3,-0.5425
PAKB,-0.41,710317302>0.3,-0.5425
TTK,-0.4,710317302>0.3,-0.535
NAK,-0.4,710317302>0.3,-0.545
PLK,-0.39,710317302>0.3,-0.6675
ERK,-0.37,710317302>0.3,-1.3125
CAMK2,-0.34,710317302>0.3,-0.6525
RAD53,0.34,710317302>0.3,0.48
CAMK1,0.34,710317302>0.3,0.15250000000000002
MLK,-0.33,710317302>0.3,0.21250000000000002
PIM,0.31,710317302>0.3,0.6375
CLK,-0.3,710317302>0.3,-0.3875
KHS,-0.3,710317302>0.3,-0.39999999999999997
NIK,-0.3,710317302>0.3,-0.385
MOS,-0.3,710317302>0.3,-0.375
BRSK,-0.29,710317302>0.3,0.8425
CAMKK,-0.29,710317302>0.3,-0.385
BUD32,-0.29,710317302>0.3,-0.3825
PASK,-0.29,710317302>0.3,-0.3825
ULK,-0.28,710317302>0.3,-0.38
WNK,-0.28,710317302>0.3,0.8925
TAO,-0.27,710317302>0.3,-0.385
QIK,0.27,710317302>0.3,-0.007500000000000007
SLK,-0.27,710317302>0.3,-0.3775
STE11,0.26,710317302>0.3,0.265
JNK,0.22,710317302>0.3,-0.9374999999999999
RAF,0.12,710317302>0.3,-0.11249999999999999
LKB,0.12,710317302>0.3,-0.255
AKT,-0.1,710317302>0.3,-0.41000000000000003
DYRK,-0.09,710317302>0.3,-0.7875
ATR,-0.08,710317302>0.3,-0.30000000000000004
GRK,0.08,710317302>0.3,0.027499999999999997
IRAK,-0.07,710317302>0.3,-0.2025
PDK1,0.07,710317302>0.3,-0.25
P38,-0.05,710317302>0.3,-1.0875
RIPK,0.01,710317302>0.3,-0.59
DMPK,-0.01,710317302>0.3,-0.0025000000000000022
CHK1,-0,710317302>0.3,0.2525
PKCD,-0,710317302>0.3,0.41000000000000003
HAL,3.45,710317302>0.4,1.9475
BARK2,2.47,710317302>0.4,1.3125
PKCI,2.43,710317302>0.4,1.7475
PRKDC,2.12,710317302>0.4,0.815
SGK,2,710317302>0.4,0.7075
MLCK,1.89,710317302>0.4,0.7075
PKG,1.71,710317302>0.4,1.065
PKD,-1.59,710317302>0.4,-1.3675
FRAY,1.42,710317302>0.4,2.5324999999999998
ERK,-1.24,710317302>0.4,-1.3125
PKA,1.21,710317302>0.4,0.8125
CK1,1.19,710317302>0.4,-0.015000000000000013
DYRK,-1.1,710317302>0.4,-0.7875
PKCA,1.02,710317302>0.4,0.875
MST,0.99,710317302>0.4,0.9450000000000001
PEK,-0.98,710317302>0.4,-0.5775
MTOR,0.95,710317302>0.4,1.3625
MAPKAPK,-0.95,710317302>0.4,-1.265
CAMK2,-0.92,710317302>0.4,-0.6525
PKCH,-0.92,710317302>0.4,1.2825000000000002
MELK,0.84,710317302>0.4,0.8775
IRAK,-0.84,710317302>0.4,-0.2025
PIM,0.83,710317302>0.4,0.6375
QIK,0.83,710317302>0.4,-0.007500000000000007
PKCD,-0.8,710317302>0.4,0.41000000000000003
STE7,0.73,710317302>0.4,0.5375
GRK,0.73,710317302>0.4,0.027499999999999997
LKB,-0.73,710317302>0.4,-0.255
NMO,-0.73,710317302>0.4,-1.1225
AUR,-0.71,710317302>0.4,0.22250000000000003
STE11,-0.68,710317302>0.4,0.265
ATR,0.63,710317302>0.4,-0.30000000000000004
CK2,-0.62,710317302>0.4,-0.6525
PDK1,-0.6,710317302>0.4,-0.25
CHK1,0.58,710317302>0.4,0.2525
DMPK,0.57,710317302>0.4,-0.0025000000000000022
STKR,-0.56,710317302>0.4,-1.0125
RAD53,0.54,710317302>0.4,0.48
MARK,-0.52,710317302>0.4,-0.44
VRK1,-0.5,710317302>0.4,-0.6275000000000001
NDR,-0.48,710317302>0.4,-0.85
RSK,-0.46,710317302>0.4,-0.75
COT,-0.46,710317302>0.4,-0.335
MSN,-0.45,710317302>0.4,-0.14750000000000002
ATM,-0.42,710317302>0.4,-0.475
IKK,-0.4,710317302>0.4,-1.195
PAKA,-0.39,710317302>0.4,-0.6000000000000001
RIPK,0.36,710317302>0.4,-0.59
PDHK,0.34,710317302>0.4,0.0725
NAK,-0.3,710317302>0.4,-0.545
PAKB,-0.3,710317302>0.4,-0.5425
TLK,-0.3,710317302>0.4,-0.5425
TTK,-0.29,710317302>0.4,-0.535
NUAK,-0.29,710317302>0.4,-0.545
PKN,-0.29,710317302>0.4,-0.135
MLK,0.26,710317302>0.4,0.21250000000000002
AKT,0.26,710317302>0.4,-0.41000000000000003
KHS,-0.24,710317302>0.4,-0.39999999999999997
CLK,-0.23,710317302>0.4,-0.3875
TAO,-0.22,710317302>0.4,-0.385
PASK,-0.22,710317302>0.4,-0.3825
CAMKK,-0.22,710317302>0.4,-0.385
SLK,-0.22,710317302>0.4,-0.3775
NIK,-0.22,710317302>0.4,-0.385
ULK,-0.21,710317302>0.4,-0.38
BUD32,-0.21,710317302>0.4,-0.3825
P38,-0.21,710317302>0.4,-1.0875
CDK,-0.2,710317302>0.4,-1.4249999999999998
BRSK,-0.2,710317302>0.4,0.8425
MOS,-0.2,710317302>0.4,-0.375
WNK,-0.19,710317302>0.4,0.8925
CAMK1,0.14,710317302>0.4,0.15250000000000002
PHK,-0.11,710317302>0.4,-0.6425
GSK,0.1,710317302>0.4,0.19499999999999998
NEK,0.08,710317302>0.4,0.5075
PLK,0.06,710317302>0.4,-0.6675
JNK,-0.05,710317302>0.4,-0.9374999999999999
AMPK,-0.05,710317302>0.4,0.19999999999999996
DAPK,-0.03,710317302>0.4,-0.76
RAF,-0.03,710317302>0.4,-0.11249999999999999
