Kinase,Z,method,AvgZ
STE11,-1.15,710144413>0.3,-0.70375
PAKB,-1.1,710144413>0.3,-0.79375
PLK,-1.1,710144413>0.3,-1.155
TLK,-1.09,710144413>0.3,-0.785
NAK,-1.08,710144413>0.3,-0.79125
PKN,-1.07,710144413>0.3,-0.78625
MTOR,-1.04,710144413>0.3,-1.34625
DAPK,0.93,710144413>0.3,-0.155
RAF,-0.87,710144413>0.3,0.20999999999999996
SLK,-0.81,710144413>0.3,-0.55625
COT,-0.8,710144413>0.3,-0.6787500000000001
PDHK,0.79,710144413>0.3,0.43000000000000005
VRK1,-0.77,710144413>0.3,-0.78625
BRSK,-0.77,710144413>0.3,-0.545
CLK,-0.77,710144413>0.3,-0.5525
ULK,-0.76,710144413>0.3,-0.55875
WNK,-0.76,710144413>0.3,-0.3025
NIK,-0.76,710144413>0.3,-0.54125
CDK,-0.74,710144413>0.3,-0.5225
CAMKK,-0.71,710144413>0.3,-0.55125
MLK,0.69,710144413>0.3,-0.21999999999999997
NEK,0.62,710144413>0.3,-0.29374999999999996
ATM,0.6,710144413>0.3,-0.2
MSN,0.57,710144413>0.3,0.3575
PKCH,-0.49,710144413>0.3,-0.53125
CK1,-0.45,710144413>0.3,-0.77875
STKR,-0.45,710144413>0.3,-0.43625
CAMK2,0.41,710144413>0.3,0.04374999999999996
NUAK,0.4,710144413>0.3,-0.046249999999999986
TTK,0.4,710144413>0.3,-0.04875
HAL,0.36,710144413>0.3,-0.04875
PRKDC,0.34,710144413>0.3,0.465
MELK,0.27,710144413>0.3,-0.3862500000000001
GRK,-0.23,710144413>0.3,-0.5675
ATR,0.13,710144413>0.3,0.6287499999999999
PEK,0.1,710144413>0.3,-0.19999999999999998
CK2,0.05,710144413>0.3,0.18
QIK,-0.02,710144413>0.3,-0.415
PKCI,-0.01,710144413>0.3,0.012500000000000004
ERK,-3.57,710144413>0.4,-3.03875
RAD53,3.55,710144413>0.4,2.235
PKA,3.47,710144413>0.4,2.7800000000000002
DYRK,-3.07,710144413>0.4,-2.935
RSK,3.06,710144413>0.4,2.71375
PKG,2.97,710144413>0.4,2.50125
JNK,-2.56,710144413>0.4,-2.52875
MAPKAPK,2.5,710144413>0.4,1.79
AMPK,2.38,710144413>0.4,1.885
PDK1,-2.26,710144413>0.4,-2.30125
PAKA,2.26,710144413>0.4,0.98875
NMO,-2.24,710144413>0.4,-1.92875
AKT,2.12,710144413>0.4,1.5725
MARK,2,710144413>0.4,1.77125
CAMK1,1.96,710144413>0.4,1.14625
CHK1,1.95,710144413>0.4,1.225
DMPK,1.79,710144413>0.4,1.67
GSK,-1.67,710144413>0.4,-1.3875
FRAY,-1.65,710144413>0.4,-1.475
PKCH,-1.61,710144413>0.4,-0.53125
STE7,-1.61,710144413>0.4,-1.2225000000000001
TAO,1.61,710144413>0.4,0.5075
MOS,1.57,710144413>0.4,1.665
KHS,1.56,710144413>0.4,1.6925
PKCA,1.55,710144413>0.4,1.475
RIPK,1.54,710144413>0.4,0.9825
PASK,1.53,710144413>0.4,0.48624999999999996
BUD32,1.53,710144413>0.4,0.49749999999999994
COT,-1.49,710144413>0.4,-0.6787500000000001
MLCK,-1.48,710144413>0.4,-1.02875
SGK,1.48,710144413>0.4,0.9387500000000002
NDR,1.44,710144413>0.4,2.50375
IKK,1.39,710144413>0.4,0.17750000000000005
BARK2,1.38,710144413>0.4,1.0575
IRAK,-1.34,710144413>0.4,-1.52875
P38,-1.3,710144413>0.4,-1.5237500000000002
PHK,1.27,710144413>0.4,1.13875
MST,-1.22,710144413>0.4,-1.1975
AUR,1.13,710144413>0.4,0.8162499999999999
PIM,0.99,710144413>0.4,1.5750000000000002
PKN,-0.94,710144413>0.4,-0.78625
NAK,-0.94,710144413>0.4,-0.79125
PAKB,-0.93,710144413>0.4,-0.79375
MSN,0.93,710144413>0.4,0.3575
PRKDC,0.93,710144413>0.4,0.465
TLK,-0.91,710144413>0.4,-0.785
DAPK,0.91,710144413>0.4,-0.155
PKD,0.89,710144413>0.4,1.36875
LKB,-0.89,710144413>0.4,-1.25125
PDHK,0.89,710144413>0.4,0.43000000000000005
NEK,0.89,710144413>0.4,-0.29374999999999996
MLK,0.88,710144413>0.4,-0.21999999999999997
ATR,0.74,710144413>0.4,0.6287499999999999
STE11,-0.7,710144413>0.4,-0.70375
PKCD,0.7,710144413>0.4,0.60625
MTOR,-0.69,710144413>0.4,-1.34625
ULK,-0.68,710144413>0.4,-0.55875
HAL,0.67,710144413>0.4,-0.04875
WNK,-0.67,710144413>0.4,-0.3025
CAMKK,-0.67,710144413>0.4,-0.55125
CLK,-0.65,710144413>0.4,-0.5525
SLK,-0.65,710144413>0.4,-0.55625
BRSK,-0.64,710144413>0.4,-0.545
NIK,-0.64,710144413>0.4,-0.54125
NUAK,0.63,710144413>0.4,-0.046249999999999986
TTK,0.63,710144413>0.4,-0.04875
RAF,-0.55,710144413>0.4,0.20999999999999996
CAMK2,0.54,710144413>0.4,0.04374999999999996
VRK1,-0.52,710144413>0.4,-0.78625
CK2,0.5,710144413>0.4,0.18
CK1,-0.47,710144413>0.4,-0.77875
QIK,0.35,710144413>0.4,-0.415
GRK,0.24,710144413>0.4,-0.5675
ATM,-0.2,710144413>0.4,-0.2
PKCI,-0.19,710144413>0.4,0.012500000000000004
MELK,-0.18,710144413>0.4,-0.3862500000000001
CDK,0.09,710144413>0.4,-0.5225
PLK,0.07,710144413>0.4,-1.155
PEK,0.07,710144413>0.4,-0.19999999999999998
STKR,-0.06,710144413>0.4,-0.43625
PKG,3.16,710144414>0.15,2.50125
DYRK,-2.85,710144414>0.15,-2.935
ERK,-2.81,710144414>0.15,-3.03875
RAD53,2.78,710144414>0.15,2.235
PIM,2.68,710144414>0.15,1.5750000000000002
MTOR,-2.4,710144414>0.15,-1.34625
JNK,-2.4,710144414>0.15,-2.52875
RSK,2.33,710144414>0.15,2.71375
CHK1,2.21,710144414>0.15,1.225
NDR,2.01,710144414>0.15,2.50375
PKA,2.01,710144414>0.15,2.7800000000000002
PDK1,-1.97,710144414>0.15,-2.30125
MOS,1.97,710144414>0.15,1.665
NMO,-1.9,710144414>0.15,-1.92875
KHS,1.89,710144414>0.15,1.6925
PEK,-1.87,710144414>0.15,-0.19999999999999998
CK1,-1.81,710144414>0.15,-0.77875
MAPKAPK,1.76,710144414>0.15,1.79
LKB,-1.76,710144414>0.15,-1.25125
MARK,1.74,710144414>0.15,1.77125
PKD,1.63,710144414>0.15,1.36875
IKK,-1.56,710144414>0.15,0.17750000000000005
MELK,-1.55,710144414>0.15,-0.3862500000000001
DMPK,1.51,710144414>0.15,1.67
GSK,-1.51,710144414>0.15,-1.3875
RAF,1.51,710144414>0.15,0.20999999999999996
AKT,1.48,710144414>0.15,1.5725
P38,-1.47,710144414>0.15,-1.5237500000000002
CAMK1,1.46,710144414>0.15,1.14625
NEK,-1.46,710144414>0.15,-0.29374999999999996
IRAK,-1.42,710144414>0.15,-1.52875
PLK,-1.39,710144414>0.15,-1.155
PKCA,1.39,710144414>0.15,1.475
FRAY,-1.39,710144414>0.15,-1.475
STE7,-1.37,710144414>0.15,-1.2225000000000001
DAPK,-1.27,710144414>0.15,-0.155
COT,-1.23,710144414>0.15,-0.6787500000000001
AUR,1.22,710144414>0.15,0.8162499999999999
VRK1,-1.2,710144414>0.15,-0.78625
MLCK,-1.2,710144414>0.15,-1.02875
MLK,-1.18,710144414>0.15,-0.21999999999999997
CAMK2,-1.12,710144414>0.15,0.04374999999999996
ATM,-1.1,710144414>0.15,-0.2
QIK,-1.02,710144414>0.15,-0.415
AMPK,0.97,710144414>0.15,1.885
CDK,-0.89,710144414>0.15,-0.5225
PAKA,0.83,710144414>0.15,0.98875
MST,-0.83,710144414>0.15,-1.1975
NUAK,-0.77,710144414>0.15,-0.046249999999999986
PAKB,-0.77,710144414>0.15,-0.79375
NAK,-0.77,710144414>0.15,-0.79125
HAL,-0.76,710144414>0.15,-0.04875
TTK,-0.76,710144414>0.15,-0.04875
RIPK,0.75,710144414>0.15,0.9825
TLK,-0.75,710144414>0.15,-0.785
PKN,-0.74,710144414>0.15,-0.78625
PDHK,-0.68,710144414>0.15,0.43000000000000005
SGK,0.63,710144414>0.15,0.9387500000000002
PASK,-0.57,710144414>0.15,0.48624999999999996
WNK,-0.55,710144414>0.15,-0.3025
ULK,-0.54,710144414>0.15,-0.55875
CLK,-0.54,710144414>0.15,-0.5525
TAO,-0.53,710144414>0.15,0.5075
CAMKK,-0.53,710144414>0.15,-0.55125
SLK,-0.53,710144414>0.15,-0.55625
BRSK,-0.52,710144414>0.15,-0.545
BUD32,-0.51,710144414>0.15,0.49749999999999994
NIK,-0.51,710144414>0.15,-0.54125
GRK,-0.48,710144414>0.15,-0.5675
STKR,-0.47,710144414>0.15,-0.43625
PRKDC,-0.47,710144414>0.15,0.465
BARK2,0.45,710144414>0.15,1.0575
PKCI,0.44,710144414>0.15,0.012500000000000004
PKCH,-0.33,710144414>0.15,-0.53125
PHK,0.28,710144414>0.15,1.13875
CK2,0.18,710144414>0.15,0.18
STE11,-0.15,710144414>0.15,-0.70375
MSN,0.11,710144414>0.15,0.3575
PKCD,0.1,710144414>0.15,0.60625
ATR,0.09,710144414>0.15,0.6287499999999999
DYRK,-2.81,710144414>0.2,-2.935
ERK,-2.75,710144414>0.2,-3.03875
PKG,2.7,710144414>0.2,2.50125
PIM,2.64,710144414>0.2,1.5750000000000002
MTOR,-2.54,710144414>0.2,-1.34625
RSK,2.26,710144414>0.2,2.71375
MOS,2.22,710144414>0.2,1.665
FRAY,-2.2,710144414>0.2,-1.475
PDK1,-2.08,710144414>0.2,-2.30125
KHS,2.06,710144414>0.2,1.6925
MLK,-2.03,710144414>0.2,-0.21999999999999997
JNK,-1.95,710144414>0.2,-2.52875
PKD,1.88,710144414>0.2,1.36875
IRAK,-1.85,710144414>0.2,-1.52875
DAPK,-1.82,710144414>0.2,-0.155
PLK,-1.8,710144414>0.2,-1.155
RAD53,1.78,710144414>0.2,2.235
PEK,-1.65,710144414>0.2,-0.19999999999999998
MELK,-1.62,710144414>0.2,-0.3862500000000001
GRK,-1.6,710144414>0.2,-0.5675
NMO,-1.56,710144414>0.2,-1.92875
LKB,-1.55,710144414>0.2,-1.25125
NDR,1.5,710144414>0.2,2.50375
CDK,-1.42,710144414>0.2,-0.5225
QIK,-1.39,710144414>0.2,-0.415
P38,-1.35,710144414>0.2,-1.5237500000000002
IKK,-1.32,710144414>0.2,0.17750000000000005
PKA,1.26,710144414>0.2,2.7800000000000002
DMPK,1.24,710144414>0.2,1.67
MAPKAPK,1.22,710144414>0.2,1.79
STE7,-1.21,710144414>0.2,-1.2225000000000001
MARK,1.12,710144414>0.2,1.77125
AKT,1.1,710144414>0.2,1.5725
VRK1,-1.04,710144414>0.2,-0.78625
COT,-1.01,710144414>0.2,-0.6787500000000001
MLCK,-1,710144414>0.2,-1.02875
NEK,-0.98,710144414>0.2,-0.29374999999999996
CK1,-0.96,710144414>0.2,-0.77875
GSK,-0.95,710144414>0.2,-1.3875
AUR,0.95,710144414>0.2,0.8162499999999999
MSN,-0.92,710144414>0.2,0.3575
PKCA,0.92,710144414>0.2,1.475
ATM,-0.92,710144414>0.2,-0.2
PAKA,-0.84,710144414>0.2,0.98875
PRKDC,-0.81,710144414>0.2,0.465
PKCI,-0.78,710144414>0.2,0.012500000000000004
MST,-0.77,710144414>0.2,-1.1975
BARK2,0.77,710144414>0.2,1.0575
RIPK,0.75,710144414>0.2,0.9825
PHK,0.72,710144414>0.2,1.13875
PDHK,-0.7,710144414>0.2,0.43000000000000005
PKN,-0.66,710144414>0.2,-0.78625
NUAK,-0.65,710144414>0.2,-0.046249999999999986
TLK,-0.65,710144414>0.2,-0.785
HAL,-0.64,710144414>0.2,-0.04875
CAMK2,-0.64,710144414>0.2,0.04374999999999996
TTK,-0.63,710144414>0.2,-0.04875
PAKB,-0.63,710144414>0.2,-0.79375
NAK,-0.62,710144414>0.2,-0.79125
CK2,0.6,710144414>0.2,0.18
CHK1,0.6,710144414>0.2,1.225
RAF,0.57,710144414>0.2,0.20999999999999996
AMPK,0.57,710144414>0.2,1.885
ULK,-0.48,710144414>0.2,-0.55875
TAO,-0.46,710144414>0.2,0.5075
BUD32,-0.46,710144414>0.2,0.49749999999999994
CAMKK,-0.45,710144414>0.2,-0.55125
NIK,-0.45,710144414>0.2,-0.54125
CLK,-0.45,710144414>0.2,-0.5525
WNK,-0.45,710144414>0.2,-0.3025
SLK,-0.45,710144414>0.2,-0.55625
BRSK,-0.44,710144414>0.2,-0.545
PASK,-0.43,710144414>0.2,0.48624999999999996
SGK,0.31,710144414>0.2,0.9387500000000002
STE11,0.29,710144414>0.2,-0.70375
CAMK1,0.27,710144414>0.2,1.14625
STKR,-0.21,710144414>0.2,-0.43625
PKCH,0.2,710144414>0.2,-0.53125
PKCD,-0.18,710144414>0.2,0.60625
ATR,-0.17,710144414>0.2,0.6287499999999999
KHS,4.45,710144414>0.3,1.6925
MOS,4.01,710144414>0.3,1.665
NDR,3.48,710144414>0.3,2.50375
MARK,3.02,710144414>0.3,1.77125
PKD,2.02,710144414>0.3,1.36875
PKA,1.92,710144414>0.3,2.7800000000000002
PKG,1.77,710144414>0.3,2.50125
RSK,1.65,710144414>0.3,2.71375
ATR,1.62,710144414>0.3,0.6287499999999999
RAF,1.6,710144414>0.3,0.20999999999999996
DYRK,-1.51,710144414>0.3,-2.935
MTOR,-1.4,710144414>0.3,-1.34625
AKT,1.39,710144414>0.3,1.5725
SGK,-1.34,710144414>0.3,0.9387500000000002
JNK,-1.34,710144414>0.3,-2.52875
PLK,-1.24,710144414>0.3,-1.155
PHK,1.2,710144414>0.3,1.13875
NEK,-1.2,710144414>0.3,-0.29374999999999996
FRAY,-1.19,710144414>0.3,-1.475
MLK,-1.14,710144414>0.3,-0.21999999999999997
PDK1,-1.13,710144414>0.3,-2.30125
CK1,-1.04,710144414>0.3,-0.77875
ERK,-1.01,710144414>0.3,-3.03875
IRAK,-0.97,710144414>0.3,-1.52875
DMPK,0.95,710144414>0.3,1.67
RAD53,0.92,710144414>0.3,2.235
PKCD,-0.9,710144414>0.3,0.60625
GRK,-0.89,710144414>0.3,-0.5675
CK2,0.86,710144414>0.3,0.18
NMO,-0.84,710144414>0.3,-1.92875
LKB,-0.84,710144414>0.3,-1.25125
PKCI,-0.83,710144414>0.3,0.012500000000000004
AUR,-0.82,710144414>0.3,0.8162499999999999
STE11,-0.76,710144414>0.3,-0.70375
QIK,-0.75,710144414>0.3,-0.415
PAKA,-0.74,710144414>0.3,0.98875
PIM,0.72,710144414>0.3,1.5750000000000002
P38,-0.66,710144414>0.3,-1.5237500000000002
STKR,-0.65,710144414>0.3,-0.43625
AMPK,0.62,710144414>0.3,1.885
MLCK,-0.56,710144414>0.3,-1.02875
COT,-0.56,710144414>0.3,-0.6787500000000001
MELK,-0.56,710144414>0.3,-0.3862500000000001
VRK1,-0.55,710144414>0.3,-0.78625
MSN,-0.52,710144414>0.3,0.3575
ATM,-0.5,710144414>0.3,-0.2
BARK2,-0.45,710144414>0.3,1.0575
PRKDC,0.43,710144414>0.3,0.465
PDHK,-0.4,710144414>0.3,0.43000000000000005
MST,-0.4,710144414>0.3,-1.1975
PEK,0.39,710144414>0.3,-0.19999999999999998
CHK1,0.37,710144414>0.3,1.225
DAPK,-0.37,710144414>0.3,-0.155
NUAK,-0.36,710144414>0.3,-0.046249999999999986
TTK,-0.36,710144414>0.3,-0.04875
HAL,-0.35,710144414>0.3,-0.04875
PAKB,-0.35,710144414>0.3,-0.79375
PKN,-0.34,710144414>0.3,-0.78625
NAK,-0.34,710144414>0.3,-0.79125
TLK,-0.34,710144414>0.3,-0.785
SLK,-0.27,710144414>0.3,-0.55625
CDK,0.27,710144414>0.3,-0.5225
BUD32,-0.26,710144414>0.3,0.49749999999999994
CAMKK,-0.26,710144414>0.3,-0.55125
CLK,-0.26,710144414>0.3,-0.5525
WNK,-0.25,710144414>0.3,-0.3025
PASK,-0.25,710144414>0.3,0.48624999999999996
BRSK,-0.25,710144414>0.3,-0.545
NIK,-0.24,710144414>0.3,-0.54125
ULK,-0.24,710144414>0.3,-0.55875
TAO,-0.23,710144414>0.3,0.5075
IKK,-0.22,710144414>0.3,0.17750000000000005
GSK,-0.18,710144414>0.3,-1.3875
PKCA,0.18,710144414>0.3,1.475
CAMK1,-0.17,710144414>0.3,1.14625
MAPKAPK,0.16,710144414>0.3,1.79
RIPK,-0.15,710144414>0.3,0.9825
PKCH,0.13,710144414>0.3,-0.53125
STE7,0.09,710144414>0.3,-1.2225000000000001
CAMK2,0.06,710144414>0.3,0.04374999999999996
NDR,6,710144414>0.4,2.50375
PRKDC,3.27,710144414>0.4,0.465
ATR,3.17,710144414>0.4,0.6287499999999999
AMPK,2.25,710144414>0.4,1.885
RAF,2.17,710144414>0.4,0.20999999999999996
PHK,-1.44,710144414>0.4,1.13875
PKG,1.36,710144414>0.4,2.50125
STE7,1.34,710144414>0.4,-1.2225000000000001
ERK,1.21,710144414>0.4,-3.03875
PKA,1.17,710144414>0.4,2.7800000000000002
PDHK,1.12,710144414>0.4,0.43000000000000005
PIM,1,710144414>0.4,1.5750000000000002
QIK,-0.99,710144414>0.4,-0.415
PDK1,-0.89,710144414>0.4,-2.30125
RSK,0.86,710144414>0.4,2.71375
IKK,-0.83,710144414>0.4,0.17750000000000005
DYRK,-0.78,710144414>0.4,-2.935
P38,-0.77,710144414>0.4,-1.5237500000000002
JNK,-0.73,710144414>0.4,-2.52875
MAPKAPK,-0.72,710144414>0.4,1.79
PLK,-0.69,710144414>0.4,-1.155
PKD,-0.68,710144414>0.4,1.36875
PEK,0.67,710144414>0.4,-0.19999999999999998
CK1,-0.64,710144414>0.4,-0.77875
AKT,-0.63,710144414>0.4,1.5725
CDK,0.62,710144414>0.4,-0.5225
RIPK,-0.59,710144414>0.4,0.9825
DMPK,0.58,710144414>0.4,1.67
RAD53,-0.54,710144414>0.4,2.235
PAKA,-0.53,710144414>0.4,0.98875
MELK,-0.51,710144414>0.4,-0.3862500000000001
SGK,-0.47,710144414>0.4,0.9387500000000002
MST,-0.46,710144414>0.4,-1.1975
MTOR,-0.45,710144414>0.4,-1.34625
CAMK1,-0.44,710144414>0.4,1.14625
DAPK,-0.44,710144414>0.4,-0.155
GSK,-0.43,710144414>0.4,-1.3875
PKCA,0.43,710144414>0.4,1.475
FRAY,-0.42,710144414>0.4,-1.475
