HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.4929577464788733,0.8885714285714286,0.4954128440366973,0.27586206896551724,0.5807579204655329,92,0.5696629230135841
PIK3C2A,0,-1,-1,-1,0.2562474081209193,11,0.09266781497725607
CHEK1,0.323943661971831,0.9771428571428572,-1,0.2507836990595611,0.5021269777371792,84,0.4540840015459205
AURKA,0.8732394366197183,0.7742857142857142,-1,0.7648902821316614,0.612875166005828,94,0.6168717758043176
RPS6KA5,0.8028169014084507,0.7942857142857143,-1,0.21316614420062696,0.49102280376696017,82,0.4377620752566604
CHEK2,0.4084507042253521,0.9514285714285714,-1,0.927899686520376,0.6510976881741547,96,0.6730547202623404
RAF1,0.4225352112676056,0.8428571428571429,0.23853211009174313,0.1755485893416928,0.4639284918345019,76,0.39793638778041485
PRKCG,0,0.7114285714285714,-1,0.07523510971786834,0.34568827976647143,41,0.2241361545548896
PRKCB,0.7887323943661971,0.8914285714285715,-1,0.07523510971786834,0.4893897597858405,81,0.43536167847267265
CDK1,0.9859154929577464,0.9685714285714284,-1,0.877742946708464,0.7100042945456452,99,0.7596410156251967
ARAF,0.676056338028169,0.8228571428571428,0.5596330275229358,0.1755485893416928,0.5719360194220454,92,0.5566956893454945
PIM1,0.23943661971830985,0.94,0.13761467889908258,0.3887147335423197,0.503320858725966,85,0.4558388765640343
CDK4,0.647887323943662,0.8514285714285714,0.7339449541284404,0.877742946708464,0.8014391662406062,100,0.8940403180925075
BRAF,0.676056338028169,0.78,0.5596330275229358,0.1755485893416928,0.5565160194220454,91,0.5340299688645836
PRKCA,0.6338028169014085,0.9857142857142858,-1,0.07523510971786834,0.5011721986123644,84,0.45268058022529395
PRKACA,0.5352112676056338,0.9885714285714284,-1,0.41379310344827586,0.5647659279961649,91,0.546156435903109
PRKACG,0.23943661971830985,-1,-1,0.41379310344827586,0.3047436901481613,25,0.16395206742815666
PRKACB,0.23943661971830985,0.19428571428571428,-1,0.41379310344827586,0.28658210562840153,20,0.1372565163117292
RPS6KB1,0.352112676056338,0.8828571428571429,-1,0.21316614420062696,0.4679850832881208,78,0.4038991353804783
CDK2,0.9295774647887324,0.9171428571428571,0.7798165137614679,0.877742946708464,0.8735259237028103,100,1
MAPK3,0.6619718309859155,0.9914285714285714,-1,0.8401253918495298,0.6726610884752686,97,0.7047505700576087
MAPK1,0.7746478873239436,0.9742857142857144,-1,0.8401253918495298,0.6799635852991784,97,0.7154844450137358
AKT1,0.7323943661971831,0.9085714285714286,-1,0.02507836990595611,0.4774606779418379,79,0.41782722745645523
AKT2,0.3661971830985915,0.7,-1,0.02507836990595611,0.3721654660421308,50,0.26305473453187433
MAP3K8,0.22535211267605632,0.7571428571428571,-1,0.11285266457680251,0.3931746586609269,60,0.29393595939745454
PRKCI,0.23943661971830985,0.8171428571428572,-1,0.9780564263322884,0.6016888990431376,94,0.6004291817575479
MAPK8,0.7183098591549296,0.8257142857142857,-1,0.9655172413793104,0.6551236813533426,97,0.6789724917317002
MAPK9,0,0.9657142857142856,-1,0.9655172413793104,0.6180491024267172,95,0.6244768988070334
CSNK1A1,0,0.8914285714285715,-1,0.9529780564263324,0.5923927673045053,93,0.5867648806199628
CSNK1D,0,0.8542857142857143,-1,0.9529780564263324,0.5809299860733054,92,0.5699158407159285
