Kinase,Z,method,AvgZ
MELK,-0.19,710317317>0.15,-0.47750000000000004
CK2,0.16,710317317>0.15,-0.49749999999999994
NDR,-0.15,710317317>0.15,-0.6325000000000001
PDK1,-0.13,710317317>0.15,-0.14
COT,-0.12,710317317>0.15,-0.63
IKK,-0.07,710317317>0.15,0.525
ATR,0.04,710317317>0.15,0.3825
PDHK,-0.03,710317317>0.15,0.8075
PKN,3.25,710317317>0.2,1.225
PAKA,2.56,710317317>0.2,2.6925
CK1,-2.37,710317317>0.2,-1.9375
JNK,-2.36,710317317>0.2,-2.3325
PKA,2.29,710317317>0.2,2.8125
PKCD,2.23,710317317>0.2,2.0925
DMPK,2.21,710317317>0.2,2.0075
P38,-2.11,710317317>0.2,-2.3775
PKG,2.01,710317317>0.2,2.1975
RAF,-1.78,710317317>0.2,-1.4975
MTOR,-1.78,710317317>0.2,-1.5074999999999998
PKCH,1.73,710317317>0.2,1.06
CHK1,-1.7,710317317>0.2,-1.3599999999999999
CDK,-1.62,710317317>0.2,-1.235
PHK,1.56,710317317>0.2,1.605
CAMK1,-1.54,710317317>0.2,-0.87
CAMK2,-1.23,710317317>0.2,-0.6950000000000001
STE11,1.21,710317317>0.2,1.0625
STKR,-1.2,710317317>0.2,-1.0825
ERK,-1.14,710317317>0.2,-1.725
MARK,-1.08,710317317>0.2,-0.76
AUR,1.03,710317317>0.2,0.62
NDR,-1,710317317>0.2,-0.6325000000000001
VRK1,-0.99,710317317>0.2,-0.925
COT,-0.98,710317317>0.2,-0.63
MAPKAPK,-0.97,710317317>0.2,-0.7175
NEK,-0.92,710317317>0.2,-0.445
MELK,-0.9,710317317>0.2,-0.47750000000000004
MSN,-0.89,710317317>0.2,-0.8200000000000001
DYRK,-0.88,710317317>0.2,-1.2525
GSK,-0.88,710317317>0.2,-0.5800000000000001
ATM,-0.87,710317317>0.2,-0.8
GRK,-0.82,710317317>0.2,-0.38
PRKDC,-0.8,710317317>0.2,-0.5725
BARK2,0.77,710317317>0.2,1.0150000000000001
PLK,-0.74,710317317>0.2,-0.55
LKB,-0.68,710317317>0.2,-0.46499999999999997
NMO,-0.68,710317317>0.2,-0.45000000000000007
MST,-0.66,710317317>0.2,-0.495
RSK,0.65,710317317>0.2,1.215
TTK,-0.65,710317317>0.2,-0.5700000000000001
TLK,-0.65,710317317>0.2,-0.5775
NUAK,-0.64,710317317>0.2,-0.58
HAL,-0.63,710317317>0.2,-0.5725
NAK,-0.62,710317317>0.2,-0.5700000000000001
PAKB,-0.62,710317317>0.2,0.29000000000000004
RIPK,-0.61,710317317>0.2,-0.07000000000000002
PEK,0.58,710317317>0.2,0.585
STE7,-0.58,710317317>0.2,-0.6925
PKD,0.51,710317317>0.2,0.7575
MOS,-0.46,710317317>0.2,-0.41000000000000003
TAO,-0.46,710317317>0.2,-0.405
WNK,-0.45,710317317>0.2,-0.40750000000000003
ULK,-0.44,710317317>0.2,-0.3925
BRSK,-0.44,710317317>0.2,-0.4075
CLK,-0.44,710317317>0.2,-0.40750000000000003
BUD32,-0.43,710317317>0.2,-0.4
CAMKK,-0.43,710317317>0.2,-0.40249999999999997
SLK,-0.43,710317317>0.2,-0.4
PASK,-0.43,710317317>0.2,-0.3875
KHS,-0.42,710317317>0.2,-0.4075
NIK,-0.42,710317317>0.2,-0.4
CK2,-0.31,710317317>0.2,-0.49749999999999994
QIK,-0.27,710317317>0.2,0.4375
AKT,0.26,710317317>0.2,0.9974999999999999
IKK,0.25,710317317>0.2,0.525
MLCK,0.22,710317317>0.2,0.7125
IRAK,-0.2,710317317>0.2,-0.6425000000000001
RAD53,-0.2,710317317>0.2,-0.125
PIM,0.19,710317317>0.2,0.97
PKCI,0.16,710317317>0.2,0.4975
PKCA,0.16,710317317>0.2,0.04500000000000001
FRAY,-0.16,710317317>0.2,0.23500000000000001
ATR,-0.12,710317317>0.2,0.3825
SGK,-0.12,710317317>0.2,0.62
PDK1,-0.12,710317317>0.2,-0.14
DAPK,0.09,710317317>0.2,0.16999999999999998
AMPK,0.06,710317317>0.2,0.5325
PDHK,-0.04,710317317>0.2,0.8075
MLK,0.03,710317317>0.2,0.5225
PKA,3.05,710317317>0.3,2.8125
P38,-2.6,710317317>0.3,-2.3775
PKCD,2.52,710317317>0.3,2.0925
ERK,-2.38,710317317>0.3,-1.725
JNK,-2.37,710317317>0.3,-2.3325
PKG,2.25,710317317>0.3,2.1975
PAKA,2.24,710317317>0.3,2.6925
CK1,-2.02,710317317>0.3,-1.9375
DMPK,1.87,710317317>0.3,2.0075
RAF,-1.86,710317317>0.3,-1.4975
DYRK,-1.61,710317317>0.3,-1.2525
CDK,-1.57,710317317>0.3,-1.235
PHK,1.54,710317317>0.3,1.605
PIM,1.36,710317317>0.3,0.97
PDHK,1.32,710317317>0.3,0.8075
BARK2,1.27,710317317>0.3,1.0150000000000001
CHK1,-1.27,710317317>0.3,-1.3599999999999999
RSK,1.19,710317317>0.3,1.215
MTOR,-1.19,710317317>0.3,-1.5074999999999998
IKK,1,710317317>0.3,0.525
CK2,-0.99,710317317>0.3,-0.49749999999999994
STE11,0.98,710317317>0.3,1.0625
CAMK1,-0.94,710317317>0.3,-0.87
MLK,0.92,710317317>0.3,0.5225
STKR,-0.92,710317317>0.3,-1.0825
AUR,0.9,710317317>0.3,0.62
MARK,-0.85,710317317>0.3,-0.76
PKD,0.83,710317317>0.3,0.7575
VRK1,-0.81,710317317>0.3,-0.925
QIK,0.76,710317317>0.3,0.4375
COT,-0.76,710317317>0.3,-0.63
NDR,-0.75,710317317>0.3,-0.6325000000000001
MAPKAPK,-0.72,710317317>0.3,-0.7175
ATM,-0.7,710317317>0.3,-0.8
MSN,-0.69,710317317>0.3,-0.8200000000000001
FRAY,0.68,710317317>0.3,0.23500000000000001
CAMK2,-0.68,710317317>0.3,-0.6950000000000001
MELK,-0.67,710317317>0.3,-0.47750000000000004
MLCK,0.67,710317317>0.3,0.7125
ATR,0.61,710317317>0.3,0.3825
RIPK,0.6,710317317>0.3,-0.07000000000000002
HAL,-0.51,710317317>0.3,-0.5725
PLK,-0.5,710317317>0.3,-0.55
TLK,-0.49,710317317>0.3,-0.5775
PKN,-0.49,710317317>0.3,1.225
NUAK,-0.49,710317317>0.3,-0.58
TTK,-0.49,710317317>0.3,-0.5700000000000001
PAKB,-0.49,710317317>0.3,0.29000000000000004
NAK,-0.49,710317317>0.3,-0.5700000000000001
IRAK,-0.45,710317317>0.3,-0.6425000000000001
AKT,0.45,710317317>0.3,0.9974999999999999
MST,-0.44,710317317>0.3,-0.495
DAPK,-0.4,710317317>0.3,0.16999999999999998
PEK,0.39,710317317>0.3,0.585
PDK1,-0.38,710317317>0.3,-0.14
CAMKK,-0.36,710317317>0.3,-0.40249999999999997
BUD32,-0.36,710317317>0.3,-0.4
SLK,-0.36,710317317>0.3,-0.4
TAO,-0.35,710317317>0.3,-0.405
KHS,-0.35,710317317>0.3,-0.4075
BRSK,-0.35,710317317>0.3,-0.4075
WNK,-0.35,710317317>0.3,-0.40750000000000003
CLK,-0.34,710317317>0.3,-0.40750000000000003
NIK,-0.34,710317317>0.3,-0.4
ULK,-0.34,710317317>0.3,-0.3925
MOS,-0.34,710317317>0.3,-0.41000000000000003
PASK,-0.31,710317317>0.3,-0.3875
AMPK,0.31,710317317>0.3,0.5325
RAD53,-0.28,710317317>0.3,-0.125
STE7,-0.27,710317317>0.3,-0.6925
PKCH,0.27,710317317>0.3,1.06
GRK,-0.27,710317317>0.3,-0.38
PRKDC,-0.26,710317317>0.3,-0.5725
GSK,-0.21,710317317>0.3,-0.5800000000000001
NMO,-0.18,710317317>0.3,-0.45000000000000007
NEK,-0.17,710317317>0.3,-0.445
LKB,-0.17,710317317>0.3,-0.46499999999999997
SGK,0.15,710317317>0.3,0.62
PKCI,-0.15,710317317>0.3,0.4975
PKCA,0.14,710317317>0.3,0.04500000000000001
PAKA,2.46,710317317>0.4,2.6925
PKCD,2.19,710317317>0.4,2.0925
PKA,2.17,710317317>0.4,2.8125
PDHK,1.98,710317317>0.4,0.8075
P38,-1.98,710317317>0.4,-2.3775
JNK,-1.73,710317317>0.4,-2.3325
PHK,1.66,710317317>0.4,1.605
MTOR,-1.64,710317317>0.4,-1.5074999999999998
ERK,-1.62,710317317>0.4,-1.725
BARK2,1.61,710317317>0.4,1.0150000000000001
PIM,1.57,710317317>0.4,0.97
RAF,-1.54,710317317>0.4,-1.4975
PKG,1.49,710317317>0.4,2.1975
STE11,1.48,710317317>0.4,1.0625
CK1,-1.45,710317317>0.4,-1.9375
DMPK,1.39,710317317>0.4,2.0075
FRAY,1.32,710317317>0.4,0.23500000000000001
RAD53,-1.17,710317317>0.4,-0.125
PKD,1.16,710317317>0.4,0.7575
IRAK,-1.11,710317317>0.4,-0.6425000000000001
CHK1,-1.09,710317317>0.4,-1.3599999999999999
MLCK,1,710317317>0.4,0.7125
ATR,1,710317317>0.4,0.3825
AMPK,0.97,710317317>0.4,0.5325
RSK,0.94,710317317>0.4,1.215
PEK,0.94,710317317>0.4,0.585
IKK,0.92,710317317>0.4,0.525
QIK,0.89,710317317>0.4,0.4375
CK2,-0.85,710317317>0.4,-0.49749999999999994
SGK,0.84,710317317>0.4,0.62
STKR,-0.75,710317317>0.4,-1.0825
DYRK,-0.74,710317317>0.4,-1.2525
PKCH,0.74,710317317>0.4,1.06
MARK,-0.73,710317317>0.4,-0.76
VRK1,-0.67,710317317>0.4,-0.925
COT,-0.66,710317317>0.4,-0.63
NDR,-0.63,710317317>0.4,-0.6325000000000001
MSN,-0.61,710317317>0.4,-0.8200000000000001
AKT,0.61,710317317>0.4,0.9974999999999999
MLK,0.6,710317317>0.4,0.5225
ATM,-0.59,710317317>0.4,-0.8
CDK,-0.58,710317317>0.4,-1.235
CAMK1,-0.55,710317317>0.4,-0.87
PKCA,-0.42,710317317>0.4,0.04500000000000001
NUAK,-0.42,710317317>0.4,-0.58
PKN,-0.42,710317317>0.4,1.225
HAL,-0.41,710317317>0.4,-0.5725
TLK,-0.41,710317317>0.4,-0.5775
PAKB,-0.41,710317317>0.4,0.29000000000000004
TTK,-0.4,710317317>0.4,-0.5700000000000001
NAK,-0.4,710317317>0.4,-0.5700000000000001
PLK,-0.39,710317317>0.4,-0.55
CAMK2,-0.34,710317317>0.4,-0.6950000000000001
GSK,0.34,710317317>0.4,-0.5800000000000001
CLK,-0.3,710317317>0.4,-0.40750000000000003
NEK,0.3,710317317>0.4,-0.445
KHS,-0.3,710317317>0.4,-0.4075
NIK,-0.3,710317317>0.4,-0.4
MOS,-0.3,710317317>0.4,-0.41000000000000003
BRSK,-0.29,710317317>0.4,-0.4075
CAMKK,-0.29,710317317>0.4,-0.40249999999999997
BUD32,-0.29,710317317>0.4,-0.4
PASK,-0.29,710317317>0.4,-0.3875
ULK,-0.28,710317317>0.4,-0.3925
WNK,-0.28,710317317>0.4,-0.40750000000000003
TAO,-0.27,710317317>0.4,-0.405
SLK,-0.27,710317317>0.4,-0.4
AUR,0.19,710317317>0.4,0.62
NMO,0.17,710317317>0.4,-0.45000000000000007
MELK,-0.15,710317317>0.4,-0.47750000000000004
DAPK,0.13,710317317>0.4,0.16999999999999998
LKB,0.12,710317317>0.4,-0.46499999999999997
PKCI,0.12,710317317>0.4,0.4975
MAPKAPK,0.1,710317317>0.4,-0.7175
GRK,0.08,710317317>0.4,-0.38
PDK1,0.07,710317317>0.4,-0.14
PRKDC,0.06,710317317>0.4,-0.5725
STE7,0.04,710317317>0.4,-0.6925
MST,0.03,710317317>0.4,-0.495
RIPK,0.01,710317317>0.4,-0.07000000000000002
