Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKX,P51817,AGC,PKA,0.47712125471966244,1.635480872278302,1.8538719643217618,3.1760912590556813,1.2820042099724618,1.255118002045465,0.08628471041323037,0.3143358943770393,28
MAPK12,P53778,CMGC,MAPK,0.47712125471966244,1.2626201018763425,1.736830361305078,1.8143634230380883,1.9785328317563706,1.9785328317563706,0,0.22931472805567044,3
PIM2,Q9P1W9,CAMK,PIM,0.47712125471966244,1.0520246540044838,1.4858951790271675,2.1346985738974564,1.150490940458978,1.1658176320223375,0.06900552167688896,0.2672483038058423,29
CAMK4,Q16566,CAMK,CAMK1,0.47712125471966244,0.9882334372610424,1.4600879154208821,1.644612342013426,1.4509946358572494,1.4026113469795685,0.10940042398775929,0.30183003630432464,10
RPS6KA5,O75582,AGC-CAMK,RSK,0.47712125471966244,0.928316836943827,1.4518153894548922,1.6989700043360187,1.1180782421923037,1.113470699926582,0.04393100385219521,0.25694447399549747,36
PIM1,P11309,CAMK,PIM,0.47712125471966244,0.9170859587282059,1.4279032320494809,1.5740312677277188,1.0857022550279407,1.08538184638908,0.004258287629307812,0.2860329301356994,46
DAPK3,O43293,CAMK,DAPK,0.47712125471966244,0.9208187539523752,1.3979400086720377,1.3979400086720377,1.6057917638792596,1.6057917638792596,NA,0.41100907900301964,3
CAMK2B,Q13554,CAMK,CAMK2,0.47712125471966244,0.8799637600579894,1.3767507096020994,1.513333427374107,1.5598301106636554,1.4624398453759087,0.13730232053928113,0.29887703017016404,4
PRKG1,Q13976,AGC,PKG,0.4102257001276666,0.722447517289558,1.3309932190414244,1.3979400086720377,1.1007752634067138,1.0857416974084184,0.059910542481867786,0.2657492058151556,32
MAPK13,O15264,CMGC,MAPK,0.47712125471966244,0.6471876683065322,1.2415928078121135,1.3010299956639813,1.2938525083158745,1.1998631745465893,0.1409840006539277,0.31736253997329966,7
NUAK1,O60285,CAMK,CAMKL,0.47712125471966244,0.7056719644858228,1.1674910872937636,1.2415928078121135,1.2775196583946233,1.2775196583946233,0,0.20901414644664396,3
CAMK2A,Q9UQM7,CAMK,CAMK2,0.47712125471966244,0.7213260461398295,1.1590579197569009,1.3500164563548547,1.2441098553506371,1.2631101867845496,0.08908320062191294,0.25027246636764244,6
CDK2,P24941,CMGC,CDK,0.47712125471966244,0.6972765856405742,1.154901959985743,1.2784641677652397,1.2577514753846115,1.291253677122331,0.08863849417112168,0.23422387249206822,4
MAPKAPK2,P49137,CAMK,MAPKAPK,0.47712125471966244,0.6278844168692044,1.1005442976631505,1.4357285695614375,1.1262126099687089,1.097045020267456,0.06253521189251143,0.3439781215475502,24
MAPK9,P45984,CMGC,MAPK,0.47712125471966244,0.5965798451783912,1.0621479067488444,1.154901959985743,1.153452494317654,1.1684875434730675,0.03367953066384734,0.30870067649776994,6
PRKACB,P22694,AGC,PKA,0.47712125471966244,0.5944201306083271,1.0330764588015862,1.9719712763997563,1.079727187123552,1.0194281535447693,0.1552693516355867,0.3115212999433111,23
AKT3,Q9Y243,AGC,AKT,0.3433301455356708,0.6763559727770075,1.0147232568207063,1.494850021680094,1.1219449780350772,1.1689830289360676,0.12729684850202375,0.28151874968076285,8
PRKG2,Q13237,AGC,PKG,0.47712125471966244,0.5210364913226443,1.0058295436607239,1.1346985738974562,1.0608951079766777,1.0683963326155899,0.020137118606700456,0.3007443261957821,30
RPS6KB2,Q9UBS0,AGC,RSK,0.47712125471966244,0.6234976628451416,0.9942476711109087,2.1760912590556813,1.0635583415798537,1.0572258581625087,0.09633669568089791,0.327276226755952,21
MAPK10,P53779,CMGC,MAPK,0.47712125471966244,0.5053165888375563,0.9829666607012197,1.0207552215906195,1.0806922256260827,1.0910438058118261,0.01552737027861506,0.3875737856448387,9
MAPK8,P45983,CMGC,MAPK,0.47712125471966244,0.49563323597990067,0.9801916066464476,1.0207552215906195,1.0806922256260827,1.087593279083245,0.013693853424010385,0.3875737856448387,9
CAMK2G,Q13555,CAMK,CAMK2,0.47712125471966244,0.49551300783159274,0.9707869877714973,1.0238029146726249,1.0461614567450759,1.0716695154965798,0.045044400653899606,0.3070027489242377,6
CAMK2D,Q13557,CAMK,CAMK2,0.47712125471966244,0.5242510693135067,0.9647224920824842,1.154901959985743,1.072168847772062,1.0893057924273672,0.08608514939864889,0.2938365004405894,6
MAPK7,Q13164,CMGC,MAPK,0.3911126845299535,0.3939555119014778,0.9507819773298183,1.1191864077192086,1.0761827370607961,0.9626819066683383,0.24312698517828235,0.21618621184029047,4
SGK3,Q96BR1,AGC,SGK,0.47712125471966244,0.45522262204318725,0.9281179926938746,1.1632540343505091,1.0496758751901765,1.0531258910958214,0.07198488089742416,0.30922624435302465,12
MAPK14,Q16539,CMGC,MAPK,0.47712125471966244,0.41935108838383706,0.9136401693252518,0.9533747879080979,1.024060661705438,1.0242492588835477,0.04489805873447555,0.48372169549489746,6
CHEK2,O96017,CAMK,RAD53,0.47712125471966244,0.37417866309035436,0.8794260687941501,1.0117384032712442,1.0306488188776297,1.0202939061382377,0.061308554574016884,0.3672365740069588,16
CDK3,Q00526,CMGC,CDK,0.3767779228316687,0.32203793095071687,0.843652799140076,0.8750612633917001,0.9494588077232183,0.9083484132598532,0.06166559169504776,0.3074293443760669,3
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.47712125471966244,0.8438424695902975,0.8356471442155629,2.574031267727719,1.0172821771621674,1.0748800895045902,0.13158671532792834,0.3163310663426005,27
MTOR,P42345,Atypical,PIKK,0.47712125471966244,0.3228721229056744,0.8143634230380883,0.8601209135987635,0.9490376918799388,0.9474625755478476,0.027430047439854204,0.43233173932409485,6
SGK2,Q9HBY8,AGC,SGK,0.47712125471966244,0.3415202734365273,0.8143634230380883,0.9665762445130504,0.9635381994302681,0.982509969453945,0.04512456870588112,0.33594822640436217,13
PRKY,O43930,AGC,PKA,0.47712125471966244,0.31138914277494373,0.7869251746911488,0.8219828199082804,0.9463472111448247,0.9536947654677485,0.012098567875090274,0.3334937319272912,8
AKT2,P31751,AGC,AKT,0.44367347742366453,0.3031071226477334,0.781639578229465,0.8664610916297826,0.9943342146961462,0.9950352305876926,0.020733860580892872,0.29411567926896537,24
RPS6KA3,P51812,AGC-CAMK,RSK,0.3433301455356708,0.35921076369014965,0.7512096224246143,1.3565473235138126,0.9786892282478633,0.9676606292159464,0.12668842657287957,0.2507136422587137,16
SGK1,O00141,AGC,SGK,0.47712125471966244,0.2859092669227326,0.7463389790532733,0.8750612633917001,0.9777732145238947,0.9651834913714689,0.04576754804978998,0.3027766558735662,16
NPR1,P16066,RGC,RGC,0.4102257001276666,0.23663523491661412,0.7320464631376049,0.7695510786217261,0.9662959991017785,0.9423277137139555,0.040797668053960824,0.37674605850921383,16
CSNK1A1,P48729,CK1,CK1,0.47712125471966244,0.22733645211417078,0.7273849391506013,0.9405628121481324,0.9109755972814391,0.8765646399961813,0.09068850905512481,0.3783456850131195,8
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.298200784199789,0.2525613893927718,0.7215139041514684,1.0555173278498313,0.9329443937146724,0.8548048862518226,0.21527341194777955,0.2588594045821472,11
PRKCA,P17252,AGC,PKC,0.4102257001276666,0.2218475446984246,0.710708407607263,0.7415223550214824,0.9546320981241078,0.9468742063837099,0.014578145226844863,0.2842148003961965,21
NPR2,P20594,RGC,RGC,0.47712125471966244,0.2542152077860223,0.7092236387015718,0.7887014327169518,0.8624587130462358,0.8848167242760971,0.03872521140631534,0.4400127478746906,5
CDK4,P11802,CMGC,CDK,0.47712125471966244,0.22329881601158919,0.7004200707312516,0.7004200707312516,0.8405394724737949,0.8405394724737949,NA,0.32089982357507196,4
DCLK2,Q8N568,CAMK,DCAMKL,0.434116969624808,0.21628651395515297,0.6655462488490691,1.0147232568207063,0.871026337563088,0.8837856071067537,0.08708691848552062,0.30137242955248084,10
RPS6KA4,O75676,AGC-CAMK,RSK,0.47712125471966244,0.1870886991987432,0.6642099539184056,0.6655462488490691,0.7802422607820994,0.7802422607820994,0,0.2763962771721677,3
RPS6KB1,P23443,AGC,RSK,0.47712125471966244,0.22029074328310583,0.6628736589877422,0.9586073148417749,0.907269097069668,0.9095194874841125,0.06668762700533123,0.30747055461829903,15
STK38L,Q9Y2H1,AGC,NDR,0.47712125471966244,0.23470965063648153,0.6549531753516449,0.8497553981269298,0.8389087870694679,0.8849128882014577,0.07968144051714335,0.30549933423288855,7
PRKACA,P17612,AGC,PKA,0.3767779228316687,0.6009811680224327,0.6407971390129107,2.8750612633917,0.9785522953592108,0.9852541411156541,0.08901762654397291,0.298574492161901,49
MAPK11,Q15759,CMGC,MAPK,0.17609125905568127,0.45664216802755875,0.63273342708324,0.6575773191777937,1.0072655668653,1.0072655668653,0,0.15918982374595667,3
CDK1,P06493,CMGC,CDK,0.28463305918377707,0.16295419688707907,0.6258629060005871,0.7661581357243867,0.8056963936834096,0.7854150186538705,0.09896823613108827,0.3893501055038919,6
PRKAA1,Q13131,CAMK,CAMKL,0.4102257001276666,0.1245238454936115,0.5985994592184559,0.6395328164841512,0.8361998394524829,0.8264399196136811,0.026766625486942572,0.32298529667219766,11
MAPK3,P27361,CMGC,MAPK,0.17609125905568127,0.4283560718566214,0.5940278961439726,0.6655462488490691,1.0089615406633659,1.0337592647421412,0.03964596811954848,0.27206702678397154,6
MAPK1,P28482,CMGC,MAPK,0.17609125905568127,0.333867395249,0.5569979284289386,0.6847295652214086,0.9959426734806289,0.9318454360631524,0.17921208244149253,0.20435523811317574,5
PSKH1,P11801,CAMK,PSK,0.32660625688767186,0.1757176404626753,0.4994794710069532,0.6903698325741012,0.776479147338484,0.776479147338484,0.07300608484174777,0.2717003883450789,4
CHEK1,O14757,CAMK,CAMKL,0.20953903635167917,0.2547029490377525,0.40819364303759065,0.9112734360461447,0.8789904832969525,0.8962821082567245,0.05843063574624085,0.4083526598850366,6
PRKDC,P78527,Atypical,PIKK,0.17609125905568127,0.2281948074917762,0.4052392474135371,0.4186952302626571,0.8450624070888995,0.8450624070888995,0,0.37839444918345555,4
CDKL1,Q00532,CMGC,CDKL,0.17609125905568127,0.20008572477330158,0.37400200117394855,0.39218767978294633,0.78114485811337675,0.78114485811337675,0,0.382360232977919,3
CDK6,Q00534,CMGC,CDK,0.17609125905568127,0.18881840942346123,0.3585384664698712,0.3907614240449142,0.7786985090010744,0.7786985090010744,0,0.23890675184966584,3
AKT1,P31749,AGC,AKT,0.24298681364767707,0.2465989184797662,0.35786536544172576,1.0238029146726249,0.9247034584452916,0.9530491901312624,0.06725879542341787,0.27136721005359016,24
DAPK1,P53355,CAMK,DAPK,0.17609125905568127,0.17587855896557802,0.35196981802125926,0.35392317968766374,0.7453082413674448,0.7453082413674448,0,0.38216367283156627,3
PLK3,Q9H4B4,CAMK,PLK,0.20953903635167917,0.15210245058894029,0.3285185999135691,0.6602174153440021,0.7658430645917687,0.7709396918810582,0.012272756674589368,0.31201594402420096,5
GSK3B,P49841,CMGC,GSK,0.17609125905568127,0.15087885564255116,0.324832910336606,0.34743136252036144,0.7334265852530176,0.7334265852530176,0,0.24925055962146825,3
CSNK1D,P48730,CK1,CK1,0.17609125905568127,0.1481308288220342,0.32422208787771545,0.324832910336606,0.7418082438715629,0.7418082438715629,0,0.2781557317448173,3
CSNK1E,P49674,CK1,CK1,0.17609125905568127,0.14752000636314366,0.3236112654188249,0.3236112654188249,0.7418082438715629,0.7418082438715629,NA,0.2781557317448173,3
ATR,Q13535,Atypical,PIKK,0.20953903635167917,0.15494515873304385,0.31996681481338096,0.7320464631376049,0.799419907482345,0.8117834620650526,0.03709066374812275,0.3386703891035645,7
CSNK2A1,P68400,CMGC,CK2,0.17609125905568127,0.1358328639080065,0.31158017799728943,0.3272865580038775,0.7124054890131598,0.7124054890131598,0,0.3357089502135165,3
IKBKE,Q14164,OTHER,IKK,0.3098823682396729,0.19037396316330188,0.3092134447181824,0.9208187539523751,0.7395699098150991,0.8055354038619437,0.11596909398506955,0.2990370626515706,5
MYLK3,Q32MK0,CAMK,MLCK,0.17609125905568127,0.12408346236341673,0.2964220534236277,0.31276839893522534,0.704498961163123,0.704498961163123,0,0.3215710369237554,3
PRKCD,Q05655,AGC,PKC,0.24298681364767707,0.12008265230589424,0.2907300390241693,0.6471745587780264,0.850083557491652,0.8601169809551327,0.020271121004933088,0.26438090517338664,17
PRKCG,P05129,AGC,PKC,0.17609125905568127,0.09400935844809286,0.2676062401770315,0.3500164563548548,0.7684667065140697,0.7704504323772402,0.07228932594128136,0.2886207179468434,10
PRKCB,P05771,AGC,PKC,0.17609125905568127,0.08174468104010386,0.26653522981450595,0.2896005338831994,0.8340456004676935,0.8158208595430834,0.02555868889518838,0.2992558698814486,16
CDK7,P50613,CMGC,CDK,0.09782847725315626,0.07789797889289077,0.25806092227080113,0.2964220534236277,0.7522762348649371,0.6897957671752767,0.08541167453128946,0.2766367110504992,6
PRKCH,P24723,AGC,PKC,0.17609125905568127,0.06230180297726086,0.24872089601665776,0.2896005338831994,0.7270618499561762,0.6793081050568984,0.13007715000732104,0.25802732933354783,8
CDK10,Q15131,CMGC,CDK,0.09782847725315626,0.06183236424909096,0.24361749437852803,0.2784641677652398,0.6317470557697076,0.6191530821278984,0.033364774581787604,0.2659707849023426,4
CDKL5,O76039,CMGC,CDKL,0.17609125905568127,0.09960030990832378,0.22963899404260818,0.3672053916958692,0.5209996226575774,0.6311939540573317,0.1508898025421132,0.197188171811623,4
CDK5,Q00535,CMGC,CDK,0.17609125905568127,0.051493664552297785,0.22670125241076847,0.23358715288760054,0.5774574912660202,0.5774574912660202,0,0.26495203083357055,4
CDK15,Q96Q40,CMGC,CDK,0.17609125905568127,0.04966514641687123,0.22475374025976358,0.23657200643706275,0.6095691128536923,0.6081992036186644,0.004109727705083591,0.26848218160692056,5
