Kinase,Z,method,AvgZ
DMPK,1.25,710317317>0.2,1.01
CK1,-1.24,710317317>0.2,-1.9649999999999999
ATR,-1.17,710317317>0.2,-1.0525
PHK,1.13,710317317>0.2,0.645
PEK,1.12,710317317>0.2,0.8475
CAMK2,-1.07,710317317>0.2,-0.575
MLK,0.98,710317317>0.2,0.35250000000000004
GRK,-0.95,710317317>0.2,-0.5125
PKCA,0.95,710317317>0.2,0.9724999999999999
PLK,-0.94,710317317>0.2,-1.325
TLK,-0.91,710317317>0.2,-0.825
HAL,-0.9,710317317>0.2,-0.8225
PAKB,-0.9,710317317>0.2,-0.8225
NAK,-0.9,710317317>0.2,-0.8125
LKB,-0.89,710317317>0.2,-0.9299999999999999
PKN,-0.87,710317317>0.2,-0.44499999999999995
IKK,0.79,710317317>0.2,0.585
PDHK,0.76,710317317>0.2,1.1400000000000001
PKG,0.76,710317317>0.2,1.02
MARK,-0.69,710317317>0.2,-0.23249999999999998
RSK,0.68,710317317>0.2,1.065
TTK,0.67,710317317>0.2,-0.044999999999999984
STE11,-0.66,710317317>0.2,-0.7375
TAO,-0.66,710317317>0.2,-0.58
NUAK,0.66,710317317>0.2,-0.05499999999999999
KHS,-0.65,710317317>0.2,-0.59
SLK,-0.65,710317317>0.2,-0.5825
CAMKK,-0.64,710317317>0.2,-0.575
PKD,0.64,710317317>0.2,0.905
BRSK,-0.63,710317317>0.2,-0.05500000000000005
MST,-0.63,710317317>0.2,-0.945
MOS,-0.63,710317317>0.2,-0.575
CLK,-0.63,710317317>0.2,-0.58
ULK,-0.61,710317317>0.2,-0.575
NIK,-0.59,710317317>0.2,-0.575
MTOR,-0.58,710317317>0.2,-0.535
RAD53,0.58,710317317>0.2,0.8525
PKCI,0.57,710317317>0.2,0.9175
CK2,0.56,710317317>0.2,0.8875
CHK1,-0.53,710317317>0.2,-0.5800000000000001
MLCK,0.52,710317317>0.2,0.53
DAPK,0.5,710317317>0.2,0.535
QIK,0.49,710317317>0.2,0.435
CDK,-0.46,710317317>0.2,-0.7375
VRK1,-0.45,710317317>0.2,-0.8375
PKCH,-0.41,710317317>0.2,-0.4225
MELK,0.39,710317317>0.2,0.4675
PRKDC,-0.36,710317317>0.2,-0.39249999999999996
SGK,-0.28,710317317>0.2,-0.14750000000000002
MAPKAPK,0.25,710317317>0.2,-0.21000000000000002
PIM,-0.22,710317317>0.2,-0.185
BARK2,0.16,710317317>0.2,0.3675
ATM,-0.15,710317317>0.2,-0.35250000000000004
PDK1,-0.09,710317317>0.2,0.039999999999999994
CAMK1,-0.05,710317317>0.2,0.5625
NEK,-0.05,710317317>0.2,-0.1225
GSK,-0.04,710317317>0.2,-0.14500000000000002
IRAK,-0.03,710317317>0.2,-0.35000000000000003
AMPK,0.02,710317317>0.2,0.2225
PAKA,2.94,710317317>0.3,2.8175
FRAY,2.8,710317317>0.3,2.4975
P38,-2.63,710317317>0.3,-2.5125
ERK,-2.31,710317317>0.3,-2.4425
CK1,-2.14,710317317>0.3,-1.9649999999999999
PASK,2,710317317>0.3,1.825
WNK,1.95,710317317>0.3,1.7975
JNK,-1.84,710317317>0.3,-1.92
PLK,-1.76,710317317>0.3,-1.325
RAF,-1.72,710317317>0.3,-1.4475
AKT,1.68,710317317>0.3,1.4425
STE7,-1.64,710317317>0.3,-1.6549999999999998
DYRK,-1.48,710317317>0.3,-1.4749999999999999
STKR,-1.38,710317317>0.3,-1.5675
RIPK,1.36,710317317>0.3,1.5350000000000001
PKA,1.32,710317317>0.3,1.375
ATR,-1.27,710317317>0.3,-1.0525
CHK1,-1.27,710317317>0.3,-0.5800000000000001
PKCI,1.25,710317317>0.3,0.9175
MST,-1.24,710317317>0.3,-0.945
VRK1,-1.19,710317317>0.3,-0.8375
PKG,1.18,710317317>0.3,1.02
COT,-1.17,710317317>0.3,-0.845
CK2,1.12,710317317>0.3,0.8875
PDHK,1.12,710317317>0.3,1.1400000000000001
MLCK,1.07,710317317>0.3,0.53
ATM,-1.06,710317317>0.3,-0.35250000000000004
NDR,1.06,710317317>0.3,1.2974999999999999
MSN,-1.05,710317317>0.3,-0.645
NMO,-1.03,710317317>0.3,-1.2625
LKB,-1,710317317>0.3,-0.9299999999999999
RSK,0.95,710317317>0.3,1.065
PKCH,-0.9,710317317>0.3,-0.4225
PKD,0.88,710317317>0.3,0.905
STE11,-0.84,710317317>0.3,-0.7375
PKCD,0.84,710317317>0.3,1.775
PKN,-0.75,710317317>0.3,-0.44499999999999995
TLK,-0.75,710317317>0.3,-0.825
HAL,-0.75,710317317>0.3,-0.8225
NUAK,-0.74,710317317>0.3,-0.05499999999999999
PKCA,0.74,710317317>0.3,0.9724999999999999
NAK,-0.74,710317317>0.3,-0.8125
PAKB,-0.73,710317317>0.3,-0.8225
TTK,-0.73,710317317>0.3,-0.044999999999999984
MTOR,-0.71,710317317>0.3,-0.535
MAPKAPK,-0.62,710317317>0.3,-0.21000000000000002
PEK,0.56,710317317>0.3,0.8475
CDK,-0.56,710317317>0.3,-0.7375
BRSK,-0.54,710317317>0.3,-0.05500000000000005
KHS,-0.54,710317317>0.3,-0.59
AUR,0.53,710317317>0.3,1.2275
NIK,-0.53,710317317>0.3,-0.575
ULK,-0.53,710317317>0.3,-0.575
CLK,-0.53,710317317>0.3,-0.58
BUD32,-0.52,710317317>0.3,0.48250000000000004
TAO,-0.52,710317317>0.3,-0.58
DAPK,0.52,710317317>0.3,0.535
SLK,-0.51,710317317>0.3,-0.5825
MOS,-0.51,710317317>0.3,-0.575
CAMKK,-0.51,710317317>0.3,-0.575
DMPK,0.49,710317317>0.3,1.01
BARK2,0.48,710317317>0.3,0.3675
RAD53,0.48,710317317>0.3,0.8525
PIM,-0.47,710317317>0.3,-0.185
CAMK2,-0.43,710317317>0.3,-0.575
PRKDC,-0.43,710317317>0.3,-0.39249999999999996
GRK,-0.42,710317317>0.3,-0.5125
QIK,0.38,710317317>0.3,0.435
CAMK1,0.33,710317317>0.3,0.5625
NEK,-0.27,710317317>0.3,-0.1225
GSK,-0.25,710317317>0.3,-0.14500000000000002
MARK,-0.24,710317317>0.3,-0.23249999999999998
SGK,-0.23,710317317>0.3,-0.14750000000000002
PDK1,0.23,710317317>0.3,0.039999999999999994
IKK,-0.17,710317317>0.3,0.585
PHK,0.15,710317317>0.3,0.645
MLK,0.11,710317317>0.3,0.35250000000000004
IRAK,0.05,710317317>0.3,-0.35000000000000003
MELK,0.04,710317317>0.3,0.4675
AMPK,-0.04,710317317>0.3,0.2225
PAKA,3.7,710317317>0.4,2.8175
P38,-2.93,710317317>0.4,-2.5125
CK1,-2.78,710317317>0.4,-1.9649999999999999
ERK,-2.44,710317317>0.4,-2.4425
PASK,2.35,710317317>0.4,1.825
WNK,2.33,710317317>0.4,1.7975
JNK,-2.18,710317317>0.4,-1.92
DYRK,-2.07,710317317>0.4,-1.4749999999999999
FRAY,1.96,710317317>0.4,2.4975
AKT,1.89,710317317>0.4,1.4425
RSK,1.83,710317317>0.4,1.065
CK2,1.71,710317317>0.4,0.8875
PKD,1.71,710317317>0.4,0.905
PKG,1.67,710317317>0.4,1.02
PKA,1.67,710317317>0.4,1.375
RIPK,1.57,710317317>0.4,1.5350000000000001
IKK,1.41,710317317>0.4,0.585
NDR,1.4,710317317>0.4,1.2974999999999999
STKR,-1.18,710317317>0.4,-1.5675
CAMK1,1.16,710317317>0.4,0.5625
PLK,-1.15,710317317>0.4,-1.325
MST,-1.14,710317317>0.4,-0.945
PKCH,-1.13,710317317>0.4,-0.4225
PDHK,1.13,710317317>0.4,1.1400000000000001
PKCI,1.11,710317317>0.4,0.9175
RAF,-1.03,710317317>0.4,-1.4475
DMPK,1.01,710317317>0.4,1.01
COT,-0.98,710317317>0.4,-0.845
VRK1,-0.97,710317317>0.4,-0.8375
STE7,-0.96,710317317>0.4,-1.6549999999999998
IRAK,-0.9,710317317>0.4,-0.35000000000000003
MSN,-0.9,710317317>0.4,-0.645
BARK2,0.88,710317317>0.4,0.3675
ATM,-0.84,710317317>0.4,-0.35250000000000004
ATR,-0.84,710317317>0.4,-1.0525
DAPK,0.82,710317317>0.4,0.535
CDK,-0.81,710317317>0.4,-0.7375
CHK1,-0.81,710317317>0.4,-0.5800000000000001
MAPKAPK,-0.79,710317317>0.4,-0.21000000000000002
PKCD,0.77,710317317>0.4,1.775
PRKDC,-0.71,710317317>0.4,-0.39249999999999996
PKCA,0.69,710317317>0.4,0.9724999999999999
TLK,-0.63,710317317>0.4,-0.825
NUAK,-0.62,710317317>0.4,-0.05499999999999999
NMO,-0.62,710317317>0.4,-1.2625
LKB,-0.62,710317317>0.4,-0.9299999999999999
PKN,-0.61,710317317>0.4,-0.44499999999999995
PAKB,-0.61,710317317>0.4,-0.8225
MLK,-0.6,710317317>0.4,0.35250000000000004
HAL,-0.6,710317317>0.4,-0.8225
TTK,-0.59,710317317>0.4,-0.044999999999999984
NAK,-0.59,710317317>0.4,-0.8125
PIM,-0.54,710317317>0.4,-0.185
MTOR,-0.53,710317317>0.4,-0.535
NEK,0.49,710317317>0.4,-0.1225
STE11,-0.48,710317317>0.4,-0.7375
BRSK,-0.46,710317317>0.4,-0.05500000000000005
NIK,-0.45,710317317>0.4,-0.575
ULK,-0.45,710317317>0.4,-0.575
RAD53,0.44,710317317>0.4,0.8525
MOS,-0.44,710317317>0.4,-0.575
PHK,0.43,710317317>0.4,0.645
KHS,-0.43,710317317>0.4,-0.59
SLK,-0.43,710317317>0.4,-0.5825
PEK,0.43,710317317>0.4,0.8475
CAMKK,-0.42,710317317>0.4,-0.575
QIK,0.42,710317317>0.4,0.435
CLK,-0.42,710317317>0.4,-0.58
MELK,0.42,710317317>0.4,0.4675
TAO,-0.42,710317317>0.4,-0.58
BUD32,-0.41,710317317>0.4,0.48250000000000004
PDK1,-0.37,710317317>0.4,0.039999999999999994
AUR,0.32,710317317>0.4,1.2275
MLCK,0.3,710317317>0.4,0.53
CAMK2,0.22,710317317>0.4,-0.575
GSK,-0.15,710317317>0.4,-0.14500000000000002
AMPK,0.13,710317317>0.4,0.2225
GRK,0.09,710317317>0.4,-0.5125
MARK,0.09,710317317>0.4,-0.23249999999999998
SGK,-0.05,710317317>0.4,-0.14750000000000002
