Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
RPS6KC1,Q96S38,OTHER,RSKL,0.866206697279664,2.391545943366115,3.2456516642889808,3.6345120151091,-0.5698252299057519,-0.5698252299057519,0,-0.1753648699702793,3
TEX14,Q8IWB6,OTHER,NKF5,0.6959125316925149,2.242309758595309,3.0141246426916064,3.216096420727265,-0.44843582712540253,-0.48076777684714317,0.04427234547680058,-0.13498665435523055,4
CDK4,P11802,CMGC,CDK,0.3800858358656582,1.8604845697879584,2.2025939503236183,2.783042792638903,-0.2815536274288027,-0.2749311950403604,0.019867297165326824,-0.10545013649839759,6
PRKACA,P17612,AGC,PKA,0.12680529430201903,1.9231138587228092,1.9584494182823542,2.5228787452803374,0.09426358663613112,0.09589050535322328,0.009175909081614185,0.12127688560536345,47
PRKDC,P78527,Atypical,PIKK,0.4210518485285389,1.4678592317639128,1.9273825234547635,2.0800855193405683,-0.3060129221620801,-0.3060129221620801,0,-0.05559832027692846,4
COQ8A,Q8NI60,Atypical,ABC1,0.23562270009621172,1.4425096473630536,1.9203846764730566,2.637517525248825,-0.20730337583918437,-0.17661301769380688,0.08088550572493715,-0.09170420339278378,9
CDK3,Q00526,CMGC,CDK,0.22607915803241085,1.1371640754069878,1.6704800878141288,2.3549709352788577,-0.19446347862903474,-0.17768223508135816,0.07385156658730736,-0.07193335442237442,9
MYLK3,Q32MK0,CAMK,MLCK,0.3599128329003073,1.194096671006106,1.591765463437034,1.6772846521203133,0.2759995554443504,0.26923293651365365,0.01657476366406415,0.29393577810805016,4
CDK5,Q00535,CMGC,CDK,0.2131286721577403,1.3020331635834494,1.5098728952646008,1.5957137709809677,-0.16442246805970598,-0.16442246805970598,0,-0.05495886389325728,11
AKT2,P31751,AGC,AKT,0.1402796758883408,1.3852259052873814,1.5028491117376381,2.0290955018462165,0.11073617403914285,0.10927860488701135,0.012729956170159606,0.0998524361690037,25
PLK3,Q9H4B4,CAMK,PLK,0.29732309185453254,1.1525803799727263,1.380322435332364,1.7177858669376644,0.24350024084471708,0.23411853671910332,0.011126912493018393,0.28094286317108574,5
