Dataset,HGNC,CombinedScore
SCZ_22_CTL_116_STK_creedencombined.csv,PKMYT1,0.42805799028199293
SCZ_22_CTL_116_STK_creedencombined.csv,PLK1,0.7959981758252895
SCZ_22_CTL_116_STK_creedencombined.csv,PLK2,0.552804410354441
SCZ_22_CTL_116_STK_creedencombined.csv,PLK4,0.59729107476984
SCZ_22_CTL_116_STK_creedencombined.csv,PNCK,0.19291936157844233
SCZ_22_CTL_116_STK_creedencombined.csv,PRKCH,0.5675342137445785
SCZ_22_CTL_116_STK_creedencombined.csv,PRKD2,0.42225584101765873
SCZ_22_CTL_116_STK_creedencombined.csv,PRKD3,0.5008489481515305
SCZ_22_CTL_116_STK_creedencombined.csv,PRKX,0.6632689325253284
SCZ_22_CTL_116_STK_creedencombined.csv,PRKY,0.7029678344461755
SCZ_22_CTL_116_STK_creedencombined.csv,PRPF4B,0.5329515926609163
SCZ_22_CTL_116_STK_creedencombined.csv,PTK2,0.41786914428382627
SCZ_22_CTL_116_STK_creedencombined.csv,PTK2B,0.4535301052774095
SCZ_22_CTL_116_STK_creedencombined.csv,PTK6,0.4064066925358887
SCZ_22_CTL_116_STK_creedencombined.csv,PXK,0.4318788075313052
SCZ_22_CTL_116_STK_creedencombined.csv,RET,0.33381116479895123
SCZ_22_CTL_116_STK_creedencombined.csv,RIOK1,0.15041193683195106
SCZ_22_CTL_116_STK_creedencombined.csv,RIPK1,0.07916837024739011
SCZ_22_CTL_116_STK_creedencombined.csv,RIPK2,0.1370010339874089
SCZ_22_CTL_116_STK_creedencombined.csv,RIPK3,0.35350280080901797
SCZ_22_CTL_116_STK_creedencombined.csv,ROCK2,0.7923520195642143
SCZ_22_CTL_116_STK_creedencombined.csv,RPS6KA4,0.6867853129958783
SCZ_22_CTL_116_STK_creedencombined.csv,RPS6KB2,0.476215101429656
SCZ_22_CTL_116_STK_creedencombined.csv,RPS6KL1,0.12493982183653446
SCZ_22_CTL_116_STK_creedencombined.csv,SCYL1,0.10838294708951357
SCZ_22_CTL_116_STK_creedencombined.csv,SCYL2,0.31852789580170116
SCZ_22_CTL_116_STK_creedencombined.csv,SCYL3,0.17715765757713864
SCZ_22_CTL_116_STK_creedencombined.csv,SGK2,0.40981774367089674
SCZ_22_CTL_116_STK_creedencombined.csv,SGK3,0.6328382320149958
SCZ_22_CTL_116_STK_creedencombined.csv,SIK1,0.1741723390819038
SCZ_22_CTL_116_STK_creedencombined.csv,SIK2,0.09706212076187865
SCZ_22_CTL_116_STK_creedencombined.csv,SMG1,0.1058357355899719
SCZ_22_CTL_116_STK_creedencombined.csv,SNRK,0.23192270481728447
SCZ_22_CTL_116_STK_creedencombined.csv,SRC,0.5363144790125137
SCZ_22_CTL_116_STK_creedencombined.csv,SRMS,0.11475097583836778
SCZ_22_CTL_116_STK_creedencombined.csv,SRPK1,0.32107510730124283
SCZ_22_CTL_116_STK_creedencombined.csv,SRPK2,0.4548037110271803
SCZ_22_CTL_116_STK_creedencombined.csv,STK10,0.16508645939039374
SCZ_22_CTL_116_STK_creedencombined.csv,STK11,0.5954662006809559
SCZ_22_CTL_116_STK_creedencombined.csv,STK16,0.6347851197629171
SCZ_22_CTL_116_STK_creedencombined.csv,STK17A,0.39234554152578976
SCZ_22_CTL_116_STK_creedencombined.csv,STK24,0.280319723308576
SCZ_22_CTL_116_STK_creedencombined.csv,STK25,0.19244092657438863
SCZ_22_CTL_116_STK_creedencombined.csv,STK26,0.19371453232415936
SCZ_22_CTL_116_STK_creedencombined.csv,STK3,0.474192057844114
SCZ_22_CTL_116_STK_creedencombined.csv,STK33,0.16187438857988862
SCZ_22_CTL_116_STK_creedencombined.csv,STK36,0.20364156855040624
SCZ_22_CTL_116_STK_creedencombined.csv,STK38,0.21215218512839798
SCZ_22_CTL_116_STK_creedencombined.csv,STK38L,0.18249440885146523
SCZ_22_CTL_116_STK_creedencombined.csv,STK39,0.574804842035432
SCZ_22_CTL_116_STK_creedencombined.csv,STK4,0.27993362323020443
SCZ_22_CTL_116_STK_creedencombined.csv,STK40,0.2140922243204928
SCZ_22_CTL_116_STK_creedencombined.csv,STYK1,0.3019710210546802
SCZ_22_CTL_116_STK_creedencombined.csv,SYK,0.5184839985157218
SCZ_22_CTL_116_STK_creedencombined.csv,TAOK1,0.1552815008069856
SCZ_22_CTL_116_STK_creedencombined.csv,TBK1,0.5195416169297907
SCZ_22_CTL_116_STK_creedencombined.csv,TEC,0.335084770548722
SCZ_22_CTL_116_STK_creedencombined.csv,TEK,0.11984539883745111
SCZ_22_CTL_116_STK_creedencombined.csv,TESK1,0.24338515656522186
SCZ_22_CTL_116_STK_creedencombined.csv,TESK2,0.4038594810363469
SCZ_22_CTL_116_STK_creedencombined.csv,TGFBR1,0.43493711516865874
SCZ_22_CTL_116_STK_creedencombined.csv,TGFBR2,0.7137202121718264
SCZ_22_CTL_116_STK_creedencombined.csv,TLK1,0.18561362494576578
SCZ_22_CTL_116_STK_creedencombined.csv,TNIK,0.0730482681835733
SCZ_22_CTL_116_STK_creedencombined.csv,TNK2,0.37074573154230533
SCZ_22_CTL_116_STK_creedencombined.csv,TNNI3K,0.6355585523730934
SCZ_22_CTL_116_STK_creedencombined.csv,TP53RK,0.1136167982409003
SCZ_22_CTL_116_STK_creedencombined.csv,TRIB3,0.258668425562472
SCZ_22_CTL_116_STK_creedencombined.csv,TRPM7,0.3516416452957428
SCZ_22_CTL_116_STK_creedencombined.csv,TTK,0.512136795548785
SCZ_22_CTL_116_STK_creedencombined.csv,TXK,0.15550635983103445
SCZ_22_CTL_116_STK_creedencombined.csv,TYK2,0.3325375590491803
SCZ_22_CTL_116_STK_creedencombined.csv,TYRO3,0.2828669348081177
SCZ_22_CTL_116_STK_creedencombined.csv,UHMK1,0.3898498177888678
SCZ_22_CTL_116_STK_creedencombined.csv,ULK1,0.26444000991811845
SCZ_22_CTL_116_STK_creedencombined.csv,VRK3,0.4302999019186885
SCZ_22_CTL_116_STK_creedencombined.csv,WEE1,0.3822081832902428
SCZ_22_CTL_116_STK_creedencombined.csv,WNK1,0.4281330425547669
SCZ_22_CTL_116_STK_creedencombined.csv,YES1,0.38730260628932617
SCZ_22_CTL_116_STK_creedencombined.csv,ZAP70,0.4509828937778677
SCZ_22_CTL_116_STK_creedencombined.csv,CDK10,0.36229202970824953
SCZ_22_CTL_116_STK_creedencombined.csv,CDKL1,0.22974694228578987
SCZ_22_CTL_116_STK_creedencombined.csv,CDKL2,0.1689491883335359
SCZ_22_CTL_116_STK_creedencombined.csv,MAPK4,0.4210919298483505
SCZ_22_CTL_116_STK_creedencombined.csv,TTBK1,0.4100699725205436
SCZ_22_CTL_116_STK_creedencombined.csv,TTBK2,0.4100699725205436
SCZ_22_CTL_116_STK_creedencombined.csv,PLK5,0.3953740294168013
SCZ_22_CTL_116_STK_creedencombined.csv,MAP3K12,0.3880260578649299
SCZ_22_CTL_116_STK_creedencombined.csv,MAP3K9,0.3880260578649299
SCZ_22_CTL_116_STK_creedencombined.csv,ACVR1C,0.377004100537123
SCZ_22_CTL_116_STK_creedencombined.csv,ACVR2A,0.377004100537123
SCZ_22_CTL_116_STK_creedencombined.csv,ACVRL1,0.377004100537123
SCZ_22_CTL_116_STK_creedencombined.csv,AMHR2,0.377004100537123
SCZ_22_CTL_116_STK_creedencombined.csv,CDC42BPB,0.4027220009686722
SCZ_22_CTL_116_STK_creedencombined.csv,CDC42BPG,0.4027220009686722
SCZ_22_CTL_116_STK_creedencombined.csv,CIT,0.4027220009686722
SCZ_22_CTL_116_STK_creedencombined.csv,MAP2K5,0.36230815743338063
SCZ_22_CTL_116_STK_creedencombined.csv,GRK4,0.3476122143296382
SCZ_22_CTL_116_STK_creedencombined.csv,GRK7,0.3476122143296382
SCZ_22_CTL_116_STK_creedencombined.csv,BCKDK,0.2006527832922139
SCZ_22_CTL_116_STK_creedencombined.csv,PDK2,0.2006527832922139
SCZ_22_CTL_116_STK_creedencombined.csv,PDK3,0.2006527832922139
SCZ_22_CTL_116_STK_creedencombined.csv,PDK4,0.2006527832922139
SCZ_22_CTL_116_STK_creedencombined.csv,RPS6KA6,0.33291627122589573
SCZ_22_CTL_116_STK_creedencombined.csv,NPR1,0.3035243850184109
SCZ_22_CTL_116_STK_creedencombined.csv,PHKG1,0.32924228544996015
SCZ_22_CTL_116_STK_creedencombined.csv,PHKG2,0.32924228544996015
SCZ_22_CTL_116_STK_creedencombined.csv,NEK5,0.2520885841553124
SCZ_22_CTL_116_STK_creedencombined.csv,NEK7,0.2520885841553124
SCZ_22_CTL_116_STK_creedencombined.csv,TLK2,0.2961764134665397
SCZ_22_CTL_116_STK_creedencombined.csv,GAK,0.29250242769060403
SCZ_22_CTL_116_STK_creedencombined.csv,IRAK2,0.321894313898089
SCZ_22_CTL_116_STK_creedencombined.csv,CDK13,0.28882844191466855
SCZ_22_CTL_116_STK_creedencombined.csv,CDK14,0.28882844191466855
SCZ_22_CTL_116_STK_creedencombined.csv,CDK17,0.28882844191466855
SCZ_22_CTL_116_STK_creedencombined.csv,CDK11B,0.28882844191466855
SCZ_22_CTL_116_STK_creedencombined.csv,ULK2,0.22637068372376312
SCZ_22_CTL_116_STK_creedencombined.csv,ULK3,0.22637068372376312
SCZ_22_CTL_116_STK_creedencombined.csv,ULK4,0.22637068372376312
SCZ_22_CTL_116_STK_creedencombined.csv,SLK,0.22637068372376312
SCZ_22_CTL_116_STK_creedencombined.csv,WNK2,0.2410666268275056
SCZ_22_CTL_116_STK_creedencombined.csv,WNK3,0.2410666268275056
SCZ_22_CTL_116_STK_creedencombined.csv,WNK4,0.2410666268275056
SCZ_22_CTL_116_STK_creedencombined.csv,TAOK2,0.2410666268275056
SCZ_22_CTL_116_STK_creedencombined.csv,TAOK3,0.2410666268275056
SCZ_22_CTL_116_STK_creedencombined.csv,NRK,0.18595684018847145
SCZ_22_CTL_116_STK_creedencombined.csv,MYLK,0.2704585130349904
SCZ_22_CTL_116_STK_creedencombined.csv,TTN,0.2704585130349904
SCZ_22_CTL_116_STK_creedencombined.csv,CSNK2A3,0.17493488286066466
SCZ_22_CTL_116_STK_creedencombined.csv,DAPK2,0.1602389397569221
SCZ_22_CTL_116_STK_creedencombined.csv,STK17B,0.1602389397569221
SCZ_22_CTL_116_STK_creedencombined.csv,PKN2,0.13084705354943735
SCZ_22_CTL_116_STK_creedencombined.csv,PKN3,0.13084705354943735
SCZ_22_CTL_116_STK_creedencombined.csv,CAMK1G,0.1418690108772441
SCZ_22_CTL_116_STK_creedencombined.csv,ANKK1,0.152890968205051
SCZ_22_CTL_116_STK_creedencombined.csv,RIPK4,0.152890968205051
SCZ_22_CTL_116_STK_creedencombined.csv,EIF2AK4,0.3365902570018313
SCZ_22_CTL_116_STK_creedencombined.csv,MAP3K15,0.13452103932537293
SCZ_22_CTL_116_STK_creedencombined.csv,MAP3K2,0.13452103932537293
SCZ_225_CTL_874_STK_creedencombined.csv,SGK1,0.5146451975448196
SCZ_225_CTL_874_STK_creedencombined.csv,PIK3C2A,0.14707748057287098
SCZ_225_CTL_874_STK_creedencombined.csv,CHEK1,0.5752560848972311
SCZ_225_CTL_874_STK_creedencombined.csv,AURKA,0.7463461730231414
SCZ_225_CTL_874_STK_creedencombined.csv,RPS6KA5,0.473186578183436
SCZ_225_CTL_874_STK_creedencombined.csv,CHEK2,0.5784565438017405
SCZ_225_CTL_874_STK_creedencombined.csv,RAF1,0.4080261818910655
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCG,0.2370727283601201
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCB,0.3580982441003136
SCZ_225_CTL_874_STK_creedencombined.csv,CDK1,0.5959341410469475
SCZ_225_CTL_874_STK_creedencombined.csv,ARAF,0.3483002539252658
SCZ_225_CTL_874_STK_creedencombined.csv,PIM1,0.6612486526583118
SCZ_225_CTL_874_STK_creedencombined.csv,CDK4,1
SCZ_225_CTL_874_STK_creedencombined.csv,BRAF,0.22558531566944487
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCA,0.4561653095181256
SCZ_225_CTL_874_STK_creedencombined.csv,PRKACA,0.49735221923336076
SCZ_225_CTL_874_STK_creedencombined.csv,PRKACG,0.1776175680646728
SCZ_225_CTL_874_STK_creedencombined.csv,PRKACB,0.14625239435823253
SCZ_225_CTL_874_STK_creedencombined.csv,RPS6KB1,0.5644012960791482
SCZ_225_CTL_874_STK_creedencombined.csv,CDK2,0.7911548563765045
SCZ_225_CTL_874_STK_creedencombined.csv,MAPK3,0.5947051867087655
SCZ_225_CTL_874_STK_creedencombined.csv,MAPK1,0.5979625690713676
SCZ_225_CTL_874_STK_creedencombined.csv,AKT1,0.6232819497152577
SCZ_225_CTL_874_STK_creedencombined.csv,AKT2,0.6518448384928021
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K8,0.5849549848645892
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCI,0.5568756913151979
SCZ_225_CTL_874_STK_creedencombined.csv,MAPK8,0.5978871726941593
SCZ_225_CTL_874_STK_creedencombined.csv,MAPK9,0.5486345027947112
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1A1,0.44756661985270974
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1D,0.4732961076994847
SCZ_225_CTL_874_STK_creedencombined.csv,MAPKAPK2,0.7439575797993045
SCZ_225_CTL_874_STK_creedencombined.csv,GSK3B,0.3701361291455503
SCZ_225_CTL_874_STK_creedencombined.csv,CDK7,0.8185415000564693
SCZ_225_CTL_874_STK_creedencombined.csv,CDK9,0.8687416139682609
SCZ_225_CTL_874_STK_creedencombined.csv,RPS6KA3,0.544025062525578
SCZ_225_CTL_874_STK_creedencombined.csv,NEK2,0.4851400322175039
SCZ_225_CTL_874_STK_creedencombined.csv,DAPK1,0.4824728308502143
SCZ_225_CTL_874_STK_creedencombined.csv,PRKAA2,0.5469636351870475
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK2A1,0.4380118239646688
SCZ_225_CTL_874_STK_creedencombined.csv,PRKDC,0.45477676869638595
SCZ_225_CTL_874_STK_creedencombined.csv,ATM,0.28459090344960375
SCZ_225_CTL_874_STK_creedencombined.csv,AURKB,0.6756020990587908
SCZ_225_CTL_874_STK_creedencombined.csv,CDK3,0.8165573123745602
SCZ_225_CTL_874_STK_creedencombined.csv,CDK6,0.9107141072894712
SCZ_225_CTL_874_STK_creedencombined.csv,CDK5,0.9723591124674219
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCE,0.6379449191254587
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCQ,0.6591233759753227
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCZ,0.6118272100476004
SCZ_225_CTL_874_STK_creedencombined.csv,PRKCD,0.6087475238216886
SCZ_225_CTL_874_STK_creedencombined.csv,PRKAA1,0.5438086749450909
SCZ_225_CTL_874_STK_creedencombined.csv,PAK1,0.6948833289742218
SCZ_225_CTL_874_STK_creedencombined.csv,PAK2,0.415388143739792
SCZ_225_CTL_874_STK_creedencombined.csv,PRKG2,0.3502648318929599
SCZ_225_CTL_874_STK_creedencombined.csv,ROCK1,0.5689345547386715
SCZ_225_CTL_874_STK_creedencombined.csv,ATR,0.5975542899461785
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK2G,0.45649678892410755
SCZ_225_CTL_874_STK_creedencombined.csv,DYRK1A,0.4640395853570488
SCZ_225_CTL_874_STK_creedencombined.csv,PRKG1,0.533895836830654
SCZ_225_CTL_874_STK_creedencombined.csv,PRKD1,0.3938780889402899
SCZ_225_CTL_874_STK_creedencombined.csv,RPS6KA2,0.4653294940135036
SCZ_225_CTL_874_STK_creedencombined.csv,RPS6KA1,0.5117888216964525
SCZ_225_CTL_874_STK_creedencombined.csv,PKN1,0.4401989933970243
SCZ_225_CTL_874_STK_creedencombined.csv,MAPK14,0.6679692549438393
SCZ_225_CTL_874_STK_creedencombined.csv,PIM3,0.16303886900437015
SCZ_225_CTL_874_STK_creedencombined.csv,BRSK2,0
SCZ_225_CTL_874_STK_creedencombined.csv,BRSK1,0.06315419744208436
SCZ_225_CTL_874_STK_creedencombined.csv,PASK,0.2854491458565396
SCZ_225_CTL_874_STK_creedencombined.csv,VRK1,0.16909173944913738
SCZ_225_CTL_874_STK_creedencombined.csv,PLK3,0.571227373713835
SCZ_225_CTL_874_STK_creedencombined.csv,NEK6,0.4734448104689697
SCZ_225_CTL_874_STK_creedencombined.csv,PIM2,0.36879783571721436
SCZ_225_CTL_874_STK_creedencombined.csv,AKT3,0.6275440687256925
SCZ_225_CTL_874_STK_creedencombined.csv,AAK1,0.219188463021857
SCZ_225_CTL_874_STK_creedencombined.csv,ABL1,0.4075184434762751
SCZ_225_CTL_874_STK_creedencombined.csv,ABL2,0.2780136923378647
SCZ_225_CTL_874_STK_creedencombined.csv,ACVR1,0.5554069940492572
SCZ_225_CTL_874_STK_creedencombined.csv,ACVR1B,0.34495831243635744
SCZ_225_CTL_874_STK_creedencombined.csv,ACVR2B,0.3492974605108503
SCZ_225_CTL_874_STK_creedencombined.csv,ALK,0.3404368457642928
SCZ_225_CTL_874_STK_creedencombined.csv,AURKC,0.3997236956903813
SCZ_225_CTL_874_STK_creedencombined.csv,AXL,0.27428693690942124
SCZ_225_CTL_874_STK_creedencombined.csv,BLK,0.15689414091345222
SCZ_225_CTL_874_STK_creedencombined.csv,BMP2K,0.19532314861214672
SCZ_225_CTL_874_STK_creedencombined.csv,BMPR1A,0.37750192299505325
SCZ_225_CTL_874_STK_creedencombined.csv,BMPR1B,0.49791328206222785
SCZ_225_CTL_874_STK_creedencombined.csv,BMPR2,0.4393347830565753
SCZ_225_CTL_874_STK_creedencombined.csv,BMX,0.31807631319363194
SCZ_225_CTL_874_STK_creedencombined.csv,BTK,0.36093400062073194
SCZ_225_CTL_874_STK_creedencombined.csv,BUB1,0.23795107148209754
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK1,0.3634324141258469
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK1D,0.29509083195258556
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK2A,0.4499979233406692
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK2B,0.2764320003609579
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK2D,0.38491070222327745
SCZ_225_CTL_874_STK_creedencombined.csv,CAMK4,0.7206015199350084
SCZ_225_CTL_874_STK_creedencombined.csv,CAMKK1,0.6059953297977808
SCZ_225_CTL_874_STK_creedencombined.csv,CAMKK2,0.2987589795208588
SCZ_225_CTL_874_STK_creedencombined.csv,CDC42BPA,0.26807636295157844
SCZ_225_CTL_874_STK_creedencombined.csv,CDC7,0.19788845062633031
SCZ_225_CTL_874_STK_creedencombined.csv,CDK11A,0.48087230915797524
SCZ_225_CTL_874_STK_creedencombined.csv,CDK12,0.45483742071101857
SCZ_225_CTL_874_STK_creedencombined.csv,CDK15,0.3257477654948584
SCZ_225_CTL_874_STK_creedencombined.csv,CDK16,0.3463587188486991
SCZ_225_CTL_874_STK_creedencombined.csv,CDK18,0.33225648760659754
SCZ_225_CTL_874_STK_creedencombined.csv,CDK19,0.5936901590947875
SCZ_225_CTL_874_STK_creedencombined.csv,CDK20,0.40493721785435166
SCZ_225_CTL_874_STK_creedencombined.csv,CDK8,0.39408934766811976
SCZ_225_CTL_874_STK_creedencombined.csv,CDKL3,0.12521671977168275
SCZ_225_CTL_874_STK_creedencombined.csv,CDKL5,0.33586938437585667
SCZ_225_CTL_874_STK_creedencombined.csv,CHUK,0.36433247124233187
SCZ_225_CTL_874_STK_creedencombined.csv,CLK1,0.35971746549290334
SCZ_225_CTL_874_STK_creedencombined.csv,CLK2,0.3846675669212368
SCZ_225_CTL_874_STK_creedencombined.csv,CLK3,0.23713653238848229
SCZ_225_CTL_874_STK_creedencombined.csv,CLK4,0.14709920984275718
SCZ_225_CTL_874_STK_creedencombined.csv,CSF1R,0.30410098033696903
SCZ_225_CTL_874_STK_creedencombined.csv,CSK,0.30596435805119077
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1A1L,0.2583857638756475
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1E,0.47859752865615607
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1G1,0.3440839383468799
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1G2,0.35276223449586547
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK1G3,0.3245577720116623
SCZ_225_CTL_874_STK_creedencombined.csv,CSNK2A2,0.3230053580700775
SCZ_225_CTL_874_STK_creedencombined.csv,DAPK3,0.2229673626887483
SCZ_225_CTL_874_STK_creedencombined.csv,DCLK1,0.19229831748366513
SCZ_225_CTL_874_STK_creedencombined.csv,DDR1,0.3842262220485035
SCZ_225_CTL_874_STK_creedencombined.csv,DDR2,0.23608769376787575
SCZ_225_CTL_874_STK_creedencombined.csv,DMPK,0.5088990810859279
SCZ_225_CTL_874_STK_creedencombined.csv,DYRK1B,0.37318845794756794
SCZ_225_CTL_874_STK_creedencombined.csv,DYRK2,0.3688493098730752
SCZ_225_CTL_874_STK_creedencombined.csv,DYRK3,0.24626837676865423
SCZ_225_CTL_874_STK_creedencombined.csv,DYRK4,0.43502131800909
SCZ_225_CTL_874_STK_creedencombined.csv,EEF2K,0.269628492623867
SCZ_225_CTL_874_STK_creedencombined.csv,EGFR,0.3469586677640688
SCZ_225_CTL_874_STK_creedencombined.csv,EIF2AK1,0.13464052031503795
SCZ_225_CTL_874_STK_creedencombined.csv,EIF2AK2,0.2734932586988068
SCZ_225_CTL_874_STK_creedencombined.csv,EIF2AK3,0.11945350205431324
SCZ_225_CTL_874_STK_creedencombined.csv,EPHA2,0.1112413869150198
SCZ_225_CTL_874_STK_creedencombined.csv,EPHA3,0.2891939586231951
SCZ_225_CTL_874_STK_creedencombined.csv,EPHA4,0.10751463148657632
SCZ_225_CTL_874_STK_creedencombined.csv,EPHA8,0.1019244983439111
SCZ_225_CTL_874_STK_creedencombined.csv,EPHB1,0.10937800920079806
SCZ_225_CTL_874_STK_creedencombined.csv,EPHB2,0.1345336083427914
SCZ_225_CTL_874_STK_creedencombined.csv,EPHB3,0.36279737833495357
SCZ_225_CTL_874_STK_creedencombined.csv,ERBB2,0.4131085766189402
SCZ_225_CTL_874_STK_creedencombined.csv,ERBB4,0.2780136923378647
SCZ_225_CTL_874_STK_creedencombined.csv,FASTK,0.16807440719878253
SCZ_225_CTL_874_STK_creedencombined.csv,FER,0.41124519890471856
SCZ_225_CTL_874_STK_creedencombined.csv,FES,0.15037231891367617
SCZ_225_CTL_874_STK_creedencombined.csv,FGFR1,0.2863988920518626
SCZ_225_CTL_874_STK_creedencombined.csv,FGFR2,0.22583911633965623
SCZ_225_CTL_874_STK_creedencombined.csv,FGFR3,0.19509338405499765
SCZ_225_CTL_874_STK_creedencombined.csv,FGFR4,0.269628492623867
SCZ_225_CTL_874_STK_creedencombined.csv,FGR,0.3702508891918405
SCZ_225_CTL_874_STK_creedencombined.csv,FLT1,0.12242165320035019
SCZ_225_CTL_874_STK_creedencombined.csv,FLT3,0.2537897820529822
SCZ_225_CTL_874_STK_creedencombined.csv,FLT4,0.15130400777078704
SCZ_225_CTL_874_STK_creedencombined.csv,FRK,0.20254689491188457
SCZ_225_CTL_874_STK_creedencombined.csv,FYN,0.40192831033360993
SCZ_225_CTL_874_STK_creedencombined.csv,GRK1,0.1966183485599156
SCZ_225_CTL_874_STK_creedencombined.csv,GRK2,0.4168353320473838
SCZ_225_CTL_874_STK_creedencombined.csv,GRK3,0.4800633798142878
SCZ_225_CTL_874_STK_creedencombined.csv,GRK5,0.5578524257614396
SCZ_225_CTL_874_STK_creedencombined.csv,GRK6,0.39296479893071384
SCZ_225_CTL_874_STK_creedencombined.csv,GSK3A,0.3666399741170461
SCZ_225_CTL_874_STK_creedencombined.csv,HASPIN,0.17552791805566947
SCZ_225_CTL_874_STK_creedencombined.csv,HCK,0.26869680376675614
SCZ_225_CTL_874_STK_creedencombined.csv,HIPK1,0.4209190867669886
SCZ_225_CTL_874_STK_creedencombined.csv,HIPK2,0.31677953297916184
SCZ_225_CTL_874_STK_creedencombined.csv,HIPK3,0.15406148018568266
SCZ_225_CTL_874_STK_creedencombined.csv,HIPK4,0.43502131800909
SCZ_225_CTL_874_STK_creedencombined.csv,CILK1,0.1410554303425675
SCZ_225_CTL_874_STK_creedencombined.csv,IGF1R,0.34789035662117973
SCZ_225_CTL_874_STK_creedencombined.csv,IKBKB,0.26670163956624426
SCZ_225_CTL_874_STK_creedencombined.csv,IKBKE,0.43809798850870907
SCZ_225_CTL_874_STK_creedencombined.csv,ILK,0.28255261898730094
SCZ_225_CTL_874_STK_creedencombined.csv,INSR,0.2985108471943038
SCZ_225_CTL_874_STK_creedencombined.csv,IRAK1,0.20224565723628954
SCZ_225_CTL_874_STK_creedencombined.csv,IRAK3,0.16644768562172407
SCZ_225_CTL_874_STK_creedencombined.csv,IRAK4,0.1360736491002747
SCZ_225_CTL_874_STK_creedencombined.csv,ITK,0.2314292494823214
SCZ_225_CTL_874_STK_creedencombined.csv,JAK1,0.19416169519788687
SCZ_225_CTL_874_STK_creedencombined.csv,JAK2,0.38981635519116875
SCZ_225_CTL_874_STK_creedencombined.csv,JAK3,0.23515600491076488
SCZ_225_CTL_874_STK_creedencombined.csv,KDR,0.12708009748590454
SCZ_225_CTL_874_STK_creedencombined.csv,KIT,0.2454045823389845
SCZ_225_CTL_874_STK_creedencombined.csv,KSR1,0.15153652503593504
SCZ_225_CTL_874_STK_creedencombined.csv,KSR2,0.40863104844963233
SCZ_225_CTL_874_STK_creedencombined.csv,LATS1,0.16616478860090064
SCZ_225_CTL_874_STK_creedencombined.csv,LATS2,0.3115262490964087
SCZ_225_CTL_874_STK_creedencombined.csv,LCK,0.39913324376227727
SCZ_225_CTL_874_STK_creedencombined.csv,LIMK1,0.14012374148545664
SCZ_225_CTL_874_STK_creedencombined.csv,LIMK2,0.185776495483889
SCZ_225_CTL_874_STK_creedencombined.csv,LRRK2,0.2342243160536541
SCZ_225_CTL_874_STK_creedencombined.csv,LYN,0.3357784014787384
SCZ_225_CTL_874_STK_creedencombined.csv,MAK,0.15503076319923048
SCZ_225_CTL_874_STK_creedencombined.csv,MAP2K1,0.4566188912628689
SCZ_225_CTL_874_STK_creedencombined.csv,MAP2K2,0.3752598648661293
SCZ_225_CTL_874_STK_creedencombined.csv,MAP2K3,0.3101726437487375
SCZ_225_CTL_874_STK_creedencombined.csv,MAP2K4,0.42190570666692667
SCZ_225_CTL_874_STK_creedencombined.csv,MAP2K6,0.3372923192143174
SCZ_225_CTL_874_STK_creedencombined.csv,MAP2K7,0.48482335374707186
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K1,0.20690042470450076
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K10,0.11874977917519859
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K11,0.1773282781808511
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K13,0.13502158445454648
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K14,0.3198959651975635
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K20,0.14198711919967835
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K3,0.147237138680225
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K4,0.26656371072877644
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K5,0.25897020159841405
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K6,0.2101547857603703
SCZ_225_CTL_874_STK_creedencombined.csv,MAP3K7,0.3761271996097191
SCZ_225_CTL_874_STK_creedencombined.csv,MAP4K1,0.2093528957625705
SCZ_225_CTL_874_STK_creedencombined.csv,MAP4K2,0.3200011716621363
