HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.5769230769230769,0.8171428571428572,0.4700854700854701,0.5768025078369906,0.6359261054577607,96,0.7145912473595274
PIK3C2A,0,-1,-1,-1,0.2562474081209193,12,0.11420721138431977
CHEK1,0.7948717948717948,0.9657142857142856,-1,0.9529780564263324,0.7041555660987002,99,0.8224821541692837
AURKA,0.9871794871794872,0.9971428571428572,-1,0.3510971786833856,0.6042706346118207,93,0.6645346087319464
RPS6KA5,1,0.7828571428571428,-1,0.41379310344827586,0.553225926381393,87,0.5838178654500015
LATS1,0,0.6428571428571429,-1,0.7774294670846394,0.4774494910583386,80,0.46399296510615184
CHEK2,0.8461538461538461,0.82,-1,0.5266457680250783,0.5720713577447464,91,0.6136180523474662
RAF1,0.358974358974359,0.7228571428571429,0.8034188034188035,0.8275862068965517,0.7225773687002652,99,0.8516124590124177
PRKCG,0,0.8857142857142857,-1,0.7147335423197492,0.538744581963279,85,0.5609185875366534
PRKCB,0.7564102564102564,0.9428571428571428,-1,0.7147335423197492,0.6409182903915354,97,0.7224853645694144
CDK1,0.5384615384615384,0.7971428571428572,-1,0.8652037617554859,0.6043595927281603,94,0.6646752777589299
ARAF,0.6282051282051282,0.6485714285714286,0.9487179487179488,0.8275862068965517,0.7681121892130858,100,0.9236164442469117
PIM1,0.3974358974358974,0.8314285714285714,0.1452991452991453,0.3761755485893417,0.4836269205047826,80,0.4737613035697601
CDK4,0.5256410256410257,0.8542857142857143,0.19658119658119655,0.8652037617554859,0.6458433889558717,97,0.7302733984369258
BRAF,0.6282051282051282,0.6142857142857143,0.9230769230769232,0.8275862068965517,0.7492146507515474,100,0.8937338606542129
PRKCA,0.47435897435897434,0.9714285714285714,-1,0.7147335423197492,0.6182129241042534,94,0.6865814817720084
PRKACA,0.2435897435897436,0.92,-1,0.7523510971786834,0.5847422431312583,92,0.6336544603974661
PRKACG,0.34615384615384615,-1,-1,0.7523510971786834,0.37327000734604876,50,0.2992544655913707
PRKACB,0.3974358974358974,0.17714285714285713,-1,0.7523510971786834,0.3726809223134122,49,0.29832294835875345
RPS6KB1,0.8717948717948718,0.8885714285714286,-1,0.41379310344827586,0.5715221787650648,91,0.612749638357936
CDK2,0.5512820512820513,0.9057142857142856,0.7777777777777778,0.8652037617554859,0.8164166197251025,100,1
MAPK3,0.2307692307692308,0.8942857142857142,-1,0.7899686520376176,0.5835659308385812,92,0.6317943636187991
MAPK1,0.5128205128205128,0.9342857142857144,-1,0.7899686520376176,0.6274333547834633,95,0.7011617029522934
AKT1,0.5897435897435898,0.8742857142857143,-1,0.877742946708464,0.6366291148548235,96,0.7157029126230716
AKT2,0.7307692307692307,0.9857142857142858,-1,0.877742946708464,0.6867789037040646,98,0.7950045243379362
MAP3K8,0.935897435897436,0.7057142857142857,-1,0.16300940438871472,0.46763886506779084,78,0.44847947101506047
PRKCI,0.3974358974358974,0.9314285714285714,-1,0.9780564263322884,0.6546174644236266,97,0.7441478003410397
MTOR,0,0.6885714285714286,-1,0.2884012539184953,0.38505739576407394,56,0.3178938042786894
MAPK8,0.6794871794871795,0.7657142857142857,-1,0.7648902821316614,0.588575580178906,93,0.6397160972079142
MAPK9,0.38461538461538464,0.9742857142857144,-1,0.7648902821316614,0.6199877565923112,95,0.6893880155592192
CSNK1A1,0,0.5257142857142857,-1,0.15047021943573669,0.30475900956934293,26,0.19091836550889743
CSNK1D,0,0.9685714285714284,-1,0.15047021943573669,0.4414306319413429,72,0.4070365223044663
MAPKAPK2,0.7435897435897436,0.5657142857142857,0.4444444444444444,0.11285266457680251,0.4428203684591271,73,0.40923410574894686
GSK3B,0.7051282051282052,0.9828571428571428,-1,0.3510971786833856,0.5683389822885386,91,0.6077160655994851
CDK7,0.97435897435897445,0.7685714285714286,0.5811965811965812,0.8652037617554859,0.7718944145968974,100,0.9295972584375118
CDK9,0.8076923076923077,0.88,0.41025641025641024,0.8652037617554859,0.7465261581866409,99,0.889482560731068
RPS6KA3,0.4871794871794872,0.9885714285714284,-1,0.41379310344827586,0.5593977533336801,88,0.5935773447174604
NEK2,0,0.6628571428571428,-1,0.01253918495297805,0.3170446256266119,30,0.21034554908449077
DAPK1,0.8846153846153846,0.8771428571428571,0.1111111111111111,0.13793103448275862,0.49431540760389037,81,0.49066295506625707
MAPK10,0.8589743589743589,0.6028571428571429,-1,0.7648902821316614,0.5583757143492856,88,0.591961199553987
PRKAA2,0.7692307692307693,0.66,-1,0.10031347962382443,0.42124980087366454,68,0.3751246744954296
