Kinase,Z,method,AvgZ
FRAY,0.83,710230323>0.15,-0.135
RAD53,0.74,710230323>0.15,-0.245
IKK,-0.71,710230323>0.15,-0.11499999999999999
PRKDC,-0.69,710230323>0.15,-0.725
IRAK,-0.67,710230323>0.15,-0.84
AMPK,0.66,710230323>0.15,0.3
RAF,-0.65,710230323>0.15,-0.87
RIPK,-0.63,710230323>0.15,0.435
PKCA,0.63,710230323>0.15,0.285
PHK,0.62,710230323>0.15,0.485
PDK1,-0.55,710230323>0.15,-1.105
BARK2,0.53,710230323>0.15,1.1525
MST,0.47,710230323>0.15,0.35
MAPKAPK,-0.46,710230323>0.15,-0.3875
MTOR,-0.46,710230323>0.15,-0.33499999999999996
PKD,-0.46,710230323>0.15,-1.1475
LKB,-0.44,710230323>0.15,-0.71
NEK,-0.43,710230323>0.15,-0.2775
CAMK2,-0.41,710230323>0.15,-0.175
VRK1,0.39,710230323>0.15,-0.605
COT,0.38,710230323>0.15,0.6325000000000001
GSK,-0.37,710230323>0.15,-0.057499999999999996
MLK,0.35,710230323>0.15,-0.22999999999999998
QIK,-0.28,710230323>0.15,-0.99
DAPK,0.24,710230323>0.15,0.5725
SGK,0.24,710230323>0.15,0.43999999999999995
MARK,-0.14,710230323>0.15,0.51
STE11,-0.13,710230323>0.15,-0.515
TTK,-0.08,710230323>0.15,-0.7575000000000001
PAKB,-0.07,710230323>0.15,-0.76
NUAK,-0.03,710230323>0.15,-0.7424999999999999
P38,-3.88,710230323>0.2,-3.5275
DYRK,-3.18,710230323>0.2,-2.3425000000000002
JNK,-3.09,710230323>0.2,-2.5075
PKCH,2.74,710230323>0.2,2.0025
MSN,2.47,710230323>0.2,2.2199999999999998
ERK,-2.44,710230323>0.2,-1.9725000000000001
PAKA,2.42,710230323>0.2,1.4525000000000001
STKR,-2.32,710230323>0.2,-2.0825
PKG,2.3,710230323>0.2,1.99
RSK,2.2,710230323>0.2,2.11
PKA,2.19,710230323>0.2,2.29
PKCD,2.05,710230323>0.2,1.81
PLK,-2.02,710230323>0.2,-1.9075
GRK,-1.95,710230323>0.2,-1.7375
ATM,-1.78,710230323>0.2,-1.3225
MLCK,1.76,710230323>0.2,1.105
NMO,-1.73,710230323>0.2,-1.7025000000000001
NDR,1.71,710230323>0.2,1.3525
MELK,1.69,710230323>0.2,1.02
PKN,1.65,710230323>0.2,1.5350000000000001
CK1,-1.64,710230323>0.2,-1.815
HAL,1.64,710230323>0.2,1.9449999999999998
DMPK,1.61,710230323>0.2,1.9225
PDHK,1.56,710230323>0.2,0.9025000000000001
RAF,-1.47,710230323>0.2,-0.87
AUR,1.47,710230323>0.2,1.2825
PKCI,1.46,710230323>0.2,1.095
ATR,-1.46,710230323>0.2,-0.7625
CHK1,-1.45,710230323>0.2,-0.9225
CDK,-1.32,710230323>0.2,-1.035
PKD,-1.28,710230323>0.2,-1.1475
TTK,-1.26,710230323>0.2,-0.7575000000000001
PIM,1.26,710230323>0.2,0.995
PRKDC,-1.25,710230323>0.2,-0.725
PAKB,-1.24,710230323>0.2,-0.76
NAK,-1.23,710230323>0.2,-1.105
TAO,1.22,710230323>0.2,1.395
NUAK,-1.21,710230323>0.2,-0.7424999999999999
SLK,1.21,710230323>0.2,1.3875
BRSK,1.19,710230323>0.2,0.79
PASK,1.18,710230323>0.2,1.325
FRAY,1.18,710230323>0.2,-0.135
MOS,1.17,710230323>0.2,1.4075
TLK,-1.17,710230323>0.2,-1.0875
IRAK,-1.17,710230323>0.2,-0.84
VRK1,-1.03,710230323>0.2,-0.605
PDK1,-0.98,710230323>0.2,-1.105
STE7,-0.97,710230323>0.2,-1.4125
GSK,-0.9,710230323>0.2,-0.057499999999999996
CLK,-0.87,710230323>0.2,-0.7825
BARK2,0.87,710230323>0.2,1.1525
BUD32,-0.87,710230323>0.2,-0.27
CAMKK,-0.87,710230323>0.2,-0.78
KHS,-0.84,710230323>0.2,-0.775
WNK,-0.84,710230323>0.2,-0.27
ULK,-0.84,710230323>0.2,-0.7775
NIK,-0.81,710230323>0.2,-0.7575000000000001
COT,0.78,710230323>0.2,0.6325000000000001
MTOR,-0.77,710230323>0.2,-0.33499999999999996
QIK,-0.74,710230323>0.2,-0.99
PKCA,0.73,710230323>0.2,0.285
PEK,0.65,710230323>0.2,0.45499999999999996
MST,0.59,710230323>0.2,0.35
NEK,0.5,710230323>0.2,-0.2775
CAMK1,-0.42,710230323>0.2,-0.4525
RAD53,0.41,710230323>0.2,-0.245
LKB,-0.41,710230323>0.2,-0.71
CAMK2,0.41,710230323>0.2,-0.175
MARK,0.39,710230323>0.2,0.51
RIPK,0.35,710230323>0.2,0.435
CK2,-0.31,710230323>0.2,-0.5599999999999999
PHK,0.29,710230323>0.2,0.485
MAPKAPK,-0.28,710230323>0.2,-0.3875
IKK,-0.2,710230323>0.2,-0.11499999999999999
STE11,-0.18,710230323>0.2,-0.515
MLK,0.15,710230323>0.2,-0.22999999999999998
DAPK,-0.11,710230323>0.2,0.5725
AMPK,-0.1,710230323>0.2,0.3
AKT,-0.05,710230323>0.2,0.615
SGK,-0.03,710230323>0.2,0.43999999999999995
P38,-3.52,710230323>0.3,-3.5275
DMPK,2.35,710230323>0.3,1.9225
PKCH,2.29,710230323>0.3,2.0025
DYRK,-2.18,710230323>0.3,-2.3425000000000002
PKN,2.12,710230323>0.3,1.5350000000000001
HAL,2.11,710230323>0.3,1.9449999999999998
PKG,1.97,710230323>0.3,1.99
JNK,-1.93,710230323>0.3,-2.5075
MSN,1.91,710230323>0.3,2.2199999999999998
PKA,1.86,710230323>0.3,2.29
GRK,-1.83,710230323>0.3,-1.7375
STKR,-1.82,710230323>0.3,-2.0825
RSK,1.82,710230323>0.3,2.11
PLK,-1.75,710230323>0.3,-1.9075
AUR,1.7,710230323>0.3,1.2825
NMO,-1.64,710230323>0.3,-1.7025000000000001
ERK,-1.6,710230323>0.3,-1.9725000000000001
MOS,1.51,710230323>0.3,1.4075
TAO,1.5,710230323>0.3,1.395
BRSK,1.48,710230323>0.3,0.79
CK1,-1.47,710230323>0.3,-1.815
SLK,1.46,710230323>0.3,1.3875
NDR,1.45,710230323>0.3,1.3525
PASK,1.43,710230323>0.3,1.325
BARK2,1.38,710230323>0.3,1.1525
PDK1,-1.33,710230323>0.3,-1.105
PKD,-1.33,710230323>0.3,-1.1475
ATM,-1.32,710230323>0.3,-1.3225
RIPK,1.27,710230323>0.3,0.435
RAF,-1.23,710230323>0.3,-0.87
PKCD,1.2,710230323>0.3,1.81
FRAY,-1.16,710230323>0.3,-0.135
STE7,-1.14,710230323>0.3,-1.4125
QIK,-1.13,710230323>0.3,-0.99
PAKA,1.1,710230323>0.3,1.4525000000000001
MARK,1.06,710230323>0.3,0.51
MELK,0.99,710230323>0.3,1.02
NAK,-0.97,710230323>0.3,-1.105
LKB,-0.96,710230323>0.3,-0.71
PAKB,-0.96,710230323>0.3,-0.76
NUAK,-0.96,710230323>0.3,-0.7424999999999999
TLK,-0.93,710230323>0.3,-1.0875
TTK,-0.93,710230323>0.3,-0.7575000000000001
MLK,-0.84,710230323>0.3,-0.22999999999999998
STE11,-0.81,710230323>0.3,-0.515
IRAK,-0.79,710230323>0.3,-0.84
DAPK,0.75,710230323>0.3,0.5725
ULK,-0.69,710230323>0.3,-0.7775
CAMKK,-0.69,710230323>0.3,-0.78
KHS,-0.69,710230323>0.3,-0.775
CLK,-0.67,710230323>0.3,-0.7825
NIK,-0.67,710230323>0.3,-0.7575000000000001
BUD32,-0.66,710230323>0.3,-0.27
ATR,-0.66,710230323>0.3,-0.7625
WNK,-0.65,710230323>0.3,-0.27
CHK1,-0.65,710230323>0.3,-0.9225
PIM,0.64,710230323>0.3,0.995
VRK1,-0.58,710230323>0.3,-0.605
RAD53,-0.54,710230323>0.3,-0.245
CDK,-0.51,710230323>0.3,-1.035
PRKDC,-0.49,710230323>0.3,-0.725
MAPKAPK,-0.47,710230323>0.3,-0.3875
COT,0.44,710230323>0.3,0.6325000000000001
MLCK,0.43,710230323>0.3,1.105
SGK,0.41,710230323>0.3,0.43999999999999995
PKCI,0.4,710230323>0.3,1.095
CK2,-0.39,710230323>0.3,-0.5599999999999999
MTOR,-0.38,710230323>0.3,-0.33499999999999996
IKK,0.36,710230323>0.3,-0.11499999999999999
PHK,0.3,710230323>0.3,0.485
PEK,0.29,710230323>0.3,0.45499999999999996
NEK,-0.28,710230323>0.3,-0.2775
GSK,0.25,710230323>0.3,-0.057499999999999996
CAMK1,-0.23,710230323>0.3,-0.4525
AMPK,0.22,710230323>0.3,0.3
PDHK,0.22,710230323>0.3,0.9025000000000001
AKT,0.2,710230323>0.3,0.615
CAMK2,-0.2,710230323>0.3,-0.175
PKCA,0.12,710230323>0.3,0.285
MST,0.11,710230323>0.3,0.35
P38,-3.16,710230323>0.4,-3.5275
HAL,2.65,710230323>0.4,1.9449999999999998
MSN,2.53,710230323>0.4,2.2199999999999998
PKA,2.42,710230323>0.4,2.29
JNK,-1.98,710230323>0.4,-2.5075
MOS,1.97,710230323>0.4,1.4075
DMPK,1.97,710230323>0.4,1.9225
RSK,1.92,710230323>0.4,2.11
SLK,1.9,710230323>0.4,1.3875
PKG,1.88,710230323>0.4,1.99
TAO,1.87,710230323>0.4,1.395
BARK2,1.83,710230323>0.4,1.1525
CK1,-1.81,710230323>0.4,-1.815
QIK,-1.81,710230323>0.4,-0.99
PASK,1.76,710230323>0.4,1.325
ERK,-1.6,710230323>0.4,-1.9725000000000001
DYRK,-1.59,710230323>0.4,-2.3425000000000002
RAD53,-1.59,710230323>0.4,-0.245
PDK1,-1.56,710230323>0.4,-1.105
PKD,-1.52,710230323>0.4,-1.1475
PKCD,1.51,710230323>0.4,1.81
STKR,-1.43,710230323>0.4,-2.0825
DAPK,1.41,710230323>0.4,0.5725
PLK,-1.39,710230323>0.4,-1.9075
FRAY,-1.39,710230323>0.4,-0.135
STE7,-1.37,710230323>0.4,-1.4125
VRK1,-1.2,710230323>0.4,-0.605
GRK,-1.2,710230323>0.4,-1.7375
SGK,1.14,710230323>0.4,0.43999999999999995
NMO,-1.11,710230323>0.4,-1.7025000000000001
ATM,-1.1,710230323>0.4,-1.3225
AKT,1.03,710230323>0.4,0.615
LKB,-1.03,710230323>0.4,-0.71
PIM,1.01,710230323>0.4,0.995
PKN,1,710230323>0.4,1.5350000000000001
MLCK,0.99,710230323>0.4,1.105
PKCH,0.97,710230323>0.4,2.0025
NDR,0.95,710230323>0.4,1.3525
STE11,-0.94,710230323>0.4,-0.515
COT,0.93,710230323>0.4,0.6325000000000001
NEK,-0.9,710230323>0.4,-0.2775
CDK,-0.89,710230323>0.4,-1.035
GSK,0.79,710230323>0.4,-0.057499999999999996
NUAK,-0.77,710230323>0.4,-0.7424999999999999
PAKB,-0.77,710230323>0.4,-0.76
NAK,-0.77,710230323>0.4,-1.105
TTK,-0.76,710230323>0.4,-0.7575000000000001
RIPK,0.75,710230323>0.4,0.435
TLK,-0.75,710230323>0.4,-1.0875
IRAK,-0.73,710230323>0.4,-0.84
MARK,0.73,710230323>0.4,0.51
PHK,0.73,710230323>0.4,0.485
CK2,-0.69,710230323>0.4,-0.5599999999999999
CHK1,-0.59,710230323>0.4,-0.9225
MLK,-0.58,710230323>0.4,-0.22999999999999998
WNK,-0.55,710230323>0.4,-0.27
ULK,-0.54,710230323>0.4,-0.7775
CLK,-0.54,710230323>0.4,-0.7825
CAMKK,-0.53,710230323>0.4,-0.78
KHS,-0.53,710230323>0.4,-0.775
PDHK,0.52,710230323>0.4,0.9025000000000001
BRSK,-0.52,710230323>0.4,0.79
BUD32,-0.51,710230323>0.4,-0.27
NIK,-0.51,710230323>0.4,-0.7575000000000001
CAMK2,-0.5,710230323>0.4,-0.175
PRKDC,-0.47,710230323>0.4,-0.725
AUR,0.47,710230323>0.4,1.2825
PKCI,0.44,710230323>0.4,1.095
AMPK,0.42,710230323>0.4,0.3
PAKA,0.35,710230323>0.4,1.4525000000000001
PKCA,-0.34,710230323>0.4,0.285
MAPKAPK,-0.34,710230323>0.4,-0.3875
CAMK1,-0.27,710230323>0.4,-0.4525
MTOR,0.27,710230323>0.4,-0.33499999999999996
MST,0.23,710230323>0.4,0.35
RAF,-0.13,710230323>0.4,-0.87
PEK,-0.13,710230323>0.4,0.45499999999999996
IKK,0.09,710230323>0.4,-0.11499999999999999
ATR,0.09,710230323>0.4,-0.7625
MELK,-0.06,710230323>0.4,1.02
