Kinase,Z,method,AvgZ
CK2,0.5,701032204>0.15,0.875
COT,-0.5,701032204>0.15,-0.5475
MLCK,-0.5,701032204>0.15,-0.825
PKD,0.49,701032204>0.15,0.5375
PKG,-0.49,701032204>0.15,-0.16
PKCI,0.49,701032204>0.15,-0.04000000000000001
IRAK,0.48,701032204>0.15,0.33999999999999997
AKT,0.47,701032204>0.15,0.28
PKCH,-0.47,701032204>0.15,-0.51
PEK,0.47,701032204>0.15,0.047499999999999994
LKB,0.47,701032204>0.15,1.185
GRK,-0.43,701032204>0.15,-0.34500000000000003
GSK,0.39,701032204>0.15,0.07250000000000001
NEK,0.38,701032204>0.15,0.3025
RSK,-0.3,701032204>0.15,0.1275
PRKDC,0.26,701032204>0.15,0.9325
AUR,-0.22,701032204>0.15,-0.49250000000000005
PDHK,-0.2,701032204>0.15,-0.19
MELK,-0.18,701032204>0.15,0.1025
BARK2,0.14,701032204>0.15,0.8075
SGK,0.09,701032204>0.15,-0.22749999999999998
DAPK,-0.08,701032204>0.15,0.36
AMPK,-0.08,701032204>0.15,-0.32749999999999996
PIM,-0.08,701032204>0.15,0.085
PHK,0.07,701032204>0.15,0.04000000000000001
PLK,0.07,701032204>0.15,0.41
PDK1,0.05,701032204>0.15,0.2025
RAD53,0.04,701032204>0.15,0.3525
FRAY,-0.03,701032204>0.15,-0.505
STE11,0.02,701032204>0.15,-0.06499999999999999
P38,1.98,701032204>0.2,1.515
NDR,1.93,701032204>0.2,0.8175
BRSK,1.84,701032204>0.2,1.42
NMO,1.84,701032204>0.2,1.46
CAMKK,1.79,701032204>0.2,2.3850000000000002
CAMK1,1.74,701032204>0.2,0.9750000000000001
NIK,1.74,701032204>0.2,2.3674999999999997
JNK,1.59,701032204>0.2,0.7625
CDK,1.59,701032204>0.2,1.3975
MARK,1.53,701032204>0.2,1.4849999999999999
DYRK,1.38,701032204>0.2,1.1675
MLCK,-1.28,701032204>0.2,-0.825
VRK1,-1.27,701032204>0.2,-0.825
STKR,1.23,701032204>0.2,0.6925
ATM,1.23,701032204>0.2,0.5975
PKA,-1.23,701032204>0.2,-0.94
MSN,-1.08,701032204>0.2,-0.9325
IKK,0.97,701032204>0.2,1.095
RIPK,0.94,701032204>0.2,0.86
PKCA,0.92,701032204>0.2,0.495
ERK,0.91,701032204>0.2,0.7975
QIK,0.9,701032204>0.2,0.805
PKG,-0.9,701032204>0.2,-0.16
PRKDC,0.86,701032204>0.2,0.9325
PKD,0.83,701032204>0.2,0.5375
PAKB,-0.81,701032204>0.2,-0.68
HAL,-0.81,701032204>0.2,-0.665
AKT,0.8,701032204>0.2,0.28
NAK,-0.8,701032204>0.2,-0.6725
TTK,-0.79,701032204>0.2,-0.6775
PKN,-0.78,701032204>0.2,-0.67
TLK,-0.78,701032204>0.2,-0.2625
NUAK,-0.77,701032204>0.2,-0.6575
MLK,-0.76,701032204>0.2,-0.4325
DAPK,0.7,701032204>0.2,0.36
CAMK2,0.63,701032204>0.2,0.9775
MST,0.63,701032204>0.2,0.6725
RAD53,0.58,701032204>0.2,0.3525
BUD32,-0.57,701032204>0.2,-0.48
CLK,-0.56,701032204>0.2,-0.47250000000000003
ULK,-0.56,701032204>0.2,-0.47500000000000003
GRK,-0.56,701032204>0.2,-0.34500000000000003
KHS,-0.55,701032204>0.2,-0.4675
TAO,-0.55,701032204>0.2,-0.455
PASK,-0.54,701032204>0.2,-0.47500000000000003
SLK,-0.54,701032204>0.2,-0.47000000000000003
WNK,-0.54,701032204>0.2,-0.465
MOS,-0.53,701032204>0.2,0.09
NEK,-0.52,701032204>0.2,0.3025
PKCH,-0.47,701032204>0.2,-0.51
BARK2,0.43,701032204>0.2,0.8075
AUR,-0.42,701032204>0.2,-0.49250000000000005
STE7,0.41,701032204>0.2,0.795
PKCI,-0.37,701032204>0.2,-0.04000000000000001
RAF,-0.36,701032204>0.2,-0.6025
FRAY,-0.35,701032204>0.2,-0.505
PAKA,-0.32,701032204>0.2,0.27249999999999996
STE11,-0.31,701032204>0.2,-0.06499999999999999
LKB,0.3,701032204>0.2,1.185
PEK,-0.28,701032204>0.2,0.047499999999999994
MELK,-0.28,701032204>0.2,0.1025
MAPKAPK,-0.24,701032204>0.2,-0.21250000000000002
IRAK,-0.2,701032204>0.2,0.33999999999999997
RSK,0.2,701032204>0.2,0.1275
AMPK,0.2,701032204>0.2,-0.32749999999999996
PDHK,-0.18,701032204>0.2,-0.19
COT,-0.17,701032204>0.2,-0.5475
PIM,0.16,701032204>0.2,0.085
CK1,0.16,701032204>0.2,0.9349999999999999
CK2,0.13,701032204>0.2,0.875
PDK1,0.13,701032204>0.2,0.2025
PHK,0.11,701032204>0.2,0.04000000000000001
PLK,0.09,701032204>0.2,0.41
GSK,0.07,701032204>0.2,0.07250000000000001
SGK,-0.05,701032204>0.2,-0.22749999999999998
MTOR,0.05,701032204>0.2,0.36999999999999994
DMPK,-0.05,701032204>0.2,-0.6925
CHK1,-0.04,701032204>0.2,-0.56
ATR,-0.03,701032204>0.2,0.4
PKCD,-0.03,701032204>0.2,-0.305
NIK,2.8,701032204>0.3,2.3674999999999997
CAMKK,2.79,701032204>0.3,2.3850000000000002
BRSK,2.6,701032204>0.3,1.42
IKK,2.11,701032204>0.3,1.095
CDK,1.69,701032204>0.3,1.3975
MARK,1.67,701032204>0.3,1.4849999999999999
NMO,1.64,701032204>0.3,1.46
LKB,1.63,701032204>0.3,1.185
PRKDC,1.47,701032204>0.3,0.9325
P38,1.38,701032204>0.3,1.515
DYRK,1.34,701032204>0.3,1.1675
QIK,1.3,701032204>0.3,0.805
ATR,1.22,701032204>0.3,0.4
PKA,-1.17,701032204>0.3,-0.94
CK1,1.15,701032204>0.3,0.9349999999999999
BARK2,1.14,701032204>0.3,0.8075
CK2,1.12,701032204>0.3,0.875
CAMK1,1.08,701032204>0.3,0.9750000000000001
FRAY,-1.05,701032204>0.3,-0.505
ERK,1.02,701032204>0.3,0.7975
STE7,1.01,701032204>0.3,0.795
ATM,0.86,701032204>0.3,0.5975
MLCK,-0.85,701032204>0.3,-0.825
COT,-0.84,701032204>0.3,-0.5475
RIPK,0.84,701032204>0.3,0.86
DMPK,-0.84,701032204>0.3,-0.6925
VRK1,-0.8,701032204>0.3,-0.825
PLK,0.79,701032204>0.3,0.41
CAMK2,0.78,701032204>0.3,0.9775
PKCH,-0.76,701032204>0.3,-0.51
MSN,-0.75,701032204>0.3,-0.9325
SGK,-0.75,701032204>0.3,-0.22749999999999998
JNK,0.68,701032204>0.3,0.7625
MTOR,0.68,701032204>0.3,0.36999999999999994
MST,0.67,701032204>0.3,0.6725
RAF,-0.65,701032204>0.3,-0.6025
RAD53,0.65,701032204>0.3,0.3525
PAKA,0.62,701032204>0.3,0.27249999999999996
AMPK,-0.6,701032204>0.3,-0.32749999999999996
NDR,0.56,701032204>0.3,0.8175
TTK,-0.55,701032204>0.3,-0.6775
PAKB,-0.54,701032204>0.3,-0.68
TLK,-0.53,701032204>0.3,-0.2625
PKN,-0.53,701032204>0.3,-0.67
NUAK,-0.53,701032204>0.3,-0.6575
NAK,-0.53,701032204>0.3,-0.6725
PKCD,-0.51,701032204>0.3,-0.305
HAL,-0.51,701032204>0.3,-0.665
CHK1,-0.48,701032204>0.3,-0.56
MAPKAPK,-0.46,701032204>0.3,-0.21250000000000002
MELK,0.4,701032204>0.3,0.1025
SLK,-0.39,701032204>0.3,-0.47000000000000003
BUD32,-0.39,701032204>0.3,-0.48
PASK,-0.39,701032204>0.3,-0.47500000000000003
CLK,-0.38,701032204>0.3,-0.47250000000000003
GRK,-0.37,701032204>0.3,-0.34500000000000003
GSK,-0.37,701032204>0.3,0.07250000000000001
MOS,-0.37,701032204>0.3,0.09
KHS,-0.36,701032204>0.3,-0.4675
TAO,-0.36,701032204>0.3,-0.455
WNK,-0.36,701032204>0.3,-0.465
ULK,-0.36,701032204>0.3,-0.47500000000000003
NEK,0.34,701032204>0.3,0.3025
PKCI,-0.32,701032204>0.3,-0.04000000000000001
AUR,-0.31,701032204>0.3,-0.49250000000000005
PIM,-0.3,701032204>0.3,0.085
IRAK,0.29,701032204>0.3,0.33999999999999997
PKCA,0.29,701032204>0.3,0.495
PDK1,0.25,701032204>0.3,0.2025
PDHK,-0.2,701032204>0.3,-0.19
STKR,0.18,701032204>0.3,0.6925
STE11,-0.17,701032204>0.3,-0.06499999999999999
PHK,0.16,701032204>0.3,0.04000000000000001
PEK,0.15,701032204>0.3,0.047499999999999994
PKG,0.15,701032204>0.3,-0.16
MLK,-0.12,701032204>0.3,-0.4325
AKT,0.11,701032204>0.3,0.28
PKD,-0.1,701032204>0.3,0.5375
DAPK,0.1,701032204>0.3,0.36
RSK,-0,701032204>0.3,0.1275
CAMKK,3.47,701032204>0.4,2.3850000000000002
NIK,3.38,701032204>0.4,2.3674999999999997
LKB,2.34,701032204>0.4,1.185
CK2,1.75,701032204>0.4,0.875
CK1,1.66,701032204>0.4,0.9349999999999999
PAKA,1.58,701032204>0.4,0.27249999999999996
BARK2,1.52,701032204>0.4,0.8075
MTOR,1.44,701032204>0.4,0.36999999999999994
CAMK2,1.4,701032204>0.4,0.9775
NMO,1.2,701032204>0.4,1.46
DMPK,-1.18,701032204>0.4,-0.6925
CHK1,-1.17,701032204>0.4,-0.56
PRKDC,1.14,701032204>0.4,0.9325
STE7,1.05,701032204>0.4,0.795
CDK,1.02,701032204>0.4,1.3975
AUR,-1.02,701032204>0.4,-0.49250000000000005
P38,1.01,701032204>0.4,1.515
NEK,1.01,701032204>0.4,0.3025
ATR,0.94,701032204>0.4,0.4
PKD,0.93,701032204>0.4,0.5375
RAF,-0.85,701032204>0.4,-0.6025
DYRK,0.85,701032204>0.4,1.1675
AMPK,-0.83,701032204>0.4,-0.32749999999999996
IRAK,0.79,701032204>0.4,0.33999999999999997
MARK,0.74,701032204>0.4,1.4849999999999999
DAPK,0.72,701032204>0.4,0.36
VRK1,-0.71,701032204>0.4,-0.825
MAPKAPK,-0.71,701032204>0.4,-0.21250000000000002
MST,0.69,701032204>0.4,0.6725
PLK,0.69,701032204>0.4,0.41
PKA,-0.69,701032204>0.4,-0.94
COT,-0.68,701032204>0.4,-0.5475
JNK,-0.67,701032204>0.4,0.7625
MLCK,-0.67,701032204>0.4,-0.825
NDR,-0.66,701032204>0.4,0.8175
IKK,0.66,701032204>0.4,1.095
ATM,-0.62,701032204>0.4,0.5975
RSK,0.61,701032204>0.4,0.1275
MSN,-0.61,701032204>0.4,-0.9325
PKG,0.6,701032204>0.4,-0.16
FRAY,-0.59,701032204>0.4,-0.505
STKR,0.57,701032204>0.4,0.6925
PIM,0.56,701032204>0.4,0.085
RIPK,0.54,701032204>0.4,0.86
MLK,0.49,701032204>0.4,-0.4325
MELK,0.47,701032204>0.4,0.1025
PAKB,-0.44,701032204>0.4,-0.68
TTK,-0.44,701032204>0.4,-0.6775
PKN,-0.43,701032204>0.4,-0.67
TLK,-0.42,701032204>0.4,-0.2625
NAK,-0.42,701032204>0.4,-0.6725
HAL,-0.41,701032204>0.4,-0.665
NUAK,-0.41,701032204>0.4,-0.6575
PDK1,0.38,701032204>0.4,0.2025
PKCH,-0.34,701032204>0.4,-0.51
KHS,-0.32,701032204>0.4,-0.4675
PASK,-0.32,701032204>0.4,-0.47500000000000003
BUD32,-0.31,701032204>0.4,-0.48
MOS,-0.31,701032204>0.4,0.09
BRSK,-0.31,701032204>0.4,1.42
ULK,-0.3,701032204>0.4,-0.47500000000000003
CLK,-0.3,701032204>0.4,-0.47250000000000003
SLK,-0.3,701032204>0.4,-0.47000000000000003
TAO,-0.29,701032204>0.4,-0.455
WNK,-0.29,701032204>0.4,-0.465
AKT,-0.26,701032204>0.4,0.28
PKCA,-0.25,701032204>0.4,0.495
STE11,0.2,701032204>0.4,-0.06499999999999999
SGK,-0.2,701032204>0.4,-0.22749999999999998
GSK,0.2,701032204>0.4,0.07250000000000001
PDHK,-0.18,701032204>0.4,-0.19
PHK,-0.18,701032204>0.4,0.04000000000000001
CAMK1,0.16,701032204>0.4,0.9750000000000001
PEK,-0.15,701032204>0.4,0.047499999999999994
RAD53,0.14,701032204>0.4,0.3525
PKCD,-0.08,701032204>0.4,-0.305
QIK,-0.06,701032204>0.4,0.805
PKCI,0.04,701032204>0.4,-0.04000000000000001
GRK,-0.02,701032204>0.4,-0.34500000000000003
ERK,-0.01,701032204>0.4,0.7975
