HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.22535211267605632,0.52,0.11009174311926606,0.15047021943573669,0.28283624606064395,19,0.15917825787633538
PIK3C2A,0,-1,-1,-1,0.2562474081209193,10,0.12213616865973373
CHEK1,0.5352112676056338,0.9742857142857144,-1,0.8150470219435737,0.6477418910981462,97,0.6675444937292402
AURKA,0.7323943661971831,0.7971428571428572,-1,0.46394984326018807,0.5386493773416549,87,0.515562875104461
RPS6KA5,0.9859154929577464,0.8085714285714286,-1,0.4263322884012539,0.5623183442580162,91,0.548537162516652
CHEK2,0.5633802816901409,0.7828571428571428,-1,0.31347962382445144,0.4825818265544471,80,0.43745268378567476
RAF1,0.8732394366197183,0.88,0.8623853211009175,0.6520376175548589,0.8166438533584528,100,0.9028493073163718
PRKCG,0,0.7542857142857143,-1,0.03761755485893417,0.35072224782303574,43,0.25375325733819354
PRKCB,0.6197183098591549,0.84,-1,0.03761755485893417,0.44643638170573985,74,0.3870968616961656
CDK1,0.4788732394366197,0.7457142857142857,-1,0.9905956112852664,0.609136010524358,94,0.6137609295230289
ARAF,0.7605633802816901,0.8028571428571428,0.963302752293578,0.6520376175548589,0.8000309338598096,100,0.8797051124624264
PIM1,0.9014084507042254,0.82,0.7706422018348624,0.06269592476489028,0.6256153558741074,95,0.6367190363068009
CDK4,0.23943661971830985,0.9,0.10091743119266056,0.9905956112852664,0.6323555878968268,96,0.6461091524334311
BRAF,0.7605633802816901,0.5885714285714285,0.963302752293578,0.6520376175548589,0.7229309338598096,99,0.7722936834607436
PRKCA,0.39436619718309857,0.9685714285714284,-1,0.03761755485893417,0.4609292173371202,77,0.40728747369944795
PRKACA,0.3661971830985915,0.96,-1,0.30094043887147337,0.5124819331763929,84,0.4791078482417822
PRKACG,0.9014084507042254,-1,-1,0.30094043887147337,0.3442692798175718,41,0.24476334145273287
PRKACB,0.9014084507042254,0.2,-1,0.30094043887147337,0.3377525975199648,38,0.2356846623614755
RPS6KB1,0.5774647887323944,0.9857142857142858,-1,0.4263322884012539,0.5713373274679431,91,0.5611019079734669
CDK2,0.30985915492957744,0.9771428571428572,0.1743119266055046,0.9905956112852664,0.6880692956110017,98,0.7237263892759942
MAPK3,0.7464788732394366,0.8885714285714286,-1,0.8025078369905956,0.6421704424381651,96,0.6597826615349721
MAPK1,0.4084507042253521,0.92,-1,0.8025078369905956,0.6140906851496355,94,0.6206635064586895
AKT1,0.2535211267605634,0.8142857142857143,-1,0.7272727272727273,0.547765819849288,88,0.5282633954307457
AKT2,0.8309859154929577,0.9685714285714284,-1,0.7272727272727273,0.659919632175226,97,0.684509844845993
MAP3K8,0.28169014084507044,0.9342857142857144,-1,0.05015673981191222,0.4404859499298224,72,0.3788070513170694
PRKCI,0.9014084507042254,0.8485714285714285,-1,0.9529780564263324,0.6799105711749842,98,0.7123601084653121
MAPK8,0.8873239436619719,0.7685714285714286,-1,0.90282131661442,0.6427242868637477,97,0.6605542467644979
MAPK9,0,0.94,-1,0.90282131661442,0.5964594675060577,93,0.5961006753025757
CSNK1A1,0,0.5342857142857143,-1,0.45141065830721006,0.37294281061202883,52,0.2847097087310258
CSNK1D,0,0.7228571428571429,-1,0.45141065830721006,0.43113846917042886,70,0.36578466135685933
MAPKAPK2,0.5915492957746479,0.6971428571428572,0.4954128440366973,0.9655172413793104,0.6998318476146345,98,0.7401133220829565
