Group,Barcode,SampleName,Peptide,slope,r.seq,nobs
CTL_M,710144413,CTL_M_710144413,CDN1A_139_151,8.23750311124693,0.9998019948915041,5
CTL_M,710144413,CTL_M_710144413,LIPS_944_956,5.5033007261479865,0.9993750464737853,5
CTL_M,710144413,CTL_M_710144413,PLEK_106_118,3.0435690149373995,0.9898869997926603,5
CTL_M,710144413,CTL_M_710144413,GRIK2_708_720,8.670890027266022,0.9999198119529329,5
CTL_M,710144413,CTL_M_710144413,FOXO3_25_37,3.370111628397328,0.9786033173656598,5
CTL_M,710144413,CTL_M_710144413,PP2AB_297_309,1.857042046157957,0.91519364448858,5
CTL_M,710144413,CTL_M_710144413,KAP2_92_104,6.303780748177103,0.999857928783024,5
CTL_M,710144413,CTL_M_710144413,RS6_228_240,6.550819371986911,0.9997793606439155,5
CTL_M,710144413,CTL_M_710144413,BAD_112_124,8.076311422647347,0.9999560940590839,5
CTL_M,710144413,CTL_M_710144413,CENPA_1_14,4.2593435575093395,0.9988801411700828,5
CTL_M,710144413,CTL_M_710144413,FRAP_2443_2455,4.672958981718985,0.9985163496520305,5
CTL_M,710144413,CTL_M_710144413,K6PL_766_778,3.7579088541387056,0.9979210342417889,5
CTL_M,710144413,CTL_M_710144413,PPR1A_28_40,5.323968201342179,0.9996493453781681,5
CTL_M,710144413,CTL_M_710144413,ADRB2_338_350,6.110495621234138,0.9998556535924809,5
CTL_M,710144413,CTL_M_710144413,KCC2G_278_289,6.955074129118484,0.9999145845988217,5
CTL_M,710144413,CTL_M_710144413,RYR1_4317_4329,4.663323134864243,0.9979798594588613,5
CTL_M,710144413,CTL_M_710144413,BAD_69_81,2.715023041285529,0.9723323966278603,5
CTL_M,710144413,CTL_M_710144413,PRKDC_2618_2630,3.351564329263616,0.9914332170319433,5
CTL_M,710144413,CTL_M_710144413,REL_260_272,5.170680932840739,0.9988381590343481,5
CTL_M,710144413,CTL_M_710144413,KCNA1_438_450,2.6514579125080635,0.9915854421890369,5
CTL_M,710144413,CTL_M_710144413,SCN7A_898_910,5.95858007262002,0.999921395153192,5
