HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.3076923076923077,0.6542857142857142,0.3247863247863248,0.07523510971786834,0.377719322562495,53,0.28852784810418536
PIK3C2A,0,-1,-1,-1,0.2562474081209193,10,0.11042371206864272
CHEK1,0.9615384615384616,0.9971428571428572,-1,0.10031347962382443,0.5467894641145568,88,0.5364212943297313
AURKA,0.8846153846153846,0.98,-1,0.915360501567398,0.7104020206848541,99,0.7763127389198685
RPS6KA5,0.3974358974358974,0.7571428571428571,-1,0.5768025078369906,0.5134458427632453,85,0.48753232357157383
LATS1,0,0.35714285714285715,-1,0.41379310344827586,0.3100818436837931,28,0.1893566545431629
CHEK2,0.9871794871794872,0.9228571428571428,-1,0.1755485893416928,0.5431142549120539,88,0.5310326416294687
RAF1,0.4871794871794872,0.68,0.8376068376068376,0.7272727272727273,0.7071416223776223,99,0.7715322888354949
PRKCG,0,0.9028571428571428,-1,0.22570532915360503,0.43753496264501435,71,0.37623053186680977
PRKCB,0.3717948717948718,0.9371428571428572,-1,0.22570532915360503,0.4896688923386862,81,0.4526701644264421
CDK1,0.5256410256410257,0.8685714285714285,-1,0.9404388714733544,0.641355180096519,95,0.6750751158404694
ARAF,0.6666666666666666,0.6257142857142857,0.6923076923076923,0.7272727272727273,0.6738147505827505,97,0.7226678765548453
PIM1,0.5512820512820513,0.8914285714285715,0.9572649572649572,0.30094043887147337,0.713940931275621,99,0.7815015483345642
CDK4,0.32051282051282054,0.8971428571428571,0.6495726495726496,0.9404388714733544,0.7695578910055464,100,0.8630480573128699
BRAF,0.6666666666666666,0.6428571428571429,0.717948717948718,0.7272727272727273,0.6865442890442891,97,0.7413321370157602
PRKCA,0.7051282051282052,0.9685714285714284,-1,0.22570532915360503,0.5366224936784194,87,0.521514313617757
PRKACA,0.3333333333333333,0.9657142857142856,-1,0.6144200626959248,0.578841792865317,91,0.5834169504558807
PRKACG,0.7307692307692307,-1,-1,0.6144200626959248,0.38362781555201153,54,0.2971909785406126
PRKACB,0.5512820512820513,0.17142857142857143,-1,0.6144200626959248,0.35807322205683495,46,0.25972240963625903
RPS6KB1,0.717948717948718,0.9342857142857144,-1,0.5768025078369906,0.603935957974866,93,0.6202104316232423
CDK2,0.41025641025641024,0.88,0.4700854700854701,0.9404388714733544,0.7291527115183668,99,0.8038053128726613
MAPK3,0.7435897435897436,0.8542857142857143,-1,0.9905956112852664,0.6722281057824847,96,0.7203415116280577
MAPK1,0.5128205128205128,0.9314285714285714,-1,0.9905956112852664,0.6702439649380538,96,0.7174323314073067
AKT1,0.2307692307692308,0.8485714285714285,-1,0.7147335423197492,0.5530732564413097,88,0.5456346948802049
AKT2,0.8333333333333334,0.9771428571428572,-1,0.7147335423197492,0.6600964711234124,96,0.7025539076408649
MAP3K8,0.9230769230769232,0.7771428571428571,-1,0.7021943573667712,0.60567304084919,93,0.6227573713498111
PRKCI,0.5512820512820513,0.92,-1,0.18808777429467088,0.49624608105203,82,0.4623137476260486
MTOR,0,0.6,-1,0.6018808777429467,0.4259923877849718,69,0.35930661712878836
MAPK8,0.2692307692307692,0.7,-1,0.9780564263322884,0.5688669333240982,89,0.5687916459249379
