Kinase,Z,method,AvgZ
PKCI,0.49,710144413>0.2,0.6537499999999999
NDR,-0.48,710144413>0.2,0.3899999999999999
PKCH,-0.47,710144413>0.2,-0.75875
AUR,0.45,710144413>0.2,0.35875
GRK,-0.43,710144413>0.2,0.08999999999999997
DAPK,0.41,710144413>0.2,-0.07625000000000003
PRKDC,-0.41,710144413>0.2,-0.73125
CAMK1,0.4,710144413>0.2,1.51375
MLK,0.33,710144413>0.2,0.28
RIPK,0.28,710144413>0.2,0.95125
PIM,0.28,710144413>0.2,-0.08249999999999999
PDHK,-0.2,710144413>0.2,0.18
MARK,0.18,710144413>0.2,1.33125
MELK,-0.18,710144413>0.2,-0.1625
RAF,-0.07,710144413>0.2,-0.39625
CAMK2,-0.01,710144413>0.2,-0.14625000000000005
PKA,3.25,710144413>0.3,3.5875
ERK,-3.22,710144413>0.3,-3.95875
BARK2,3.21,710144413>0.3,1.2825000000000002
PKD,2.54,710144413>0.3,2.25625
DYRK,-2.43,710144413>0.3,-2.97375
JNK,-2.4,710144413>0.3,-3.05
AKT,2.37,710144413>0.3,2.86
CDK,-2.23,710144413>0.3,-2.32625
AMPK,2.06,710144413>0.3,2.28
PHK,2.05,710144413>0.3,1.43125
BUD32,1.94,710144413>0.3,0.67
NMO,-1.9,710144413>0.3,-2.035
KHS,1.89,710144413>0.3,1.4124999999999999
WNK,1.81,710144413>0.3,0.6275
RAD53,1.81,710144413>0.3,1.80625
MAPKAPK,1.76,710144413>0.3,1.6025
IKK,1.73,710144413>0.3,1.2225000000000001
SGK,1.65,710144413>0.3,1.7662499999999999
PDK1,-1.56,710144413>0.3,-1.675
RSK,1.52,710144413>0.3,2.43625
CHK1,1.51,710144413>0.3,1.2575
GSK,-1.51,710144413>0.3,-1.605
PKG,1.46,710144413>0.3,1.925
IRAK,-1.42,710144413>0.3,-1.09125
PLK,-1.39,710144413>0.3,-1.78375
STE7,-1.37,710144413>0.3,-1.62625
QIK,1.36,710144413>0.3,0.24500000000000002
PAKA,1.32,710144413>0.3,1.64
COT,-1.23,710144413>0.3,-0.7325
PKCI,1.2,710144413>0.3,0.6537499999999999
MLCK,-1.2,710144413>0.3,-1.32875
NDR,-1.17,710144413>0.3,0.3899999999999999
CAMK2,-1.12,710144413>0.3,-0.14625000000000005
LKB,-1.03,710144413>0.3,-1.39125
PKCH,-0.97,710144413>0.3,-0.75875
HAL,0.94,710144413>0.3,0.58
TTK,0.94,710144413>0.3,0.03874999999999995
CK1,-0.93,710144413>0.3,-0.5675
NUAK,0.92,710144413>0.3,0.036250000000000004
CAMK1,0.88,710144413>0.3,1.51375
MST,-0.83,710144413>0.3,-1.8074999999999999
PKCA,0.81,710144413>0.3,1.59125
FRAY,-0.81,710144413>0.3,-1.2575
MTOR,-0.8,710144413>0.3,-0.65125
PAKB,-0.77,710144413>0.3,-0.66125
NAK,-0.77,710144413>0.3,-0.8375
RIPK,0.75,710144413>0.3,0.95125
TLK,-0.75,710144413>0.3,-0.83625
PKN,-0.74,710144413>0.3,-0.8375
CK2,-0.69,710144413>0.3,-0.9862500000000001
P38,-0.63,710144413>0.3,-1.415
MLK,0.62,710144413>0.3,0.28
PASK,-0.57,710144413>0.3,-0.59
PEK,-0.57,710144413>0.3,-0.67625
MELK,-0.56,710144413>0.3,-0.1625
ULK,-0.54,710144413>0.3,-0.6025
CLK,-0.54,710144413>0.3,-0.585
TAO,-0.53,710144413>0.3,1.1275
CAMKK,-0.53,710144413>0.3,-0.58375
SLK,-0.53,710144413>0.3,-0.595
PDHK,0.52,710144413>0.3,0.18
BRSK,-0.52,710144413>0.3,-0.59625
NIK,-0.51,710144413>0.3,-0.58875
MOS,-0.51,710144413>0.3,0.77
STKR,-0.47,710144413>0.3,-0.37
PRKDC,-0.47,710144413>0.3,-0.73125
AUR,0.47,710144413>0.3,0.35875
NEK,-0.34,710144413>0.3,-0.52875
MARK,-0.27,710144413>0.3,1.33125
GRK,0.23,710144413>0.3,0.08999999999999997
PIM,-0.23,710144413>0.3,-0.08249999999999999
DAPK,-0.2,710144413>0.3,-0.07625000000000003
DMPK,0.16,710144413>0.3,1.6
ATM,0.15,710144413>0.3,0.12499999999999999
STE11,-0.15,710144413>0.3,-0.78
RAF,-0.13,710144413>0.3,-0.39625
MSN,0.11,710144413>0.3,0.6699999999999999
VRK1,-0.11,710144413>0.3,-0.7875
PKCD,0.1,710144413>0.3,0.7874999999999999
ATR,0.09,710144413>0.3,0.03375
BUD32,2.88,710144413>0.4,0.67
WNK,2.77,710144413>0.4,0.6275
CDK,-2.58,710144413>0.4,-2.32625
ERK,-2.49,710144413>0.4,-3.95875
JNK,-2.46,710144413>0.4,-3.05
DYRK,-2.21,710144413>0.4,-2.97375
PKD,1.79,710144413>0.4,2.25625
NUAK,1.75,710144413>0.4,0.036250000000000004
GSK,-1.73,710144413>0.4,-1.605
TTK,1.72,710144413>0.4,0.03874999999999995
CAMK2,-1.58,710144413>0.4,-0.14625000000000005
SGK,1.47,710144413>0.4,1.7662499999999999
AKT,1.44,710144413>0.4,2.86
ATR,1.39,710144413>0.4,0.03375
RIPK,-1.36,710144413>0.4,0.95125
GRK,-1.3,710144413>0.4,0.08999999999999997
BARK2,1.27,710144413>0.4,1.2825000000000002
PLK,-1.26,710144413>0.4,-1.78375
MST,-1.26,710144413>0.4,-1.8074999999999999
DAPK,-1.23,710144413>0.4,-0.07625000000000003
NMO,-1.23,710144413>0.4,-2.035
PDK1,-1.19,710144413>0.4,-1.675
PKA,1.15,710144413>0.4,3.5875
PEK,-1.11,710144413>0.4,-0.67625
NEK,-1.06,710144413>0.4,-0.52875
CAMK1,-1.02,710144413>0.4,1.51375
STKR,-0.97,710144413>0.4,-0.37
STE7,-0.96,710144413>0.4,-1.62625
MARK,-0.9,710144413>0.4,1.33125
RAF,0.88,710144413>0.4,-0.39625
ATM,0.88,710144413>0.4,0.12499999999999999
MELK,-0.84,710144413>0.4,-0.1625
MLCK,-0.82,710144413>0.4,-1.32875
PAKA,0.82,710144413>0.4,1.64
COT,-0.8,710144413>0.4,-0.7325
NDR,-0.79,710144413>0.4,0.3899999999999999
PKCI,0.77,710144413>0.4,0.6537499999999999
IKK,0.77,710144413>0.4,1.2225000000000001
MLK,0.75,710144413>0.4,0.28
MSN,-0.71,710144413>0.4,0.6699999999999999
PKCH,-0.67,710144413>0.4,-0.75875
PRKDC,0.63,710144413>0.4,-0.73125
VRK1,0.62,710144413>0.4,-0.7875
PHK,0.58,710144413>0.4,1.43125
PDHK,-0.55,710144413>0.4,0.18
MTOR,-0.54,710144413>0.4,-0.65125
PAKB,-0.52,710144413>0.4,-0.66125
PKN,-0.52,710144413>0.4,-0.8375
TLK,-0.51,710144413>0.4,-0.83625
HAL,-0.51,710144413>0.4,0.58
NAK,-0.5,710144413>0.4,-0.8375
AMPK,-0.5,710144413>0.4,2.28
IRAK,-0.5,710144413>0.4,-1.09125
PKCD,0.48,710144413>0.4,0.7874999999999999
CHK1,-0.41,710144413>0.4,1.2575
CK1,-0.39,710144413>0.4,-0.5675
BRSK,-0.38,710144413>0.4,-0.59625
SLK,-0.36,710144413>0.4,-0.595
TAO,-0.36,710144413>0.4,1.1275
CAMKK,-0.36,710144413>0.4,-0.58375
ULK,-0.35,710144413>0.4,-0.6025
KHS,-0.35,710144413>0.4,1.4124999999999999
NIK,-0.34,710144413>0.4,-0.58875
MOS,-0.34,710144413>0.4,0.77
PASK,-0.34,710144413>0.4,-0.59
CLK,-0.32,710144413>0.4,-0.585
PKG,-0.26,710144413>0.4,1.925
RSK,-0.24,710144413>0.4,2.43625
LKB,-0.23,710144413>0.4,-1.39125
FRAY,-0.22,710144413>0.4,-1.2575
AUR,-0.21,710144413>0.4,0.35875
MAPKAPK,0.21,710144413>0.4,1.6025
DMPK,0.19,710144413>0.4,1.6
RAD53,0.19,710144413>0.4,1.80625
PKCA,0.15,710144413>0.4,1.59125
STE11,-0.15,710144413>0.4,-0.78
CK2,0.13,710144413>0.4,-0.9862500000000001
P38,0.09,710144413>0.4,-1.415
QIK,-0.04,710144413>0.4,0.24500000000000002
PIM,-0.04,710144413>0.4,-0.08249999999999999
ERK,-5.48,710144414>0.15,-3.95875
PKA,5.13,710144414>0.15,3.5875
JNK,-4.28,710144414>0.15,-3.05
DYRK,-4.08,710144414>0.15,-2.97375
AKT,3.7,710144414>0.15,2.86
RSK,3.51,710144414>0.15,2.43625
AMPK,3.41,710144414>0.15,2.28
DMPK,3.04,710144414>0.15,1.6
P38,-3.03,710144414>0.15,-1.415
PKG,2.81,710144414>0.15,1.925
MST,-2.79,710144414>0.15,-1.8074999999999999
PDK1,-2.76,710144414>0.15,-1.675
NMO,-2.61,710144414>0.15,-2.035
MARK,2.49,710144414>0.15,1.33125
PLK,-2.48,710144414>0.15,-1.78375
PAKA,2.48,710144414>0.15,1.64
PKD,2.47,710144414>0.15,2.25625
CDK,-2.38,710144414>0.15,-2.32625
STE7,-2.33,710144414>0.15,-1.62625
GSK,-2.28,710144414>0.15,-1.605
CAMK1,2.17,710144414>0.15,1.51375
NDR,2.11,710144414>0.15,0.3899999999999999
PKCA,2.1,710144414>0.15,1.59125
RIPK,2.1,710144414>0.15,0.95125
PKCD,2.03,710144414>0.15,0.7874999999999999
RAD53,2.02,710144414>0.15,1.80625
LKB,-1.94,710144414>0.15,-1.39125
VRK1,-1.74,710144414>0.15,-0.7875
MLCK,-1.67,710144414>0.15,-1.32875
PRKDC,-1.47,710144414>0.15,-0.73125
PHK,1.46,710144414>0.15,1.43125
KHS,1.36,710144414>0.15,1.4124999999999999
MTOR,-1.34,710144414>0.15,-0.65125
TAO,1.33,710144414>0.15,1.1275
MOS,1.32,710144414>0.15,0.77
AUR,1.29,710144414>0.15,0.35875
RAF,-1.25,710144414>0.15,-0.39625
IRAK,-1.18,710144414>0.15,-1.09125
SGK,1.16,710144414>0.15,1.7662499999999999
BARK2,1.1,710144414>0.15,1.2825000000000002
PAKB,-1.09,710144414>0.15,-0.66125
FRAY,-1.09,710144414>0.15,-1.2575
IKK,1.08,710144414>0.15,1.2225000000000001
STE11,-1.08,710144414>0.15,-0.78
NUAK,-1.08,710144414>0.15,0.036250000000000004
TTK,-1.08,710144414>0.15,0.03874999999999995
TLK,-1.05,710144414>0.15,-0.83625
PKN,-1.04,710144414>0.15,-0.8375
NAK,-1.03,710144414>0.15,-0.8375
PEK,-0.83,710144414>0.15,-0.67625
MAPKAPK,0.82,710144414>0.15,1.6025
BRSK,-0.79,710144414>0.15,-0.59625
COT,-0.79,710144414>0.15,-0.7325
CLK,-0.78,710144414>0.15,-0.585
NIK,-0.78,710144414>0.15,-0.58875
CK1,-0.77,710144414>0.15,-0.5675
ULK,-0.77,710144414>0.15,-0.6025
SLK,-0.77,710144414>0.15,-0.595
PASK,-0.76,710144414>0.15,-0.59
CHK1,0.75,710144414>0.15,1.2575
BUD32,-0.75,710144414>0.15,0.67
CAMKK,-0.74,710144414>0.15,-0.58375
WNK,-0.72,710144414>0.15,0.6275
CK2,-0.71,710144414>0.15,-0.9862500000000001
QIK,-0.6,710144414>0.15,0.24500000000000002
MSN,0.56,710144414>0.15,0.6699999999999999
CAMK2,0.51,710144414>0.15,-0.14625000000000005
ATM,-0.47,710144414>0.15,0.12499999999999999
ATR,-0.44,710144414>0.15,0.03375
PKCH,-0.44,710144414>0.15,-0.75875
HAL,0.43,710144414>0.15,0.58
STKR,-0.42,710144414>0.15,-0.37
NEK,-0.3,710144414>0.15,-0.52875
DAPK,-0.28,710144414>0.15,-0.07625000000000003
PIM,-0.23,710144414>0.15,-0.08249999999999999
MLK,0.22,710144414>0.15,0.28
GRK,-0.21,710144414>0.15,0.08999999999999997
PDHK,0.2,710144414>0.15,0.18
MELK,-0.07,710144414>0.15,-0.1625
PKCI,-0.02,710144414>0.15,0.6537499999999999
PKA,5.51,710144414>0.2,3.5875
ERK,-5.01,710144414>0.2,-3.95875
JNK,-4.23,710144414>0.2,-3.05
AMPK,3.88,710144414>0.2,2.28
DYRK,-3.87,710144414>0.2,-2.97375
RSK,3.75,710144414>0.2,2.43625
AKT,3.48,710144414>0.2,2.86
PKG,3.37,710144414>0.2,1.925
DMPK,3.02,710144414>0.2,1.6
MARK,2.72,710144414>0.2,1.33125
PKD,2.65,710144414>0.2,2.25625
P38,-2.65,710144414>0.2,-1.415
PAKA,2.59,710144414>0.2,1.64
RAD53,2.51,710144414>0.2,1.80625
CAMK1,2.44,710144414>0.2,1.51375
MST,-2.42,710144414>0.2,-1.8074999999999999
NMO,-2.41,710144414>0.2,-2.035
PKCA,2.36,710144414>0.2,1.59125
PKCD,2.29,710144414>0.2,0.7874999999999999
NDR,2.28,710144414>0.2,0.3899999999999999
PDK1,-2.15,710144414>0.2,-1.675
CDK,-2.13,710144414>0.2,-2.32625
STE7,-2.12,710144414>0.2,-1.62625
GSK,-2.04,710144414>0.2,-1.605
PLK,-2.01,710144414>0.2,-1.78375
LKB,-1.8,710144414>0.2,-1.39125
RIPK,1.75,710144414>0.2,0.95125
STE11,-1.61,710144414>0.2,-0.78
VRK1,-1.6,710144414>0.2,-0.7875
SGK,1.56,710144414>0.2,1.7662499999999999
MLCK,-1.53,710144414>0.2,-1.32875
TAO,1.43,710144414>0.2,1.1275
PHK,1.42,710144414>0.2,1.43125
KHS,1.42,710144414>0.2,1.4124999999999999
MOS,1.4,710144414>0.2,0.77
FRAY,-1.36,710144414>0.2,-1.2575
CK2,-1.31,710144414>0.2,-0.9862500000000001
PRKDC,-1.27,710144414>0.2,-0.73125
MTOR,-1.11,710144414>0.2,-0.65125
TTK,-1.03,710144414>0.2,0.03874999999999995
CHK1,1.01,710144414>0.2,1.2575
PAKB,-1.01,710144414>0.2,-0.66125
TLK,-1.01,710144414>0.2,-0.83625
PKN,-1,710144414>0.2,-0.8375
NAK,-1,710144414>0.2,-0.8375
NUAK,-1,710144414>0.2,0.036250000000000004
MAPKAPK,1,710144414>0.2,1.6025
IKK,0.97,710144414>0.2,1.2225000000000001
IRAK,-0.97,710144414>0.2,-1.09125
RAF,-0.96,710144414>0.2,-0.39625
ULK,-0.73,710144414>0.2,-0.6025
NIK,-0.72,710144414>0.2,-0.58875
SLK,-0.71,710144414>0.2,-0.595
WNK,-0.71,710144414>0.2,0.6275
BUD32,-0.7,710144414>0.2,0.67
PASK,-0.7,710144414>0.2,-0.59
BRSK,-0.7,710144414>0.2,-0.59625
CLK,-0.7,710144414>0.2,-0.585
MSN,0.69,710144414>0.2,0.6699999999999999
CAMKK,-0.69,710144414>0.2,-0.58375
COT,-0.62,710144414>0.2,-0.7325
MLK,0.56,710144414>0.2,0.28
PEK,-0.52,710144414>0.2,-0.67625
NEK,-0.51,710144414>0.2,-0.52875
HAL,0.44,710144414>0.2,0.58
ATM,-0.36,710144414>0.2,0.12499999999999999
STKR,-0.31,710144414>0.2,-0.37
CK1,-0.28,710144414>0.2,-0.5675
ATR,-0.23,710144414>0.2,0.03375
QIK,-0.22,710144414>0.2,0.24500000000000002
PKCH,-0.22,710144414>0.2,-0.75875
PKCI,0.21,710144414>0.2,0.6537499999999999
AUR,0.19,710144414>0.2,0.35875
CAMK2,0.18,710144414>0.2,-0.14625000000000005
MELK,-0.16,710144414>0.2,-0.1625
PDHK,0.12,710144414>0.2,0.18
PIM,0.08,710144414>0.2,-0.08249999999999999
DAPK,0.05,710144414>0.2,-0.07625000000000003
GRK,0.02,710144414>0.2,0.08999999999999997
BARK2,-0.02,710144414>0.2,1.2825000000000002
PKA,3.9,710144414>0.3,3.5875
ERK,-3.83,710144414>0.3,-3.95875
JNK,-3.26,710144414>0.3,-3.05
CAMK1,3.17,710144414>0.3,1.51375
AKT,3.05,710144414>0.3,2.86
PKD,3.02,710144414>0.3,2.25625
DYRK,-3,710144414>0.3,-2.97375
RSK,2.92,710144414>0.3,2.43625
PKCA,2.81,710144414>0.3,1.59125
AMPK,2.66,710144414>0.3,2.28
MARK,2.41,710144414>0.3,1.33125
DMPK,2.34,710144414>0.3,1.6
RAD53,2.19,710144414>0.3,1.80625
MST,-2.12,710144414>0.3,-1.8074999999999999
NMO,-2.02,710144414>0.3,-2.035
MAPKAPK,2.01,710144414>0.3,1.6025
PKG,1.99,710144414>0.3,1.925
CHK1,1.94,710144414>0.3,1.2575
NDR,1.87,710144414>0.3,0.3899999999999999
SGK,1.8,710144414>0.3,1.7662499999999999
PAKA,1.8,710144414>0.3,1.64
TAO,1.78,710144414>0.3,1.1275
IKK,1.78,710144414>0.3,1.2225000000000001
MOS,1.75,710144414>0.3,0.77
KHS,1.7,710144414>0.3,1.4124999999999999
CK2,-1.64,710144414>0.3,-0.9862500000000001
FRAY,-1.62,710144414>0.3,-1.2575
P38,-1.61,710144414>0.3,-1.415
RIPK,1.59,710144414>0.3,0.95125
PDK1,-1.44,710144414>0.3,-1.675
PLK,-1.43,710144414>0.3,-1.78375
MLCK,-1.34,710144414>0.3,-1.32875
VRK1,-1.28,710144414>0.3,-0.7875
LKB,-1.24,710144414>0.3,-1.39125
CDK,-1.24,710144414>0.3,-2.32625
PHK,1.23,710144414>0.3,1.43125
PKCH,-1.2,710144414>0.3,-0.75875
GSK,-1.17,710144414>0.3,-1.605
PKCD,1.16,710144414>0.3,0.7874999999999999
MSN,1.14,710144414>0.3,0.6699999999999999
STE11,-1.11,710144414>0.3,-0.78
CAMK2,1.06,710144414>0.3,-0.14625000000000005
RAF,-0.99,710144414>0.3,-0.39625
PKCI,0.91,710144414>0.3,0.6537499999999999
HAL,0.83,710144414>0.3,0.58
PKN,-0.82,710144414>0.3,-0.8375
NAK,-0.82,710144414>0.3,-0.8375
PAKB,-0.81,710144414>0.3,-0.66125
TTK,-0.81,710144414>0.3,0.03874999999999995
TLK,-0.8,710144414>0.3,-0.83625
ATR,-0.8,710144414>0.3,0.03375
NUAK,-0.8,710144414>0.3,0.036250000000000004
GRK,0.7,710144414>0.3,0.08999999999999997
STE7,-0.65,710144414>0.3,-1.62625
PRKDC,-0.64,710144414>0.3,-0.73125
PIM,-0.64,710144414>0.3,-0.08249999999999999
PDHK,0.62,710144414>0.3,0.18
BRSK,-0.58,710144414>0.3,-0.59625
ULK,-0.58,710144414>0.3,-0.6025
WNK,-0.58,710144414>0.3,0.6275
NIK,-0.58,710144414>0.3,-0.58875
BUD32,-0.57,710144414>0.3,0.67
SLK,-0.57,710144414>0.3,-0.595
PASK,-0.55,710144414>0.3,-0.59
CLK,-0.54,710144414>0.3,-0.585
CAMKK,-0.54,710144414>0.3,-0.58375
CK1,-0.51,710144414>0.3,-0.5675
MELK,0.49,710144414>0.3,-0.1625
PEK,0.37,710144414>0.3,-0.67625
BARK2,0.36,710144414>0.3,1.2825000000000002
IRAK,-0.33,710144414>0.3,-1.09125
COT,-0.27,710144414>0.3,-0.7325
MLK,-0.26,710144414>0.3,0.28
STKR,0.26,710144414>0.3,-0.37
AUR,0.2,710144414>0.3,0.35875
QIK,0.13,710144414>0.3,0.24500000000000002
NEK,-0.13,710144414>0.3,-0.52875
MTOR,-0.08,710144414>0.3,-0.65125
ATM,0.05,710144414>0.3,0.12499999999999999
DAPK,0.03,710144414>0.3,-0.07625000000000003
CAMK1,3.13,710144414>0.4,1.51375
ERK,-2.91,710144414>0.4,-3.95875
AMPK,2.57,710144414>0.4,2.28
DYRK,-2.54,710144414>0.4,-2.97375
TAO,2.4,710144414>0.4,1.1275
IKK,2.37,710144414>0.4,1.2225000000000001
MARK,2.37,710144414>0.4,1.33125
CHK1,2.36,710144414>0.4,1.2575
KHS,2.3,710144414>0.4,1.4124999999999999
PKD,2.22,710144414>0.4,2.25625
PKG,2.16,710144414>0.4,1.925
MAPKAPK,2.16,710144414>0.4,1.6025
PKA,2.14,710144414>0.4,3.5875
RIPK,2.08,710144414>0.4,0.95125
PAKA,2.07,710144414>0.4,1.64
PKCA,2.02,710144414>0.4,1.59125
MSN,1.94,710144414>0.4,0.6699999999999999
PKCH,-1.87,710144414>0.4,-0.75875
RSK,1.83,710144414>0.4,2.43625
SGK,1.79,710144414>0.4,1.7662499999999999
GRK,1.73,710144414>0.4,0.08999999999999997
JNK,-1.69,710144414>0.4,-3.05
RAD53,1.57,710144414>0.4,1.80625
PRKDC,-1.53,710144414>0.4,-0.73125
DMPK,1.52,710144414>0.4,1.6
LKB,-1.5,710144414>0.4,-1.39125
NMO,-1.45,710144414>0.4,-2.035
GSK,-1.43,710144414>0.4,-1.605
FRAY,-1.39,710144414>0.4,-1.2575
AKT,1.38,710144414>0.4,2.86
HAL,1.38,710144414>0.4,0.58
CDK,-1.33,710144414>0.4,-2.32625
CK2,-1.27,710144414>0.4,-0.9862500000000001
MST,-1.14,710144414>0.4,-1.8074999999999999
PDHK,1.13,710144414>0.4,0.18
RAF,-1.03,710144414>0.4,-0.39625
STKR,0.98,710144414>0.4,-0.37
COT,-0.98,710144414>0.4,-0.7325
VRK1,-0.97,710144414>0.4,-0.7875
MLCK,-0.97,710144414>0.4,-1.32875
NDR,-0.96,710144414>0.4,0.3899999999999999
ATM,-0.84,710144414>0.4,0.12499999999999999
ATR,-0.84,710144414>0.4,0.03375
PDK1,-0.82,710144414>0.4,-1.675
