Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKX,P51817,AGC,PKA,0.47712125471966244,1.5645087250992256,2.029963223377443,3.1760912590556813,1.4509295744525397,1.5097437237500315,0.16687205328443222,0.4518041934133431,28
MAPK14,Q16539,CMGC,MAPK,0.47712125471966244,1.4437465638711726,1.9456423376774072,2.0621479067488444,2.380691300821426,2.301602433595612,0.28010659645813685,0.7108901766463934,6
DAPK3,O43293,CAMK,DAPK,0.47712125471966244,1.3767507096020994,1.8538719643217618,1.8538719643217618,2.804716500305553,2.804716500305553,NA,0.4620942538354898,3
NUAK1,O60285,CAMK,CAMKL,0.47712125471966244,1.1928576868235905,1.6847295652214085,1.713693261156725,2.3907963680611277,2.3907963680611277,0,0.22262785565543966,3
CAMK4,Q16566,CAMK,CAMK1,0.47712125471966244,1.2265289400449542,1.6197887582883939,2.1760912590556813,1.8203649052811386,1.7946818076110564,0.2091058175986119,0.523971374301839,10
AKT2,P31751,AGC,AKT,0.47712125471966244,1.0700033931174926,1.585026652029182,2.029963223377443,1.453529128211781,1.43872122716184,0.058618254469584206,0.4257802031095872,24
MAPKAPK2,P49137,CAMK,MAPKAPK,0.47712125471966244,1.1389661321122482,1.5633074023359457,2.0969100130080562,1.42570667834348,1.4641603729392838,0.08160008543671003,0.45843663878417357,24
PRKAA1,Q13131,CAMK,CAMKL,0.47712125471966244,1.0455747735211307,1.5426228034760947,1.6320232147054055,1.6477408764927228,1.6450937987688172,0.0662971510629371,0.48008804804868,11
CHEK1,O14757,CAMK,CAMKL,0.47712125471966244,1.045574233368008,1.5228787452803376,1.6078895349886861,1.9000593001686987,1.901117357937236,0.07839123968844368,0.5261662678432611,6
NPR2,P20594,RGC,RGC,0.47712125471966244,1.0210173933472626,1.4600879154208821,1.6575773191777936,1.872082936177548,1.97714167346744,0.18196707076512417,0.642206391895318,5
MAPK10,P53779,CMGC,MAPK,0.47712125471966244,0.9533497857707927,1.4279032320494809,1.5326385825694937,1.6753178035738652,1.7052271912432453,0.04486408150407028,0.5490928443751383,9
MAPK8,P45983,CMGC,MAPK,0.47712125471966244,0.9501843926806329,1.4279032320494809,1.5326385825694937,1.6753178035738652,1.695257395353452,0.039566400819700864,0.5490928443751383,9
PRKG2,Q13237,AGC,PKG,0.47712125471966244,0.9358378040751346,1.4279032320494809,1.728933227713462,1.3927593275028767,1.379851682030474,0.06783365105015926,0.4276622228570615,30
AKT3,Q9Y243,AGC,AKT,0.44367347742366453,1.305667674147343,1.3907614240449142,3.1760912590556813,1.6962754439536565,1.6513796849078093,0.5086385062512467,0.49865463216571504,8
CHEK2,O96017,CAMK,RAD53,0.47712125471966244,0.8762442630676522,1.3907614240449142,1.713693261156725,1.5256392588859282,1.4899528063721785,0.12556479225970232,0.5484534972921339,16
NPR1,P16066,RGC,RGC,0.47712125471966244,0.8864890215265803,1.369911285071794,1.4436974992327127,1.47021297399707,1.4898992439133651,0.04448576739372755,0.5117210928518462,16
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.47712125471966244,0.9174987082907677,1.3631779024128257,1.6320232147054055,1.368561476016552,1.3927572042654484,0.07813583622058623,0.42469976518418984,27
AKT1,P31749,AGC,AKT,0.47712125471966244,0.8231869393351254,1.3500164563548547,1.494850021680094,1.3920814642744266,1.3755245596976675,0.06846999941896105,0.38718535245354085,24
CAMK2B,Q13554,CAMK,CAMK2,0.47712125471966244,0.8111295618066576,1.3127683989352255,1.4279032320494809,1.6729623432641738,1.6521292849197786,0.1761430865582501,0.41974252778666876,4
MAPK13,O15264,CMGC,MAPK,0.47712125471966244,0.8224596947574802,1.2896005338831993,1.4279032320494809,1.5989685374600635,1.655535890987487,0.08485103029113539,0.5459167555187713,7
CSNK1A1,P48729,CK1,CK1,0.47712125471966244,0.7666184282329798,1.2622774066719646,1.5528419686577808,1.6116835401067242,1.578178981981778,0.180651428262043,0.5330486807124745,8
PRKY,O43930,AGC,PKA,0.47712125471966244,0.7122489067121417,1.2466723333413885,1.3248329103366059,1.561454385999294,1.5013090071459736,0.11032013622383281,0.49733606309132217,8
PRKCA,P17252,AGC,PKC,0.47712125471966244,0.7689077273515289,1.2267012524107686,1.3907614240449142,1.3861973695418044,1.3849822107714445,0.0274642131143939,0.4257727326449396,21
SGK3,Q96BR1,AGC,SGK,0.47712125471966244,0.7071069920144528,1.2218487496163564,1.6197887582883939,1.4598279709410655,1.4700050793632478,0.22028482568947022,0.516322821063661,12
CDK4,P11802,CMGC,CDK,0.47712125471966244,0.7304870557820837,1.207608310501746,1.207608310501746,1.6304637426187119,1.6304637426187119,NA,0.5571639005292064,4
