HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.704225352112676,0.6914285714285714,0.981651376146789,0.6394984326018809,0.7541098025738626,99,0.7503836790631094
PIK3C2A,0,-1,-1,-1,0.2562474081209193,14,0.12121463435357016
CHEK1,0.8591549295774648,0.9857142857142858,-1,0.18808777429467088,0.5509351750272914,90,0.49362360289155005
AURKA,0.971830985915493,0.7114285714285714,-1,0.16300940438871472,0.4734184103155774,79,0.3956625008962216
RPS6KA5,0.2535211267605634,0.84,-1,0.664576802507837,0.5420477281718286,90,0.482392173263083
CHEK2,0.8732394366197183,0.8714285714285714,-1,0.4263322884012539,0.5691238858725064,91,0.5166094197648178
RAF1,0.323943661971831,0.8542857142857143,0.3761467889908257,0.06269592476489028,0.4617563177554876,76,0.38092463815121885
PRKCG,0,0.8057142857142857,-1,0.7523510971786834,0.5222478326755147,86,0.4573702365320452
PRKCB,0.7323943661971831,0.78,-1,0.7523510971786834,0.5961666341029288,95,0.5507844453542704
CDK1,0.8028169014084507,0.7542857142857143,-1,0.9529780564263324,0.6397938570622631,97,0.605917949106478
ARAF,0.4929577464788733,0.8114285714285714,0.24770642201834864,0.06269592476489028,0.43549096305849827,70,0.3477320365251808
PIM1,0.3380281690140845,0.8228571428571428,0.0091743119266055,0.5768025078369906,0.4889069335843655,81,0.41523598043104915
CDK4,0.6901408450704225,0.9285714285714286,0.5871559633027523,0.9529780564263324,0.8162396916484962,100,0.8288997577879338
BRAF,0.4929577464788733,0.4428571428571429,0.24770642201834864,0.06269592476489028,0.30287896305849826,28,0.18014483514858126
PRKCA,0.5492957746478874,0.9142857142857144,-1,0.7523510971786834,0.6171453537534753,96,0.577296110321991
PRKACA,0.5633802816901409,0.9885714285714284,-1,0.7021943573667712,0.6307219519814162,97,0.5944534120837857
PRKACG,0.3380281690140845,-1,-1,0.7021943573667712,0.3638050149555173,49,0.25713957565733525
PRKACB,0.3380281690140845,0.20857142857142855,-1,0.7021943573667712,0.3648175236495966,49,0.25841912425331615
RPS6KB1,0.9295774647887324,0.7914285714285715,-1,0.664576802507837,0.6026160047608876,95,0.5589347785006499
CDK2,0.8450704225352113,0.9942857142857144,0.944954128440367,0.9529780564263324,0.9516315660508738,100,1
MAPK3,0.6619718309859155,0.8171428571428572,-1,0.90282131661442,0.6325280552279281,97,0.596735858532675
MAPK1,0.6056338028169014,0.8628571428571429,-1,0.90282131661442,0.6403395880471732,98,0.6066076116442994
AKT1,0.7183098591549296,0.96,-1,0.3761755485893417,0.5682197292549827,91,0.5154668001139797
AKT2,0.6338028169014085,0.9542857142857144,-1,0.3761755485893417,0.5570114660214504,91,0.5013024600271104
MAP3K8,0.43661971830985913,0.38,-1,0.23824451410658307,0.3277029642140771,37,0.211515939427477
PRKCI,0.3380281690140845,0.82,-1,0.9655172413793104,0.6108587636192468,95,0.5693514895727594
MAPK8,0.5352112676056338,0.6314285714285715,-1,0.7899686520376176,0.5364700574905222,89,0.4753434429846735
MAPK9,0,0.7657142857142857,-1,0.7899686520376176,0.5180956170213504,86,0.45212291199886956
CSNK1A1,0,0.5485714285714286,-1,0.02507836990595611,0.28450530219042386,24,0.15692528937652947
CSNK1D,0,0.8028571428571428,-1,0.02507836990595611,0.3629812660040238,48,0.25609857045857715
MAPKAPK2,0.7605633802816901,0.6628571428571428,0.03669724770642202,0.877742946708464,0.5698471683080566,92,0.5175234613234906
GSK3B,0,0.7771428571428571,-1,0.11285266457680251,0.3741609030011072,54,0.2702267344011125
CDK7,1,0.7971428571428572,0.6422018348623854,0.9529780564263324,0.8234125780679302,100,0.8379644273564884
CDK9,0.4507042253521127,0.8142857142857143,0.5412844036697247,0.9529780564263324,0.7321825679891087,99,0.7226733370277952
RPS6KA3,0.6197183098591549,0.9057142857142856,-1,0.664576802507837,0.6032553199515355,95,0.5597427072220191
NEK2,0,0.8371428571428572,-1,0.438871473354232,0.46367779260661696,77,0.38335288440959886
DAPK1,0.23943661971830985,0.5571428571428572,0.1743119266055046,0.677115987460815,0.4481847627839453,73,0.3637737097585437
PRKAA2,0.8309859154929577,0.6428571428571429,-1,0.12539184952978055,0.4283227706306544,68,0.3386732989455402
CSNK2A1,0.9577464788732394,0.7942857142857143,-1,0.6018808777429467,0.5929921466738055,94,0.5467727159176283
PRKDC,0.9859154929577464,0.8228571428571428,-1,0.7147335423197492,0.6295348774456901,97,0.5929532575029953
ATM,0.7746478873239436,0.6314285714285715,-1,0.41379310344827586,0.4813070265775733,80,0.4056316675031789
AURKB,0.8169014084507042,0.9114285714285716,-1,0.16300940438871472,0.5178256880309013,85,0.4517817917074949
CDK3,0,0.9514285714285714,0.5688073394495413,0.9529780564263324,0.7298429266917834,99,0.7197166367499631
CDK6,0.4507042253521127,0.9914285714285714,0.6330275229357798,0.9529780564263324,0.8193956322092922,100,0.8328880487894623
CDK5,0.647887323943662,0.9314285714285714,0.10091743119266056,0.9529780564263324,0.6873336174787068,98,0.6659958862637929
PRKCE,0.28169014084507044,0.7028571428571428,-1,0.890282131661442,0.5520257735428203,91,0.4950018367847345
PRKCQ,0.9014084507042254,0.9371428571428572,-1,0.3761755485893417,0.5816293532980362,93,0.5324130897777184
PRKCZ,0.4788732394366197,0.7114285714285714,-1,0.9655172413793104,0.5930934363759341,94,0.5469007198517218
PRKCD,0.9154929577464788,0.7171428571428572,-1,0.3761755485893417,0.515308544718025,85,0.448600774881953
PRKAA1,0.5915492957746479,0.9742857142857144,-1,0.12539184952978055,0.503845900427646,83,0.4341149630625092
PAK1,0.29577464788732394,0.8742857142857143,0.02752293577981651,0.5517241379310345,0.500233314506463,82,0.4295495906658667
PAK2,0.22535211267605632,0.3942857142857143,-1,0.5517241379310345,0.37676914664954386,54,0.27352287844199713
PRKG2,0.5211267605633803,0.3771428571428572,-1,0.8275862068965517,0.4646122852515693,78,0.38453384093747395
ROCK1,0,0.6142857142857143,0,0,0.22102000000000002,4,0.0766963197309406
ATR,0.943661971830986,0.7514285714285714,0.926605504587156,0.22570532915360503,0.687748086625531,98,0.6665196678550005
CAMK2G,0,1,-1,0.6018808777429467,0.5494377241209718,90,0.49173121301288936
DYRK1A,0.7464788732394366,0.7714285714285715,0.23853211009174313,0.6896551724137931,0.6109700124314378,96,0.5694920792410515
PRKG1,0.4225352112676056,0.76,-1,0.8275862068965517,0.5717482223396482,92,0.5199259009580646
PRKD1,0.5774647887323944,0.94,-1,0.9404388714733544,0.6691909680818315,98,0.6430682791243246
RPS6KA2,0.8873239436619719,0.4942857142857143,-1,0.664576802507837,0.5061913756969215,83,0.43707903596900266
RPS6KA1,0.30985915492957744,0.9571428571428572,-1,0.664576802507837,0.5844960822893834,93,0.5360358923051295
PKN1,0.676056338028169,0.5457142857142857,-1,0.07523510971786834,0.37010470785713057,52,0.26510075490893686
MAPK14,0.7887323943661971,0.9257142857142856,0.48623853211009177,0.8401253918495298,0.7735801083434836,99,0.7749890997933407
PIM3,0.3380281690140845,-1,0.24770642201834864,0.5768025078369906,0.34702664044547404,42,0.23593605842068527
BRSK2,0,0.07714285714285714,-1,0.7272727272727273,0.2919394247438909,27,0.1663200937187172
BRSK1,0,0.5942857142857143,-1,0.7272727272727273,0.45153660957829084,73,0.368009575469848
PASK,0,0.10571428571428572,-1,0.2884012539184953,0.20517990567447397,2,0.05667854549062852
VRK1,0,0.4428571428571429,-1,0.5642633228840125,0.3693036876735361,51,0.2640884729826047
PLK3,0,0.7314285714285714,0.11926605504587157,0.6269592476489029,0.452873136464295,74,0.3696985990905612
NEK6,0,0.9428571428571428,-1,0.438871473354232,0.4963026314954169,82,0.4245822259830344
PIM2,0.3380281690140845,0.4171428571428571,0.08256880733944955,0.5768025078369906,0.36171258496051223,47,0.25449528640041014
AKT3,0.2676056338028169,0.2,-1,0.3761755485893417,0.28330154526334334,24,0.15540405257633702
AAK1,-1,0.09714285714285714,-1,0.5015673981191222,0.28275281231624966,23,0.1547105963362791
ABL1,-1,0.9771428571428572,-1,-1,0.45892686115957343,75,0.37734893827243104
ABL2,-1,0.4685714285714286,-1,-1,0.33389258201846905,39,0.21933801228233799
ACVR1,-1,0.7457142857142857,-1,0.8150470219435737,0.5317316283076193,88,0.46935529646939655
ACVR1B,-1,0.36857142857142855,-1,0.8150470219435737,0.42377318801161934,67,0.3329238055470868
ACVR2B,-1,0.25142857142857145,-1,0.8150470219435737,0.39024064216210425,59,0.2905473576090967
ALK,-1,0.6285714285714286,-1,-1,0.37322920916398505,53,0.26904931484101896
AURKC,-1,0.31142857142857144,-1,0.16300940438871472,0.27570398078168673,21,0.14580269999316894
AXL,-1,0.5685714285714286,-1,-1,0.35847797398441655,46,0.2504075763815136
BLK,-1,0.18571428571428572,-1,-1,0.2643510447433604,18,0.13145553097324128
BMP2K,-1,0.03428571428571429,-1,0.5015673981191222,0.26475973893358307,18,0.13197201451589421
BMPR1A,-1,0.4828571428571429,-1,0.8150470219435737,0.4564878668891951,75,0.3742666815841505
BMPR1B,-1,0.6828571428571428,-1,0.8150470219435737,0.5137385549249527,85,0.44661671464901165
BMPR2,-1,0.5114285714285715,-1,0.8150470219435737,0.46466653660858903,78,0.38460240059341627
BMX,-1,0.6657142857142857,-1,-1,0.38236092617990836,57,0.2805894386492841
