Kinase,Z,method,AvgZ
VRK1,-1.09,710317302>0.3,0.03166666666666662
CHK1,-1.05,710317302>0.3,-0.6533333333333333
PDK1,1.01,710317302>0.3,-0.5099999999999999
ATM,-1,710317302>0.3,-0.31
RSK,-0.98,710317302>0.3,0.09000000000000007
RIPK,-0.96,710317302>0.3,-1.5091666666666665
GRK,-0.95,710317302>0.3,-1.5875
RAD53,0.94,710317302>0.3,1.45
MSN,-0.93,710317302>0.3,-0.33666666666666667
QIK,-0.91,710317302>0.3,-0.26166666666666666
PKD,-0.9,710317302>0.3,0.42583333333333334
LKB,0.87,710317302>0.3,-0.21666666666666665
NMO,-0.85,710317302>0.3,-1.9108333333333334
AMPK,-0.84,710317302>0.3,-0.028333333333333356
JNK,-0.84,710317302>0.3,-2.2275
ERK,-0.83,710317302>0.3,-1.7125
DAPK,-0.81,710317302>0.3,-0.4041666666666667
AUR,0.79,710317302>0.3,0.9525
CK1,-0.79,710317302>0.3,-2.1591666666666667
MST,0.78,710317302>0.3,-0.17666666666666664
GSK,0.72,710317302>0.3,-0.31833333333333336
CAMK1,0.7,710317302>0.3,-0.23333333333333334
NUAK,-0.7,710317302>0.3,-0.6091666666666666
BARK2,0.69,710317302>0.3,0.5433333333333333
TTK,-0.68,710317302>0.3,-0.6
PDHK,0.67,710317302>0.3,0.5258333333333333
TLK,-0.66,710317302>0.3,-1.0841666666666667
NAK,-0.66,710317302>0.3,-1.09
PLK,-0.66,710317302>0.3,-1.9541666666666666
PRKDC,0.57,710317302>0.3,0.13416666666666666
CAMK2,0.56,710317302>0.3,-0.22249999999999998
MOS,-0.49,710317302>0.3,-0.7566666666666666
PKG,0.49,710317302>0.3,0.7941666666666667
TAO,-0.49,710317302>0.3,-0.77
KHS,-0.48,710317302>0.3,-0.7633333333333333
NIK,-0.48,710317302>0.3,-0.7641666666666667
BUD32,-0.48,710317302>0.3,-0.08333333333333334
DMPK,0.48,710317302>0.3,1.36
PASK,-0.47,710317302>0.3,0.9791666666666666
PKCD,0.47,710317302>0.3,2.1091666666666664
CLK,-0.47,710317302>0.3,-0.7583333333333333
ULK,-0.46,710317302>0.3,-0.755
SLK,-0.46,710317302>0.3,-0.7733333333333333
CAMKK,-0.46,710317302>0.3,-0.7616666666666667
PHK,-0.44,710317302>0.3,0.6516666666666666
CK2,-0.44,710317302>0.3,-0.755
PKA,-0.44,710317302>0.3,0.5975
BRSK,-0.43,710317302>0.3,0.9866666666666667
PEK,-0.42,710317302>0.3,-0.8591666666666666
PKCA,0.4,710317302>0.3,0.37166666666666665
PIM,0.37,710317302>0.3,0.9941666666666666
AKT,0.33,710317302>0.3,0.5533333333333333
ATR,-0.31,710317302>0.3,-0.2833333333333333
IRAK,0.3,710317302>0.3,-0.17083333333333334
RAF,-0.22,710317302>0.3,0.03916666666666666
STE7,-0.2,710317302>0.3,-2.1083333333333334
MLK,-0.19,710317302>0.3,0.6291666666666667
STE11,0.16,710317302>0.3,-0.9725000000000001
IKK,0.12,710317302>0.3,-0.7991666666666666
SGK,0.11,710317302>0.3,0.17083333333333334
NDR,0.11,710317302>0.3,-0.8108333333333333
NEK,0.07,710317302>0.3,-0.22583333333333333
MLCK,0.07,710317302>0.3,0.065
COT,0.06,710317302>0.3,0.5566666666666666
PKCI,-0.05,710317302>0.3,1.6541666666666666
PAKA,-0.01,710317302>0.3,0.6900000000000001
DYRK,0.01,710317302>0.3,-1.2991666666666666
WNK,2.56,710317302>0.4,1.4308333333333334
FRAY,2.51,710317302>0.4,1.9583333333333333
ERK,-2.31,710317302>0.4,-1.7125
MAPKAPK,-1.67,710317302>0.4,-0.43833333333333335
HAL,1.64,710317302>0.4,0.22
AUR,1.57,710317302>0.4,0.9525
PAKB,1.56,710317302>0.4,1.1991666666666667
PKG,1.55,710317302>0.4,0.7941666666666667
DYRK,-1.5,710317302>0.4,-1.2991666666666666
CDK,-1.5,710317302>0.4,-2.4783333333333335
P38,-1.35,710317302>0.4,-2.185
PRKDC,1.29,710317302>0.4,0.13416666666666666
JNK,-1.17,710317302>0.4,-2.2275
BARK2,1.1,710317302>0.4,0.5433333333333333
PKCA,1.09,710317302>0.4,0.37166666666666665
RAD53,1.05,710317302>0.4,1.45
STKR,-1.04,710317302>0.4,-1.6891666666666667
SGK,1.04,710317302>0.4,0.17083333333333334
AKT,1.02,710317302>0.4,0.5533333333333333
PDHK,1,710317302>0.4,0.5258333333333333
MARK,-0.97,710317302>0.4,-1.185
CAMK1,0.95,710317302>0.4,-0.23333333333333334
VRK1,-0.88,710317302>0.4,0.03166666666666662
MELK,0.87,710317302>0.4,0.9741666666666666
PKD,-0.82,710317302>0.4,0.42583333333333334
MSN,-0.79,710317302>0.4,-0.33666666666666667
ATM,-0.78,710317302>0.4,-0.31
IKK,0.77,710317302>0.4,-0.7991666666666666
PKCH,0.74,710317302>0.4,2.180833333333333
IRAK,-0.64,710317302>0.4,-0.17083333333333334
CHK1,-0.57,710317302>0.4,-0.6533333333333333
NUAK,-0.56,710317302>0.4,-0.6091666666666666
TLK,-0.55,710317302>0.4,-1.0841666666666667
PKCI,0.55,710317302>0.4,1.6541666666666666
TTK,-0.55,710317302>0.4,-0.6
NAK,-0.55,710317302>0.4,-1.09
PKN,-0.53,710317302>0.4,0.38499999999999995
MST,0.53,710317302>0.4,-0.17666666666666664
MTOR,0.53,710317302>0.4,0.29833333333333334
PIM,0.52,710317302>0.4,0.9941666666666666
PDK1,0.51,710317302>0.4,-0.5099999999999999
MLK,0.51,710317302>0.4,0.6291666666666667
MLCK,0.5,710317302>0.4,0.065
GSK,-0.5,710317302>0.4,-0.31833333333333336
GRK,-0.48,710317302>0.4,-1.5875
COT,0.48,710317302>0.4,0.5566666666666666
NDR,0.47,710317302>0.4,-0.8108333333333333
DMPK,0.46,710317302>0.4,1.36
NEK,-0.45,710317302>0.4,-0.22583333333333333
RIPK,-0.45,710317302>0.4,-1.5091666666666665
NMO,-0.41,710317302>0.4,-1.9108333333333334
BUD32,-0.41,710317302>0.4,-0.08333333333333334
PASK,-0.4,710317302>0.4,0.9791666666666666
SLK,-0.39,710317302>0.4,-0.7733333333333333
CAMKK,-0.39,710317302>0.4,-0.7616666666666667
MOS,-0.39,710317302>0.4,-0.7566666666666666
TAO,-0.39,710317302>0.4,-0.77
BRSK,-0.38,710317302>0.4,0.9866666666666667
KHS,-0.38,710317302>0.4,-0.7633333333333333
CLK,-0.38,710317302>0.4,-0.7583333333333333
NIK,-0.38,710317302>0.4,-0.7641666666666667
ULK,-0.37,710317302>0.4,-0.755
LKB,-0.37,710317302>0.4,-0.21666666666666665
PKCD,0.33,710317302>0.4,2.1091666666666664
STE11,-0.28,710317302>0.4,-0.9725000000000001
STE7,-0.28,710317302>0.4,-2.1083333333333334
ATR,0.26,710317302>0.4,-0.2833333333333333
PHK,-0.21,710317302>0.4,0.6516666666666666
RSK,0.19,710317302>0.4,0.09000000000000007
PEK,-0.18,710317302>0.4,-0.8591666666666666
PKA,0.17,710317302>0.4,0.5975
PAKA,-0.14,710317302>0.4,0.6900000000000001
CAMK2,-0.14,710317302>0.4,-0.22249999999999998
CK1,-0.13,710317302>0.4,-2.1591666666666667
DAPK,-0.07,710317302>0.4,-0.4041666666666667
PLK,0.07,710317302>0.4,-1.9541666666666666
RAF,-0.07,710317302>0.4,0.03916666666666666
AMPK,-0.06,710317302>0.4,-0.028333333333333356
CK2,-0.04,710317302>0.4,-0.755
QIK,-0.04,710317302>0.4,-0.26166666666666666
PKCH,3.07,710317303>0.15,2.180833333333333
CDK,-3.02,710317303>0.15,-2.4783333333333335
CK1,-2.98,710317303>0.15,-2.1591666666666667
NMO,-2.85,710317303>0.15,-1.9108333333333334
STE7,-2.8,710317303>0.15,-2.1083333333333334
JNK,-2.74,710317303>0.15,-2.2275
PLK,-2.69,710317303>0.15,-1.9541666666666666
P38,-2.65,710317303>0.15,-2.185
PKCD,2.52,710317303>0.15,2.1091666666666664
RAD53,2.48,710317303>0.15,1.45
PKCI,2.04,710317303>0.15,1.6541666666666666
STKR,-1.98,710317303>0.15,-1.6891666666666667
DYRK,-1.97,710317303>0.15,-1.2991666666666666
GRK,-1.86,710317303>0.15,-1.5875
FRAY,1.78,710317303>0.15,1.9583333333333333
ERK,-1.75,710317303>0.15,-1.7125
MARK,-1.72,710317303>0.15,-1.185
DMPK,1.67,710317303>0.15,1.36
RIPK,-1.6,710317303>0.15,-1.5091666666666665
AUR,1.51,710317303>0.15,0.9525
NAK,-1.48,710317303>0.15,-1.09
TLK,-1.43,710317303>0.15,-1.0841666666666667
PKN,1.4,710317303>0.15,0.38499999999999995
PDK1,-1.4,710317303>0.15,-0.5099999999999999
PAKB,1.38,710317303>0.15,1.1991666666666667
MLK,1.38,710317303>0.15,0.6291666666666667
NDR,-1.37,710317303>0.15,-0.8108333333333333
STE11,-1.36,710317303>0.15,-0.9725000000000001
VRK1,1.34,710317303>0.15,0.03166666666666662
PEK,-1.32,710317303>0.15,-0.8591666666666666
COT,1.3,710317303>0.15,0.5566666666666666
PAKA,1.27,710317303>0.15,0.6900000000000001
IKK,-1.22,710317303>0.15,-0.7991666666666666
SLK,-1.06,710317303>0.15,-0.7733333333333333
CLK,-1.03,710317303>0.15,-0.7583333333333333
TAO,-1.03,710317303>0.15,-0.77
NIK,-1.02,710317303>0.15,-0.7641666666666667
CAMKK,-1.02,710317303>0.15,-0.7616666666666667
ULK,-1.01,710317303>0.15,-0.755
KHS,-1.01,710317303>0.15,-0.7633333333333333
MOS,-1,710317303>0.15,-0.7566666666666666
WNK,1,710317303>0.15,1.4308333333333334
BUD32,0.98,710317303>0.15,-0.08333333333333334
BRSK,0.97,710317303>0.15,0.9866666666666667
PASK,0.96,710317303>0.15,0.9791666666666666
PIM,0.93,710317303>0.15,0.9941666666666666
PKG,0.89,710317303>0.15,0.7941666666666667
CAMK2,-0.89,710317303>0.15,-0.22249999999999998
CAMK1,-0.85,710317303>0.15,-0.23333333333333334
QIK,-0.83,710317303>0.15,-0.26166666666666666
PDHK,0.79,710317303>0.15,0.5258333333333333
PKA,0.79,710317303>0.15,0.5975
CK2,-0.78,710317303>0.15,-0.755
MELK,0.73,710317303>0.15,0.9741666666666666
PKD,0.72,710317303>0.15,0.42583333333333334
IRAK,-0.65,710317303>0.15,-0.17083333333333334
AKT,0.59,710317303>0.15,0.5533333333333333
SGK,-0.57,710317303>0.15,0.17083333333333334
BARK2,0.56,710317303>0.15,0.5433333333333333
PHK,0.54,710317303>0.15,0.6516666666666666
MLCK,-0.49,710317303>0.15,0.065
PKCA,-0.39,710317303>0.15,0.37166666666666665
CHK1,-0.39,710317303>0.15,-0.6533333333333333
ATR,-0.36,710317303>0.15,-0.2833333333333333
GSK,-0.32,710317303>0.15,-0.31833333333333336
LKB,0.22,710317303>0.15,-0.21666666666666665
AMPK,-0.14,710317303>0.15,-0.028333333333333356
NEK,0.14,710317303>0.15,-0.22583333333333333
MST,0.13,710317303>0.15,-0.17666666666666664
RSK,-0.11,710317303>0.15,0.09000000000000007
DAPK,-0.11,710317303>0.15,-0.4041666666666667
PRKDC,-0.11,710317303>0.15,0.13416666666666666
RAF,-0.1,710317303>0.15,0.03916666666666666
MTOR,0.08,710317303>0.15,0.29833333333333334
HAL,-0.07,710317303>0.15,0.22
ATM,-0.04,710317303>0.15,-0.31
TTK,-0.03,710317303>0.15,-0.6
MAPKAPK,0.03,710317303>0.15,-0.43833333333333335
MSN,-0.02,710317303>0.15,-0.33666666666666667
NUAK,-0.02,710317303>0.15,-0.6091666666666666
CK1,-3.19,710317303>0.2,-2.1591666666666667
CDK,-3.11,710317303>0.2,-2.4783333333333335
PKCH,3.09,710317303>0.2,2.180833333333333
JNK,-2.92,710317303>0.2,-2.2275
PLK,-2.86,710317303>0.2,-1.9541666666666666
NMO,-2.84,710317303>0.2,-1.9108333333333334
P38,-2.78,710317303>0.2,-2.185
STE7,-2.65,710317303>0.2,-2.1083333333333334
PKCD,2.63,710317303>0.2,2.1091666666666664
PKCI,2.2,710317303>0.2,1.6541666666666666
DYRK,-2.19,710317303>0.2,-1.2991666666666666
RAD53,2.15,710317303>0.2,1.45
ERK,-2.03,710317303>0.2,-1.7125
STKR,-1.97,710317303>0.2,-1.6891666666666667
DMPK,1.94,710317303>0.2,1.36
FRAY,1.9,710317303>0.2,1.9583333333333333
GRK,-1.89,710317303>0.2,-1.5875
MARK,-1.75,710317303>0.2,-1.185
RIPK,-1.58,710317303>0.2,-1.5091666666666665
AUR,1.56,710317303>0.2,0.9525
TTK,-1.43,710317303>0.2,-0.6
NAK,-1.43,710317303>0.2,-1.09
IKK,-1.42,710317303>0.2,-0.7991666666666666
PAKB,1.42,710317303>0.2,1.1991666666666667
NUAK,-1.42,710317303>0.2,-0.6091666666666666
PEK,-1.41,710317303>0.2,-0.8591666666666666
TLK,-1.41,710317303>0.2,-1.0841666666666667
PKN,1.39,710317303>0.2,0.38499999999999995
PAKA,1.34,710317303>0.2,0.6900000000000001
NDR,-1.32,710317303>0.2,-0.8108333333333333
STE11,-1.32,710317303>0.2,-0.9725000000000001
COT,1.3,710317303>0.2,0.5566666666666666
PDK1,-1.23,710317303>0.2,-0.5099999999999999
PIM,1.09,710317303>0.2,0.9941666666666666
NIK,-1.06,710317303>0.2,-0.7641666666666667
KHS,-1.04,710317303>0.2,-0.7633333333333333
SLK,-1.03,710317303>0.2,-0.7733333333333333
TAO,-1.02,710317303>0.2,-0.77
CAMKK,-1.02,710317303>0.2,-0.7616666666666667
BUD32,-1.02,710317303>0.2,-0.08333333333333334
ULK,-1,710317303>0.2,-0.755
PKG,0.99,710317303>0.2,0.7941666666666667
WNK,0.99,710317303>0.2,1.4308333333333334
BRSK,0.98,710317303>0.2,0.9866666666666667
MOS,-0.98,710317303>0.2,-0.7566666666666666
ATM,-0.98,710317303>0.2,-0.31
CLK,-0.97,710317303>0.2,-0.7583333333333333
MLK,0.97,710317303>0.2,0.6291666666666667
PASK,0.96,710317303>0.2,0.9791666666666666
PKA,0.93,710317303>0.2,0.5975
CHK1,-0.88,710317303>0.2,-0.6533333333333333
PKD,0.87,710317303>0.2,0.42583333333333334
ATR,-0.87,710317303>0.2,-0.2833333333333333
MELK,0.81,710317303>0.2,0.9741666666666666
CAMK2,-0.8,710317303>0.2,-0.22249999999999998
CK2,-0.75,710317303>0.2,-0.755
CAMK1,-0.75,710317303>0.2,-0.23333333333333334
AKT,0.68,710317303>0.2,0.5533333333333333
PRKDC,-0.62,710317303>0.2,0.13416666666666666
PDHK,0.62,710317303>0.2,0.5258333333333333
IRAK,-0.6,710317303>0.2,-0.17083333333333334
QIK,-0.59,710317303>0.2,-0.26166666666666666
BARK2,0.56,710317303>0.2,0.5433333333333333
DAPK,-0.49,710317303>0.2,-0.4041666666666667
PHK,0.48,710317303>0.2,0.6516666666666666
MLCK,-0.48,710317303>0.2,0.065
SGK,-0.48,710317303>0.2,0.17083333333333334
AMPK,-0.45,710317303>0.2,-0.028333333333333356
VRK1,0.42,710317303>0.2,0.03166666666666662
LKB,-0.32,710317303>0.2,-0.21666666666666665
GSK,-0.28,710317303>0.2,-0.31833333333333336
MST,-0.26,710317303>0.2,-0.17666666666666664
MAPKAPK,-0.22,710317303>0.2,-0.43833333333333335
MTOR,0.18,710317303>0.2,0.29833333333333334
NEK,0.17,710317303>0.2,-0.22583333333333333
RAF,-0.07,710317303>0.2,0.03916666666666666
RSK,0.05,710317303>0.2,0.09000000000000007
HAL,-0.02,710317303>0.2,0.22
MSN,-0.02,710317303>0.2,-0.33666666666666667
PKCA,0.02,710317303>0.2,0.37166666666666665
STE7,-3.41,710317303>0.3,-2.1083333333333334
CDK,-3.11,710317303>0.3,-2.4783333333333335
CK1,-2.91,710317303>0.3,-2.1591666666666667
P38,-2.78,710317303>0.3,-2.185
PKCD,2.73,710317303>0.3,2.1091666666666664
DMPK,2.72,710317303>0.3,1.36
NMO,-2.71,710317303>0.3,-1.9108333333333334
PLK,-2.65,710317303>0.3,-1.9541666666666666
STE11,-2.57,710317303>0.3,-0.9725000000000001
JNK,-2.53,710317303>0.3,-2.2275
RAD53,2.43,710317303>0.3,1.45
DYRK,-2.4,710317303>0.3,-1.2991666666666666
PKCI,2.38,710317303>0.3,1.6541666666666666
PKCH,2.29,710317303>0.3,2.180833333333333
ERK,-2.22,710317303>0.3,-1.7125
STKR,-1.88,710317303>0.3,-1.6891666666666667
PEK,-1.74,710317303>0.3,-0.8591666666666666
CAMK2,-1.69,710317303>0.3,-0.22249999999999998
AUR,1.67,710317303>0.3,0.9525
GRK,-1.66,710317303>0.3,-1.5875
MARK,-1.6,710317303>0.3,-1.185
PIM,1.58,710317303>0.3,0.9941666666666666
PAKA,1.58,710317303>0.3,0.6900000000000001
FRAY,1.57,710317303>0.3,1.9583333333333333
PKN,1.5,710317303>0.3,0.38499999999999995
PDK1,-1.5,710317303>0.3,-0.5099999999999999
PAKB,1.49,710317303>0.3,1.1991666666666667
LKB,-1.47,710317303>0.3,-0.21666666666666665
NUAK,-1.4,710317303>0.3,-0.6091666666666666
NAK,-1.39,710317303>0.3,-1.09
TLK,-1.39,710317303>0.3,-1.0841666666666667
PKA,1.37,710317303>0.3,0.5975
TTK,-1.35,710317303>0.3,-0.6
NDR,-1.27,710317303>0.3,-0.8108333333333333
RIPK,-1.23,710317303>0.3,-1.5091666666666665
PHK,1.2,710317303>0.3,0.6516666666666666
PKD,1.16,710317303>0.3,0.42583333333333334
MLK,1.15,710317303>0.3,0.6291666666666667
BRSK,1.04,710317303>0.3,0.9866666666666667
PASK,1.03,710317303>0.3,0.9791666666666666
AKT,1.02,710317303>0.3,0.5533333333333333
WNK,1.02,710317303>0.3,1.4308333333333334
CAMK1,-1.02,710317303>0.3,-0.23333333333333334
IKK,-1.01,710317303>0.3,-0.7991666666666666
PKG,1,710317303>0.3,0.7941666666666667
TAO,-0.99,710317303>0.3,-0.77
KHS,-0.97,710317303>0.3,-0.7633333333333333
CLK,-0.96,710317303>0.3,-0.7583333333333333
BUD32,-0.95,710317303>0.3,-0.08333333333333334
CAMKK,-0.95,710317303>0.3,-0.7616666666666667
ULK,-0.95,710317303>0.3,-0.755
NIK,-0.95,710317303>0.3,-0.7641666666666667
SLK,-0.95,710317303>0.3,-0.7733333333333333
MOS,-0.94,710317303>0.3,-0.7566666666666666
ATM,-0.92,710317303>0.3,-0.31
MST,-0.9,710317303>0.3,-0.17666666666666664
PKCA,0.85,710317303>0.3,0.37166666666666665
ATR,-0.79,710317303>0.3,-0.2833333333333333
CHK1,-0.73,710317303>0.3,-0.6533333333333333
BARK2,0.64,710317303>0.3,0.5433333333333333
CK2,-0.63,710317303>0.3,-0.755
MELK,0.62,710317303>0.3,0.9741666666666666
VRK1,0.52,710317303>0.3,0.03166666666666662
COT,0.51,710317303>0.3,0.5566666666666666
NEK,-0.48,710317303>0.3,-0.22583333333333333
PRKDC,-0.46,710317303>0.3,0.13416666666666666
