Kinase,Z,method,AvgZ
BARK2,-0.2,710317412>0.15,0.2225
CAMK2,0.2,710317412>0.15,0.34750000000000003
RAF,-0.18,710317412>0.15,0.1625
MST,0.1,710317412>0.15,0.2525
CK2,-0.08,710317412>0.15,-0.012500000000000011
PEK,0.07,710317412>0.15,0.7475
SGK,-0.04,710317412>0.15,-0.5175000000000001
VRK1,0.03,710317412>0.15,-0.5175000000000001
JNK,-3.61,710317412>0.2,-3.485
DYRK,-3.56,710317412>0.2,-3.0375
P38,-3.41,710317412>0.2,-3.5475000000000003
ERK,-3,710317412>0.2,-3.0975
FRAY,2.86,710317412>0.2,2.8975
PIM,2.84,710317412>0.2,2.63
CK1,-2.58,710317412>0.2,-2.59
PKCD,2.29,710317412>0.2,2.7575000000000003
PKCI,2.23,710317412>0.2,2.165
DMPK,2.18,710317412>0.2,2.3600000000000003
CDK,-1.93,710317412>0.2,-1.9525000000000001
GSK,-1.92,710317412>0.2,-1.655
MSN,1.83,710317412>0.2,1.565
PAKA,1.77,710317412>0.2,2.2475
NMO,-1.75,710317412>0.2,-1.465
MARK,-1.74,710317412>0.2,-1.6099999999999999
RSK,1.72,710317412>0.2,1.6775
MLK,1.65,710317412>0.2,1.5425
PHK,1.63,710317412>0.2,1.395
AUR,1.6,710317412>0.2,2.22
TAO,1.44,710317412>0.2,0.40249999999999997
PASK,1.42,710317412>0.2,0.98
WNK,1.42,710317412>0.2,0.97
ATM,-1.4,710317412>0.2,-1.0225
STE7,-1.38,710317412>0.2,-0.6925
CAMK1,-1.38,710317412>0.2,-1.215
NDR,1.37,710317412>0.2,1.6625
PDHK,1.35,710317412>0.2,1.1425
PKCA,1.31,710317412>0.2,1.0925
MELK,1.3,710317412>0.2,0.7975
PKG,1.27,710317412>0.2,1.575
PDK1,-1.24,710317412>0.2,-1.46
AKT,1.15,710317412>0.2,1.1275
PLK,-1.14,710317412>0.2,-1.22
MAPKAPK,1.14,710317412>0.2,0.4625
PKD,1.12,710317412>0.2,1.3175000000000001
STKR,-1.07,710317412>0.2,-1.1099999999999999
PKCH,1.04,710317412>0.2,1.5675
TTK,-1.04,710317412>0.2,-0.91
NEK,1.04,710317412>0.2,0.9199999999999999
NAK,-1.02,710317412>0.2,-0.9225
NUAK,-0.99,710317412>0.2,-0.9175
PKN,-0.97,710317412>0.2,-0.5425
TLK,-0.97,710317412>0.2,-0.895
HAL,-0.97,710317412>0.2,-0.9175
PAKB,-0.96,710317412>0.2,-0.5325
IRAK,-0.92,710317412>0.2,-0.635
STE11,-0.88,710317412>0.2,-0.585
PKA,0.86,710317412>0.2,1.15
CHK1,-0.82,710317412>0.2,-0.975
ATR,-0.78,710317412>0.2,-0.6475
CLK,-0.72,710317412>0.2,-0.645
NIK,-0.71,710317412>0.2,-0.64
BUD32,-0.7,710317412>0.2,-0.63
CAMKK,-0.7,710317412>0.2,-0.63
KHS,-0.69,710317412>0.2,-0.64
SLK,-0.69,710317412>0.2,-0.6499999999999999
BRSK,-0.69,710317412>0.2,-0.6325
ULK,-0.69,710317412>0.2,-0.6425
MOS,-0.66,710317412>0.2,-0.6275
GRK,-0.62,710317412>0.2,-0.4625
VRK1,-0.61,710317412>0.2,-0.5175000000000001
AMPK,0.57,710317412>0.2,0.6275
COT,-0.57,710317412>0.2,0.29750000000000004
RAF,0.56,710317412>0.2,0.1625
RIPK,-0.53,710317412>0.2,-0.835
PEK,0.52,710317412>0.2,0.7475
RAD53,0.47,710317412>0.2,0.505
CK2,-0.47,710317412>0.2,-0.012500000000000011
IKK,0.38,710317412>0.2,0.63
MLCK,0.34,710317412>0.2,0.3
QIK,0.28,710317412>0.2,0.05749999999999999
LKB,0.27,710317412>0.2,0.22750000000000004
CAMK2,0.24,710317412>0.2,0.34750000000000003
SGK,-0.21,710317412>0.2,-0.5175000000000001
DAPK,0.13,710317412>0.2,0.14
MTOR,-0.1,710317412>0.2,-0.095
MST,-0.08,710317412>0.2,0.2525
BARK2,0.06,710317412>0.2,0.2225
PRKDC,0.06,710317412>0.2,0.22249999999999998
P38,-3.49,710317412>0.3,-3.5475000000000003
JNK,-3.29,710317412>0.3,-3.485
ERK,-3.25,710317412>0.3,-3.0975
CK1,-3.17,710317412>0.3,-2.59
DYRK,-3.14,710317412>0.3,-3.0375
PKCD,3.13,710317412>0.3,2.7575000000000003
FRAY,3.13,710317412>0.3,2.8975
PAKA,2.88,710317412>0.3,2.2475
DMPK,2.56,710317412>0.3,2.3600000000000003
PKCI,2.22,710317412>0.3,2.165
AUR,2.21,710317412>0.3,2.22
PIM,1.97,710317412>0.3,2.63
GSK,-1.89,710317412>0.3,-1.655
CDK,-1.83,710317412>0.3,-1.9525000000000001
NDR,1.73,710317412>0.3,1.6625
PASK,1.71,710317412>0.3,0.98
PKCH,1.68,710317412>0.3,1.5675
WNK,1.65,710317412>0.3,0.97
RSK,1.64,710317412>0.3,1.6775
PKD,1.49,710317412>0.3,1.3175000000000001
MARK,-1.48,710317412>0.3,-1.6099999999999999
AKT,1.47,710317412>0.3,1.1275
IKK,1.46,710317412>0.3,0.63
PHK,1.42,710317412>0.3,1.395
PDHK,1.42,710317412>0.3,1.1425
CAMK1,-1.35,710317412>0.3,-1.215
PDK1,-1.34,710317412>0.3,-1.46
PKG,1.33,710317412>0.3,1.575
NMO,-1.29,710317412>0.3,-1.465
PLK,-1.25,710317412>0.3,-1.22
MLK,1.24,710317412>0.3,1.5425
PKA,1.23,710317412>0.3,1.15
PKCA,1.21,710317412>0.3,1.0925
ATM,-1.21,710317412>0.3,-1.0225
MSN,1.1,710317412>0.3,1.565
PEK,1.06,710317412>0.3,0.7475
SGK,-0.92,710317412>0.3,-0.5175000000000001
ATR,-0.91,710317412>0.3,-0.6475
CHK1,-0.89,710317412>0.3,-0.975
HAL,-0.87,710317412>0.3,-0.9175
TLK,-0.86,710317412>0.3,-0.895
NAK,-0.86,710317412>0.3,-0.9225
PKN,-0.86,710317412>0.3,-0.5425
TTK,-0.85,710317412>0.3,-0.91
PAKB,-0.85,710317412>0.3,-0.5325
NUAK,-0.84,710317412>0.3,-0.9175
NEK,0.84,710317412>0.3,0.9199999999999999
RIPK,-0.83,710317412>0.3,-0.835
LKB,0.8,710317412>0.3,0.22750000000000004
MELK,0.8,710317412>0.3,0.7975
STKR,-0.71,710317412>0.3,-1.1099999999999999
MST,0.66,710317412>0.3,0.2525
CLK,-0.61,710317412>0.3,-0.645
ULK,-0.61,710317412>0.3,-0.6425
TAO,-0.61,710317412>0.3,0.40249999999999997
SLK,-0.61,710317412>0.3,-0.6499999999999999
BUD32,-0.59,710317412>0.3,-0.63
CAMKK,-0.59,710317412>0.3,-0.63
NIK,-0.59,710317412>0.3,-0.64
MOS,-0.59,710317412>0.3,-0.6275
KHS,-0.59,710317412>0.3,-0.64
BRSK,-0.58,710317412>0.3,-0.6325
STE7,-0.54,710317412>0.3,-0.6925
STE11,-0.43,710317412>0.3,-0.585
IRAK,-0.39,710317412>0.3,-0.635
VRK1,-0.38,710317412>0.3,-0.5175000000000001
CAMK2,0.33,710317412>0.3,0.34750000000000003
AMPK,0.32,710317412>0.3,0.6275
MLCK,-0.31,710317412>0.3,0.3
RAD53,-0.3,710317412>0.3,0.505
COT,-0.3,710317412>0.3,0.29750000000000004
BARK2,0.28,710317412>0.3,0.2225
QIK,-0.27,710317412>0.3,0.05749999999999999
MTOR,-0.27,710317412>0.3,-0.095
RAF,-0.16,710317412>0.3,0.1625
DAPK,-0.15,710317412>0.3,0.14
GRK,-0.11,710317412>0.3,-0.4625
PRKDC,-0.1,710317412>0.3,0.22249999999999998
CK2,-0.09,710317412>0.3,-0.012500000000000011
MAPKAPK,0.06,710317412>0.3,0.4625
FRAY,3.55,710317412>0.4,2.8975
ERK,-3.37,710317412>0.4,-3.0975
AUR,3.29,710317412>0.4,2.22
P38,-3.22,710317412>0.4,-3.5475000000000003
JNK,-3.12,710317412>0.4,-3.485
PIM,2.85,710317412>0.4,2.63
PKCD,2.74,710317412>0.4,2.7575000000000003
PAKA,2.66,710317412>0.4,2.2475
NDR,2.57,710317412>0.4,1.6625
DYRK,-2.54,710317412>0.4,-3.0375
PKG,2.52,710317412>0.4,1.575
PKCI,2.45,710317412>0.4,2.165
DMPK,2.41,710317412>0.4,2.3600000000000003
CK1,-2,710317412>0.4,-2.59
PKA,1.9,710317412>0.4,1.15
MSN,1.79,710317412>0.4,1.565
CDK,-1.78,710317412>0.4,-1.9525000000000001
GSK,-1.73,710317412>0.4,-1.655
PKCH,1.45,710317412>0.4,1.5675
RSK,1.44,710317412>0.4,1.6775
NEK,1.43,710317412>0.4,0.9199999999999999
AKT,1.36,710317412>0.4,1.1275
PEK,1.34,710317412>0.4,0.7475
PHK,1.34,710317412>0.4,1.395
IKK,1.25,710317412>0.4,0.63
STKR,-1.23,710317412>0.4,-1.1099999999999999
MARK,-1.2,710317412>0.4,-1.6099999999999999
MLK,1.19,710317412>0.4,1.5425
PKD,1.12,710317412>0.4,1.3175000000000001
VRK1,-1.11,710317412>0.4,-0.5175000000000001
CAMK1,-1.07,710317412>0.4,-1.215
PDK1,-0.99,710317412>0.4,-1.46
CHK1,-0.96,710317412>0.4,-0.975
PKCA,0.95,710317412>0.4,1.0925
ATM,-0.91,710317412>0.4,-1.0225
SGK,-0.9,710317412>0.4,-0.5175000000000001
STE7,0.89,710317412>0.4,-0.6925
RIPK,-0.85,710317412>0.4,-0.835
PDHK,0.85,710317412>0.4,1.1425
BARK2,0.75,710317412>0.4,0.2225
NMO,-0.74,710317412>0.4,-1.465
PRKDC,0.72,710317412>0.4,0.22249999999999998
NUAK,-0.67,710317412>0.4,-0.9175
TTK,-0.66,710317412>0.4,-0.91
HAL,-0.66,710317412>0.4,-0.9175
PKN,-0.66,710317412>0.4,-0.5425
NAK,-0.65,710317412>0.4,-0.9225
PAKB,-0.65,710317412>0.4,-0.5325
TLK,-0.63,710317412>0.4,-0.895
CAMK2,0.62,710317412>0.4,0.34750000000000003
PLK,-0.6,710317412>0.4,-1.22
RAD53,0.59,710317412>0.4,0.505
MELK,0.59,710317412>0.4,0.7975
CK2,0.59,710317412>0.4,-0.012500000000000011
KHS,-0.49,710317412>0.4,-0.64
TAO,-0.48,710317412>0.4,0.40249999999999997
ULK,-0.47,710317412>0.4,-0.6425
BRSK,-0.47,710317412>0.4,-0.6325
SLK,-0.47,710317412>0.4,-0.6499999999999999
CLK,-0.47,710317412>0.4,-0.645
CAMKK,-0.46,710317412>0.4,-0.63
NIK,-0.45,710317412>0.4,-0.64
BUD32,-0.45,710317412>0.4,-0.63
PASK,-0.45,710317412>0.4,0.98
MOS,-0.44,710317412>0.4,-0.6275
WNK,-0.44,710317412>0.4,0.97
AMPK,0.43,710317412>0.4,0.6275
RAF,0.43,710317412>0.4,0.1625
IRAK,-0.36,710317412>0.4,-0.635
MAPKAPK,-0.34,710317412>0.4,0.4625
MST,0.33,710317412>0.4,0.2525
MTOR,0.31,710317412>0.4,-0.095
ATR,-0.25,710317412>0.4,-0.6475
QIK,-0.23,710317412>0.4,0.05749999999999999
STE11,0.2,710317412>0.4,-0.585
DAPK,-0.18,710317412>0.4,0.14
MLCK,0.17,710317412>0.4,0.3
COT,0.14,710317412>0.4,0.29750000000000004
GRK,-0.06,710317412>0.4,-0.4625
LKB,0.06,710317412>0.4,0.22750000000000004
