HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
SGK1,0.8732394366197183,0.7485714285714286,0.5963302752293578,0,0.535720016022742,89,0.5177591042527829
PIK3C2A,0,-1,-1,-1,0.2562474081209193,9,0.14707748057287098
CHEK1,0.7746478873239436,0.8685714285714285,-1,0.5266457680250783,0.5790694299150805,92,0.5752560848972311
AURKA,0.971830985915493,0.9142857142857144,-1,0.9529780564263324,0.7080615084541279,99,0.7463461730231414
RPS6KA5,0.7183098591549296,0.8342857142857143,-1,0.2507836990595611,0.5021148969512637,83,0.473186578183436
CHEK2,0.8873239436619719,0.7028571428571428,-1,0.7147335423197492,0.5814823917113691,93,0.5784565438017405
RAF1,0.5352112676056338,0.8228571428571428,0.28440366972477066,0.07523510971786834,0.4576831216089497,76,0.41425399530699236
PRKCG,0,0.6857142857142857,-1,0.01253918495297805,0.32409864484581186,30,0.2370727283601201
PRKCB,0.4929577464788733,0.8028571428571428,-1,0.01253918495297805,0.41534491751181757,66,0.3580982441003136
CDK1,0.6056338028169014,0.6971428571428572,-1,0.927899686520376,0.594659494027597,94,0.5959341410469475
ARAF,0.3380281690140845,0.9257142857142856,0.05504587155963303,0.07523510971786834,0.41030550331201204,64,0.3514141606332293
PIM1,0.39436619718309857,0.8942857142857142,0.6605504587155964,0.3636363636363637,0.6345120506055516,97,0.648793025826458
CDK4,0.9014084507042254,0.8657142857142858,0.9174311926605504,0.927899686520376,0.8993018937361189,100,1
BRAF,0.3380281690140845,0.6685714285714286,0.05504587155963303,0.07523510971786834,0.3177855033120121,29,0.2286992223774083
PRKCA,0.6338028169014085,0.9914285714285714,-1,0.01253918495297805,0.4892818401181049,81,0.4561653095181256
PRKACA,0.5774647887323944,0.9885714285714284,-1,0.18808777429467088,0.5203343993339166,86,0.49735221923336076
PRKACG,0.39436619718309857,-1,-1,0.18808777429467088,0.2792728762090106,16,0.1776175680646728
PRKACB,0.39436619718309857,0.19714285714285715,-1,0.18808777429467088,0.25562534060686315,9,0.14625239435823253
RPS6KB1,0.9154929577464788,0.9857142857142858,-1,0.2507836990595611,0.5708855439455058,92,0.5644012960791482
CDK2,0.5633802816901409,0.9028571428571428,0.3761467889908257,0.927899686520376,0.7301061444145012,99,0.7755853228366872
MAPK3,0.29577464788732394,0.8771428571428571,-1,0.8275862068965517,0.5937329331949495,94,0.5947051867087655
MAPK1,0.30985915492957744,0.88,-1,0.8275862068965517,0.5961888120021382,95,0.5979625690713676
AKT1,0.6901408450704225,0.9457142857142856,-1,0.6269592476489029,0.6152781676296435,96,0.6232819497152577
AKT2,0.8591549295774648,0.9542857142857144,-1,0.6269592476489029,0.6368129416943084,97,0.6518448384928021
MAP3K8,0.7323943661971831,0.7571428571428571,-1,0.7398119122257053,0.5863818422239169,93,0.5849549848645892
PRKCI,0.39436619718309857,0.9171428571428571,-1,0.5893416927899686,0.5652116711256443,91,0.5568756913151979
MAPK8,0.8450704225352113,0.6771428571428572,-1,0.8401253918495298,0.596131967473522,95,0.5978871726941593
MAPK9,0,0.8628571428571429,-1,0.8401253918495298,0.5589982893421982,90,0.5486345027947112
CSNK1A1,0,0.5628571428571428,-1,0.915360501567398,0.4827989230490696,80,0.44756661985270974
CSNK1D,0,0.6257142857142857,-1,0.915360501567398,0.5021974759018695,83,0.4732961076994847
MAPKAPK2,0.323943661971831,0.6114285714285714,0.926605504587156,0.8150470219435737,0.7062606466502561,98,0.7439575797993045
GSK3B,0,0.94,-1,0.11285266457680251,0.4244207899379072,69,0.3701361291455503
CDK7,1,0.9,0.27522935779816515,0.927899686520376,0.7601449230680739,99,0.8154275933485058
CDK9,0.8028169014084507,0.92,0.5045871559633027,0.927899686520376,0.8003406258720539,100,0.8687416139682609
RPS6KA3,0.7464788732394366,0.9971428571428572,-1,0.2507836990595611,0.5555230366976411,90,0.544025062525578
NEK2,0,0.7342857142857143,-1,0.8025078369905956,0.5111271132547625,85,0.4851400322175039
DAPK1,0.943661971830986,0.5457142857142857,0.6697247706422018,0.10031347962382443,0.5161593162134059,86,0.4918145509741046
PRKAA2,0.9859154929577464,0.8114285714285714,-1,0.4012539184952978,0.5577385513407923,90,0.5469636351870475
CSNK2A1,0.704225352112676,0.78,-1,0.21316614420062696,0.4755951569214391,79,0.4380118239646688
PRKDC,0.7605633802816901,0.7828571428571428,-1,0.23824451410658307,0.48823496026261787,81,0.45477676869638595
ATM,0.22535211267605632,0.6228571428571429,-1,0.15047021943573669,0.35992461372756274,44,0.28459090344960375
AURKB,0.676056338028169,0.8485714285714285,-1,0.9529780564263324,0.6547245486983644,98,0.6756020990587908
CDK3,0,0.8142857142857143,0.908256880733945,0.927899686520376,0.76099666618734,99,0.8165573123745602
CDK6,0.8028169014084507,0.76,0.8532110091743119,0.927899686520376,0.8319854699087511,100,0.9107141072894712
CDK5,0.6197183098591549,0.9228571428571428,0.8899082568807339,0.927899686520376,0.8761145491179512,100,0.9692452057594585
PRKCE,0.38028169014084506,0.8371428571428572,-1,0.9905956112852664,0.6263332025676368,96,0.6379449191254587
PRKCQ,0.4788732394366197,0.8885714285714286,-1,0.9404388714733544,0.6423005400051103,97,0.6591233759753227
PRKCZ,0.7887323943661971,0.9085714285714286,-1,0.5893416927899686,0.6066419532525289,96,0.6118272100476004
PRKCD,0.5492957746478874,0.74,-1,0.9404388714733544,0.604320047104254,95,0.6087475238216886
PRKAA1,0.5070422535211268,0.9771428571428572,-1,0.4012539184952978,0.5553598929171755,89,0.5438086749450909
PAK1,0.2535211267605634,0.9571428571428572,0.5596330275229358,0.5391849529780565,0.6575229541211493,98,0.6793137954344046
PAK2,0.9577464788732394,0.40285714285714286,-1,0.5391849529780565,0.458538204245946,77,0.415388143739792
PRKG2,0.6619718309859155,0.36857142857142855,-1,0.5141065830721003,0.4094389755969588,63,0.3502648318929599
ROCK1,0,0.8257142857142857,0.3211009174311927,0.7774294670846394,0.5766510664634322,92,0.5720484614466351
ATR,0.9295774647887324,0.7942857142857143,0.6422018348623854,0.0877742946708464,0.5935332866201841,94,0.5944403832382151
CAMK2G,0,0.9828571428571428,-1,0.3510971786833856,0.4895317565103335,82,0.45649678892410755
DYRK1A,0.23943661971830985,0.6914285714285714,0.3853211009174312,0.3761755485893417,0.4740892330609003,79,0.43601442498537796
PRKG1,0.2676056338028169,0.96,-1,0.5141065830721003,0.5478861835596743,89,0.533895836830654
PRKD1,0.5915492957746479,0.8457142857142858,-1,0.02507836990595611,0.44232086104115054,73,0.3938780889402899
RPS6KA2,0.8309859154929577,0.7742857142857142,-1,0.2507836990595611,0.49619110773917346,82,0.4653294940135036
RPS6KA1,0.5211267605633803,1,-1,0.2507836990595611,0.5312187666234213,88,0.5117888216964525
PKN1,0.3661971830985915,0.66,-1,0.5642633228840125,0.4772441567804431,80,0.4401989933970243
MAPK14,0.28169014084507044,0.9485714285714286,0.10091743119266056,0.9655172413793104,0.6489698235805216,97,0.6679692549438393
PIM3,0.39436619718309857,-1,0.05504587155963303,0.3636363636363637,0.2701595414018725,13,0.1655299943707409
BRSK2,0,0.08,-1,0.05015673981191222,0.14535945351644763,1,0
BRSK1,0,0.2342857142857143,-1,0.05015673981191222,0.19297408324604765,1,0.06315419744208436
PASK,0,0.4057142857142857,-1,0.5768025078369906,0.36057167910214794,44,0.2854491458565396
VRK1,0,0.44,-1,0.12539184952978055,0.2728448921777191,15,0.16909173944913738
PLK3,0,0.6085714285714285,0.7706422018348624,0.6018808777429467,0.5689888943084755,92,0.5618856535899448
NEK6,0,0.7057142857142857,-1,0.8025078369905956,0.5023095892307624,83,0.4734448104689697
PIM2,0.39436619718309857,0.5685714285714286,0.24770642201834864,0.3636363636363637,0.41167326161472595,64,0.35322830217739726
AKT3,0.647887323943662,0.9714285714285714,-1,0.6269592476489029,0.6184915600368773,96,0.6275440687256925
AAK1,-1,0.09714285714285714,-1,0.6394984326018809,0.3106149381951457,27,0.219188463021857
ABL1,-1,0.9514285714285714,-1,-1,0.45260490322547264,75,0.4075184434762751
ABL2,-1,0.5542857142857143,-1,-1,0.3549657751321383,42,0.2780136923378647
ACVR1,-1,0.8057142857142857,-1,0.890282131661442,0.564104357925017,91,0.5554069940492572
ACVR1B,-1,0.25142857142857145,-1,0.890282131661442,0.40543816536877475,62,0.34495831243635744
ACVR2B,-1,0.26285714285714284,-1,0.890282131661442,0.40870963325653237,63,0.3492974605108503
ALK,-1,0.7457142857142857,-1,-1,0.4020292397526664,61,0.3404368457642928
AURKC,-1,0.3514285714285714,-1,0.9529780564263324,0.446728112058879,74,0.3997236956903813
AXL,-1,0.5428571428571428,-1,-1,0.3521560160503157,41,0.27428693690942124
BLK,-1,0.18285714285714288,-1,-1,0.26364860497290477,11,0.15689414091345222
BMP2K,-1,0.03428571428571429,-1,0.6394984326018809,0.29262186481247904,20,0.19532314861214672
BMPR1A,-1,0.33714285714285713,-1,0.890282131661442,0.4299741745269565,70,0.37750192299505325
BMPR1B,-1,0.6542857142857142,-1,0.890282131661442,0.5207574084122292,87,0.49791328206222785
BMPR2,-1,0.5,-1,0.890282131661442,0.4765925919275019,79,0.4393347830565753
BMX,-1,0.6771428571428572,-1,-1,0.3851706852617309,54,0.31807631319363194
BTK,-1,0.8085714285714286,-1,-1,0.4174829147026906,67,0.36093400062073194
BUB1,-1,0.43142857142857144,-1,-1,0.3247608650025457,30,0.23795107148209754
CAMK1,-1,0.38857142857142857,-1,0.7648902821316614,0.4193665746774148,67,0.3634324141258469
CAMK1D,-1,0.20857142857142855,-1,0.7648902821316614,0.36784095544523293,47,0.29509083195258556
CAMK2A,-1,0.9085714285714286,-1,0.3510971786833856,0.48463198593369633,80,0.4499979233406692
CAMK2B,-1,0.4514285714285714,-1,0.3510971786833856,0.3537732704233933,42,0.2764320003609579
CAMK2D,-1,0.7371428571428571,-1,0.3510971786833856,0.4355599676173327,72,0.38491070222327745
CAMK4,-1,0.6314285714285715,1,0.7648902821316614,0.688651521882252,98,0.7206015199350084
CAMKK1,-1,0.6114285714285714,1,0.4263322884012539,0.602245051225911,95,0.6059953297977808
CAMKK2,-1,0.45714285714285713,-1,0.4263322884012539,0.3706065275739427,48,0.2987589795208588
CDC42BPA,-1,0.12857142857142856,-1,0.7774294670846394,0.347473600765375,39,0.26807636295157844
