Kinase,Z,method,AvgZ
TLK,-1.17,710317315>0.3,-1.2175
IRAK,-1.17,710317315>0.3,-1.17
BUD32,1.15,710317315>0.3,1.15
COT,-1.03,710317315>0.3,-0.8325
PKD,0.96,710317315>0.3,1.1275
NEK,-0.94,710317315>0.3,-0.9475
GSK,-0.9,710317315>0.3,-1.2025
PDHK,0.89,710317315>0.3,0.9724999999999999
CLK,-0.87,710317315>0.3,-0.88
BARK2,0.87,710317315>0.3,0.8425
CAMKK,-0.87,710317315>0.3,-0.875
MOS,-0.85,710317315>0.3,-0.8725
SGK,0.85,710317315>0.3,0.485
KHS,-0.84,710317315>0.3,-0.855
ULK,-0.84,710317315>0.3,-0.87
PEK,-0.83,710317315>0.3,-0.8925
SLK,-0.83,710317315>0.3,-0.8625
MLCK,0.83,710317315>0.3,0.5599999999999999
TAO,-0.82,710317315>0.3,-0.8625
AMPK,0.82,710317315>0.3,0.425
NIK,-0.81,710317315>0.3,-0.8525
RIPK,-0.79,710317315>0.3,-0.5725
MSN,-0.66,710317315>0.3,-0.7225
PKCH,0.62,710317315>0.3,1.0075
RAF,-0.57,710317315>0.3,-0.6925
MELK,0.43,710317315>0.3,0.74
MAPKAPK,0.43,710317315>0.3,-0.017499999999999995
CAMK1,-0.42,710317315>0.3,-0.7325
CK2,-0.31,710317315>0.3,-0.33499999999999996
ATM,0.3,710317315>0.3,0.020000000000000004
CHK1,0.28,710317315>0.3,0.2475
ATR,0.26,710317315>0.3,0.0875
NUAK,0.22,710317315>0.3,0.20500000000000002
PKN,0.21,710317315>0.3,0.905
TTK,0.19,710317315>0.3,0.1975
PAKB,0.19,710317315>0.3,0.185
VRK1,-0.11,710317315>0.3,-0.1325
DAPK,-0.11,710317315>0.3,-0.019999999999999997
NDR,-0.11,710317315>0.3,-0.125
QIK,-0.08,710317315>0.3,-0.33
PRKDC,-0.03,710317315>0.3,-0.06749999999999999
DYRK,-3.72,710317315>0.4,-3.5075000000000003
ERK,-3.7,710317315>0.4,-3.5700000000000003
JNK,-3.52,710317315>0.4,-3.5525
P38,-3.38,710317315>0.4,-3.4175
STE7,-3.05,710317315>0.4,-3.34
CDK,-2.77,710317315>0.4,-2.5125
PDK1,-2.76,710317315>0.4,-2.34
AUR,2.59,710317315>0.4,2.4025
PKCI,2.53,710317315>0.4,2.3725
PAKA,2.48,710317315>0.4,2.25
CK1,-2.29,710317315>0.4,-2.6625
GSK,-2.28,710317315>0.4,-1.2025
PLK,-2.1,710317315>0.4,-2.6275
STKR,-2.03,710317315>0.4,-2.3375
PKCD,2.03,710317315>0.4,2.0425
RAD53,2.02,710317315>0.4,2.1425
NMO,-1.96,710317315>0.4,-2.375
FRAY,1.88,710317315>0.4,1.18
DMPK,1.87,710317315>0.4,2.035
PIM,1.82,710317315>0.4,2.0275
IRAK,-1.76,710317315>0.4,-1.17
AKT,1.76,710317315>0.4,1.5525
STE11,-1.76,710317315>0.4,-1.665
COT,-1.73,710317315>0.4,-0.8325
PKG,1.71,710317315>0.4,1.7774999999999999
MLK,1.7,710317315>0.4,1.38
PKCA,1.61,710317315>0.4,1
PKA,1.53,710317315>0.4,1.9025
WNK,1.38,710317315>0.4,1.1825
RSK,1.38,710317315>0.4,1.575
MTOR,-1.34,710317315>0.4,-0.99
BUD32,1.33,710317315>0.4,1.15
PASK,1.31,710317315>0.4,1.1575
LKB,-1.29,710317315>0.4,-1.3925
BRSK,1.26,710317315>0.4,1.145
MELK,1.23,710317315>0.4,0.74
PEK,-1.21,710317315>0.4,-0.8925
CAMK2,-1.17,710317315>0.4,-1.075
BARK2,1.1,710317315>0.4,0.8425
IKK,-1.08,710317315>0.4,-1.0025
HAL,-1.08,710317315>0.4,-1.2375
PHK,1.08,710317315>0.4,1.255
TLK,-1.05,710317315>0.4,-1.2175
NAK,-1.03,710317315>0.4,-1.245
MARK,-0.98,710317315>0.4,-1.315
MST,-0.94,710317315>0.4,-1.4275
PKD,0.92,710317315>0.4,1.1275
PDHK,0.89,710317315>0.4,0.9724999999999999
GRK,-0.83,710317315>0.4,-1.3325
CAMK1,-0.81,710317315>0.4,-0.7325
CLK,-0.78,710317315>0.4,-0.88
NIK,-0.78,710317315>0.4,-0.8525
ULK,-0.77,710317315>0.4,-0.87
SLK,-0.77,710317315>0.4,-0.8625
MOS,-0.76,710317315>0.4,-0.8725
CHK1,0.75,710317315>0.4,0.2475
TAO,-0.75,710317315>0.4,-0.8625
CAMKK,-0.74,710317315>0.4,-0.875
KHS,-0.74,710317315>0.4,-0.855
PKCH,0.67,710317315>0.4,1.0075
ATM,-0.47,710317315>0.4,0.020000000000000004
MSN,-0.46,710317315>0.4,-0.7225
PRKDC,0.44,710317315>0.4,-0.06749999999999999
PKN,0.42,710317315>0.4,0.905
PAKB,0.4,710317315>0.4,0.185
TTK,0.4,710317315>0.4,0.1975
NUAK,0.39,710317315>0.4,0.20500000000000002
RAF,-0.3,710317315>0.4,-0.6925
NEK,-0.3,710317315>0.4,-0.9475
MAPKAPK,-0.28,710317315>0.4,-0.017499999999999995
RIPK,-0.28,710317315>0.4,-0.5725
SGK,0.27,710317315>0.4,0.485
MLCK,0.21,710317315>0.4,0.5599999999999999
NDR,0.21,710317315>0.4,-0.125
DAPK,0.19,710317315>0.4,-0.019999999999999997
ATR,0.16,710317315>0.4,0.0875
AMPK,0.16,710317315>0.4,0.425
VRK1,0.14,710317315>0.4,-0.1325
QIK,0.1,710317315>0.4,-0.33
CK2,0.05,710317315>0.4,-0.33499999999999996
