Kinase,Z,method,AvgZ
CAMK2,-0.64,710317305>0.15,-0.14750000000000002
DAPK,-0.63,710317305>0.15,-1.1975
CHK1,0.63,710317305>0.15,0.39
NUAK,0.61,710317305>0.15,0.024999999999999967
PKN,0.6,710317305>0.15,-0.38
IKK,-0.6,710317305>0.15,-0.97
TTK,0.58,710317305>0.15,0.019999999999999962
COT,-0.55,710317305>0.15,-0.08499999999999998
PAKB,0.54,710317305>0.15,0.9850000000000001
MLCK,-0.54,710317305>0.15,-0.09750000000000002
RSK,-0.52,710317305>0.15,-0.3325
PIM,0.51,710317305>0.15,0.5475
SGK,0.47,710317305>0.15,0.52
PKCA,-0.45,710317305>0.15,0.024999999999999994
FRAY,0.44,710317305>0.15,0.4375
MST,-0.35,710317305>0.15,-0.96
AKT,0.33,710317305>0.15,0.012500000000000011
MTOR,-0.3,710317305>0.15,-0.57
NEK,0.28,710317305>0.15,-0.004999999999999949
PKA,0.27,710317305>0.15,0.5575
PKG,-0.26,710317305>0.15,0.08749999999999997
MSN,-0.25,710317305>0.15,-0.5225
LKB,-0.25,710317305>0.15,-0.8049999999999999
RAF,-0.17,710317305>0.15,0.23249999999999998
PKCH,-0,710317305>0.15,-0.07
PKCI,2.93,710317305>0.2,2.52
JNK,-2.52,710317305>0.2,-2.3275
STE7,-2.13,710317305>0.2,-2.5525
NMO,-1.99,710317305>0.2,-1.8075
PAKA,1.98,710317305>0.2,1.345
RAD53,1.96,710317305>0.2,1.865
CK1,-1.94,710317305>0.2,-2.0875
GSK,-1.89,710317305>0.2,-1.4875
PHK,1.83,710317305>0.2,1.7025000000000001
CDK,-1.83,710317305>0.2,-1.7175
PKCD,1.77,710317305>0.2,1.845
PDK1,-1.72,710317305>0.2,-1.3675000000000002
BRSK,1.71,710317305>0.2,1.9775
PASK,1.71,710317305>0.2,0.5700000000000001
ERK,-1.7,710317305>0.2,-1.495
BUD32,1.68,710317305>0.2,0.5625
BARK2,1.61,710317305>0.2,1.165
P38,-1.48,710317305>0.2,-1.5075
PEK,-1.4,710317305>0.2,-1.4024999999999999
NDR,-1.39,710317305>0.2,-1.21
AMPK,1.32,710317305>0.2,0.9550000000000001
AUR,-1.32,710317305>0.2,-1.31
MELK,1.28,710317305>0.2,1.05
PLK,-1.25,710317305>0.2,-1.775
MAPKAPK,1.24,710317305>0.2,0.97
DYRK,-1.2,710317305>0.2,-0.8125
STE11,-1.18,710317305>0.2,-1.3675
ATM,1.13,710317305>0.2,0.7274999999999999
CHK1,1.09,710317305>0.2,0.39
PKD,1.08,710317305>0.2,1.175
CK2,-0.91,710317305>0.2,-1.1475
QIK,0.88,710317305>0.2,1.2175
HAL,-0.87,710317305>0.2,-0.7775
TLK,-0.86,710317305>0.2,-0.7675
NAK,-0.86,710317305>0.2,-0.765
PKN,-0.86,710317305>0.2,-0.38
PIM,0.85,710317305>0.2,0.5475
PKA,0.85,710317305>0.2,0.5575
NEK,0.84,710317305>0.2,-0.004999999999999949
DMPK,0.83,710317305>0.2,0.7975
RIPK,-0.83,710317305>0.2,-1.2675
CAMK1,-0.82,710317305>0.2,-0.9724999999999999
PAKB,0.8,710317305>0.2,0.9850000000000001
GRK,-0.79,710317305>0.2,-1.2675
MTOR,-0.76,710317305>0.2,-0.57
NUAK,0.75,710317305>0.2,0.024999999999999967
TTK,0.74,710317305>0.2,0.019999999999999962
STKR,-0.71,710317305>0.2,-1.0150000000000001
MLK,0.68,710317305>0.2,-0.2625
DAPK,-0.65,710317305>0.2,-1.1975
VRK1,0.64,710317305>0.2,0.024999999999999994
CLK,-0.61,710317305>0.2,-0.54
ULK,-0.61,710317305>0.2,-0.54
TAO,-0.61,710317305>0.2,-0.5475
SLK,-0.61,710317305>0.2,-0.54
WNK,-0.61,710317305>0.2,0.010000000000000009
SGK,0.6,710317305>0.2,0.52
PRKDC,0.6,710317305>0.2,0.3825
CAMKK,-0.59,710317305>0.2,-0.53
NIK,-0.59,710317305>0.2,-0.5425
MOS,-0.59,710317305>0.2,-0.5375
KHS,-0.59,710317305>0.2,-0.535
MARK,-0.53,710317305>0.2,-0.3125
PKG,0.52,710317305>0.2,0.08749999999999997
IKK,-0.52,710317305>0.2,-0.97
PDHK,-0.48,710317305>0.2,-1.0225
PKCA,-0.44,710317305>0.2,0.024999999999999994
ATR,0.4,710317305>0.2,0.024999999999999967
IRAK,-0.39,710317305>0.2,-0.2025
FRAY,0.38,710317305>0.2,0.4375
RAF,0.36,710317305>0.2,0.23249999999999998
MST,-0.32,710317305>0.2,-0.96
MLCK,-0.31,710317305>0.2,-0.09750000000000002
COT,-0.3,710317305>0.2,-0.08499999999999998
RSK,-0.28,710317305>0.2,-0.3325
CAMK2,-0.26,710317305>0.2,-0.14750000000000002
AKT,0.22,710317305>0.2,0.012500000000000011
PKCH,-0.12,710317305>0.2,-0.07
LKB,0.08,710317305>0.2,-0.8049999999999999
MSN,-0.06,710317305>0.2,-0.5225
STE7,-2.49,710317305>0.3,-2.5525
JNK,-2.38,710317305>0.3,-2.3275
CK1,-2.27,710317305>0.3,-2.0875
PKCI,2.26,710317305>0.3,2.52
PLK,-2.19,710317305>0.3,-1.775
BRSK,2.16,710317305>0.3,1.9775
PHK,2.1,710317305>0.3,1.7025000000000001
DAPK,-2.07,710317305>0.3,-1.1975
CDK,-1.99,710317305>0.3,-1.7175
PKCD,1.86,710317305>0.3,1.845
ERK,-1.8,710317305>0.3,-1.495
GRK,-1.76,710317305>0.3,-1.2675
P38,-1.76,710317305>0.3,-1.5075
PKD,1.73,710317305>0.3,1.175
LKB,-1.66,710317305>0.3,-0.8049999999999999
AUR,-1.66,710317305>0.3,-1.31
PEK,-1.63,710317305>0.3,-1.4024999999999999
NMO,-1.62,710317305>0.3,-1.8075
RIPK,-1.59,710317305>0.3,-1.2675
STE11,-1.58,710317305>0.3,-1.3675
MST,-1.57,710317305>0.3,-0.96
MLK,-1.55,710317305>0.3,-0.2625
CK2,-1.42,710317305>0.3,-1.1475
RAD53,1.41,710317305>0.3,1.865
AMPK,1.38,710317305>0.3,0.9550000000000001
PAKA,1.35,710317305>0.3,1.345
IKK,-1.34,710317305>0.3,-0.97
PDK1,-1.33,710317305>0.3,-1.3675000000000002
STKR,-1.31,710317305>0.3,-1.0150000000000001
PDHK,-1.24,710317305>0.3,-1.0225
CAMK1,-1.22,710317305>0.3,-0.9724999999999999
GSK,-1.21,710317305>0.3,-1.4875
MAPKAPK,1.14,710317305>0.3,0.97
PAKB,1.1,710317305>0.3,0.9850000000000001
NDR,-1.09,710317305>0.3,-1.21
QIK,1.07,710317305>0.3,1.2175
DMPK,1.06,710317305>0.3,0.7975
VRK1,-1.06,710317305>0.3,0.024999999999999994
MSN,-0.98,710317305>0.3,-0.5225
MTOR,-0.98,710317305>0.3,-0.57
DYRK,-0.98,710317305>0.3,-0.8125
MELK,0.88,710317305>0.3,1.05
HAL,-0.7,710317305>0.3,-0.7775
FRAY,0.69,710317305>0.3,0.4375
TLK,-0.69,710317305>0.3,-0.7675
TTK,-0.69,710317305>0.3,0.019999999999999962
NUAK,-0.68,710317305>0.3,0.024999999999999967
PKN,-0.68,710317305>0.3,-0.38
NAK,-0.67,710317305>0.3,-0.765
PKA,0.65,710317305>0.3,0.5575
BARK2,0.65,710317305>0.3,1.165
PIM,0.62,710317305>0.3,0.5475
NEK,-0.57,710317305>0.3,-0.004999999999999949
BUD32,-0.5,710317305>0.3,0.5625
SLK,-0.5,710317305>0.3,-0.54
TAO,-0.5,710317305>0.3,-0.5475
PKCA,0.5,710317305>0.3,0.024999999999999994
WNK,-0.49,710317305>0.3,0.010000000000000009
CLK,-0.49,710317305>0.3,-0.54
PASK,-0.49,710317305>0.3,0.5700000000000001
NIK,-0.49,710317305>0.3,-0.5425
MOS,-0.49,710317305>0.3,-0.5375
KHS,-0.48,710317305>0.3,-0.535
CAMKK,-0.48,710317305>0.3,-0.53
ULK,-0.46,710317305>0.3,-0.54
CHK1,-0.38,710317305>0.3,0.39
PKG,0.36,710317305>0.3,0.08749999999999997
ATR,-0.33,710317305>0.3,0.024999999999999967
AKT,-0.32,710317305>0.3,0.012500000000000011
ATM,0.29,710317305>0.3,0.7274999999999999
RAF,0.26,710317305>0.3,0.23249999999999998
PRKDC,-0.26,710317305>0.3,0.3825
IRAK,0.23,710317305>0.3,-0.2025
CAMK2,-0.19,710317305>0.3,-0.14750000000000002
MARK,-0.16,710317305>0.3,-0.3125
RSK,0.08,710317305>0.3,-0.3325
COT,0.06,710317305>0.3,-0.08499999999999998
PKCH,-0.05,710317305>0.3,-0.07
SGK,0.03,710317305>0.3,0.52
MLCK,0.02,710317305>0.3,-0.09750000000000002
STE7,-3.09,710317305>0.4,-2.5525
BRSK,2.49,710317305>0.4,1.9775
PKCI,2.41,710317305>0.4,2.52
RAD53,2.03,710317305>0.4,1.865
CK1,-1.92,710317305>0.4,-2.0875
PKCD,1.86,710317305>0.4,1.845
JNK,-1.8,710317305>0.4,-2.3275
QIK,1.69,710317305>0.4,1.2175
PDHK,-1.67,710317305>0.4,-1.0225
PLK,-1.67,710317305>0.4,-1.775
MST,-1.6,710317305>0.4,-0.96
PHK,1.57,710317305>0.4,1.7025000000000001
PAKB,1.5,710317305>0.4,0.9850000000000001
DAPK,-1.44,710317305>0.4,-1.1975
IKK,-1.42,710317305>0.4,-0.97
GRK,-1.41,710317305>0.4,-1.2675
LKB,-1.39,710317305>0.4,-0.8049999999999999
MELK,1.36,710317305>0.4,1.05
NMO,-1.36,710317305>0.4,-1.8075
AUR,-1.35,710317305>0.4,-1.31
STE11,-1.27,710317305>0.4,-1.3675
RIPK,-1.17,710317305>0.4,-1.2675
CK2,-1.16,710317305>0.4,-1.1475
PKD,1.16,710317305>0.4,1.175
PEK,-1.13,710317305>0.4,-1.4024999999999999
STKR,-1.08,710317305>0.4,-1.0150000000000001
MLK,-1.01,710317305>0.4,-0.2625
BARK2,0.98,710317305>0.4,1.165
SGK,0.98,710317305>0.4,0.52
P38,-0.97,710317305>0.4,-1.5075
ERK,-0.97,710317305>0.4,-1.495
NDR,-0.89,710317305>0.4,-1.21
VRK1,-0.88,710317305>0.4,0.024999999999999994
CDK,-0.84,710317305>0.4,-1.7175
MSN,-0.8,710317305>0.4,-0.5225
MAPKAPK,0.72,710317305>0.4,0.97
ATR,-0.66,710317305>0.4,0.024999999999999967
ATM,0.65,710317305>0.4,0.7274999999999999
DMPK,0.64,710317305>0.4,0.7975
RSK,-0.61,710317305>0.4,-0.3325
GSK,-0.58,710317305>0.4,-1.4875
NUAK,-0.58,710317305>0.4,0.024999999999999967
PKN,-0.58,710317305>0.4,-0.38
NAK,-0.58,710317305>0.4,-0.765
NEK,-0.57,710317305>0.4,-0.004999999999999949
CAMK1,-0.57,710317305>0.4,-0.9724999999999999
HAL,-0.57,710317305>0.4,-0.7775
TTK,-0.55,710317305>0.4,0.019999999999999962
TLK,-0.54,710317305>0.4,-0.7675
CAMK2,0.5,710317305>0.4,-0.14750000000000002
PKCA,0.49,710317305>0.4,0.024999999999999994
RAF,0.48,710317305>0.4,0.23249999999999998
PKA,0.46,710317305>0.4,0.5575
COT,0.45,710317305>0.4,-0.08499999999999998
MLCK,0.44,710317305>0.4,-0.09750000000000002
NIK,-0.41,710317305>0.4,-0.5425
BUD32,-0.41,710317305>0.4,0.5625
TAO,-0.41,710317305>0.4,-0.5475
ULK,-0.4,710317305>0.4,-0.54
KHS,-0.4,710317305>0.4,-0.535
SLK,-0.4,710317305>0.4,-0.54
CLK,-0.4,710317305>0.4,-0.54
PASK,-0.4,710317305>0.4,0.5700000000000001
WNK,-0.39,710317305>0.4,0.010000000000000009
CAMKK,-0.39,710317305>0.4,-0.53
MOS,-0.39,710317305>0.4,-0.5375
PAKA,0.3,710317305>0.4,1.345
PRKDC,0.3,710317305>0.4,0.3825
PKG,-0.27,710317305>0.4,0.08749999999999997
MTOR,-0.24,710317305>0.4,-0.57
FRAY,0.24,710317305>0.4,0.4375
PDK1,-0.24,710317305>0.4,-1.3675000000000002
CHK1,0.22,710317305>0.4,0.39
MARK,0.21,710317305>0.4,-0.3125
PIM,0.21,710317305>0.4,0.5475
AKT,-0.18,710317305>0.4,0.012500000000000011
AMPK,-0.17,710317305>0.4,0.9550000000000001
DYRK,-0.14,710317305>0.4,-0.8125
IRAK,0.12,710317305>0.4,-0.2025
PKCH,-0.11,710317305>0.4,-0.07
