Kinase,Z,method,AvgZ
DAPK,-0.63,710230321>0.4,0.0025000000000000022
NAK,-0.62,710230321>0.4,-1.38
PDHK,0.62,710230321>0.4,0.42333333333333334
PKCD,0.59,710230321>0.4,1.7291666666666667
RAF,0.57,710230321>0.4,-0.16
AMPK,0.57,710230321>0.4,0.2783333333333333
PKA,-0.55,710230321>0.4,2.085
CK1,0.54,710230321>0.4,-1.825
PKCH,-0.49,710230321>0.4,1.305
KHS,-0.49,710230321>0.4,-0.9725
ULK,-0.48,710230321>0.4,-0.9616666666666667
PIM,-0.47,710230321>0.4,0.7425
ATM,0.46,710230321>0.4,-0.7116666666666667
CAMKK,-0.45,710230321>0.4,-0.96
NIK,-0.45,710230321>0.4,-0.9633333333333334
MOS,-0.45,710230321>0.4,0.9175
CLK,-0.45,710230321>0.4,-0.9641666666666667
WNK,-0.45,710230321>0.4,-0.10500000000000004
SLK,-0.45,710230321>0.4,0.6016666666666667
BRSK,-0.44,710230321>0.4,0.25833333333333336
PASK,-0.43,710230321>0.4,0.7391666666666667
MST,0.42,710230321>0.4,0.035833333333333384
PLK,-0.39,710230321>0.4,-2.2725
FRAY,0.38,710230321>0.4,0.5925
CK2,-0.36,710230321>0.4,-0.9225
NEK,-0.36,710230321>0.4,-0.43166666666666664
GSK,-0.32,710230321>0.4,-0.44583333333333336
PAKA,-0.32,710230321>0.4,1.0566666666666666
SGK,0.31,710230321>0.4,0.7208333333333333
PKCA,0.29,710230321>0.4,0.5716666666666667
STE11,0.29,710230321>0.4,-0.8333333333333334
STE7,-0.27,710230321>0.4,-2.0766666666666667
NDR,0.24,710230321>0.4,0.8008333333333333
COT,0.22,710230321>0.4,0.8066666666666666
RAD53,0.2,710230321>0.4,0.5475
MAPKAPK,-0.18,710230321>0.4,0.6416666666666666
ATR,-0.17,710230321>0.4,-0.6266666666666667
MTOR,-0.16,710230321>0.4,-0.10583333333333335
PKG,-0.13,710230321>0.4,1.6566666666666667
RSK,-0.1,710230321>0.4,1.5866666666666667
MLK,-0.05,710230321>0.4,0.4375000000000001
PKCI,0.05,710230321>0.4,2.158333333333333
P38,0.02,710230321>0.4,-2.5533333333333332
P38,-3.88,710230322>0.15,-2.5533333333333332
JNK,-3.61,710230322>0.15,-2.546666666666667
STE7,-3.59,710230322>0.15,-2.0766666666666667
CK1,-3.56,710230322>0.15,-1.825
NMO,-3.32,710230322>0.15,-2.1125
PLK,-3.21,710230322>0.15,-2.2725
STKR,-2.91,710230322>0.15,-1.9691666666666665
PKA,2.9,710230322>0.15,2.085
PKCH,2.62,710230322>0.15,1.305
ERK,-2.58,710230322>0.15,-2.399166666666667
PKCI,2.52,710230322>0.15,2.158333333333333
DYRK,-2.52,710230322>0.15,-2.18
CDK,-2.52,710230322>0.15,-1.6216666666666666
PKCD,2.24,710230322>0.15,1.7291666666666667
AKT,2.05,710230322>0.15,1.5741666666666667
NAK,-1.95,710230322>0.15,-1.38
TLK,-1.89,710230322>0.15,-1.375
PKG,1.85,710230322>0.15,1.6566666666666667
DMPK,1.85,710230322>0.15,1.7366666666666666
IRAK,-1.84,710230322>0.15,-0.9750000000000001
GRK,-1.77,710230322>0.15,-1.2058333333333333
STE11,-1.77,710230322>0.15,-0.8333333333333334
COT,1.69,710230322>0.15,0.8066666666666666
CK2,-1.65,710230322>0.15,-0.9225
IKK,-1.63,710230322>0.15,-0.5499999999999999
RSK,1.56,710230322>0.15,1.5866666666666667
RAD53,1.53,710230322>0.15,0.5475
MSN,1.51,710230322>0.15,1.5858333333333334
PAKA,1.5,710230322>0.15,1.0566666666666666
PIM,1.44,710230322>0.15,0.7425
CHK1,-1.42,710230322>0.15,-1.0483333333333333
KHS,-1.39,710230322>0.15,-0.9725
PDK1,-1.35,710230322>0.15,-0.7983333333333333
CAMKK,-1.34,710230322>0.15,-0.96
ULK,-1.33,710230322>0.15,-0.9616666666666667
MLK,1.32,710230322>0.15,0.4375000000000001
NIK,-1.3,710230322>0.15,-0.9633333333333334
AUR,1.3,710230322>0.15,1.1783333333333332
MELK,1.3,710230322>0.15,1.1608333333333334
CLK,-1.29,710230322>0.15,-0.9641666666666667
BARK2,1.28,710230322>0.15,1.005
MAPKAPK,1.26,710230322>0.15,0.6416666666666666
FRAY,1.06,710230322>0.15,0.5925
PAKB,1.05,710230322>0.15,0.1341666666666667
HAL,1.04,710230322>0.15,0.945
PKN,1.02,710230322>0.15,0.8208333333333334
RIPK,-0.98,710230322>0.15,-0.21666666666666667
PHK,0.92,710230322>0.15,0.6325
ATR,-0.84,710230322>0.15,-0.6266666666666667
GSK,-0.78,710230322>0.15,-0.44583333333333336
WNK,0.77,710230322>0.15,-0.10500000000000004
BUD32,0.77,710230322>0.15,0.6325
BRSK,0.76,710230322>0.15,0.25833333333333336
CAMK1,-0.76,710230322>0.15,-0.405
VRK1,0.76,710230322>0.15,0.4308333333333333
MARK,-0.75,710230322>0.15,-0.31999999999999995
NEK,-0.75,710230322>0.15,-0.43166666666666664
SLK,0.75,710230322>0.15,0.6016666666666667
PASK,0.73,710230322>0.15,0.7391666666666667
MOS,0.73,710230322>0.15,0.9175
LKB,-0.72,710230322>0.15,-0.8991666666666667
MLCK,0.72,710230322>0.15,1.0533333333333332
NDR,0.71,710230322>0.15,0.8008333333333333
TAO,0.7,710230322>0.15,1.1458333333333333
PDHK,0.65,710230322>0.15,0.42333333333333334
ATM,-0.62,710230322>0.15,-0.7116666666666667
PEK,-0.6,710230322>0.15,0.12500000000000003
CAMK2,-0.55,710230322>0.15,-0.41583333333333333
SGK,0.54,710230322>0.15,0.7208333333333333
PRKDC,-0.49,710230322>0.15,-0.2866666666666667
NUAK,-0.46,710230322>0.15,-0.22583333333333339
PKCA,0.45,710230322>0.15,0.5716666666666667
TTK,-0.43,710230322>0.15,-0.22666666666666666
RAF,-0.23,710230322>0.15,-0.16
DAPK,-0.23,710230322>0.15,0.0025000000000000022
AMPK,0.2,710230322>0.15,0.2783333333333333
PKD,0.13,710230322>0.15,-0.395
MTOR,-0.05,710230322>0.15,-0.10583333333333335
QIK,0.02,710230322>0.15,-0.02833333333333335
MST,0,710230322>0.15,0.035833333333333384
STE7,-3.8,710230322>0.2,-2.0766666666666667
P38,-3.58,710230322>0.2,-2.5533333333333332
JNK,-3.52,710230322>0.2,-2.546666666666667
CK1,-3.48,710230322>0.2,-1.825
PLK,-3.44,710230322>0.2,-2.2725
NMO,-3.28,710230322>0.2,-2.1125
STKR,-2.84,710230322>0.2,-1.9691666666666665
PKA,2.71,710230322>0.2,2.085
CDK,-2.65,710230322>0.2,-1.6216666666666666
PKCH,2.64,710230322>0.2,1.305
PKCI,2.62,710230322>0.2,2.158333333333333
DYRK,-2.37,710230322>0.2,-2.18
ERK,-2.36,710230322>0.2,-2.399166666666667
PKCD,2.16,710230322>0.2,1.7291666666666667
AKT,2.08,710230322>0.2,1.5741666666666667
NAK,-1.93,710230322>0.2,-1.38
TLK,-1.83,710230322>0.2,-1.375
IKK,-1.78,710230322>0.2,-0.5499999999999999
IRAK,-1.76,710230322>0.2,-0.9750000000000001
COT,1.72,710230322>0.2,0.8066666666666666
DMPK,1.66,710230322>0.2,1.7366666666666666
GRK,-1.64,710230322>0.2,-1.2058333333333333
STE11,-1.63,710230322>0.2,-0.8333333333333334
PKG,1.62,710230322>0.2,1.6566666666666667
CK2,-1.56,710230322>0.2,-0.9225
MSN,1.52,710230322>0.2,1.5858333333333334
PDK1,-1.49,710230322>0.2,-0.7983333333333333
CHK1,-1.48,710230322>0.2,-1.0483333333333333
RSK,1.46,710230322>0.2,1.5866666666666667
BARK2,1.38,710230322>0.2,1.005
CAMKK,-1.37,710230322>0.2,-0.96
MELK,1.36,710230322>0.2,1.1608333333333334
CLK,-1.35,710230322>0.2,-0.9641666666666667
MAPKAPK,1.35,710230322>0.2,0.6416666666666666
NIK,-1.34,710230322>0.2,-0.9633333333333334
MLK,1.34,710230322>0.2,0.4375000000000001
ULK,-1.31,710230322>0.2,-0.9616666666666667
AUR,1.3,710230322>0.2,1.1783333333333332
PIM,1.29,710230322>0.2,0.7425
KHS,-1.28,710230322>0.2,-0.9725
RIPK,-1.27,710230322>0.2,-0.21666666666666667
PAKA,1.26,710230322>0.2,1.0566666666666666
RAD53,1.25,710230322>0.2,0.5475
PHK,1.2,710230322>0.2,0.6325
FRAY,1.1,710230322>0.2,0.5925
PKN,1.09,710230322>0.2,0.8208333333333334
HAL,1.07,710230322>0.2,0.945
PAKB,1.05,710230322>0.2,0.1341666666666667
BRSK,0.81,710230322>0.2,0.25833333333333336
PASK,0.76,710230322>0.2,0.7391666666666667
SLK,0.76,710230322>0.2,0.6016666666666667
ATR,-0.76,710230322>0.2,-0.6266666666666667
TAO,0.76,710230322>0.2,1.1458333333333333
VRK1,0.76,710230322>0.2,0.4308333333333333
BUD32,0.75,710230322>0.2,0.6325
WNK,0.75,710230322>0.2,-0.10500000000000004
NDR,0.75,710230322>0.2,0.8008333333333333
MLCK,0.74,710230322>0.2,1.0533333333333332
MOS,0.74,710230322>0.2,0.9175
NEK,-0.73,710230322>0.2,-0.43166666666666664
PEK,-0.72,710230322>0.2,0.12500000000000003
MARK,-0.72,710230322>0.2,-0.31999999999999995
GSK,-0.71,710230322>0.2,-0.44583333333333336
CAMK1,-0.7,710230322>0.2,-0.405
LKB,-0.67,710230322>0.2,-0.8991666666666667
SGK,0.65,710230322>0.2,0.7208333333333333
ATM,-0.57,710230322>0.2,-0.7116666666666667
PDHK,0.55,710230322>0.2,0.42333333333333334
CAMK2,-0.47,710230322>0.2,-0.41583333333333333
PRKDC,-0.41,710230322>0.2,-0.2866666666666667
NUAK,-0.4,710230322>0.2,-0.22583333333333339
PKCA,0.39,710230322>0.2,0.5716666666666667
TTK,-0.38,710230322>0.2,-0.22666666666666666
AMPK,0.28,710230322>0.2,0.2783333333333333
QIK,0.25,710230322>0.2,-0.02833333333333335
RAF,-0.17,710230322>0.2,-0.16
PKD,-0.14,710230322>0.2,-0.395
DAPK,-0.12,710230322>0.2,0.0025000000000000022
MTOR,0.04,710230322>0.2,-0.10583333333333335
MST,-0.01,710230322>0.2,0.035833333333333384
PLK,-3.3,710230322>0.3,-2.2725
P38,-3.29,710230322>0.3,-2.5533333333333332
ERK,-2.96,710230322>0.3,-2.399166666666667
PKCI,2.96,710230322>0.3,2.158333333333333
JNK,-2.91,710230322>0.3,-2.546666666666667
STE7,-2.8,710230322>0.3,-2.0766666666666667
NMO,-2.69,710230322>0.3,-2.1125
CK1,-2.69,710230322>0.3,-1.825
CDK,-2.58,710230322>0.3,-1.6216666666666666
PKA,2.38,710230322>0.3,2.085
DYRK,-2.33,710230322>0.3,-2.18
STKR,-2.32,710230322>0.3,-1.9691666666666665
PKCD,2.12,710230322>0.3,1.7291666666666667
FRAY,1.83,710230322>0.3,0.5925
AUR,1.81,710230322>0.3,1.1783333333333332
MELK,1.75,710230322>0.3,1.1608333333333334
AKT,1.65,710230322>0.3,1.5741666666666667
PKCH,1.61,710230322>0.3,1.305
NAK,-1.61,710230322>0.3,-1.38
TLK,-1.58,710230322>0.3,-1.375
BARK2,1.49,710230322>0.3,1.005
MLK,1.36,710230322>0.3,0.4375000000000001
CHK1,-1.36,710230322>0.3,-1.0483333333333333
IKK,-1.34,710230322>0.3,-0.5499999999999999
HAL,1.26,710230322>0.3,0.945
KHS,-1.18,710230322>0.3,-0.9725
ULK,-1.17,710230322>0.3,-0.9616666666666667
MAPKAPK,1.15,710230322>0.3,0.6416666666666666
CLK,-1.15,710230322>0.3,-0.9641666666666667
NIK,-1.15,710230322>0.3,-0.9633333333333334
CK2,-1.15,710230322>0.3,-0.9225
CAMKK,-1.14,710230322>0.3,-0.96
SLK,-1.13,710230322>0.3,0.6016666666666667
GRK,-1.12,710230322>0.3,-1.2058333333333333
MLCK,1.09,710230322>0.3,1.0533333333333332
IRAK,-1.09,710230322>0.3,-0.9750000000000001
STE11,-1.08,710230322>0.3,-0.8333333333333334
VRK1,1.07,710230322>0.3,0.4308333333333333
PKG,1,710230322>0.3,1.6566666666666667
RSK,0.97,710230322>0.3,1.5866666666666667
DMPK,0.96,710230322>0.3,1.7366666666666666
PDK1,-0.9,710230322>0.3,-0.7983333333333333
WNK,0.9,710230322>0.3,-0.10500000000000004
MOS,0.88,710230322>0.3,0.9175
BRSK,0.87,710230322>0.3,0.25833333333333336
BUD32,0.87,710230322>0.3,0.6325
PAKA,0.85,710230322>0.3,1.0566666666666666
PASK,0.84,710230322>0.3,0.7391666666666667
TAO,0.83,710230322>0.3,1.1458333333333333
MTOR,0.83,710230322>0.3,-0.10583333333333335
ATR,-0.76,710230322>0.3,-0.6266666666666667
MSN,0.75,710230322>0.3,1.5858333333333334
RAF,-0.75,710230322>0.3,-0.16
PHK,0.72,710230322>0.3,0.6325
PDHK,0.62,710230322>0.3,0.42333333333333334
PKD,0.6,710230322>0.3,-0.395
QIK,0.6,710230322>0.3,-0.02833333333333335
MST,-0.58,710230322>0.3,0.035833333333333384
PIM,0.54,710230322>0.3,0.7425
RAD53,0.51,710230322>0.3,0.5475
PRKDC,-0.47,710230322>0.3,-0.2866666666666667
CAMK1,-0.46,710230322>0.3,-0.405
NEK,-0.4,710230322>0.3,-0.43166666666666664
PEK,-0.38,710230322>0.3,0.12500000000000003
ATM,-0.33,710230322>0.3,-0.7116666666666667
MARK,-0.32,710230322>0.3,-0.31999999999999995
AMPK,-0.29,710230322>0.3,0.2783333333333333
DAPK,-0.27,710230322>0.3,0.0025000000000000022
RIPK,-0.22,710230322>0.3,-0.21666666666666667
TTK,-0.2,710230322>0.3,-0.22666666666666666
PAKB,-0.2,710230322>0.3,0.1341666666666667
CAMK2,0.18,710230322>0.3,-0.41583333333333333
PKN,-0.17,710230322>0.3,0.8208333333333334
NUAK,-0.17,710230322>0.3,-0.22583333333333339
NDR,0.17,710230322>0.3,0.8008333333333333
