Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
710230322,ACM1_421_433,0.07795110193299504,0.07795110193299504,NA
710230322,ACM1_444_456,-0.2569598914241089,-0.2569598914241089,NA
710230322,ACM4_456_468,-0.3582006220592673,-0.3582006220592673,NA
710230322,ACM5_494_506,-0.5157327521880646,-0.5157327521880646,NA
710230322,ACM5_498_510,-0.3647802758588732,-0.3647802758588732,NA
710230322,ADDB_696_708,0.08091999538356731,0.08091999538356731,NA
710230322,ADDB_706_718,0.20757954616762841,0.20757954616762841,NA
710230322,ADRB2_338_350,-0.08890941586219547,-0.08890941586219547,NA
710230322,ANDR_785_797,-0.1797222890425907,-0.1797222890425907,NA
710230322,BAD_112_124,-0.20237941861313313,-0.20237941861313313,NA
710230322,BAD_69_81,-0.12553088208385876,-0.12553088208385876,NA
710230322,BAD_93_105,-0.40211715051444497,-0.40211715051444497,NA
710230322,BCKD_45_57,-0.9383155999407675,-0.9383155999407675,NA
710230322,CA2D1_494_506,-0.15819758574786835,-0.15819758574786835,NA
