Kinase,Z,method,AvgZ
RSK,2.79,710144413>0.4,2.99375
MAPKAPK,2.63,710144413>0.4,2.14875
NMO,-2.43,710144413>0.4,-2.46375
AKT,2.35,710144413>0.4,2.25375
PDK1,-2.32,710144413>0.4,-2.40875
PAKA,2.19,710144413>0.4,1.8675
STE7,-2.12,710144413>0.4,-2.38
AMPK,2.01,710144413>0.4,2.3125
GSK,-1.92,710144413>0.4,-2.07875
P38,-1.9,710144413>0.4,-2.635
MARK,1.81,710144413>0.4,1.8425
DMPK,1.78,710144413>0.4,1.8925
PKCH,-1.77,710144413>0.4,-0.5175
SGK,1.65,710144413>0.4,1.88
CHK1,1.63,710144413>0.4,1.30625
CAMK1,1.62,710144413>0.4,1.195
MLCK,-1.61,710144413>0.4,-1.3225
AUR,1.6,710144413>0.4,1.06375
COT,-1.53,710144413>0.4,-0.64625
MOS,1.51,710144413>0.4,1.13125
IRAK,-1.51,710144413>0.4,-1.33625
MST,-1.48,710144413>0.4,-2.1725
KHS,1.44,710144413>0.4,1.095
TAO,1.44,710144413>0.4,1.6175000000000002
BUD32,1.42,710144413>0.4,0.28375
PASK,1.42,710144413>0.4,0.27375000000000005
WNK,1.42,710144413>0.4,1.60375
PIM,1.38,710144413>0.4,1.39
NDR,1.37,710144413>0.4,1.72875
PKCA,1.31,710144413>0.4,2.27375
BARK2,1.3,710144413>0.4,1.1225
FRAY,-1.28,710144413>0.4,-0.6725
PKD,1.12,710144413>0.4,2.18625
CDK,-1.12,710144413>0.4,-2.26
ATR,1.1,710144413>0.4,-0.1175
LKB,-1.08,710144413>0.4,-1.7550000000000001
MTOR,-1.06,710144413>0.4,-1.02875
RIPK,1.05,710144413>0.4,0.7125
NAK,-1.02,710144413>0.4,-1.06375
PKN,-0.97,710144413>0.4,-1.05
CK1,-0.97,710144413>0.4,-1.07
TLK,-0.97,710144413>0.4,-1.04625
PAKB,-0.96,710144413>0.4,0.07250000000000001
STE11,-0.88,710144413>0.4,-1.43125
PHK,0.87,710144413>0.4,1.5350000000000001
IKK,0.74,710144413>0.4,0.08875
MSN,0.74,710144413>0.4,1.37375
CLK,-0.72,710144413>0.4,-0.75375
NIK,-0.71,710144413>0.4,-0.7424999999999999
CAMKK,-0.7,710144413>0.4,-0.7374999999999999
SLK,-0.69,710144413>0.4,-0.73
BRSK,-0.69,710144413>0.4,-0.73
ULK,-0.69,710144413>0.4,-0.73
PRKDC,0.68,710144413>0.4,-0.42875
PEK,-0.65,710144413>0.4,-0.42375
PDHK,0.64,710144413>0.4,0.59875
DAPK,0.62,710144413>0.4,-0.13000000000000003
VRK1,-0.61,710144413>0.4,-1.205
MLK,0.57,710144413>0.4,0.33749999999999997
HAL,0.55,710144413>0.4,0.27125
NEK,0.55,710144413>0.4,-0.30125
NUAK,0.5,710144413>0.4,-0.31875000000000003
MELK,-0.49,710144413>0.4,0.18124999999999997
TTK,0.47,710144413>0.4,-0.34500000000000003
PKCD,0.45,710144413>0.4,1.07
PLK,-0.38,710144413>0.4,-1.9949999999999999
ATM,-0.31,710144413>0.4,-0.32999999999999996
CK2,0.3,710144413>0.4,-0.47
STKR,-0.24,710144413>0.4,-0.82875
CAMK2,0.24,710144413>0.4,-0.2925000000000001
PKCI,0.23,710144413>0.4,1.19875
RAF,0.1,710144413>0.4,0.24999999999999994
QIK,-0.07,710144413>0.4,-0.20749999999999996
GRK,0.03,710144413>0.4,-0.595
ERK,-5.1,710144414>0.15,-4.3375
DYRK,-4.94,710144414>0.15,-4.04375
PKA,4.72,710144414>0.15,3.64625
JNK,-4.7,710144414>0.15,-3.85
RSK,4.55,710144414>0.15,2.99375
PKG,3.87,710144414>0.15,2.5875
P38,-3.71,710144414>0.15,-2.635
PKCA,3.31,710144414>0.15,2.27375
MST,-3.09,710144414>0.15,-2.1725
PLK,-2.98,710144414>0.15,-1.9949999999999999
RAD53,2.97,710144414>0.15,2.01875
PKD,2.93,710144414>0.15,2.18625
CDK,-2.88,710144414>0.15,-2.26
PDK1,-2.88,710144414>0.15,-2.40875
AMPK,2.78,710144414>0.15,2.3125
AKT,2.74,710144414>0.15,2.25375
STE7,-2.64,710144414>0.15,-2.38
PAKA,2.6,710144414>0.15,1.8675
DMPK,2.5,710144414>0.15,1.8925
NMO,-2.47,710144414>0.15,-2.46375
LKB,-2.39,710144414>0.15,-1.7550000000000001
PHK,2.37,710144414>0.15,1.5350000000000001
MAPKAPK,2.36,710144414>0.15,2.14875
MARK,2,710144414>0.15,1.8425
VRK1,-2,710144414>0.15,-1.205
GSK,-1.98,710144414>0.15,-2.07875
PIM,1.97,710144414>0.15,1.39
MLCK,-1.96,710144414>0.15,-1.3225
MTOR,-1.84,710144414>0.15,-1.02875
NDR,1.64,710144414>0.15,1.72875
STE11,-1.63,710144414>0.15,-1.43125
SGK,1.56,710144414>0.15,1.88
CK1,-1.51,710144414>0.15,-1.07
PRKDC,-1.35,710144414>0.15,-0.42875
PKCI,1.35,710144414>0.15,1.19875
PKCD,1.34,710144414>0.15,1.07
CHK1,1.34,710144414>0.15,1.30625
MSN,1.32,710144414>0.15,1.37375
CAMK1,1.29,710144414>0.15,1.195
TLK,-1.29,710144414>0.15,-1.04625
NAK,-1.27,710144414>0.15,-1.06375
PKN,-1.26,710144414>0.15,-1.05
TTK,-1.25,710144414>0.15,-0.34500000000000003
NUAK,-1.22,710144414>0.15,-0.31875000000000003
IRAK,-1.18,710144414>0.15,-1.33625
KHS,1.14,710144414>0.15,1.095
WNK,1.14,710144414>0.15,1.60375
TAO,1.13,710144414>0.15,1.6175000000000002
MOS,1.13,710144414>0.15,1.13125
ATR,-1,710144414>0.15,-0.1175
PEK,-0.94,710144414>0.15,-0.42375
RIPK,0.93,710144414>0.15,0.7125
PASK,-0.91,710144414>0.15,0.27375000000000005
NIK,-0.88,710144414>0.15,-0.7424999999999999
BUD32,-0.88,710144414>0.15,0.28375
CLK,-0.88,710144414>0.15,-0.75375
SLK,-0.87,710144414>0.15,-0.73
BRSK,-0.87,710144414>0.15,-0.73
ULK,-0.86,710144414>0.15,-0.73
CAMKK,-0.84,710144414>0.15,-0.7374999999999999
IKK,-0.84,710144414>0.15,0.08875
STKR,-0.84,710144414>0.15,-0.82875
GRK,-0.78,710144414>0.15,-0.595
BARK2,0.77,710144414>0.15,1.1225
ATM,-0.74,710144414>0.15,-0.32999999999999996
AUR,0.72,710144414>0.15,1.06375
DAPK,-0.71,710144414>0.15,-0.13000000000000003
PDHK,0.64,710144414>0.15,0.59875
PKCH,-0.59,710144414>0.15,-0.5175
MELK,-0.53,710144414>0.15,0.18124999999999997
MLK,-0.47,710144414>0.15,0.33749999999999997
CK2,-0.39,710144414>0.15,-0.47
CAMK2,-0.28,710144414>0.15,-0.2925000000000001
QIK,0.28,710144414>0.15,-0.20749999999999996
HAL,0.22,710144414>0.15,0.27125
COT,-0.2,710144414>0.15,-0.64625
RAF,0.18,710144414>0.15,0.24999999999999994
PAKB,0.15,710144414>0.15,0.07250000000000001
NEK,-0.11,710144414>0.15,-0.30125
FRAY,0.05,710144414>0.15,-0.6725
ERK,-4.73,710144414>0.2,-4.3375
JNK,-4.46,710144414>0.2,-3.85
PKA,4.28,710144414>0.2,3.64625
DYRK,-4.25,710144414>0.2,-4.04375
RSK,3.75,710144414>0.2,2.99375
RAD53,3.13,710144414>0.2,2.01875
P38,-3.07,710144414>0.2,-2.635
MAPKAPK,3.06,710144414>0.2,2.14875
PLK,-3.01,710144414>0.2,-1.9949999999999999
PKCA,2.92,710144414>0.2,2.27375
PKG,2.84,710144414>0.2,2.5875
NMO,-2.74,710144414>0.2,-2.46375
MST,-2.71,710144414>0.2,-2.1725
AKT,2.65,710144414>0.2,2.25375
STE7,-2.58,710144414>0.2,-2.38
CDK,-2.56,710144414>0.2,-2.26
AMPK,2.51,710144414>0.2,2.3125
PDK1,-2.39,710144414>0.2,-2.40875
MARK,2.24,710144414>0.2,1.8425
LKB,-2.16,710144414>0.2,-1.7550000000000001
PKD,2.15,710144414>0.2,2.18625
GSK,-2.11,710144414>0.2,-2.07875
SGK,2.06,710144414>0.2,1.88
PIM,1.96,710144414>0.2,1.39
NDR,1.94,710144414>0.2,1.72875
DMPK,1.92,710144414>0.2,1.8925
MLCK,-1.81,710144414>0.2,-1.3225
VRK1,-1.78,710144414>0.2,-1.205
CAMK1,1.75,710144414>0.2,1.195
PKCD,1.7,710144414>0.2,1.07
CHK1,1.69,710144414>0.2,1.30625
PHK,1.67,710144414>0.2,1.5350000000000001
PAKA,1.56,710144414>0.2,1.8675
CK1,-1.54,710144414>0.2,-1.07
MSN,1.46,710144414>0.2,1.37375
IRAK,-1.44,710144414>0.2,-1.33625
MTOR,-1.35,710144414>0.2,-1.02875
STE11,-1.33,710144414>0.2,-1.43125
MOS,1.27,710144414>0.2,1.13125
TAO,1.26,710144414>0.2,1.6175000000000002
WNK,1.22,710144414>0.2,1.60375
KHS,1.21,710144414>0.2,1.095
TTK,-1.2,710144414>0.2,-0.34500000000000003
NEK,-1.18,710144414>0.2,-0.30125
NAK,-1.17,710144414>0.2,-1.06375
TLK,-1.17,710144414>0.2,-1.04625
PKN,-1.16,710144414>0.2,-1.05
DAPK,-1.12,710144414>0.2,-0.13000000000000003
NUAK,-1.11,710144414>0.2,-0.31875000000000003
PRKDC,-1.07,710144414>0.2,-0.42875
IKK,-1.06,710144414>0.2,0.08875
AUR,1.05,710144414>0.2,1.06375
PKCI,1.01,710144414>0.2,1.19875
FRAY,-0.97,710144414>0.2,-0.6725
BARK2,0.96,710144414>0.2,1.1225
PEK,-0.92,710144414>0.2,-0.42375
CK2,-0.87,710144414>0.2,-0.47
PASK,-0.84,710144414>0.2,0.27375000000000005
CLK,-0.83,710144414>0.2,-0.75375
CAMKK,-0.82,710144414>0.2,-0.7374999999999999
NIK,-0.82,710144414>0.2,-0.7424999999999999
SLK,-0.82,710144414>0.2,-0.73
BUD32,-0.81,710144414>0.2,0.28375
BRSK,-0.8,710144414>0.2,-0.73
ULK,-0.79,710144414>0.2,-0.73
RIPK,0.74,710144414>0.2,0.7125
ATR,-0.7,710144414>0.2,-0.1175
STKR,-0.62,710144414>0.2,-0.82875
MLK,-0.6,710144414>0.2,0.33749999999999997
ATM,-0.56,710144414>0.2,-0.32999999999999996
MELK,-0.5,710144414>0.2,0.18124999999999997
PDHK,0.46,710144414>0.2,0.59875
GRK,-0.46,710144414>0.2,-0.595
CAMK2,-0.43,710144414>0.2,-0.2925000000000001
HAL,0.32,710144414>0.2,0.27125
PAKB,0.28,710144414>0.2,0.07250000000000001
RAF,0.26,710144414>0.2,0.24999999999999994
PKCH,-0.21,710144414>0.2,-0.5175
QIK,-0.03,710144414>0.2,-0.20749999999999996
COT,-0.02,710144414>0.2,-0.64625
JNK,-2.89,710144414>0.3,-3.85
DYRK,-2.81,710144414>0.3,-4.04375
PKD,2.38,710144414>0.3,2.18625
CDK,-2.38,710144414>0.3,-2.26
ERK,-2.3,710144414>0.3,-4.3375
MARK,2.25,710144414>0.3,1.8425
WNK,2.23,710144414>0.3,1.60375
MOS,2.22,710144414>0.3,1.13125
PKA,2.17,710144414>0.3,3.64625
TAO,2.16,710144414>0.3,1.6175000000000002
KHS,2.06,710144414>0.3,1.095
P38,-1.8,710144414>0.3,-2.635
PLK,-1.8,710144414>0.3,-1.9949999999999999
PKG,1.76,710144414>0.3,2.5875
MSN,1.74,710144414>0.3,1.37375
STE7,-1.68,710144414>0.3,-2.38
GSK,-1.59,710144414>0.3,-2.07875
NMO,-1.56,710144414>0.3,-2.46375
LKB,-1.55,710144414>0.3,-1.7550000000000001
PKCA,1.55,710144414>0.3,2.27375
NDR,1.5,710144414>0.3,1.72875
STE11,-1.5,710144414>0.3,-1.43125
CK1,-1.46,710144414>0.3,-1.07
QIK,-1.39,710144414>0.3,-0.20749999999999996
MST,-1.37,710144414>0.3,-2.1725
CAMK2,-1.31,710144414>0.3,-0.2925000000000001
STKR,-1.26,710144414>0.3,-0.82875
PAKB,1.24,710144414>0.3,0.07250000000000001
HAL,1.21,710144414>0.3,0.27125
RAF,1.17,710144414>0.3,0.24999999999999994
AKT,1.1,710144414>0.3,2.25375
IRAK,-1.07,710144414>0.3,-1.33625
VRK1,-1.04,710144414>0.3,-1.205
COT,-1.01,710144414>0.3,-0.64625
MLCK,-1,710144414>0.3,-1.3225
NEK,-0.98,710144414>0.3,-0.30125
ATM,-0.92,710144414>0.3,-0.32999999999999996
PKCH,0.89,710144414>0.3,-0.5175
PKCI,0.88,710144414>0.3,1.19875
RSK,0.84,710144414>0.3,2.99375
PRKDC,-0.81,710144414>0.3,-0.42875
GRK,-0.81,710144414>0.3,-0.595
BARK2,0.77,710144414>0.3,1.1225
PDK1,-0.75,710144414>0.3,-2.40875
DMPK,0.74,710144414>0.3,1.8925
PHK,0.72,710144414>0.3,1.5350000000000001
MELK,0.7,710144414>0.3,0.18124999999999997
PKN,-0.66,710144414>0.3,-1.05
NUAK,-0.65,710144414>0.3,-0.31875000000000003
TLK,-0.65,710144414>0.3,-1.04625
TTK,-0.63,710144414>0.3,-0.34500000000000003
DAPK,-0.63,710144414>0.3,-0.13000000000000003
NAK,-0.62,710144414>0.3,-1.06375
MLK,0.61,710144414>0.3,0.33749999999999997
CHK1,0.6,710144414>0.3,1.30625
AMPK,0.57,710144414>0.3,2.3125
IKK,0.48,710144414>0.3,0.08875
ULK,-0.48,710144414>0.3,-0.73
BUD32,-0.46,710144414>0.3,0.28375
CAMKK,-0.45,710144414>0.3,-0.7374999999999999
NIK,-0.45,710144414>0.3,-0.7424999999999999
CLK,-0.45,710144414>0.3,-0.75375
SLK,-0.45,710144414>0.3,-0.73
BRSK,-0.44,710144414>0.3,-0.73
PASK,-0.43,710144414>0.3,0.27375000000000005
PIM,0.42,710144414>0.3,1.39
CK2,-0.36,710144414>0.3,-0.47
SGK,0.31,710144414>0.3,1.88
MAPKAPK,0.29,710144414>0.3,2.14875
CAMK1,0.27,710144414>0.3,1.195
FRAY,-0.27,710144414>0.3,-0.6725
RIPK,0.25,710144414>0.3,0.7125
PEK,0.25,710144414>0.3,-0.42375
RAD53,0.2,710144414>0.3,2.01875
PAKA,0.2,710144414>0.3,1.8675
PKCD,-0.18,710144414>0.3,1.07
PDHK,0.18,710144414>0.3,0.59875
ATR,-0.17,710144414>0.3,-0.1175
MTOR,-0.16,710144414>0.3,-1.02875
AUR,0.12,710144414>0.3,1.06375
TAO,3.66,710144414>0.4,1.6175000000000002
WNK,3.59,710144414>0.4,1.60375
MSN,3.13,710144414>0.4,1.37375
NDR,2.75,710144414>0.4,1.72875
AMPK,1.82,710144414>0.4,2.3125
JNK,-1.73,710144414>0.4,-3.85
SGK,1.67,710144414>0.4,1.88
QIK,-1.59,710144414>0.4,-0.20749999999999996
MELK,1.43,710144414>0.4,0.18124999999999997
PKCA,1.41,710144414>0.4,2.27375
DYRK,-1.38,710144414>0.4,-4.04375
GSK,-1.38,710144414>0.4,-2.07875
CAMK2,-1.3,710144414>0.4,-0.2925000000000001
CDK,-1.29,710144414>0.4,-2.26
RAD53,-1.17,710144414>0.4,2.01875
PKD,1.16,710144414>0.4,2.18625
CHK1,1.09,710144414>0.4,1.30625
PLK,-1.06,710144414>0.4,-1.9949999999999999
LKB,-1.02,710144414>0.4,-1.7550000000000001
ERK,-0.99,710144414>0.4,-4.3375
DAPK,0.97,710144414>0.4,-0.13000000000000003
NMO,-0.97,710144414>0.4,-2.46375
STE11,-0.96,710144414>0.4,-1.43125
RAF,0.95,710144414>0.4,0.24999999999999994
MARK,0.86,710144414>0.4,1.8425
CK2,-0.85,710144414>0.4,-0.47
MST,-0.81,710144414>0.4,-2.1725
STKR,-0.75,710144414>0.4,-0.82875
P38,-0.69,710144414>0.4,-2.635
DMPK,0.69,710144414>0.4,1.8925
MLCK,-0.68,710144414>0.4,-1.3225
VRK1,-0.67,710144414>0.4,-1.205
COT,-0.66,710144414>0.4,-0.64625
STE7,-0.63,710144414>0.4,-2.38
AKT,0.61,710144414>0.4,2.25375
MLK,0.6,710144414>0.4,0.33749999999999997
ATM,-0.59,710144414>0.4,-0.32999999999999996
NEK,-0.56,710144414>0.4,-0.30125
BARK2,-0.52,710144414>0.4,1.1225
PKG,-0.48,710144414>0.4,2.5875
PHK,-0.43,710144414>0.4,1.5350000000000001
FRAY,0.42,710144414>0.4,-0.6725
NUAK,-0.42,710144414>0.4,-0.31875000000000003
PKN,-0.42,710144414>0.4,-1.05
