Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
DCLK2,Q8N568,CAMK,DCAMKL,0.02515589415081161,0.4893600540789091,0.48945498979338786,0.9355420107730815,0.18238083031797156,0.20119740730585597,0.10736412111015664,0.04164267389042811,10
RAF1,P04049,TKL,RAF,0,0.4531653524053,0.48945498979338786,0.5114492834995558,-0.22475880676226975,-0.21177159857482722,0.038961624562327574,-0.11171313662826461,6
DAPK1,P53355,CAMK,DAPK,0,0.47252502874777214,0.47252502874777214,0.4841261562883209,-0.2750545086654245,-0.2750545086654245,0,-0.2073774495392747,3
ARAF,P10398,TKL,RAF,0,0.4546156776916454,0.46344155742846993,0.4841261562883209,-0.2698900673618425,-0.2698900673618425,0,-0.09944416553111202,3
BRAF,P15056,TKL,RAF,0,0.4546156776916454,0.46344155742846993,0.4841261562883209,-0.2698900673618425,-0.2698900673618425,0,-0.09944416553111202,3
PIM3,Q86V86,CAMK,PIM,0,0.4546156776916454,0.46344155742846993,0.4841261562883209,-0.2698900673618425,-0.2698900673618425,0,-0.09944416553111202,3
MYLK3,Q32MK0,CAMK,MLCK,0,0.4700228550724063,0.4584207560534191,0.494850021680094,0.2721359357467304,0.2721359357467304,0,0.03462121101721749,3
MAPK14,Q16539,CMGC,MAPK,0,0.6973210954135272,0.43415218132648237,1.1674910872937636,0.2155863398662857,0.26971638156039945,0.08960342986793624,0.01057423235848436,6
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0,0.3898005194614817,0.4330135070752319,0.7594507517174003,0.011692728529566387,-0.04837479958027224,0.21344643963007334,-0.01253224357076967,11
CDK7,P50613,CMGC,CDK,0,0.4090096078359314,0.431798275933005,0.5590909179347823,0.20040693084898895,0.1816252737619306,0.034290386400571755,-7.372192535161558e-4,6
PIM2,Q9P1W9,CAMK,PIM,0,0.3462688295682166,0.41341269532824504,0.744727494896694,-0.10224423205237555,-0.08426278968737261,0.05504401337952287,-0.029450438624268535,29
CDK1,P06493,CMGC,CDK,0,0.3933540412418316,0.3957739469155299,0.744727494896694,0.18467114136248922,0.1574172711824127,0.1610923441846797,-0.05954499912987288,6
PRKCD,Q05655,AGC,PKC,0,0.37253929917682627,0.3809066693732573,0.41793663708829126,0.11634256102118447,0.1161880012724708,0.003838608032764556,0.051096180969013284,17
SGK1,O00141,AGC,SGK,0,0.2721958324363565,0.37468754903832613,0.5346171485515817,0.11956489492997555,0.06361202015097484,0.07568684575597683,-0.014141179742144207,16
MAPK12,P53778,CMGC,MAPK,0,0.37596146184493273,0.37368997460589637,0.3979400086720376,0.23168124155715045,0.23168124155715045,0,0.05812684263717497,3
GSK3B,P49841,CMGC,GSK,0,0.3637275852037449,0.36653154442041347,0.3788237182249648,-0.22175853346905827,-0.22175853346905827,0,-0.1490916581822693,3
MAPK11,Q15759,CMGC,MAPK,0,0.35073501831939824,0.35073501831939824,0.3585258894959005,0.21824515096151942,0.21824515096151942,0,-0.043679365831789475,3
PRKCI,P41743,AGC,PKC,0,0.30997481356444767,0.348721986001856,0.3979400086720376,-0.1365538952678796,-0.12213819662654933,0.02661601206620082,-0.0390942925321871,11
CHUK,O15111,OTHER,IKK,0,0.31356463481594243,0.3467874862246563,0.37675070960209955,0.19877256672241292,0.1816495302002363,0.025684554783264906,0.08907420032578672,4
RPS6KA4,O75676,AGC-CAMK,RSK,0,0.343953654803142,0.343953654803142,0.35066514128785814,0.22914987881627094,0.22914987881627094,0,0.09933533546816904,3
AURKB,Q96GD4,CAMK,AUR,0,0.3394072481000979,0.341035157335565,0.3565473235138126,0.20115968824286765,0.20115968824286765,0,0.043596474032801424,3
MTOR,P42345,Atypical,PIKK,0,0.33640953808367824,0.341035157335565,0.3829996588791011,0.16528678136317906,0.16510231830686706,0.00721629565932904,0.010519342815221044,6
CAMK4,Q16566,CAMK,CAMK1,0,0.3639021527284743,0.3316140833099998,0.707743928643524,-0.14178088890820661,-0.14813391080364244,0.055754436916412145,0.019809257522483154,10
IKBKE,Q14164,OTHER,IKK,0,0.4755925058850536,0.3205721033878811,0.7798919119599449,0.15304860027384215,0.23126092812098908,0.09905490210071691,-0.05453617682923828,5
PRKACB,P22694,AGC,PKA,0,0.293201311406883,0.3133637307377066,0.5114492834995558,0.09716124280339442,0.08583824285046324,0.03705567266330735,0.009321145211241761,23
CDK5,Q00535,CMGC,CDK,0,0.31100081752530523,0.30627305107635305,0.341035157335565,-0.17972300666017452,-0.17972300666017452,0,-0.13637621688077795,4
ROCK2,O75116,AGC,DMPK,0,0.3560897528900293,0.30451832350980257,0.7495799976911061,-0.18029684705295287,-0.2014469036461678,0.12404748714358388,-0.14197076586145507,4
PRKCH,P24723,AGC,PKC,0,0.24152402049358512,0.2958494831602009,0.30627305107635305,0.12437120611705792,0.1082843297412407,0.04210084012366218,0.048916760487493424,8
CDK11A,Q9UQ88,CMGC,NA,0.05869708635189376,0.47628328596408886,0.2950334383343527,1.0826695738934462,0.15723614677365536,0.2646160714370819,0.16635226397538325,-0.04916489201741325,4
IKBKB,O14920,OTHER,IKK,0,0.2579260584230397,0.28399665636520083,0.33535802444387447,-0.16036091385085505,-0.15554306932906645,0.06071929129784891,-0.10988104820844535,4
ROCK1,Q13464,AGC,DMPK,0,0.1735561247777786,0.28232949699773785,0.28567024025476695,-0.1799403613175293,-0.11081749054830627,0.09465038889954482,-0.14670845636065918,3
AURKA,O14965,CAMK,AUR,0,0.27839607359208157,0.27736607746618774,0.3115801779972894,-0.17448905014539054,-0.17448905014539054,0,-0.09149055335123564,3
RPS6KA1,Q15418,AGC-CAMK,RSK,0,0.2504640641709195,0.27572413039921095,0.4975728800155673,0.09886783338145155,0.07920365113626558,0.037392756004979384,0.015588310452930246,17
RPS6KA2,Q15349,AGC-CAMK,RSK,0,0.2799933045224269,0.27572413039921095,0.5228787452803376,0.08482540550171534,0.08725769782523785,0.03763390798996601,0.005968428598277256,17
PSKH1,P11801,CAMK,PSK,0,0.2685465654230939,0.26851964078055646,0.3645162531850879,0.16674090893181293,0.16674090893181293,0.06548641870863278,0.07170813910170717,4
PRKX,P51817,AGC,PKA,0,0.285921002846697,0.25181197299379954,0.6615435063953952,0.06552600461507814,0.08463598300052738,0.05707301723582846,0.032328418682849636,28
STK38L,Q9Y2H1,AGC,NDR,0,0.1730993966144927,0.23807216157947098,0.26440110030182007,0.11973295952374922,0.0831223939559396,0.06341135965727801,0.04342830997989183,7
CHEK1,O14757,CAMK,CAMKL,0,0.2585350094846696,0.22767829327708025,0.4788619162959637,0.11707499738088097,0.12721952517149773,0.021631176328925982,-0.028649536519168867,6
CHEK2,O96017,CAMK,RAD53,0,0.19811338179582205,0.22329881601158919,0.29413628771608075,0.08038273789187673,0.07134605637866522,0.030740713817499845,-0.019622179787791853,16
PAK1,Q13153,STE,STE20,0,0.20766376642645576,0.21041928783557454,0.22621355501880647,-0.11647382880165442,-0.11647382880165442,0,-0.04485623321498098,5
PRKCQ,Q04759,AGC,PKC,0,0.20468877148238943,0.2062096153091813,0.30451832350980257,0.07714495289834095,0.07721845715640734,0.01524160878064787,0.026933159565233095,15
PRKCG,P05129,AGC,PKC,0,0.16913444855802243,0.20481541031757602,0.28567024025476695,0.07999170132838802,0.06735636726671583,0.044053672422735106,0.037949594958448074,10
RPS6KA3,P51812,AGC-CAMK,RSK,0,0.25943804226398537,0.2006594505464183,0.5058454059815573,0.07229713377570293,0.05418373932963215,0.09074043836965448,0.001869538195963762,16
CDK3,Q00526,CMGC,CDK,0,0.14723336447634486,0.18708664335714442,0.20901152491118416,0.12996684596276212,0.07609821708702509,0.08080294331360553,0.05561169747771381,3
PLK3,Q9H4B4,CAMK,PLK,0,0.27987891630868067,0.16494389827988373,0.48678239993206096,-0.0942025416303926,0.045539578391896506,0.1658102867346138,-0.08812317870179731,5
PRKG2,Q13237,AGC,PKG,0,0.21052681711457832,0.16494389827988373,0.41341269532824504,0.05274909471482851,0.058207638413248365,0.015590035764522515,0.038895056601013146,30
CAMK2A,Q9UQM7,CAMK,CAMK2,0,0.15762295223190598,0.16115090926274472,0.19928292171761497,0.1009107550248304,0.08809507941095977,0.021335062726895667,0.048157751161133966,6
PRKCE,Q02156,AGC,PKC,0,0.14121440096639137,0.14874165128092473,0.22329881601158919,0.05662107434928037,0.027845612586001035,0.05717783180546015,0.024616028666617967,15
PKN1,Q16512,AGC,PKN,0,0.14619788146273233,0.14619788146273233,0.2062096153091813,0.10304622705294278,0.10304622705294278,0.03939318914224081,0.022265240342486226,4
NEK8,Q86SG6,NEK,NEK,0,0.13498775516275763,0.13556836414251544,0.14387555575769967,-0.09766644076671434,-0.09766644076671434,0,-0.1525549171783854,3
PRKG1,Q13976,AGC,PKG,0,0.13917335196728925,0.13194363817695845,0.3526170298853802,0.04477116113406652,0.04224161880662747,0.02722420774565669,0.024377499651326344,32
CDK10,Q15131,CMGC,CDK,0,0.12308454092152074,0.12959609472097294,0.15864052954514513,0.07442186776888857,0.016259898803417813,0.08343155357737278,0.02086334299630721,4
PKN2,Q16513,AGC,PKN,0,0.1180450286603995,0.1180450286603995,0.1180450286603995,0.07519103587790003,0.07519103587790003,NA,-0.0044327400900199265,3
CDK14,O94921,CMGC,CDK,0,0.11155797301039501,0.11520795812591408,0.12262865413022594,-0.07835806078864176,-0.07835806078864176,0,-0.10139309397522449,3
COQ8A,Q8NI60,Atypical,ABC1,0,0.3667488967791693,0.11350927482751812,1.0757207139381184,-0.06196177978835506,-0.17169082513718562,0.13968650362445742,-0.10850603105843167,5
RPS6KB1,P23443,AGC,RSK,0,0.10846574738848282,0.10679324694015198,0.20760831050174613,0.04453674563253087,0.041558213390496056,0.031993190561539965,-0.014847715475091724,15
PRKAB1,Q9Y478,NA,NA,0,0.10329848434410228,0.10127481841050648,0.11918640771920865,-0.06247590375113682,-0.06247590375113682,0,-0.1513897733118985,5
RPS6KA5,O75582,AGC-CAMK,RSK,0,0.08946338824650828,0.0893755951107988,0.14752000636314366,0.028587960120362743,0.028118422834158267,0.0055388529825856556,0.016108246322097206,36
ATR,Q13535,Atypical,PIKK,0,0.07235639146982309,0.07160414774328619,0.08724669632867703,0.04173826541841506,0.04290716174092785,0.0035066889675383797,-0.07122813158507395,7
MAPKAPK2,P49137,CAMK,MAPKAPK,0,0.2615793151731556,0.07160414774328619,0.9665762445130504,-0.014826003844321565,0.04602490348860195,0.09730425032442844,-0.01138784362655197,24
CAMK2D,Q13557,CAMK,CAMK2,0,0.08558478414739319,0.06857190544772584,0.21183162885883233,-0.03880029953173386,-0.04430002233760074,0.048756404133910636,0.011415782313147282,6
AKT2,P31751,AGC,AKT,0,0.07129128828752702,0.05551732784983137,0.15864052954514513,0.016517072432453313,0.009918744325023697,0.028035342426493307,-0.0038588998637715303,24
AKT1,P31749,AGC,AKT,0,0.06526872995158944,0.054531414868180264,0.14508697769214446,0.01033702135350866,0.005790014796522825,0.026361009942767733,-0.006520925507010611,24
CDKL1,Q00532,CMGC,CDKL,0,0.04924973006246527,0.05305700654993807,0.05749589383191927,0.03794445933618896,0.03794445933618896,0,0.03392464172490491,3
CAMK2G,Q13555,CAMK,CAMK2,0,0.041751937896331595,0.05258398264898988,0.06651271215129456,-0.027996945731203513,-0.02185085280783299,0.010165678848426497,0.015186924042376886,6
MAPKAPK3,Q16644,CAMK,MAPKAPK,0,0.13107064993528372,0.05060999335508721,0.7544873321858502,0.0055240903560666126,0.02325353776360103,0.07142356266954257,-0.006612789515108528,27
PRKDC,P78527,Atypical,PIKK,0,0.03856264044323979,0.0381045263321496,0.045757490560675115,0.02575210324479177,0.02575210324479177,0,-0.14576702290352705,4
PIM1,P11309,CAMK,PIM,0,0.035286554851857235,0.03526907894637064,0.06651271215129456,0.014848363286142979,0.016181846390971914,0.007525510455189208,0.0018988927453316568,46
CAMK2B,Q13554,CAMK,CAMK2,0,0.1530270330629019,0.029653123769906618,0.32605800136591223,-0.01771409508821479,-0.09517673185852198,0.1049386166675498,-0.01654721167010161,4
CSNK1E,P49674,CK1,CK1,0,0.016824927962187056,0.016824927962187056,0.016824927962187056,0.013132223102653573,0.013132223102653573,NA,-0.07595273867679175,3
CDK15,Q96Q40,CMGC,CDK,0,0.02511932916880314,0.015022873584506671,0.09582563171583647,0.011937759636517154,0.0024671447535870106,0.028411844648790433,-0.04148967241424799,5
CSNK1D,P48730,CK1,CK1,0,0.013687555147747625,0.013687555147747625,0.016824927962187056,0.013132223102653573,0.013132223102653573,0,-0.07595273867679175,3
PRKD1,Q15139,CAMK,PKD,0,0.012836024486089052,0.012333735073725434,0.01592296609716924,0.008206501684364709,0.008206501684364709,0,0.014380355711864542,6
PRKCZ,Q05513,AGC,PKC,0,0.0025185742945227183,0.00174066157630127,0.004364805402450088,-0.0018954142988402301,-0.0018954142988402301,0,-3.522972476050157e-4,5
