Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
MTOR,P42345,Atypical,PIKK,NA,0.5036076416184765,0.368556230986828,0.7544873321858502,-0.26500151760609947,-0.2957232934118225,0.03643154449167727,NA,6
PKN1,Q16512,AGC,PKN,NA,0.34944967755532036,0.36653154442041347,0.3957739469155299,-0.2828181133988264,-0.27553624148895606,0.014449516614407864,NA,3
RPS6KL1,Q9Y6S9,OTHER,RSKL,NA,0.36856050291265796,0.36653154442041347,0.4067139329795427,-0.28041599759970776,-0.28041599759970776,0,NA,3
COQ8A,Q8NI60,Atypical,ABC1,NA,0.39634675667616337,0.36051351073141397,0.623423042943488,-0.26639198007699805,-0.27781755588594387,0.021879773962057307,NA,8
TEX14,Q8IWB6,OTHER,NKF5,NA,0.3523402718571913,0.3526170298853802,0.36653154442041347,-0.27555565050045194,-0.27555565050045194,0,NA,3
AKT1,P31749,AGC,AKT,NA,0.47212255472500997,0.3467874862246563,0.9665762445130504,-0.26204624179779057,-0.26801695401412573,0.017165206992537034,NA,20
CHEK2,O96017,CAMK,RAD53,NA,0.32736285608827725,0.33535802444387447,0.3829996588791011,-0.2651067235937067,-0.26005839658570273,0.011267888017999448,NA,12
NPR1,P16066,RGC,RGC,NA,0.3246624038740348,0.3316140833099998,0.3809066693732573,-0.2609516024456697,-0.25945736654347834,0.004081748021437516,NA,11
PRKAA1,Q13131,CAMK,CAMKL,NA,0.39187855244926456,0.3279021420642826,0.5030703519267851,-0.2596143856239481,-0.27306513785638836,0.01869292231066808,NA,8
RPS6KA2,Q15349,AGC-CAMK,RSK,NA,0.30450278938537667,0.31695296176115045,0.6307841425898572,-0.2604393414283602,-0.24135778410944234,0.04010469057379324,NA,16
PRKCE,Q02156,AGC,PKC,NA,0.33164516616130413,0.30803489723263966,0.4841261562883209,-0.25728764937964277,-0.25882408748760577,0.010009089527980883,NA,16
DYRK1A,Q13627,CMGC,DYRK,NA,0.3066824031616376,0.3053956872930778,0.3391345219961308,-0.2586907426004859,-0.2596838161786616,0.0015384629719332435,NA,3
MAPK3,P27361,CMGC,MAPK,NA,0.35442853992567525,0.29929628285498067,0.5917600346881504,-0.2493009554705899,-0.2624657565520565,0.02542758945907471,NA,12
PIM2,Q9P1W9,CAMK,PIM,NA,0.30352294539533087,0.29413628771608075,0.44369749923271273,-0.2550086865337352,-0.25561933441106677,0.005533472701920746,NA,30
RPS6KA5,O75582,AGC-CAMK,RSK,NA,0.3279777248418981,0.28399665636520083,0.4788619162959637,-0.2537382901498196,-0.25705247875539056,0.007736223080305614,NA,34
CSNK2A1,P68400,CMGC,CK2,NA,0.26816284378410515,0.27245874297144357,0.2975694635544747,-0.24495992510643774,-0.24495992510643774,0,NA,3
PRKAB1,Q9Y478,NA,NA,NA,0.2719953454520232,0.27245874297144357,0.28735029837278864,-0.24896384004293698,-0.24896384004293698,0,NA,4
PRKACA,P17612,AGC,PKA,NA,0.3922501455790181,0.2612194415156308,0.9746941347352298,-0.25022559879054784,-0.25562462508822203,0.016550766308172687,NA,36
ATR,Q13535,Atypical,PIKK,NA,0.24125944264613475,0.2549252084179425,0.29929628285498067,-0.2501477299110652,-0.24233191990727576,0.023447430011368328,NA,7
CDKL5,O76039,CMGC,CDKL,NA,0.24715900171578298,0.24718356881172862,0.27245874297144357,-0.23994234129653172,-0.23887937336867965,0.0018153633370823572,NA,4
PRKG2,Q13237,AGC,PKG,NA,0.21548764330098835,0.22329881601158919,0.3809066693732573,-0.24445515036054147,-0.2441666045641628,0.010030419505519238,NA,23
MAPK10,P53779,CMGC,MAPK,NA,0.27537539942652256,0.2062096153091813,0.4762535331884355,-0.2385755844647138,-0.2502231262770631,0.018445837670508992,NA,15
NEK8,Q86SG6,NEK,NEK,NA,0.2000799708038388,0.2006594505464183,0.21324857785443882,-0.2175825429614758,-0.2175825429614758,0,NA,3
MAPK8,P45983,CMGC,MAPK,NA,0.2428881468937551,0.19928292171761497,0.46852108295774486,-0.2385755844647138,-0.245581555536344,0.014816153858332393,NA,16
MAPKAPK2,P49137,CAMK,MAPKAPK,NA,0.19392147686310054,0.18842499412940666,0.2907300390241692,-0.23840637823594982,-0.2386713652665287,0.01546727721577017,NA,17
AKT3,Q9Y243,AGC,AKT,NA,0.18699618125229175,0.18644411951311618,0.3372421683184259,-0.22834198664873512,-0.22139143777372766,0.028842015765027797,NA,6
CDK11A,Q9UQ88,CMGC,NA,NA,0.18628694665461235,0.18443037487159447,0.20342566678957033,-0.21422916955341542,-0.21612370563269157,0.002935002673530253,NA,4
RPS6KC1,Q96S38,OTHER,RSKL,NA,0.1771675991164174,0.1811270861538576,0.1897674820049159,-0.20724747687648146,-0.20724747687648146,0,NA,3
PLK3,Q9H4B4,CAMK,PLK,NA,0.17114248011429964,0.17522548406443622,0.1804560644581313,-0.21451877998009206,-0.21158534059902365,0.005866878762136832,NA,4
IKBKE,Q14164,OTHER,IKK,NA,0.18127269728402645,0.1752235375244543,0.24565166428898116,-0.2178803128031265,-0.21596560134419265,0.020784747279955988,NA,4
IKBKB,O14920,OTHER,IKK,NA,0.17510946390920673,0.17263072694617473,0.19246497193114673,-0.19861279561395806,-0.19861279561395806,0,NA,3
CDK1,P06493,CMGC,CDK,NA,0.16591605928396802,0.17134010346468015,0.21896306137886817,-0.22420422600721,-0.2261485339569083,0.011840588601023582,NA,10
ROCK1,Q13464,AGC,DMPK,NA,0.17374624799636826,0.17005330405836405,0.18442225167573273,-0.20659537546537562,-0.20719878315849313,8.262500122315197e-4,NA,3
ROCK2,O75116,AGC,DMPK,NA,0.2060793173743323,0.16749108729376366,0.30451832350980257,-0.2029004765155128,-0.21959947037658228,0.02438222702738178,NA,4
RPS6KA6,Q9UK32,AGC-CAMK,RSK,NA,0.1768489733099508,0.16194596980470227,0.29413628771608075,-0.2272654028218685,-0.22727436912165924,0.017301939008585537,NA,10
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.1580192414600406,0.1580192414600406,0.15989390554324223,-0.20847072557002067,-0.20847072557002067,0,NA,4
RAF1,P04049,TKL,RAF,NA,0.15598599208021155,0.15739076038943792,0.17005330405836405,-0.21149255193587257,-0.2118106454268935,9.542804730628408e-4,NA,6
CDK6,Q00534,CMGC,CDK,NA,0.14748426069246792,0.15614457737683893,0.1938200260161128,-0.20957912613081509,-0.1959522575398299,0.0408806057729556,NA,4
RPS6KA3,P51812,AGC-CAMK,RSK,NA,0.15387503950124345,0.1524273408578878,0.22767829327708025,-0.23256102353404512,-0.22756454399059695,0.013089620330672447,NA,14
MAPK12,P53778,CMGC,MAPK,NA,0.13963892100788972,0.149966742310231,0.17134010346468015,-0.21082503456575497,-0.20422298004805986,0.021674542468317213,NA,7
CDK10,Q15131,CMGC,CDK,NA,0.1619968821176146,0.142682583761866,0.22475374025976358,-0.18359588017918918,-0.19610631228959366,0.025020864220808944,NA,3
DAPK3,O43293,CAMK,DAPK,NA,0.1181858269401211,0.12959609472097294,0.13786862068696282,-0.17965416105653417,-0.17479581019303697,0.014575052590491643,NA,3
ARAF,P10398,TKL,RAF,NA,0.13097990062725884,0.1272611725273312,0.14874165128092473,-0.183816429561266,-0.183816429561266,0,NA,3
BRAF,P15056,TKL,RAF,NA,0.13097990062725884,0.1272611725273312,0.14874165128092473,-0.183816429561266,-0.183816429561266,0,NA,3
CHEK1,O14757,CAMK,CAMKL,NA,0.12621477950297424,0.1272611725273312,0.14630178822382564,-0.19773967700117887,-0.1930277781371767,0.0093498844477781,NA,5
PIM3,Q86V86,CAMK,PIM,NA,0.13097990062725884,0.1272611725273312,0.14874165128092473,-0.183816429561266,-0.183816429561266,0,NA,3
CSNK1A1,P48729,CK1,CK1,NA,0.14308943784945208,0.11918640771920865,0.2062096153091813,-0.19711783441206338,-0.20829848682467034,0.020669850158208294,NA,6
NUAK1,O60285,CAMK,CAMKL,NA,0.12355874784813427,0.11690664142431006,0.149966742310231,-0.18104816333484566,-0.18104816333484566,0,NA,3
CDK3,Q00526,CMGC,CDK,NA,0.11185725793766901,0.11350927482751812,0.14874165128092473,-0.20869839205177518,-0.20071418051203696,0.00976550601423566,NA,7
MAPK15,Q8TD08,CMGC,MAPK,NA,0.11013827874181155,0.11013827874181155,0.11013827874181155,-0.17048886362519622,-0.17048886362519622,NA,NA,3
MAP3K8,P41279,STE,STE-Unique,NA,0.10930806217191283,0.10902040301031106,0.1180450286603995,-0.16551997475944788,-0.16551997475944788,0,NA,3
CDK13,Q14004,CMGC,CDK,NA,0.11115102339922771,0.10846290015991532,0.13076828026902382,-0.17673797654172152,-0.1750510131707492,0.009903297986104129,NA,4
CDK4,P11802,CMGC,CDK,NA,0.10891880704565693,0.10017949757290372,0.16367588429324828,-0.1853706358249835,-0.18913141504466682,0.011282337659049938,NA,5
MAPK7,Q13164,CMGC,MAPK,NA,0.12858050731142054,0.10017949757290372,0.28567024025476695,-0.20321416644086415,-0.18975978880499114,0.056292895431534803,NA,9
CDK2,P24941,CMGC,CDK,NA,0.09289144178307818,0.09691001300805639,0.16241156176448873,-0.20816779402193297,-0.1864480172929545,0.04690035612553749,NA,10
AURKB,Q96GD4,CAMK,AUR,NA,0.12119666786994103,0.09044397075882467,0.2502636844309389,-0.1657995481461122,-0.17992039267396762,0.02802018219218453,NA,4
MAPK11,Q15759,CMGC,MAPK,NA,0.08057852762150919,0.08092190762392612,0.0830199526796178,-0.1539240164594724,-0.1491179799727549,0.008324299378024558,NA,4
CDK15,Q96Q40,CMGC,CDK,NA,0.0767609289313059,0.0767609289313059,0.0788339493622613,-0.13654984169637063,-0.13654984169637063,0,NA,3
CDK7,P50613,CMGC,CDK,NA,0.07082995365642875,0.07160414774328619,0.11918640771920865,-0.19228193261466967,-0.18066616373900737,0.028001922792953705,NA,9
CDKL4,Q5MAI5,CMGC,CDKL,NA,0.06109746829922415,0.06250063975844576,0.07262963696097648,-0.12475465148808877,-0.12475465148808877,0,NA,3
PRKD1,Q15139,CAMK,PKD,NA,0.045095750692481514,0.042871802323186915,0.06348625752110672,-0.13794917303119555,-0.13794917303119555,0,NA,5
CDK19,Q9BWU1,CMGC,CDK,NA,0.03291273566039099,0.036212172654444715,0.039053804266168564,-0.08693730881194828,-0.08693730881194828,0,NA,3
CDK5,Q00535,CMGC,CDK,NA,0.03289964199381455,0.030584087646018613,0.039053804266168564,-0.15291844197587037,-0.15291844197587037,0,NA,8
CDKL2,Q92772,CMGC,CDKL,NA,0.027797161620935564,0.027797161620935564,0.027797161620935564,-0.07506951747078879,-0.07506951747078879,NA,NA,3
PRKDC,P78527,Atypical,PIKK,NA,0.020871184860520763,0.019542107723899943,0.025949097207122653,-0.08442190959099743,-0.08442190959099743,0,NA,4
MAPK14,Q16539,CMGC,MAPK,NA,0.035584389186341284,0.016824927962187056,0.07058107428570728,-0.10302696705163301,-0.11950343182694188,0.06629662563872653,NA,7
MYLK3,Q32MK0,CAMK,MLCK,NA,0.010117764890950771,0.011441958703516815,0.01322826573375516,0.027361499160011512,0.027361499160011512,0,NA,3
CDK9,P50750,CMGC,CDK,NA,0.006818920781183639,0.007004901568658489,0.012333735073725434,-0.080646167069871,-0.07287735521853374,0.011653217777005896,NA,6
DAPK1,P53355,CAMK,DAPK,NA,0.0030562570625003874,0.0030562570625003874,0.005243055412371883,0.010759066991444207,0.010759066991444207,0,NA,3
