HGNC,PTMSEA,KEA3,UKA,KRSA,CombinedScore,Percentile,Rescaled
PAK3,-1,0.5971428571428572,-1,0.6379984362783424,0.45343865840825337,76,0.4125972437204908
PAK4,-1,0.7657142857142857,-1,0.0875684128225176,0.39050571789506583,59,0.31781112440899384
PAK5,-1,0.02857142857142857,-1,0.0875684128225176,0.17949603913470244,1,0
PAK6,-1,0.26857142857142857,-1,0.0875684128225176,0.24819686477761144,8,0.1034733893424631
PBK,-1,0.76,-1,-1,0.4055414386049446,62,0.3404570965424948
PDGFRA,-1,0.74,-1,-1,0.4006243602117551,61,0.33305126462934626
PDGFRB,-1,0.46285714285714286,-1,-1,0.33248770247755777,38,0.23042759383285916
PDIK1L,-1,0.09714285714285714,-1,-1,0.24257541185923545,7,0.09500666742099982
PDK1,-1,0.5571428571428572,-1,0.9382329945269742,0.5026360254507081,82,0.48669560086495706
PDPK1,-1,0.66,-1,0.9382329945269742,0.5320792364405262,86,0.5310413391545842
PIK3CA,-1,0.38,-1,-1,0.3121169491343441,29,0.1997462901926723
PIK3CB,-1,0.00857142857142857,-1,-1,0.22079977897511052,2,0.062209411805627654
PIK3CG,-1,0.06857142857142857,-1,-1,0.23555101415467905,5,0.08442690754507336
PIK3R4,-1,0.9828571428571428,-1,-1,0.46033174070048477,78,0.4229792235747215
PINK1,-1,0.45714285714285713,-1,-1,0.3310828229366464,37,0.22831164185767375
PKMYT1,-1,0.12571428571428572,-1,-1,0.2495998095637919,8,0.10558642729692637
PKN1,-1,0.4714285714285714,-1,0.47537138389366695,0.38460177995771655,57,0.30891893915316593
PLK1,-1,0.9485714285714286,-1,0.72556684910086,0.5717251514796006,90,0.5907538268035557
PLK2,-1,0.4371428571428572,-1,0.72556684910086,0.42532696350244914,67,0.37025696141902115
PLK3,-1,0.8914285714285715,0.2647058823529412,0.72556684910086,0.5916319543705371,92,0.6207363538957923
PLK4,-1,0.54,-1,0.72556684910086,0.4547701744922673,76,0.41460269970864816
PNCK,-1,0.3742857142857143,-1,0.3752931978107897,0.33657846802857505,40,0.23658887897911468
PRKCH,-1,0.6257142857142857,-1,0.18764659890539484,0.3706460711532377,52,0.2878996213041828
PRKD2,-1,0.4457142857142858,-1,0.7505863956215794,0.4328345231390679,69,0.3815644331127298
PRKD3,-1,0.2342857142857143,-1,0.7505863956215794,0.3723123672155527,53,0.2904093044062741
PRKX,-1,0.14,0.9215686274509804,0.950742767787334,0.5497989655332555,88,0.5577298164806814
PRKY,-1,0.4857142857142857,0.9411764705882352,0.950742767787334,0.6698288111268554,98,0.7385121408500863
PRPF4B,-1,0.31142857142857144,-1,0.9757623143080532,0.4398804039451211,72,0.39217654964965226
PTK2,-1,0.6657142857142857,-1,-1,0.38236092617990836,56,0.30554388895193724
PTK2B,-1,0.9657142857142856,-1,-1,0.45611710207775086,77,0.4166313676491656
PTK6,-1,0.6371428571428571,-1,-1,0.375336528475352,54,0.29496412907601083
PXK,-1,0.76,-1,-1,0.4055414386049446,63,0.3404570965424948
RET,-1,0.62,-1,-1,0.37112188985261807,52,0.28861627315045485
RIOK1,-1,0.12,-1,-1,0.2481949300228806,8,0.10347047532174103
RIPK1,-1,0.14285714285714285,-1,0.1751368256450352,0.22989957353508,4,0.07591501980420251
RIPK2,-1,0.48,-1,0.1751368256450352,0.32640787622392836,35,0.22127049530909115
RIPK3,-1,0.42857142857142855,-1,0.1751368256450352,0.31168627072901933,28,0.1990976261642777
ROCK1,-1,0.6542857142857142,0.17647058823529413,0.7130570758405004,0.48860034234754157,81,0.465555830144148
